,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
60,63,2016-10-10 01:56:11.683,,"*trump says something*
Hilary: everything he said is a lie",,,trump says something hilary everything he said is a lie,2,2,2
61,64,2016-10-10 01:56:11.690,,after a drink the #debate stand icon looks kinda like a margarita. anyone else seeing that?,,,after a drink the stand icon looks kinda like a margarita anyone else seeing that,2,2,2
62,65,2016-10-10 01:56:11.626,,"RT @P0TUS: Trump: ""I like to commit extreme vetting when I grab their wherevers"" #Debate",,, trump i like to commit extreme vetting when i grab their wherevers,2,2,2
63,66,2016-10-10 01:56:11.692,,RT @AkilahObviously: Re: Trump #debate https://t.co/UZ5e9IlPso,,, re trump,2,2,2
64,67,2016-10-10 01:56:11.574,,"RT @lsarsour: Can we talk about immigration reform, mass incarceration, police accountability, poverty? #debate",,, can we talk about immigration reform mass incarceration police accountability poverty,2,2,2
65,68,2016-10-10 01:56:11.646,,RT @realDonaldTrump: I hope when the MSM runs its “interruption counters” they consider the # of times the moderators interrupted me com…,,, i hope when the msm runs its “interruption counters” they consider the of times the moderators interrupted me com…,2,2,2
66,69,2016-10-10 01:56:11.541,,RT @NFIB: RT if you think #taxes are too high. #Debate https://t.co/rv4hrUw0h0,,, rt if you think are too high 0,2,2,2
67,71,2016-10-10 01:56:11.600,,RT @Stoptesting15: Allowing competition across state lines will result in mergers &amp; acquisitions that will eventually reduce competition &amp;…,,, allowing competition across state lines will result in mergers &amp acquisitions that will eventually reduce competition &amp…,2,2,2
68,72,2016-10-10 01:56:11.586,,RT @moorehn: She is literally* every woman* who has stood in front of an idiot arrogant mansplainer and held her space. https://t.co/pdUY3S…,,, she is literally every woman who has stood in front of an idiot arrogant mansplainer and held her space,2,2,2
69,74,2016-10-10 01:56:11.649,,RT @chucktodd: Bold strategy by Trump: deal with a Q about Islamophobia by putting the onus on Muslims.  Not a lot of empathy in that answer,,, bold strategy by trump deal with a q about islamophobia by putting the onus on muslims not a lot of empathy in that answer,2,2,2
70,75,2016-10-10 01:56:12.604,,RT @chescaleigh: Trump is really trying to appeal to Bernie’s supporters by name dropping Bernie left and right #DebateNight,,, trump is really trying to appeal to bernie’s supporters by name dropping bernie left and right,0,0,0
71,76,2016-10-10 01:56:12.626,,"Cooper: ""So about them taxes? What you got?"" 

Trump: HILLARY DID THIS THING RIGHT AND YEAH HILLARY. HILLARY BAD. HILLARY.",,,cooper so about them taxes what you got trump hillary did this thing right and yeah hillary hillary bad hillary,2,2,2
72,77,2016-10-10 01:56:12.452,,RT @dainbramaged_: Priceless. https://t.co/6sAHHTqFse,,, priceless,2,2,2
73,78,2016-10-10 01:56:12.662,,RT @MattBarrie: Imagine someone coming to our country for the first time excited to participate in democracy. And watching this. 🇺🇸🇺🇸 #deba…,,, imagine someone coming to our country for the first time excited to participate in democracy and watching this 🇺🇸🇺🇸 …,4,4,4
74,79,2016-10-10 01:56:12.478,,RT @AmandaMarcotte: So Trump believes that a single Senator controls the tax code…. Okay….,,, so trump believes that a single senator controls the tax code… okay…,2,2,2
75,80,2016-10-10 01:56:12.527,,RT @secupp: Trump: Why didn't you change the tax code when you were senator? Because your friends benefited from the same rules. #debate,,, trump why didnt you change the tax code when you were senator because your friends benefited from the same rules,0,0,0
76,81,2016-10-10 01:56:12.451,,RT @ppppolls: Only 31% of voters nationally think Trump pays his fair share in taxes,,, only  of voters nationally think trump pays his fair share in taxes,2,2,2
77,82,2016-10-10 01:56:12.535,,RT @KatyTurNBC: Clinton Foreign Policy spox --&gt; https://t.co/Zw60H16vAt,,, clinton foreign policy spox --&gt,2,2,2
78,83,2016-10-10 01:56:12.505,,RT @TheMattWilstein: We are all @HillaryClinton tonight. #debate https://t.co/MRubn4zlnr,,, we are all tonight,2,2,2
79,84,2016-10-10 01:56:12.589,,What's a debate without “bigly” and Ghina! #debate2016,,,whats a debate without “bigly” and ghina,2,2,2
80,85,2016-10-10 01:56:12.596,,RT @mariashriver: This is a bully. This is rudeness on display. I hope if our kids see this they know this is what a bully looks like. Teac…,,, this is a bully this is rudeness on display i hope if our kids see this they know this is what a bully looks like teac…,0,0,0
81,86,2016-10-10 01:56:12.363,,RT @SebGorka: And quite rt too! https://t.co/erFqN19qjY,,, and quite rt too,2,2,2
82,87,2016-10-10 01:56:12.668,,"Aren't we all living in an alternate reality at this point, Hillary? #debate",,,arent we all living in an alternate reality at this point hillary,2,2,2
83,88,2016-10-10 01:56:12.583,,RT @Leslieee813: THIS DEBATE IS LITERALLY A JOKE.,,, this debate is literally a joke,2,2,2
84,89,2016-10-10 01:56:12.567,,#Debate fans https://t.co/vlzKC0Mrib,,,fans,2,2,2
85,90,2016-10-10 01:56:12.380,,"RT @itskatcombs: Trump writing a term paper:

Sources Cited:
1. You Know It
2. I know It
3. Everybody Knows It",,, trump writing a term paper sources cited  you know it  i know it  everybody knows it,4,4,4
86,91,2016-10-10 01:56:12.606,,RT @e_hoyt17: I love watching Trump tattle on Clinton for going over her time #PresidentialDebate,,, i love watching trump tattle on clinton for going over her time,4,4,4
87,93,2016-10-10 01:56:12.663,,RT @GovGaryJohnson: The unforgivable in life is #hypocrisy: doing one thing and saying another. You are guilty of hypocrisy when it comes t…,,, the unforgivable in life is  doing one thing and saying another you are guilty of hypocrisy when it comes t…,2,2,2
88,94,2016-10-10 01:56:12.669,,"RT @ShaunKing: I can hardly watch this. I feel dirty just watching it. 

#debate",,, i can hardly watch this i feel dirty just watching it,2,2,2
89,95,2016-10-10 01:56:12.546,,"RT @OnionPolitics: Trump: ‘If You Were A Senator, Why Didn’t You Make Yourself President?' #debate",,, trump ‘if you were a senator why didn’t you make yourself president,2,2,2
90,96,2016-10-10 01:56:12.645,,"RT @MplsZak: He just said ""I know nothing."" and that's the first thing I believe from him. #debate",,, he just said i know nothing and thats the first thing i believe from him,2,2,2
91,97,2016-10-10 01:56:12.561,,"I think Hillary has said ""everything that Donald just said is not true"" about 15 times now.",,,i think hillary has said everything that donald just said is not true about times now,0,0,0
92,98,2016-10-10 01:56:12.693,,"RT @ThePeoplesCube: Trump: ""Hillary and Lincoln - big difference."" Hillary: ""What difference at this point does it make?"" #debate",,, trump hillary and lincoln - big difference hillary what difference at this point does it make,2,2,2
93,99,2016-10-10 01:56:12.703,,RT @danpfeiffer: There is nothing Trump has done or said tonight that will gain him a single vote and he probably lost some,,, there is nothing trump has done or said tonight that will gain him a single vote and he probably lost some,0,0,0
94,100,2016-10-10 01:56:12.658,,Donald trump lives in an alternative reality. Lolol,,,donald trump lives in an alternative reality lolol,2,2,2
95,101,2016-10-10 01:56:12.665,,"RT @pewresearch: In our 2015 poll, 6-in-10 or more Americans bothered by corporations, wealthy not paying fair share of taxes…",,, in our poll -in-10 or more americans bothered by corporations wealthy not paying fair share of taxes…,2,2,2
96,102,2016-10-10 01:56:12.634,,"RT @jwoodham: COOPER: Please stop interrupt --
TRUMP: I'm not.
COOPER: You keep interru --
TRUMP: No I don't.
COOPER: You do, please just -…",,, cooper please stop interrupt -- trump im not cooper you keep interru -- trump no i dont cooper you do please just -…,2,2,2
97,103,2016-10-10 01:56:12.624,,"RT @AC360: “Okay Donald, I know you’re into big diversion tonight” #Clinton reacts to #Trump repeatedly interrupting her  https://t.co/yFSw…",,, “okay donald i know you’re into big diversion tonight” reacts to repeatedly interrupting her,2,2,2
98,104,2016-10-10 01:56:12.677,,RT @goldengateblond: There is no greater proof of Putin's influence over Trump than Trump threatening to jail an adversary. #debate,,, there is no greater proof of putins influence over trump than trump threatening to jail an adversary,2,2,0
99,105,2016-10-10 01:56:12.620,,RT @GovGaryJohnson: .@realDonaldTrump thinks we're safer by violating the #Constitution and imposing religious bans. #debate,,,  thinks were safer by violating the and imposing religious bans,2,2,2
100,106,2016-10-10 01:56:12.654,,There's a whole Bingo card of words she would be called if she acted like Trump and I'm really sick of how Trump gets away with it.,,,theres a whole bingo card of words she would be called if she acted like trump and im really sick of how trump gets away with it,2,2,2
101,107,2016-10-10 01:56:12.586,"Poplar, London",Favorite line of this debate is Trump telling Hillary she's no Honest Abe lol,-0.0350195,51.5148305,favorite line of this debate is trump telling hillary shes no honest abe lol,2,2,2
102,108,2016-10-10 01:56:12.670,,RT @JaredBeck: Trump's promise of a special prosecutor for #CrookedHillary is the best policy proposal I've heard in the general election c…,,, trumps promise of a special prosecutor for is the best policy proposal ive heard in the general election c…,4,4,4
103,109,2016-10-10 01:56:12.646,,RT @QueenIdle: George Washington is burning in hell https://t.co/YGDLKdJ6ww,,, george washington is burning in hell,2,2,2
104,110,2016-10-10 01:56:12.550,,"raising ""your taxes"" includes the caveat of you not having children https://t.co/pttdZBQWbb",,,raising your taxes includes the caveat of you not having children,2,2,2
105,111,2016-10-10 01:56:12.623,,"RT @BorisKodjoe: I feel sorry for these women who have been dragged into the spotlight, not to recognize their cause, but to serve Trump's…",,, i feel sorry for these women who have been dragged into the spotlight not to recognize their cause but to serve trumps…,0,0,0
106,112,2016-10-10 01:56:12.594,,RT @PrisonPlanet: Trump the clear winner so far just past half way stage. #debate,,, trump the clear winner so far just past half way stage,2,2,2
107,113,2016-10-10 01:56:12.573,,"RT @KillerMartinis: Trump pointing out, correctly, that literally all rich people take deductions. Also says he'll release returns after th…",,, trump pointing out correctly that literally all rich people take deductions also says hell release returns after th…,2,2,2
108,114,2016-10-10 01:56:12.600,,RT @Forbes: Donald Trump says again that he will release his taxes once the audit is complete. #debate https://t.co/3CQrAFtbW9,,, donald trump says again that he will release his taxes once the audit is complete 9,2,2,2
109,115,2016-10-10 01:56:12.647,,"Our taxes are highest in the world, per Trump, and he'll bring them to the lowest. Which is wrong, and isn't an Executive power #debate",,,our taxes are highest in the world per trump and hell bring them to the lowest which is wrong and isnt an executive power,0,0,0
110,116,2016-10-10 01:56:12.664,,RT @MattBellassai: melania trump silently pulling out the putin mask donald makes her wear around the house after debates,,, melania trump silently pulling out the putin mask donald makes her wear around the house after debates,2,2,2
111,117,2016-10-10 01:56:12.564,,RT @jjauthor: Hillary wants more taxes &amp; more govt! \Ffed tax revenue surpassed $3 trillion 4 the first time…Still not enough 4 Hillary &amp; f…,,, hillary wants more taxes &amp more govt \ffed tax revenue surpassed $3 trillion the first time…still not enough hillary &amp f…,0,0,0
112,118,2016-10-10 01:56:12.484,,"RT @TrumpD2016: ""@seanspicer: why did 5 people get immunity if @HillaryClinton did nothing wrong? #debate #debate2016",,,  why did people get immunity if did nothing wrong,0,0,0
113,119,2016-10-10 01:56:12.707,,RT @sarahkendzior: My article on Trump's many connections to Russia https://t.co/yyMji1RHSn #debate,,, my article on trumps many connections to russia,2,2,2
114,120,2016-10-10 01:56:13.677,,RT @GeorgeTakei: There something wrong with Trump's mic again. I only hear garbage come out of it.,,, there something wrong with trumps mic again i only hear garbage come out of it,0,0,0
115,121,2016-10-10 01:56:13.559,,RT @KateThomas: You know what's important? 1 in 3 women will have an abortion by the age of 45. @andersoncooper &amp; @MarthaRaddatz: #AskAbout…,,, you know whats important in women will have an abortion by the age of  &amp  …,2,2,2
116,123,2016-10-10 01:56:13.584,,"RT @LinaPinaLatinaX: ""Everything's a disaster. A huge disaster. Companies are moving to china. And that's a disaster. Make America great…",,, everythings a disaster a huge disaster companies are moving to china and thats a disaster make america great…,0,0,0
117,124,2016-10-10 01:56:13.558,,"RT @deray: Whoever has those other tapes of Trump saying wild things, please leak them. Because that might be the only thing to stop him. #…",,, whoever has those other tapes of trump saying wild things please leak them because that might be the only thing to stop him …,2,2,2
118,125,2016-10-10 01:56:13.364,,"clinton: ...putin
trump: https://t.co/IkcXNdKji6",,,clinton putin trump,2,2,2
119,126,2016-10-10 01:56:13.588,,"Can someone make @RealDonaldTrump define ""Bigly"" #Debate",,,can someone make define bigly,2,2,2
120,127,2016-10-10 01:56:13.461,,RT @KatyTurNBC: This is clearly a debate strategy for Trump to go after the moderators.,,, this is clearly a debate strategy for trump to go after the moderators,2,2,2
121,128,2016-10-10 01:56:13.547,,"RT @richardsonae1: They're telling Trump to let Hillary finish,what about the vp debate when Kaine wouldn't let Pence get his point across…",,, theyre telling trump to let hillary finishwhat about the vp debate when kaine wouldnt let pence get his point across…,2,2,2
122,130,2016-10-10 01:56:13.522,,"Ah, cut taxes. The perennial Republican answer to the question.  #Debate",,,ah cut taxes the perennial republican answer to the question,2,2,2
123,131,2016-10-10 01:56:13.525,,"My 9yo: ""Is bigly a word?""

#Debate",,,my yo is bigly a word,2,2,2
124,132,2016-10-10 01:56:13.686,,RT @mitchellvii: Does the fact Bill Clinton is a rapist make it more or less likely you'll vote Hillary?,,, does the fact bill clinton is a rapist make it more or less likely youll vote hillary,2,2,2
125,133,2016-10-10 01:56:13.620,,RT @NaomiKritzer: I want an America where I'm safe from men like Donald Trump.,,, i want an america where im safe from men like donald trump,2,2,4
126,134,2016-10-10 01:56:13.587,,RT @LeeCamp: Amazing that #Trump can scam the tax code so effectively and sound like a moron when he talks about taxes. #Debate,,, amazing that can scam the tax code so effectively and sound like a moron when he talks about taxes,2,2,2
127,135,2016-10-10 01:56:13.602,,RT @Kayy1908: Lmfao niggas would get alcohol poisoning 😂 https://t.co/eYD2nc9Qo4,,, lmfao niggas would get alcohol poisoning,2,2,2
128,136,2016-10-10 01:56:13.596,,"Hillary looks mad, even the moderators are flustered, and Trump is being himself and is at his finest. #MakeAmericaGreatAgain #debate",,,hillary looks mad even the moderators are flustered and trump is being himself and is at his finest,0,0,0
129,137,2016-10-10 01:56:13.638,,RT @africanbiatchh_: African parents love Hillary so bad.,,, african parents love hillary so bad,2,2,2
130,138,2016-10-10 01:56:13.679,,"RT @C4Constitution: Wooot! Abraham Lincoln told truth. Not like you Hillary! 
#TrumpTruth
#BigLeagueTruth
#Debates2016
#Debates",,, wooot abraham lincoln told truth not like you hillary,2,2,2
131,139,2016-10-10 01:56:13.699,,"Someone get Trump some Flonase, Afrin or Nasonex!!",,,someone get trump some flonase afrin or nasonex,2,2,2
132,140,2016-10-10 01:56:13.550,,RT @newsbusters: Read the latest MASSIVE media double standard here by @RichNoyes #Debate #TTT16 https://t.co/SxOQU4eUIc https://t.co/HR6Yo…,,, read the latest massive media double standard here by c,2,2,2
133,142,2016-10-10 01:56:13.645,,RT @m_bullington: Here we have Donald Trump answering the question about his taxes in the way that he should have six months ago.,,, here we have donald trump answering the question about his taxes in the way that he should have six months ago,2,2,2
134,143,2016-10-10 01:56:13.609,,RT @JordanJanke: Hillary have you apologized to the families of the men YOU killed in Benghazi,,, hillary have you apologized to the families of the men you killed in benghazi,2,2,2
135,144,2016-10-10 01:56:13.610,,"Alert: First ""bigly"" (or ""big league""?) use. #debate",,,alert first bigly or big league use,2,2,2
136,145,2016-10-10 01:56:13.657,,RT @warren_bass: Trump says Clinton doesn't know who's behind hacking. U.S. intelligence community assessed Friday it was Russia. https://t…,,, trump says clinton doesnt know whos behind hacking us intelligence community assessed friday it was russia,0,0,0
137,146,2016-10-10 01:56:13.516,,#BigLeagueTruth Hillary is a liar. https://t.co/wHyRYpujcQ,,,hillary is a liar,2,2,2
138,147,2016-10-10 01:56:13.582,,Trump doing a great Alfred Hitchcock walk right there.,,,trump doing a great alfred hitchcock walk right there,2,2,2
139,148,2016-10-10 01:56:13.650,,RT @RichardEngel: Trump says again Russia may not be behind hacking. Homeland sec and director of national intel say Russian hack campaign…,,, trump says again russia may not be behind hacking homeland sec and director of national intel say russian hack campaign…,2,2,2
140,149,2016-10-10 01:56:13.635,,"RT @TheDailyShow: BREAKING: Donald Trump officially out of fucks.
#Debate",,, breaking donald trump officially out of fucks,2,2,2
141,150,2016-10-10 01:56:13.694,,How would Trump make the wealthy pay their fair share? His answer: lower their taxes to 15%. What?!?,,,how would trump make the wealthy pay their fair share his answer lower their taxes to  what,2,2,2
142,151,2016-10-10 01:56:13.704,,"Donald Trump of the third person.
#Debates2016",,,donald trump of the third person,2,2,2
