,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
19,19,2016-10-10 02:25:31.587,,"RT @CalvinistBatman: Know who could solve those divided inner-city problems? 

Trump?

HAHAHAHAHAHAHAHAHA

No, really: Jesus through His ch…",,, know who could solve those divided inner-city problems trump hahahahahahahahaha no really jesus through his ch…,2,2,2
20,20,2016-10-10 02:25:31.603,,"RT @salcalanni: ""But I won't mention that, the thing I just mentioned."" #HeadSpinning #Debate",,, but i wont mention that the thing i just mentioned,2,2,2
21,21,2016-10-10 02:25:31.683,,"RT @KellyannePolls: After a decent first debate, @HillaryClinton is back to form: pedantic, lawyerly, technocratic, (woefully untruthful) r…",,, after a decent first debate is back to form pedantic lawyerly technocratic woefully untruthful r…,2,2,2
22,22,2016-10-10 02:25:31.703,,"RT @iJesseWilliams: ""I'm Donald Trump &amp; literally everything I do, demonstrates that I am quite clearly, a belligerent creep &amp; overall…",,, im donald trump &amp literally everything i do demonstrates that i am quite clearly a belligerent creep &amp overall…,2,2,2
23,23,2016-10-10 02:25:31.588,,The economic success of the 1990s is due in large part to the policies implemented in the 1980s by Ronald Reagan. https://t.co/hndTAtNXyI,,,the economic success of the s is due in large part to the policies implemented in the s by ronald reagan,2,2,2
24,24,2016-10-10 02:25:31.634,,RT @Slate: .@realDonaldTrump definitely did say the 'check out sex tape' thing. Here's proof. https://t.co/Pw4iJZ88x6 https://t.co/VlXhkQx6…,,,  definitely did say the check out sex tape thing heres proof,2,2,2
25,25,2016-10-10 02:25:31.585,,RT @rightwingertoo: Hillary just layed out her entire military strategy for the enemy. Guess she doesn't understand OpSec either.,,, hillary just layed out her entire military strategy for the enemy guess she doesnt understand opsec either,0,0,0
26,26,2016-10-10 02:25:32.659,,RT @Troi007: Trump is Winning the 2nd Debate tonight!! :-D  I am SO Proud of him!! #Trump2016 We are praying for you! You are doing an amaz…,,, trump is winning the nd debate tonight i am so proud of him we are praying for you you are doing an amaz…,4,4,4
27,27,2016-10-10 02:25:32.559,,RT @michellemalkin: Now Anderson is interrupting Trump. Hillary blathers. Martha and Anderson can't control. #ThreeOnOneDebate #debate,,, now anderson is interrupting trump hillary blathers martha and anderson cant control,0,0,0
28,28,2016-10-10 02:25:32.414,,RT @maureenjohnson: Has anyone checked on Mike Pence? Did he chew his way out of the restraints and climb down Tr**p Tower? #debate,,, has anyone checked on mike pence did he chew his way out of the restraints and climb down trp tower,0,0,0
29,29,2016-10-10 02:25:32.606,,RT @ArielTroster: Factcheck: Canadian here. Our health care system is not slow. It's effective and there's no such thing as medical bankrup…,,, factcheck canadian here our health care system is not slow its effective and theres no such thing as medical bankrup…,0,0,0
30,30,2016-10-10 02:25:32.486,,#debate. They need to allow the town hall forum to work for Americans opportunities. But DT is worse.,,, they need to allow the town hall forum to work for americans opportunities but dt is worse,0,0,0
31,31,2016-10-10 02:25:32.547,,"Retweeted Chuck Todd (@chucktodd):

And Trump is playing more to his base than to any new voters he needs.  Pat... https://t.co/Bep7Nhhhm2",,,retweeted chuck todd  and trump is playing more to his base than to any new voters he needs pat 2,2,2,2
32,32,2016-10-10 02:25:32.484,,RT @DanielleRyanJ: Hillary just repeated her commitment to no-fly zone in #Syria. Will they question her on how dangerous that is? I doubt…,,, hillary just repeated her commitment to no-fly zone in  will they question her on how dangerous that is i doubt…,2,2,2
33,33,2016-10-10 02:25:32.456,,RT @BibleReloaded: The #debate in a picture. https://t.co/tdyAogq4qr,,, the in a picture,2,2,2
34,34,2016-10-10 02:25:32.473,"Delaware, USA","So Trump physically cannot let HRC have the last word on a single question, right? #debate",-75.3864605,39.1450235,so trump physically cannot let hrc have the last word on a single question right,0,0,0
35,35,2016-10-10 02:25:32.664,,"RT @sumusubique: Trump: twitter is a great form of communication 
Trump: denies half of the things he's tweeted",,, trump twitter is a great form of communication trump denies half of the things hes tweeted,2,2,2
36,36,2016-10-10 02:25:32.507,,"RT @DerrickClifton: Hillary Clinton didn't call everyone ""deplorable."" 

She called racist, misogynist, Islamophobic, homophobic bigots dep…",,, hillary clinton didnt call everyone deplorable she called racist misogynist islamophobic homophobic bigots dep…,2,2,2
37,37,2016-10-10 02:25:32.610,,@KellyannePolls hillary wants supreme court jusctices who understand the world. how about understanding the constitution,,,hillary wants supreme court jusctices who understand the world how about understanding the constitution,2,2,2
38,38,2016-10-10 02:25:32.487,,"RT @NolteNC: Holy freaking moly. 

This has to be the greatest debate comeback in history.",,, holy freaking moly this has to be the greatest debate comeback in history,2,2,2
39,39,2016-10-10 02:25:32.588,,RT @Cernovich: Sick Hillary talked about Bill's accomplishments. Remember when she said Bill wasn't running for President? A lie! #Hillarys…,,, sick hillary talked about bills accomplishments remember when she said bill wasnt running for president a lie …,2,2,2
40,40,2016-10-10 02:25:32.382,,The worst thing about the Trump tape? When he meets Arianne Zucker | Jessica Valenti https://t.co/oahBKSTB7R,,,the worst thing about the trump tape when he meets arianne zucker | jessica valenti,2,2,2
41,41,2016-10-10 02:25:32.517,,RT @AlfredoFlores: Absolutely #debate https://t.co/PdtS09IZi7,,, absolutely,2,2,2
42,42,2016-10-10 02:25:32.503,,choke and die she's been laughing for 90 mins bb girl https://t.co/DQ8670NhtB,,,choke and die shes been laughing for mins bb girl,2,2,2
43,43,2016-10-10 02:25:32.574,,Shut up Martha @MarthaRaddatz  let Donald Trump Speak @GOPMontgomery @andersoncooper #TrumpPence 2016,,,shut up martha let donald trump speak,2,2,2
44,44,2016-10-10 02:25:32.631,,"RT @mitchellvii: “Honest Abe never lied,” Trump says. “That’s the difference between Abraham Lincoln and you.”",,, “honest abe never lied” trump says “that’s the difference between abraham lincoln and you”,2,2,2
45,45,2016-10-10 02:25:32.672,,"RT @megnowik: ""Twitter happens to be a modern day form of communication and I'm not unproud of that."" #unproud #debate",,, twitter happens to be a modern day form of communication and im not unproud of that,2,2,2
46,46,2016-10-10 02:25:32.583,,RT @WhitlockJason: Failure/dishonesty of media is why we have Trump and Clinton.   This debate is an insult to the American people.,,, failure/dishonesty of media is why we have trump and clinton this debate is an insult to the american people,2,2,2
47,47,2016-10-10 02:25:32.667,,"why is he stalking her? Sit the hell down, Cheeto. #debate",,,why is he stalking her sit the hell down cheeto,0,0,0
48,48,2016-10-10 02:25:32.631,,"RT @NishaChittal: Laughter in the media room when Trump says,""I have great respect for women, no one has more respect for women than I do.""…",,, laughter in the media room when trump saysi have great respect for women no one has more respect for women than i do…,2,2,2
49,49,2016-10-10 02:25:32.638,,RT @eli_sipe4: I'm losing brain cells listening to this debate,,, im losing brain cells listening to this debate,2,2,2
50,51,2016-10-10 02:25:32.659,,"RT @pattonoswalt: ""I want to represent all Americans -- the shifty Jew, the lusty Mexican, the rhythmic, rhythmic, magical blacks."" -- Trum…",,, i want to represent all americans -- the shifty jew the lusty mexican the rhythmic rhythmic magical blacks -- trum…,2,2,2
51,52,2016-10-10 02:25:32.618,,#debate secretary Clinton we are moving on. Mr Trump we are moving on,,,secretary clinton we are moving on mr trump we are moving on,2,2,2
52,53,2016-10-10 02:25:32.569,,Here's hoping this #debate question is heard tonight: https://t.co/98UgiSjIK2,,,heres hoping this question is heard tonight 2,2,2,2
53,54,2016-10-10 02:25:32.598,,"RT @jonnysun: cooper: do u pay taxes
trump: no!
cooper: so you dont
trump: of course i do
cooper: what
trump: bernie sanders
cooper: wait w…",,, cooper do u pay taxes trump no cooper so you dont trump of course i do cooper what trump bernie sanders cooper wait w…,2,2,2
54,55,2016-10-10 02:25:32.408,,"RT ZaidJilani: Given how many years Democrats campaign on this then go silent on it when governing, maybe not https://t.co/8woxYl5w6F",,,zaidjilani given how many years democrats campaign on this then go silent on it when governing maybe not,2,2,2
55,56,2016-10-10 02:25:32.671,,RT @realDonaldTrump: Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her…,,, did crooked hillary help disgusting check out sex tape and past alicia m become a us citizen so she could use her…,2,2,2
56,57,2016-10-10 02:25:32.624,,"folks, i didnt want to hear this debate... this kills me... this kills my soul... why do i keep somehow overhearing the debates...",,,folks i didnt want to hear this debate this kills me this kills my soul why do i keep somehow overhearing the debates,2,2,2
57,58,2016-10-10 02:25:32.589,,RT @thekaratechimp: Cocaine just sent out an official tweet distancing itself from the Trump campaign. #debate,,, cocaine just sent out an official tweet distancing itself from the trump campaign,2,2,2
58,59,2016-10-10 02:25:32.395,,These moderators deserve a round of...drinks. #debate,,,these moderators deserve a round ofdrinks,2,2,2
59,60,2016-10-10 02:25:32.630,,"RT @michellemalkin: Excellent rebuttal from Trump on Hillary pabulum - calls her out again on ""deplorable"" AND ""irredeemable"" slurs against…",,, excellent rebuttal from trump on hillary pabulum - calls her out again on deplorable and irredeemable slurs against…,2,2,2
60,61,2016-10-10 02:25:32.649,,RT @I_am_theBATGIRL: Everyone watching the #debate: https://t.co/lyHJkhHfY6,,, everyone watching the ,2,2,2
61,62,2016-10-10 02:25:32.611,,"RT @UTAUBii: YOU HAVE TWO MINUTES

Hillary: okay so like--
Trump: CHINA AND ISIS https://t.co/eag55IzOFh",,, you have two minutes hillary okay so like-- trump china and isis,2,2,2
62,63,2016-10-10 02:25:32.578,"Charlotte, NC","honestly, truly... it kills me that Trump has all this money but can't match is toupe to the color of his hair.",-80.8467855,35.209059,honestly truly it kills me that trump has all this money but cant match is toupe to the color of his hair,0,0,0
63,64,2016-10-10 02:25:32.507,,"RT @niaotgonbat: Trump: ""Isis is fighting Syria. There are people trynna fight both of them. But Syria is not Syria. Syria is Russia"" https…",,, trump isis is fighting syria there are people trynna fight both of them but syria is not syria syria is russia https…,0,0,0
64,66,2016-10-10 02:25:32.387,,"""I'm not unproud of it."" #debate https://t.co/mTKwnQfEqz",,,im not unproud of it,2,2,2
65,67,2016-10-10 02:25:32.690,,RT @HillaryClinton: Let's go. #Debate https://t.co/HD3ZVJ9xl8,,, lets go 8,2,2,2
66,68,2016-10-10 02:25:32.652,,"RT @CloydRiversBurn: The only person who's ever defended a rapist was Hillary Clinton. Check your facts, then come talk to me. https://t.co…",,, the only person whos ever defended a rapist was hillary clinton check your facts then come talk to me,2,2,2
67,69,2016-10-10 02:25:32.670,,"RT @StocksAlotTEMP: ""uh oh happy learned how to putt Hillary"" 

 #debate",,, uh oh happy learned how to putt hillary,2,2,2
68,70,2016-10-10 02:25:32.645,,RT @Trevornoah: Is Martha Raddatz winning this debate?,,, is martha raddatz winning this debate,2,2,2
69,71,2016-10-10 02:25:33.658,,"RT @en_jajaja: ""So you sexually harass women?""
Trump: I will KILL ISIS I'm gonna make America wealthy again... gonna make that wall I will…",,, so you sexually harass women trump i will kill isis im gonna make america wealthy again gonna make that wall i will…,2,2,2
70,72,2016-10-10 02:25:33.659,"Kentucky, USA",I bet Hillary and Bill are just dying to get out of their human suits and back to Reptile lizard aliens 😂,-85.7682405,37.822244,i bet hillary and bill are just dying to get out of their human suits and back to reptile lizard aliens,0,0,0
71,73,2016-10-10 02:25:33.676,,Can we talk about the #climate please? #climatechange  #debate 271,,,can we talk about the please,2,2,2
72,74,2016-10-10 02:25:33.664,,RT @jjauthor: Is there anything that matters to Hillary Clinton regarding the Benghazi tragedy?” #debate,,, is there anything that matters to hillary clinton regarding the benghazi tragedy”,2,2,2
73,75,2016-10-10 02:25:33.597,,name 3 songs https://t.co/QBNJWMRauy,,,name songs,2,2,2
74,76,2016-10-10 02:25:33.520,,I'm surprised there isn't a crawl on the bottom of CNN announcing Trump's campaign leadership has quit. #debates,,,im surprised there isnt a crawl on the bottom of cnn announcing trumps campaign leadership has quit,0,0,0
75,77,2016-10-10 02:25:33.618,,RT @BoSnerdley: So now George W Bush gets some shade from Hillary. Don't that beat all!,,, so now george w bush gets some shade from hillary dont that beat all,2,2,2
76,78,2016-10-10 02:25:33.625,"Columbus, OH","@TheRock should be a #debate moderator honestly, truly.",-82.985772,39.9946835,should be a moderator honestly truly,2,2,2
77,79,2016-10-10 02:25:33.492,,"RT @HillaryClinton: Many people are saying Donald Trump doesn't have the discipline, temperament, or vision to be president. #debate",,, many people are saying donald trump doesnt have the discipline temperament or vision to be president,0,0,0
78,80,2016-10-10 02:25:33.562,,RT @SowmyaK: Crime is down. The economy is up. @POTUS held us down 8 summers #Debate,,, crime is down the economy is up held us down summers,0,0,0
79,81,2016-10-10 02:25:33.558,,RT @flamethrower_30: I'm so pissed with Trump and those clowns defending Trump on CNN I just donated $100 to Hillary's campaign. #debate,,, im so pissed with trump and those clowns defending trump on cnn i just donated $100 to hillarys campaign,0,0,0
80,82,2016-10-10 02:25:33.663,,@RhysAgainst I'm waiting for Martha to just cuss Trump out.,,,im waiting for martha to just cuss trump out,2,2,2
81,83,2016-10-10 02:25:33.624,,Now that they have effectively wasted everyone's time.... let's have a conversation about the election/debate. What are your thoughts ?,,,now that they have effectively wasted everyones time lets have a conversation about the election/debate what are your thoughts ,2,2,2
82,84,2016-10-10 02:25:33.513,,"RT @connormcspadden: MODERATOR: How would you select a Supreme Court Justice?

TRUMP: Well I'm a tit man...

#debate",,, moderator how would you select a supreme court justice trump well im a tit man,2,2,2
83,85,2016-10-10 02:25:33.507,,"RT @thinktradigital: ""she calls our people deplorable"" You just called our country ""idiots"" #debate",,, she calls our people deplorable you just called our country idiots,2,2,2
84,86,2016-10-10 02:25:33.615,,RT @garywhitta: “I never said check out a sex tape.” https://t.co/F66DsH7V8V,,, “i never said check out a sex tape”,2,2,2
85,87,2016-10-10 02:25:33.619,,RT @rahnamepting: Alec Baldwin is doing horrible in this debate. #debate2016,,, alec baldwin is doing horrible in this debate,0,0,0
86,88,2016-10-10 02:25:33.663,,RT @FlawdazFinest86: 😂😂😂😂 RT @Danzbeee: Bill about to risk it all &amp; beat Trumps ass #debate https://t.co/yv8BU8jztX,,, rt  bill about to risk it all &amp beat trumps ass,2,2,2
87,89,2016-10-10 02:25:33.551,,This #debate is a joke... where not all Americans are being represented!! @DrJillStein should of been allowed to speak for the people!,,,this is a joke where not all americans are being represented should of been allowed to speak for the people,0,0,0
88,90,2016-10-10 02:25:33.453,,"RT @danrookwood: In future any time I get asked a question I don't want to answer, I'm just going to say ""Isis"" a lot and sniff #debate",,, in future any time i get asked a question i dont want to answer im just going to say isis a lot and sniff,2,2,2
89,91,2016-10-10 02:25:33.606,,#technology Trump answered a question about his sexist comments with a rant about ISIL https://t.co/inef3hcmCl,,,trump answered a question about his sexist comments with a rant about isil,2,2,2
90,92,2016-10-10 02:25:33.532,,RT @iliza: She could lead a yoga retreat with the amount of breathing and self control @HillaryClinton showed tonight- #debate,,, she could lead a yoga retreat with the amount of breathing and self control showed tonight-,2,2,2
91,93,2016-10-10 02:25:33.554,,"RT @PennyRed: In Britain, many people assumed that disaster had been averted and didn't bother voting. Now we've got #brexit. Worth remembe…",,, in britain many people assumed that disaster had been averted and didnt bother voting now weve got  worth remembe…,0,0,0
92,94,2016-10-10 02:25:33.613,,RT @VanityFair: “You should be put in jail”: Trump threatens to prosecute Clinton over emails if elected https://t.co/oYTS1doR4c https://t.…,,, “you should be put in jail” trump threatens to prosecute clinton over emails if elected c,2,2,2
93,95,2016-10-10 02:25:33.588,,"RT @ClimateDesk: Not only has there not been a climate change question yet in this #debate, neither of the candidates have mentioned it eit…",,, not only has there not been a climate change question yet in this  neither of the candidates have mentioned it eit…,0,0,0
94,96,2016-10-10 02:25:33.553,,"RT @jonfavs: Trump disagreed with his running mate to praise the dictator who's trying to interfere with our election. 

This is so dangero…",,, trump disagreed with his running mate to praise the dictator whos trying to interfere with our election this is so dangero…,2,2,2
95,97,2016-10-10 02:25:33.408,,"RT @Salon: “I’m not un-proud of it, to be honest with you."" @realDonaldTrump
on his yuuuge social media following #debate https://t.co/HfiA…",,, “i’m not un-proud of it to be honest with you on his yuuuge social media following,2,2,2
96,99,2016-10-10 02:25:33.594,,"RT @Read_N_Learn: Hillary calling for unity while calling 30 million Americans ""deplorable."" Disgusting #debate",,, hillary calling for unity while calling million americans deplorable disgusting,2,2,2
97,100,2016-10-10 02:25:33.606,,RT @jfbargh: Could it possibly be any clearer he doesn't have the first clue what he's talking about? #debate,,, could it possibly be any clearer he doesnt have the first clue what hes talking about,2,2,2
98,101,2016-10-10 02:25:33.533,,RT @smoothkobra: They are now saying that Mike Pence wants off of the ticket and will be leaving Trump. Could happen officially tomorrow. I…,,, they are now saying that mike pence wants off of the ticket and will be leaving trump could happen officially tomorrow i…,0,0,0
99,102,2016-10-10 02:25:33.653,,"RT @Noah_Hiles95: Donald: ""Don't go breaking my heart""
Hillary: ""I couldn't if I tried"" https://t.co/5LJQKdRNW4",,, donald dont go breaking my heart hillary i couldnt if i tried,0,0,0
100,103,2016-10-10 02:25:33.646,,I wanna die. #debate,,,i wanna die,2,2,2
101,104,2016-10-10 02:25:33.484,,"RT @Bencjacobs: Reminder, this is what Trump sr. advisor @JasonMillerinDC said about Pence and Syria on Tuesday…",,, reminder this is what trump sr advisor said about pence and syria on tuesday…,2,2,2
102,105,2016-10-10 02:25:33.677,,"Mr. trump.....
Mr. Trump....we need To.....
MR. TRUMP...we need to go on......
Mr. Trump, we need to go on to the audience.",,,mr trump mr trumpwe need to mr trumpwe need to go on mr trump we need to go on to the audience,2,2,2
103,106,2016-10-10 02:25:33.654,,RT @FiveThirtyEight: The rise in murder so far in 2016 has been less widespread than the historic increase in 2015. #debate https://t.co/10…,,, the rise in murder so far in has been less widespread than the historic increase in ,2,2,2
104,107,2016-10-10 02:25:33.468,,RT @thelindsayellis: I feel like I'm watching Hermione Granger being forced to debate Yosemite Sam like he's an equal. #debate,,, i feel like im watching hermione granger being forced to debate yosemite sam like hes an equal,0,0,0
105,108,2016-10-10 02:25:33.497,,RT @TheBriefing2016: Given whatever that was...shouldn't be surprising that this is Donald Trump's actual ISIS plan. #debate https://t.co/v…,,, given whatever that wasshouldnt be surprising that this is donald trumps actual isis plan,2,2,2
106,109,2016-10-10 02:25:33.580,,"RT @GMA: Cooper: Does Trump have discipline to be a good leader?

Clinton: No.

Trump: I'm shocked to hear that.

#debates…",,, cooper does trump have discipline to be a good leader clinton no trump im shocked to hear that …,0,0,0
107,110,2016-10-10 02:25:33.585,,"RT @JaredWyand: Who do you think is going to be tough on Wall Street America?

Give me a fcn break Hillary

#debate https://t.co/O62seuOrku",,, who do you think is going to be tough on wall street america give me a fcn break hillary u,2,2,2
108,111,2016-10-10 02:25:33.655,,"RT @JordanMeehan: ""Check out sex tape"" #debate https://t.co/zRQAuc5I4I",,, check out sex tape,2,2,2
109,112,2016-10-10 02:25:33.623,,"RT @mkraju: Trump denies tweeting this. ""No, I didn't,"" he said re sex tape. https://t.co/ctRUbX8ARH",,, trump denies tweeting this no i didnt he said re sex tape,0,0,0
110,113,2016-10-10 02:25:34.679,,"RT @NickKristof: Trump says Syrian refugees coming in by the ""hundreds of thousands."" Huh? Just 11,000 so far. Canada has admitted 35,000.",,, trump says syrian refugees coming in by the hundreds of thousands huh just 000 so far canada has admitted 000,0,0,0
111,114,2016-10-10 02:25:34.678,,"""@BetteMidler? No, it's Beth Miller."" #debate",,, no its beth miller,2,2,2
112,115,2016-10-10 02:25:34.655,,RT @yoyicarrillo: My son wants to watch the debate with us tonight. He's 8. I can't even explain the zillion reasons why this isn't a good…,,, my son wants to watch the debate with us tonight hes  i cant even elain the zillion reasons why this isnt a good…,0,0,0
113,116,2016-10-10 02:25:34.607,,"RT @mattycakes16: ""Does Mr. Trump have the discipline to be a good leader?""
""No.""
thank you all that concludes our debate for the night des…",,, does mr trump have the discipline to be a good leader no thank you all that concludes our debate for the night des…,2,2,2
114,117,2016-10-10 02:25:34.560,,RT @thinkprogress: Trump says the U.S. has the highest tax rates in the world. He’s very wrong. https://t.co/nih8xHIBFA #debate https://t.c…,,, trump says the us has the highest tax rates in the world he’s very wrong,0,0,0
115,118,2016-10-10 02:25:34.607,,RT @lhfang: Muslims have helped foil two out of every five al Qaeda plots between 9/11 and 2013 https://t.co/aaZI1DTP2J by @ZaidJilani #deb…,,, muslims have helped foil two out of every five al qaeda plots between /11 and by …,2,2,2
116,119,2016-10-10 02:25:34.654,,RT @Madam_President: We have to think about how Donald Trump's words affect our children. https://t.co/k2iGBxgTil #debate,,, we have to think about how donald trumps words affect our children,2,2,2
117,120,2016-10-10 02:25:34.603,,RT @GovGaryJohnson: #Freetrade means on net more #jobs and lower prices for American families. #debate,,, means on net more and lower prices for american families,2,2,2
118,121,2016-10-10 02:25:34.574,,RT @its2016cmon: .@realDonaldTrump pls stop she's already dead. #Debates2016 #debate https://t.co/DEzDOuFLV1,,,  pls stop shes already dead 1,0,0,0
119,122,2016-10-10 02:25:34.669,,SCOTUS question. ❤️ #Debate,,,scotus question ️,2,2,2
120,123,2016-10-10 02:25:34.601,,RT @washingtonpost: Fact Check: IRS audit doesn't prohibit Trump from releasing taxes https://t.co/As9NvQflww https://t.co/Uh8bpvhkP1,,, fact check irs audit doesnt prohibit trump from releasing taxes 1,2,2,2
121,124,2016-10-10 02:25:34.674,,"RT @meanpIastic: Trump writing a term paper:

Sources Cited:
1. You Know It
2. I know It
3. Everybody Knows It",,, trump writing a term paper sources cited  you know it  i know it  everybody knows it,4,4,4
122,125,2016-10-10 02:25:34.605,,RT @ericbolling: Martha Raddatz has lost her composure as moderator.. and is now openly debating Trump.. noteworthy: Hillary sitting back i…,,, martha raddatz has lost her composure as moderator and is now openly debating trump noteworthy hillary sitting back i…,0,0,0
123,127,2016-10-10 02:25:34.541,,"RT @HillaryClinton: You did, in fact, say this. #debate https://t.co/WURWs6aJ5f",,, you did in fact say this,2,2,2
124,128,2016-10-10 02:25:34.659,,"RT realDonaldTrump: RT KellyannePolls: After a decent first debate, HillaryClinton is back to form: pedantic, lawyerly, technocratic, (woef…",,,realdonaldtrump rt kellyannepolls after a decent first debate hillaryclinton is back to form pedantic lawyerly technocratic woef…,2,2,2
125,129,2016-10-10 02:25:34.586,,"R u able to represent every American as president?

Trump: Hilary is blahblahblah

Hillary: Yes.

#DebateNightInAmerica",,,r u able to represent every american as president trump hilary is blahblahblah hillary yes,2,2,2
126,130,2016-10-10 02:25:34.500,,"Fact-Check: Yes, Hillary Clinton Did Laugh After Successfully Defending a Child Rapist. https://t.co/mDx3eAAGp8",,,fact-check yes hillary clinton did laugh after successfully defending a child rapist 8,2,2,2
127,131,2016-10-10 02:25:34.628,,RT @DPRK_News: Wrestling match between Donald Trump and Hillary Clinton interrupted by question from impertinent peasant.,,, wrestling match between donald trump and hillary clinton interrupted by question from impertinent peasant,2,2,2
128,132,2016-10-10 02:25:34.545,,RT @jes_chastain: I actually feel sick listening to him speak. The way I used to feel when a kid was having a tantrum when babysitting #deb…,,, i actually feel sick listening to him speak the way i used to feel when a kid was having a tantrum when babysitting …,2,2,2
129,133,2016-10-10 02:25:34.610,,RT @JarridWilson: I just wish the unborn had a place in America. #debate,,, i just wish the unborn had a place in america,0,0,0
130,134,2016-10-10 02:25:34.622,,".@realDonaldTrump @HenryLeledog Yeah, we saw it. That was the highlight of Trump's entire week. BFD",,, yeah we saw it that was the highlight of trumps entire week bfd,2,2,2
131,135,2016-10-10 02:25:34.679,,"RT @SaraJBenincasa: When you get mad, do this. #debate https://t.co/MUMyEmKotS",,, when you get mad do this,2,2,2
132,136,2016-10-10 02:25:34.406,,Donald Trump Featured 3 Women Who Accused Bill Clinton of Sexual Assault #PresidentialElectionof2016 #ClintonBill https://t.co/vYfhsxAiV8,,,donald trump featured women who accused bill clinton of sexual assault 8,2,2,2
133,137,2016-10-10 02:25:34.558,,RT @wikileaks: Hillary Clinton just confirmed the authenticity of our #PodestaEmails release of her paid speeches excerpts.,,, hillary clinton just confirmed the authenticity of our release of her paid speeches excerpts,2,2,2
