,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
21,21,2016-10-10 02:10:51.634,"Honey Creek, IN","Nancy: ""Your running mate, when asked about Syria, said...""
Trump: ""Idiot.""
N: ""...""
T: ""Aleppo has fallen""
N: ""...""
Trump: ""USA is stupid.""",-87.3884185,39.37409,nancy your running mate when asked about syria said trump idiot n  t aleppo has fallen n  trump usa is stupid,0,0,0
22,22,2016-10-10 02:10:51.421,,RT @Wildeyezextreme: That's her public position. What about her private position? #NeverHillary https://t.co/Q0ixelj1Tj,,, thats her public position what about her private position,2,2,2
23,23,2016-10-10 02:10:51.671,,"RT @JCRatti: @realDonaldTrump ""we haven't had a chance to talk, but I disagree"" w/ @mike_pence.  Wait, he hasn't spoken to his running mate…",,, we havent had a chance to talk but i disagree w/  wait he hasnt spoken to his running mate…,2,2,2
24,24,2016-10-10 02:10:51.649,,"RT @SebGorka: FACT: 

@realDonaldTrump prepped for this debate. 

Answers on immigration and Jihad are totally on point.",,, fact prepped for this debate answers on immigration and jihad are totally on point,2,2,2
25,25,2016-10-10 02:10:51.695,,RT @fuckboyzuko: I feel like giving a scar on my other eye after listening to this debate SMH,,, i feel like giving a scar on my other eye after listening to this debate smh,0,0,0
26,26,2016-10-10 02:10:51.512,,RT @sassysamosa: trump just said he?? Doesn't?? Agree?? With?? His?? Running mate?? #debate,,, trump just said he doesnt agree with his running mate,2,2,2
27,27,2016-10-10 02:10:51.635,,"Moderator, shut up! You're not in the debate.",,,moderator shut up youre not in the debate,2,2,2
28,28,2016-10-10 02:10:51.545,,This is your fucking plan??? A fake out??? GOOD LORD #debate,,,this is your fucking plan a fake out good lord,2,2,2
29,29,2016-10-10 02:10:51.547,,"RT @sahilkapur: WHOA!!! Trump is asked about Pence’s comments about confronting Russia.

Trump: “He and I haven’t spoken, and I disagree.”…",,, whoa trump is asked about pence’s comments about confronting russia trump “he and i haven’t spoken and i disagree”…,2,2,2
30,30,2016-10-10 02:10:51.501,,"RT @greggutfeld: hillary is thinking ""wait, uh, i thought this was over."" and, no it's not.",,, hillary is thinking wait uh i thought this was over and no its not,0,0,0
31,31,2016-10-10 02:10:51.651,,RT @Anna_Montana: I'm pretty sure Hil is scribblin' mother f*cker every time she reaches over to that notepad #debate,,, im pretty sure hil is scribblin mother fcker every time she reaches over to that notepad,2,2,2
32,32,2016-10-10 02:10:51.645,,"RT @mehdirhasan: Does anyone believe, does anyone really believe, that Trump could find Aleppo or Mosul on a map? Really?
#debate",,, does anyone believe does anyone really believe that trump could find aleppo or mosul on a map really,2,2,2
33,33,2016-10-10 02:10:51.685,,"RT @deray: Donald Trump embodies white male privilege. I mean, the bravado and arrogance we're seeing on display at tonight's #Debate is st…",,, donald trump embodies white male privilege i mean the bravado and arrogance were seeing on display at tonights is st…,2,2,2
34,34,2016-10-10 02:10:51.618,,RT @iJesseWilliams: Trump is the king of empty sentences. No actual information. Like giving a presentation in class when u did none of the…,,, trump is the king of empty sentences no actual information like giving a presentation in class when u did none of the…,0,0,0
35,35,2016-10-10 02:10:51.644,,RT @guypbenson: Raddatz arguing with Trump. #debate,,, raddatz arguing with trump,2,2,2
36,36,2016-10-10 02:10:51.681,,RT @IngrahamAngle: Hillary Clinton is sitting a lot.,,, hillary clinton is sitting a lot,2,2,2
37,37,2016-10-10 02:10:52.659,,RT @jameshohmann: Raddatz throws Trump a lifeline on Syria -- and Trump does not take it -- says he disagrees with Pence....,,, raddatz throws trump a lifeline on syria -- and trump does not take it -- says he disagrees with pence,2,2,2
38,38,2016-10-10 02:10:52.574,,RT @goldietaylor: Trump isn't simply shrinking the GOP tent. He burned down the campsite and danced in the ashes.,,, trump isnt simply shrinking the gop tent he burned down the campsite and danced in the ashes,0,0,0
39,39,2016-10-10 02:10:52.120,,"RT @nytimes: Trump says he disagrees with Pence, his running mate, on handling Syria https://t.co/pnBJ9K8GLi",,, trump says he disagrees with pence his running mate on handling syria,2,2,2
40,40,2016-10-10 02:10:52.533,,"RT @RoyalHoeliness: Donald Trump asked about his tax evasion, responds by screaming about ISIS #debate",,, donald trump asked about his tax evasion responds by screaming about isis,2,2,2
41,41,2016-10-10 02:10:52.429,,RT @aggarwal_shrey: Trump just said he disagrees with his running mate...and said he is wrong! LOL #Debates2016,,, trump just said he disagrees with his running mateand said he is wrong lol,2,2,2
42,42,2016-10-10 02:10:52.657,,RT @hrtablaze: Anyone else notice that Hillary did not deny the wikileaks about her private vs public life? Instead she blamed Abe Lincoln…,,, anyone else notice that hillary did not deny the wikileaks about her private vs public life instead she blamed abe lincoln…,2,2,2
43,43,2016-10-10 02:10:52.571,,"RT @itskatcombs: Trump writing a term paper:

Sources Cited:
1. You Know It
2. I know It
3. Everybody Knows It",,, trump writing a term paper sources cited  you know it  i know it  everybody knows it,4,4,4
44,44,2016-10-10 02:10:52.678,,RT @Lauren_Southern: WARNING: Too much exposure to Hillary &amp; Kaine's shit eating grins could cause cancer.,,, warning too much eure to hillary &amp kaines shit eating grins could cause cancer,0,0,0
45,45,2016-10-10 02:10:52.583,,RT @Gaby_Moss: Trump reminds me of someone who did a bunch of coke &amp; then accidentally ended up at a pub trivia night.,,, trump reminds me of someone who did a bunch of coke &amp then accidentally ended up at a pub trivia night,2,2,2
46,46,2016-10-10 02:10:52.550,,"RT @CamrenNews: ""LET ME REPEAT THE QUESTION"" let me laught a little bit 
#Debate",,, let me repeat the question let me laught a little bit,2,2,2
47,47,2016-10-10 02:10:52.619,,"RT @gracehelbig: Trump: Hillary has bad judgement.

Also Trump: I did try and fuck her. She was married. #debates",,, trump hillary has bad judgement also trump i did try and fuck her she was married,0,0,0
48,48,2016-10-10 02:10:52.549,,RT @JLaPuma: Basically everyone after Trump speaks: https://t.co/dn5EHTZImC,,, basically everyone after trump speaks c,2,2,2
49,49,2016-10-10 02:10:52.484,,"RT @SportsMatchupss: Who you want for the next president?? #Debate

Rt- @realDonaldTrump 
Fav- @HillaryClinton https://t.co/LP8eGOCIcK",,, who you want for the next president rt- fav-,2,2,2
50,50,2016-10-10 02:10:52.488,,I'm going to Facebook live me folding clothes as an alternative to the debate,,,im going to facebook live me folding clothes as an alternative to the debate,2,2,2
51,51,2016-10-10 02:10:52.554,,RT @ProgtopiaBooks: #debate  I understand the tax code better than anyone who has ever run for president...Trump,,, i understand the tax code better than anyone who has ever run for presidenttrump,2,2,2
52,52,2016-10-10 02:10:52.662,,"RT @LRHSlaby: In case you missed it, @realDonaldTrump just sided with Assad on Syria. #debate",,, in case you missed it just sided with assad on syria,2,2,2
53,53,2016-10-10 02:10:52.654,,RT @AminESPN: LMAOOOOOOOO  RT @ErrBodyLuvsCris: My dude already plottin' which way to come from with the fade 😂😭😂 #debate https://t.co/orLk…,,, lmaoooooooo rt  my dude already plottin which way to come from with the fade,2,2,2
54,54,2016-10-10 02:10:52.666,,"LET ME REPEAT THE QUESTION, MR. TRUMP. what a damn fool. #debates #Debates2016  #notoriousHRC #hillary2016",,,let me repeat the question mr trump what a damn fool,2,2,2
55,55,2016-10-10 02:10:52.606,,"RT @Cernovich: Did you see the camera accidentally zoom in on sick Hillary's face? She was spacing out, then it cut away asap. Wow! #Debates",,, did you see the camera accidentally zoom in on sick hillarys face she was spacing out then it cut away asap wow,0,0,0
56,56,2016-10-10 02:10:52.532,,"RT @Thi_duongg7: ""Mr. Trump. Mr. Trump your 2 mins is up""",,, mr trump mr trump your mins is up,2,2,2
57,57,2016-10-10 02:10:52.535,,All I know is that the engineers behind the sound board at the debate should turn off the mics when a candidate goes over their time.,,,all i know is that the engineers behind the sound board at the debate should turn off the mics when a candidate goes over their time,2,2,2
58,58,2016-10-10 02:10:52.391,,RT @DeanBaker13: What position did Hillary Clinton hold 30 years ago? (@realDonaldTrump keeps saying she's had 30 yrs to fix things),,, what position did hillary clinton hold years ago  keeps saying shes had yrs to fix things,2,2,2
59,59,2016-10-10 02:10:52.621,,RT @TomiLahren: He's a business man. What are you? #debate,,, hes a business man what are you,2,2,2
60,60,2016-10-10 02:10:52.581,,Donald Trump is the second coming of Hitler.,,,donald trump is the second coming of hitler,2,2,2
61,61,2016-10-10 02:10:52.539,,"RT @joshgad: Sadly, I sat down 2 comedically tweet a #debate tonight, but I've never been so sad and depressed to see a man like Trump spea…",,, sadly i sat down comedically tweet a tonight but ive never been so sad and depressed to see a man like trump spea…,0,0,0
62,62,2016-10-10 02:10:52.567,,Yes. He fucking did and he also showed a middle finger to Mike Pence. https://t.co/l7w905h6Fu,,,yes he fucking did and he also showed a middle finger to mike pence u,2,2,2
63,64,2016-10-10 02:10:52.583,,RT @msaimeephillips: Seems like Donald's mic is broken again 👃🏼👃🏼👃🏼👃🏼 #debate https://t.co/78pAQiKhMp,,, seems like donalds mic is broken again,0,0,0
64,66,2016-10-10 02:10:52.583,,Did trump just say that Isis should attack quietly but still attack,,,did trump just say that isis should attack quietly but still attack,2,2,2
65,67,2016-10-10 02:10:52.488,,I doubt @GovGaryJohnson could handle being in this #debate.,,,i doubt could handle being in this ,2,2,2
66,68,2016-10-10 02:10:52.550,,"RT @GeorgeTakei: When Trump says it's just ""locker room talk,"" he's defending the very culture that normalizes sexual assaults on women.",,, when trump says its just locker room talk hes defending the very culture that normalizes sexual assaults on women,2,2,2
67,69,2016-10-10 02:10:52.367,,He has not spoken with his running mate? Is no one worried about this?!? #debate,,,he has not spoken with his running mate is no one worried about this,0,0,0
68,70,2016-10-10 02:10:52.601,,He just slapped your own vice president. WOW!!! Pence better jump ship now #debate,,,he just slapped your own vice president wow pence better jump ship now,2,2,2
69,71,2016-10-10 02:10:52.526,,RT @YoungDems4Trump: Hillary wants war with Russia to cover up her lies. #debate,,, hillary wants war with russia to cover up her lies,2,2,2
70,72,2016-10-10 02:10:52.568,,RT @People4Bernie: Trump is promoting nuclear war. Tell your parents. #debate,,, trump is promoting nuclear war tell your parents,2,2,2
71,73,2016-10-10 02:10:52.605,,RT @laurinah: HILLARY DEADASS JUST LOOKED RIGHT INTO THE CAMERA LIKE JIM HALPERT LSDKFJLKSFDSKL #debate,,, hillary deadass just looked right into the camera like jim halpert lsdkfjlksfdskl,2,2,2
72,74,2016-10-10 02:10:52.550,,"RT @iJesseWilliams: ""I'm Donald Trump &amp; literally everything I do, demonstrates that I am quite clearly, a belligerent creep &amp; overall…",,, im donald trump &amp literally everything i do demonstrates that i am quite clearly a belligerent creep &amp overall…,2,2,2
73,75,2016-10-10 02:10:52.581,,"Look at Trump's body language. Standing over, menacing, circling.  #debate",,,look at trumps body language standing over menacing circling,2,2,2
74,76,2016-10-10 02:10:52.669,,I already said it but I'll say it again: Hillary laughing is the saving grace of this debate,,,i already said it but ill say it again hillary laughing is the saving grace of this debate,4,4,4
75,77,2016-10-10 02:10:52.632,,"RT @mkraju: Trump just admitted to not speaking with his running mate about Syria, saying, ""I disagree"" with Pence's comments from the deba…",,, trump just admitted to not speaking with his running mate about syria saying i disagree with pences comments from the deba…,2,2,2
76,78,2016-10-10 02:10:52.472,,"RT @CBSNews: Trump to Clinton: You made Iran ""very powerful"" with ""the dumbest deal in history"" #Debates2016…",,, trump to clinton you made iran very powerful with the dumbest deal in history …,2,2,2
77,79,2016-10-10 02:10:52.629,,The GOP should be ashamed of themselves. Trump is making y'all look bad. #debates2016 #debate,,,the gop should be ashamed of themselves trump is making yall look bad,2,2,2
78,80,2016-10-10 02:10:52.259,,"What will happen if it falls? ""It will have fallen?""  #debate https://t.co/ylFUkc6Rnq",,,what will happen if it falls it will have fallen,2,2,2
79,81,2016-10-10 02:10:52.643,,"RT @Donkey_Feed: FACT: former Director of the National Counterterrorism Center: ""#ISIS is rooting for Trump” https://t.co/r9mTK0VXJH
#debat…",,, fact former director of the national counterterrorism center  is rooting for trump” …,2,2,2
80,82,2016-10-10 02:10:52.561,,"RT @Avik: Trump has been significantly helped by the fact that they talked about the lewd tapes in the beginning, then went to policy. #deb…",,, trump has been significantly helped by the fact that they talked about the lewd tapes in the beginning then went to policy …,2,2,2
81,83,2016-10-10 02:10:52.640,,The moderators are doing such a great job pinning Trump to a substantive answer - showing how often he doesn't have one. #debate,,,the moderators are doing such a great job pinning trump to a substantive answer - showing how often he doesnt have one,2,2,2
82,84,2016-10-10 02:10:53.663,,RT @BunchOfPuppits: The tax code is apparently too complex for us poor normies to understand... #debate,,, the tax code is apparently too complex for us poor normies to understand,0,0,0
83,85,2016-10-10 02:10:53.491,,"Did Trump just say ""HOW STUPID IS OUR COUNTRY""?? He did. He DID. #debate",,,did trump just say how stupid is our country he did he did,0,0,0
84,86,2016-10-10 02:10:53.595,,Can we count the number of Hillary's deep sighs? I think they're equal to Trump's sniffs #debates,,,can we count the number of hillarys deep sighs i think theyre equal to trumps sniffs,2,2,2
85,87,2016-10-10 02:10:53.589,,RT @TimSClark: #AndersonCooper making himself a debater at #debate  It truly is 3 vs 1.,,, making himself a debater at it truly is vs ,2,2,2
86,88,2016-10-10 02:10:53.576,,"RT @chrisgeidner: From @BuzzFeedNews, here's how Trump ACTUALLY won the Old Post Office deal: https://t.co/qvnnNQ0ePE https://t.co/FOR52dLO…",,, from  heres how trump actually won the old post office deal,2,2,2
87,89,2016-10-10 02:10:53.487,,RT @RealScottErnst: #SickHillary is so desperate that she's telling crazy #Russia conspiracy theories. #debates #debate #MAGA https://t.co/…,,, is so desperate that shes telling crazy conspiracy theories,2,2,2
88,90,2016-10-10 02:10:53.668,,Trumps foreign policy sounds so childish #debate,,,trumps foreign policy sounds so childish,2,2,2
89,91,2016-10-10 02:10:53.527,,"RT @peterdaou: Wait, has a presidential candidate ever debated their own running mate? #Debates2016 #Debate",,, wait has a presidential candidate ever debated their own running mate,2,2,2
90,92,2016-10-10 02:10:53.587,,RT @robinlordtaylor: America after the #debate https://t.co/VyQ0IvV2p8,,, america after the 8,2,2,2
91,93,2016-10-10 02:10:53.648,"Massachusetts, USA",the moderator arguing with trump is goals,-71.683502,42.036939,the moderator arguing with trump is goals,2,2,2
92,94,2016-10-10 02:10:53.516,,"RT @KathyShelton_: Hillary Clinton is a cold-hearted liar. The lies she told about me, 12 yr old rape victim, traumatized me nearly as much…",,, hillary clinton is a cold-hearted liar the lies she told about me yr old rape victim traumatized me nearly as much…,0,0,0
93,95,2016-10-10 02:10:53.569,,RT @ananavarro: Donald Trump is not only the grossest of men to ever run for President. He is simply the grossest of men. Period.,,, donald trump is not only the grossest of men to ever run for president he is simply the grossest of men period,2,2,2
94,96,2016-10-10 02:10:53.500,,"RT @Tommytoughstuff: HILLARY: ""I don't want to turn around. Is he doing that thing to the chair, again?"" https://t.co/TkqL6ltKI4",,, hillary i dont want to turn around is he doing that thing to the chair again,2,2,2
95,97,2016-10-10 02:10:53.652,,"RT @deray: Whoever has those other tapes of Trump saying wild things, please leak them. Because that might be the only thing to stop him. #…",,, whoever has those other tapes of trump saying wild things please leak them because that might be the only thing to stop him …,2,2,2
96,98,2016-10-10 02:10:53.644,,"RT @Kehlani: That's right Hillary 

Brag different",,, thats right hillary brag different,2,2,2
97,99,2016-10-10 02:10:53.478,,"RT @laurenceruiz: Him = This is how we got here.
Her = This is how we fix it.

Pretty much sums it up.
#debate",,, him = this is how we got here her = this is how we fix it pretty much sums it up,2,2,2
98,100,2016-10-10 02:10:53.140,,"RT @geek4fun: ""Syria is no longer Syria... Syria is Russia"" -Trump. Does he know something we don't? #debate",,, syria is no longer syria syria is russia -trump does he know something we dont,0,0,0
99,101,2016-10-10 02:10:53.557,,"RT @Diane_7A: When you're no longer undecided. 
#debate https://t.co/B6ZOAnoAFg",,, when youre no longer undecided,0,0,0
100,102,2016-10-10 02:10:53.640,,RT @DevinSiebold: I can't wait till Jerry Springer's final thoughts. #debate,,, i cant wait till jerry springers final thoughts,2,2,2
101,103,2016-10-10 02:10:53.647,,"RT @BBCBreaking: ""Bill Clinton is far worse, mine are words, his was action""- @realDonaldTrump #debate https://t.co/ks93KZRotd https://t.co…",,, bill clinton is far worse mine are words his was action- d,0,0,0
102,104,2016-10-10 02:10:53.365,,"my grandma said "" que chinge su madre trump"" you right",,,my grandma said  que chinge su madre trump you right,2,2,2
103,105,2016-10-10 02:10:53.662,,RT @ariannahuff: Trump says he “hasn’t spoken” to Pence about Syria and that they “disagree.” Okay. #debate,,, trump says he “hasn’t spoken” to pence about syria and that they “disagree” okay,2,2,2
104,106,2016-10-10 02:10:53.622,,"RT @MaxBlumenthal: Hillary Clinton just reiterated her call for a No Fly Zone that she acknowledged would ""kill a lot of Syrians"" https://t…",,, hillary clinton just reiterated her call for a no fly zone that she acknowledged would kill a lot of syrians,0,0,0
105,107,2016-10-10 02:10:53.357,,"RT @secupp: No, Mr. Trump. Russia, Iran, and Assad are not killing ISIS. They are killing Syrian rebels and innocent women and children. #d…",,, no mr trump russia iran and assad are not killing isis they are killing syrian rebels and innocent women and children …,0,0,0
106,108,2016-10-10 02:10:53.674,,Donald makes this so easy for Hillary even if you weren't checking for her...this debate is a joke #PresidentialDebate #VoteHillaryPlease,,,donald makes this so easy for hillary even if you werent checking for herthis debate is a joke,2,2,2
107,109,2016-10-10 02:10:53.621,,RT @JoseBriales96: Trump just bashing Hilary and not even answering the questions 😂,,, trump just bashing hilary and not even answering the questions,2,2,2
108,110,2016-10-10 02:10:53.672,,"RT @birbigs: ""We haven't spoken and I disagree"" -Donald Trump re: Syria and the policy of his OWN RUNNING MATE #debate",,, we havent spoken and i disagree -donald trump re syria and the policy of his own running mate,2,2,2
109,111,2016-10-10 02:10:53.521,,RT @TheOnion: Paul Ryan Sitting Among Undecided Voters At Town Hall Debate https://t.co/FEkami8cIm #debate https://t.co/PYiy21Gxs6,,, paul ryan sitting among undecided voters at town hall debate,2,2,2
110,112,2016-10-10 02:10:53.643,,RT @rogerjermyn: Hillary should give the camera a Jim Halpert look while Crazy Talk is going off #debate,,, hillary should give the camera a jim halpert look while crazy talk is going off,2,2,2
111,113,2016-10-10 02:10:53.569,,RT @KyleKulinski: Trump is flat out better on Syria than Hillary. It's not even close. Sad to say but totally true. #debate,,, trump is flat out better on syria than hillary its not even close sad to say but totally true,0,0,0
112,114,2016-10-10 02:10:53.530,,"RT @Lauren_Southern: ""How do you intend on modelling your international policy around a sad viral Facebook photo?"" #debate",,, how do you intend on modelling your international policy around a sad viral facebook photo,0,0,0
113,115,2016-10-10 02:10:53.592,,When did we become a dictatorship? #debate,,,when did we become a dictatorship,2,2,2
114,116,2016-10-10 02:10:53.443,,Wow ... the former Leader?! 😮🤔😂😂 https://t.co/BgvVQ1b778,,,wow  the former leader 🤔 8,2,2,2
115,117,2016-10-10 02:10:53.630,,HE'S DEBATING WITH THE MODERATOR NOW #debate,,,hes debating with the moderator now,2,2,2
116,118,2016-10-10 02:10:53.645,,RT @HumanistReport: Trump disagrees with his own running mate... wow. #debate,,, trump disagrees with his own running mate wow,2,2,2
117,119,2016-10-10 02:10:53.664,,RT @joshgad: Got it. So Trump just endorsed war crimes!!!!!!! Do you understand what he is saying. He is supporting WAR CRIMES,,, got it so trump just endorsed war crimes do you understand what he is saying he is supporting war crimes,2,2,2
118,120,2016-10-10 02:10:53.635,,"RT @ChrisMurphyCT: So this Syria Q is REALLY important. This isn't play.  And Trump's answer is his most rambling, incoherent yet.  So, so…",,, so this syria q is really important this isnt play and trumps answer is his most rambling incoherent yet so so…,0,0,0
119,121,2016-10-10 02:10:53.581,,"""He and I haven't spoken, and I disagree."" -Trump on Sen Pence's comments about Russian/Iranian aggression. Wowza.",,,he and i havent spoken and i disagree -trump on sen pences comments about russian/iranian aggression wowza,2,2,2
120,122,2016-10-10 02:10:53.542,,RT @jelani9: Did Trump just admit he hasn't spoken with Mike Pence?,,, did trump just admit he hasnt spoken with mike pence,2,2,2
121,123,2016-10-10 02:10:53.665,,RT @KamVTV: LOSER #debate https://t.co/hv83L8S8xv,,, loser,2,2,2
122,124,2016-10-10 02:10:53.466,,RT @necopinus: Trump throws Pence under the bus. #debate,,, trump throws pence under the bus,2,2,2
123,125,2016-10-10 02:10:53.464,,"RT @JillBidenVeep: Sorry, rest of the World. We're embarrassed too. #debate",,, sorry rest of the world were embarrassed too,0,0,0
124,126,2016-10-10 02:10:53.618,,"RT @c_hauer: Retweeted Van Badham (@vanbadham):

""I absolutely exploited the tax system for my own benefit! ARE YOU LISTENING, AMERICA?""
#d…",,, retweeted van badham  i absolutely eloited the tax system for my own benefit are you listening america …,2,2,2
125,127,2016-10-10 02:10:53.532,,RT @JaredWyand: Europe was guilted into accepting millions of military-aged Muslims over a picture of a Syrian boy &amp; now they're be…,,, europe was guilted into accepting millions of military-aged muslims over a picture of a syrian boy &amp now theyre be…,2,2,2
126,128,2016-10-10 02:10:53.631,,"Lol, I can't take him seriously #debate",,,lol i cant take him seriously,0,0,0
127,129,2016-10-10 02:10:54.671,,"RT @politico: Clinton: ""What Donald Trump says about Muslims is used to recruit fighters. They want to create a war between us."" https://t.…",,, clinton what donald trump says about muslims is used to recruit fighters they want to create a war between us,2,2,2
128,130,2016-10-10 02:10:54.634,"Knoxville, TN","""How are you gonna help Syrians?""
Clinton: *Detailed Plan*
Trump: Clinton sux.
Mod: Let me repeat the question
T: Pence sux.
#debate",-83.9638415,35.9824705,how are you gonna help syrians clinton detailed plan trump clinton sux mod let me repeat the question t pence sux,2,2,2
129,131,2016-10-10 02:10:54.590,,"RT @rgay: All jokes aside, Trump cannot clearly answer a single question. He will bring the world to its knees if given the chance.",,, all jokes aside trump cannot clearly answer a single question he will bring the world to its knees if given the chance,2,2,2
130,132,2016-10-10 02:10:54.631,,"RT @costareports: TRUMP BREAKS WITH PENCE ON RUSSIA: ""He and I haven’t spoken and I disagree.""",,, trump breaks with pence on russia he and i haven’t spoken and i disagree,2,2,2
131,133,2016-10-10 02:10:54.521,,"RT @voxdotcom: ""I worked in the CIA under Bush. Obama is right to not say 'radical Islam.'"" https://t.co/tApO4W8Pio #debate",,, i worked in the cia under bush obama is right to not say radical islam,2,2,2
132,134,2016-10-10 02:10:54.588,,"RT @WesleyLowery: ""He and I haven't spoken"" - Trump says OF HIS RUNNING MATE",,, he and i havent spoken - trump says of his running mate,2,2,2
133,135,2016-10-10 02:10:54.544,,"RT @MMFlint: Trump to Muslims: ""If u see hatred going on, u must report it."" Ok, I'm reporting it. You are the source of the hate, Trump.",,, trump to muslims if u see hatred going on u must report it ok im reporting it you are the source of the hate trump,2,2,2
134,136,2016-10-10 02:10:54.528,,RT @ajplus: Here's how many Syrians were admitted to the U.S. this year: #debate https://t.co/WsfpnWfbMu,,, heres how many syrians were admitted to the us this year u,2,2,2
135,137,2016-10-10 02:10:54.649,,RT @KaiCrossMusic: I just can't with this debate...,,, i just cant with this debate,0,0,0
136,138,2016-10-10 02:10:54.585,,"RT @808s_n_cupcakes: Cooper: How long have you not paid taxes

Trump: Apples

Cooper: Please answer the question

Trump: Scissors",,, cooper how long have you not paid taxes trump apples cooper please answer the question trump scissors,2,2,2
137,139,2016-10-10 02:10:54.665,,"RT @ktmcfarland: Trump correct on nukes -Russia rebuilt, we've not.   Also arming Syrian rebels but not knowing who they are. He's great on…",,, trump correct on nukes -russia rebuilt weve not also arming syrian rebels but not knowing who they are hes great on…,2,2,2
138,140,2016-10-10 02:10:54.623,,"RT @rylesfish: ""He and I haven't spoken and I disagree."" @realDonaldTrump on @mike_pence #FUCKPENCE #debate",,, he and i havent spoken and i disagree on,2,2,2
139,142,2016-10-10 02:10:54.635,,"RT @Manda_like_wine: Donald Trump just pulled the ultimate 'new phone, who dis' on Mike Pence. #debate",,, donald trump just pulled the ultimate new phone who dis on mike pence,2,2,2
140,143,2016-10-10 02:10:54.583,,.@Kleenex PLEASE GIVE DONALD TRUMP SOME TISSUES  #debate,,, please give donald trump some tissues,2,2,2
