,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
12,12,2016-10-10 01:08:31.601,,She definitely did not answer that question at all but Trump won't either so it doesn't matter.,,,she definitely did not answer that question at all but trump wont either so it doesnt matter,0,0,0
13,13,2016-10-10 01:08:31.673,,RT @Joannahausmann: She didn't shake the hand. The pussy-grabbing hand. #debate,,, she didnt shake the hand the pussy-grabbing hand,2,2,2
14,14,2016-10-10 01:08:31.607,,RT @PrisonPlanet: Remember - BOTH moderators in tonight's #debate are pro-Clinton stooges. Cooper &amp; Raddatz. https://t.co/veWhKhzsxj,,, remember - both moderators in tonights are pro-clinton stooges cooper &amp raddatz,2,2,2
15,15,2016-10-10 01:08:31.574,,"Women must stand their ground as equals in this world, &amp; never allow sexual harassment or assault in any form. We m… https://t.co/3OipKNmXSf",,,women must stand their ground as equals in this world &amp never allow sexual harassment or assault in any form we m…,2,2,2
16,16,2016-10-10 01:08:31.627,,@realDonaldTrump is wounded and cornered. This will be the worst #Trump we've seen. #ClintonVsTrump,,,is wounded and cornered this will be the worst weve seen,0,0,0
17,17,2016-10-10 01:08:31.691,,RT @en_jajaja: Donald and Hillary always teach me how to answer a question without actually answering a question,,, donald and hillary always teach me how to answer a question without actually answering a question,2,2,2
18,18,2016-10-10 01:08:31.501,,RT @SamSeaborn: I wouldn't shake his hand either. We know where it's been. #debate,,, i wouldnt shake his hand either we know where its been,2,2,2
19,19,2016-10-10 01:08:31.603,,RT @WillBlackWriter: It's bad enough that the USA scrapes the barrel &amp; has Trump standing but the number of people who accept racism &amp; abus…,,, its bad enough that the usa scrapes the barrel &amp has trump standing but the number of people who accept racism &amp abus…,0,0,0
20,20,2016-10-10 01:08:31.621,,"RT @ComplexMag: Trump supporters be like....

#Debate https://t.co/nLPWnWftk6",,, trump supporters be like,2,2,2
21,21,2016-10-10 01:08:31.694,,"RT @realDonaldTrump: ""@CharleneOsbor17: @realDonaldTrump politicians don't count. It's the people. We are behind trump all the way to White…",,,  politicians dont count its the people we are behind trump all the way to white…,2,2,2
22,22,2016-10-10 01:08:31.582,,RT @ShaunKing: No handshakes. #debate,,, no handshakes,2,2,2
23,23,2016-10-10 01:08:31.554,"Bronx, NY",I don't think @HillaryClinton answered the question lol. but T***p basically is not making it good for students watching #debate,-73.8494415,40.8503475,i dont think answered the question lol but tp basically is not making it good for students watching,2,2,2
24,24,2016-10-10 01:08:31.592,,"RT @michaelianblack: Even Hillary mentioning healing the country and bringing it together is a ""fuck you"" to Trump.",,, even hillary mentioning healing the country and bringing it together is a fuck you to trump,2,2,2
25,25,2016-10-10 01:08:31.681,,RT @desusandmero: why hillary looks like she's about to drop the fire r&amp;b album with 2 spoken word interludes? https://t.co/2dxu9RL2RL,,, why hillary looks like shes about to drop the fire r&ampb album with spoken word interludes,2,2,2
26,26,2016-10-10 01:08:31.634,,THE FIRST QUESTION AND IT IS NOT BEING ANSWERED #Debate,,,the first question and it is not being answered,2,2,2
27,27,2016-10-10 01:08:31.708,,RT @JessLivMo: 8 ways Hillary has fought to change the lives of children: https://t.co/tiqROlmctm #debate,,, ways hillary has fought to change the lives of children,2,2,2
28,28,2016-10-10 01:08:31.619,,RT @summerofsoaps: And here we go. #debate #ImWithHer https://t.co/4RhQpXI8KT,,, and here we go,2,2,2
29,29,2016-10-10 01:08:31.699,,LMAO TRUMP ISN'T EITHER. GR8 DEBATE.,,,lmao trump isnt either gr8 debate,2,2,2
30,30,2016-10-10 01:08:31.679,,RT katiecouric: .hillaryclinton &amp; realDonaldTrump are taking the stage. Watch the #debate now on YahooNews https://t.co/rJNHYYPJL4 YahooFi…,,,katiecouric hillaryclinton &amp realdonaldtrump are taking the stage watch the now on yahoonews yahoofi…,2,2,2
31,31,2016-10-10 01:08:31.706,"St Peters, MO","Great first question, because my 7 year old wants to watch the debate.",-90.6006005,38.7578375,great first question because my year old wants to watch the debate,2,2,2
32,32,2016-10-10 01:08:31.659,,Hillary: I'm bringing 500k refugees to take your jobs and terrorize you. #trumptruth  #debate,,,hillary im bringing k refugees to take your jobs and terrorize you,2,2,2
33,33,2016-10-10 01:08:31.735,,"RT @iamYungBandz: I'm not hip with niggas raping women.

With that said, FUCK BILL CLINTON

#debate
#NiggasForTrump 🇺🇸",,, im not hip with niggas raping women with that said fuck bill clinton 🇺🇸,2,2,2
34,34,2016-10-10 01:08:31.705,,"RT @pattonoswalt: Trump is sporting a fetching ""tie hanging out the bottom of his jacket like a hungover limo driver"" look. #debates",,, trump is sporting a fetching tie hanging out the bottom of his jacket like a hungover limo driver look,2,2,2
35,35,2016-10-10 01:08:31.749,,RT @gracehelbig: Getting ready for the #debate. https://t.co/nq9H3poPmw,,, getting ready for the ,2,2,2
36,36,2016-10-10 01:08:32.664,,"RT @danpfeiffer: People on Twitter, everyone who follows you is watching the debate. There is no need to repeatedly tweet all the things we…",,, people on twitter everyone who follows you is watching the debate there is no need to repeatedly tweet all the things we…,4,4,4
37,37,2016-10-10 01:08:32.583,,Excellent first question about modeling behavior. Hilldawg looks coiffed. Sticks the landing. -M #debate,,,excellent first question about modeling behavior hilldawg looks coiffed sticks the landing -m,2,2,2
38,38,2016-10-10 01:08:32.584,,"Hillary Clinton Loves Bankers (Wink)
 (https://t.co/d7KKHLTOQf)",,,hillary clinton loves bankers wink ,2,2,2
39,39,2016-10-10 01:08:32.571,,"Bill Clinton accusers join Trump: Less than two hours before he was to debate Hillary Clinton Sunday night, D... https://t.co/XHoDVoV82G",,,bill clinton accusers join trump less than two hours before he was to debate hillary clinton sunday night d,2,2,2
40,40,2016-10-10 01:08:32.659,,RT @davidcrosss: Not crazy about the width of Hillary's lapels...I'm voting Trump.,,, not crazy about the width of hillarys lapelsim voting trump,2,2,2
41,41,2016-10-10 01:08:32.594,,We need a danger zone president over these two idiots #Archerforpresident #Dangerzone #debate,,,we need a danger zone president over these two idiots,2,2,2
42,42,2016-10-10 01:08:32.659,,RT @a_tomthebomb: That lack of handshake was uncomfortable. #Debate #debatenight,,, that lack of handshake was uncomfortable,2,2,2
43,43,2016-10-10 01:08:32.695,,Hillary just knew that the girl that asked the first question was a teacher...talk about planting at it's finest,,,hillary just knew that the girl that asked the first question was a teachertalk about planting at its finest,2,2,2
44,44,2016-10-10 01:08:32.617,,"Dear America, don't let Trump grab you by the p***y #debate #debate2016",,,dear america dont let trump grab you by the py,2,2,2
45,45,2016-10-10 01:08:32.621,,"Watch Hillary stay above the fray in this because women always have to stay above the fray, especially in positions of authority.",,,watch hillary stay above the fray in this because women always have to stay above the fray especially in positions of authority,2,2,2
46,46,2016-10-10 01:08:32.558,,( ♥ #YUDEILIN ♥ ) WATCH:  Trump's 'Scorched Earth' Strategy in the Second Debate: ABC ... https://t.co/Ayi7YkuK8k [ I♥ 23.01.12 #BFF ],,,  watch trumps scorched earth strategy in the second debate abc  [ i 112 ],2,2,2
47,47,2016-10-10 01:08:32.683,,RT @scrowder: The Video That Just May Sink Hillary’s Ship… https://t.co/Owo2DqAXSu,,, the video that just may sink hillary’s ship… u,2,2,2
48,48,2016-10-10 01:08:32.694,,RT @JoyAnnReid: Smart of Hillary to go high on this one. Positive answer. Let's see what Trump does. #debate,,, smart of hillary to go high on this one positive answer lets see what trump does,4,4,4
49,49,2016-10-10 01:08:32.626,,RT @HillaryClinton: This is horrific. We cannot allow this man to become president. https://t.co/RwhW7yeFI2,,, this is horrific we cannot allow this man to become president 2,0,0,0
50,50,2016-10-10 01:08:32.674,,Uhhhh I agree with Hillary can we just end this campaign please #debate,,,uhhhh i agree with hillary can we just end this campaign please,2,2,2
51,51,2016-10-10 01:08:32.656,,Trump sounds tired and deflated in his first sentence. #debate,,,trump sounds tired and deflated in his first sentence,2,2,2
52,52,2016-10-10 01:08:32.637,,"Is Trump's tactic for this debate just saying, ""What she said."" and sitting down?  #debate",,,is trumps tactic for this debate just saying what she said and sitting down,2,2,2
53,53,2016-10-10 01:08:32.623,,I guess hillary didn't hear the first question.. since she didn't answer it,,,i guess hillary didnt hear the first question since she didnt answer it,0,0,0
54,54,2016-10-10 01:08:32.559,,RT @HillaryClinton: If we work together—if we overcome the divisiveness that sometimes sets Americans against one another—there's nothing w…,,, if we work together—if we overcome the divisiveness that sometimes sets americans against one another—theres nothing w…,2,2,2
55,55,2016-10-10 01:08:32.672,,"RT @PPNHAF: We support @HillaryClinton because she's breaking barriers, building bridges &amp; expanding opportunities! #Debates2016 https://t.…",,, we support because shes breaking barriers building bridges &amp eanding opportunities,2,2,2
56,56,2016-10-10 01:08:32.633,,"RT @benshapiro: Hillary is asked a softball question, proceeds to vomit buzzwords. https://t.co/YYXyjnIEbv",,, hillary is asked a softball question proceeds to vomit buzzwords,2,2,2
57,57,2016-10-10 01:08:32.447,,@KyleKulinski trump time :D,,,trump time,2,2,2
58,58,2016-10-10 01:08:32.562,,RT @Crowetoons: Will Trump go in hard to grab Hillary's lead in second debate? https://t.co/LXcsHo60SM https://t.co/EhYiZhcDER,,, will trump go in hard to grab hillarys lead in second debate,2,2,2
59,59,2016-10-10 01:08:32.649,,did Hillary even properly understand the question? lol #debate,,,did hillary even properly understand the question lol,2,2,2
60,61,2016-10-10 01:08:32.580,,"RT @IjeomaOluo: 1st question: How the hell do we explain this bullshit to our kids? 
Hillary: Don't vote for the hate clown 
#DrunkTweetThe…",,, st question how the hell do we elain this bullshit to our kids hillary dont vote for the hate clown …,2,2,2
61,62,2016-10-10 01:08:32.510,,I'm already bored with Hillary #debate,,,im already bored with hillary,0,0,0
62,63,2016-10-10 01:08:32.663,,Donald trump just agreed with Hillary Clinton? What?,,,donald trump just agreed with hillary clinton what,2,2,2
63,64,2016-10-10 01:08:32.705,,RT @NECROMANClNG: every time Hillary speaks i feel like i'm reading one of my essays where i'm just trying to reach the word count,,, every time hillary speaks i feel like im reading one of my essays where im just trying to reach the word count,2,2,2
64,65,2016-10-10 01:08:32.691,,RT @AC360: No handshake as Donald Trump and Hillary Clinton walk onto the stage at second presidential debate in St Louis https://t.co/KWPt…,,, no handshake as donald trump and hillary clinton walk onto the stage at second presidential debate in st louis,2,2,2
65,66,2016-10-10 01:08:32.637,,RT @politico: .@HillaryClinton and @realDonaldTrump do not shake hands at the start of the second presidential #debate https://t.co/zgRl5aW…,,,  and do not shake hands at the start of the second presidential,2,2,2
66,67,2016-10-10 01:08:32.629,,*circus show https://t.co/tm3qwxh6X6,,,circus show,2,2,2
67,68,2016-10-10 01:08:32.499,,RT @PBWMtweets: FAV FOR TRUMP! 🇺🇸,,, fav for trump 🇺🇸,2,2,2
68,69,2016-10-10 01:08:32.747,,Let me see what actually taking place in this debate.,,,let me see what actually taking place in this debate,2,2,2
69,70,2016-10-10 01:08:32.564,,RT @Run_IsHere: Here Is Juanita Broaddrick's Affidavit That Destroys Trump's Attack On Hillary Clinton via @politicususa #Debate https://t.…,,, here is juanita broaddricks affidavit that destroys trumps attack on hillary clinton via,2,2,2
70,71,2016-10-10 01:08:32.726,,RT @nypost: Awkward! No handshake as Hillary Clinton and Donald Trump take the stage for tonight's #debate…,,, awkward no handshake as hillary clinton and donald trump take the stage for tonights …,2,2,2
71,72,2016-10-10 01:08:32.769,,She asked the question ab the first debate I though... #debate,,,she asked the question ab the first debate i though,2,2,2
72,73,2016-10-10 01:08:32.686,,RT @BenjySarlin: A big problem: Case that Hillary went after Bill accusers has almost zero video footage. Case on Trump and women? Like a K…,,, a big problem case that hillary went after bill accusers has almost zero video footage case on trump and women like a k…,2,2,2
73,75,2016-10-10 01:08:32.732,,RT @JillBidenVeep: I already nervously ate a sleeve of Oreos. #debate,,, i already nervously ate a sleeve of oreos,2,2,2
74,76,2016-10-10 01:08:32.651,,RT @SarahKSilverman: I love the stark set it's very Our Town #Debate,,, i love the stark set its very our town,4,4,4
75,77,2016-10-10 01:08:32.634,,No handshake is the new shade #debate,,,no handshake is the new shade,2,2,2
76,78,2016-10-10 01:08:32.797,"Santiago, Chile","Hillary: ""I want to heal our country and put it together"".  #debates",-70.6596155,-33.4521615,hillary i want to heal our country and put it together,2,2,2
77,79,2016-10-10 01:08:32.461,"Reading, MA",Did HRC raid the blue nun's closet for her #debate outfit?,-71.1036075,42.533282,did hrc raid the blue nuns closet for her outfit,2,2,2
78,80,2016-10-10 01:08:32.773,,RT @AvalloneHunter: 3 seconds in and I already am annoyed by Hillary's voice.  #debate,,, seconds in and i already am annoyed by hillarys voice,2,2,2
79,81,2016-10-10 01:08:33.668,,"#debate DJT: ""I agree with everything she said"" 😱",,,djt i agree with everything she said,2,2,2
80,82,2016-10-10 01:08:33.623,,RT @bugattibeez: you've got to be an idiot if you're voting for trump.,,, youve got to be an idiot if youre voting for trump,2,2,2
81,83,2016-10-10 01:08:33.605,,RT @MrJoshCharles: Good! Don't shake his tiny dirty little hand HRC! Don't know where it's been. #Debate,,, good dont shake his tiny dirty little hand hrc dont know where its been,0,0,0
82,84,2016-10-10 01:08:33.567,,"RT @nytimes: ""I had heard there was a debate in the Clinton campaign as to what she should do regarding the handshake"" https://t.co/DQWMEVV…",,, i had heard there was a debate in the clinton campaign as to what she should do regarding the handshake,2,2,2
83,85,2016-10-10 01:08:33.668,,"Trump: I agree with everything she said.

HOOOOOOLY SHIT WHERE WE GOING FROM HERE

#debates",,,trump i agree with everything she said hooooooly shit where we going from here,2,2,2
84,86,2016-10-10 01:08:33.581,,Pretty sure they will be ignoring the questions entirely on this debate.,,,pretty sure they will be ignoring the questions entirely on this debate,2,2,2
85,87,2016-10-10 01:08:33.622,,RT @ABC: .@realDonaldTrump and @HillaryClinton do not shake hands upon walking out on debate stage #Debates https://t.co/BvzCpLZ4C8,,,  and do not shake hands upon walking out on debate stage c8,2,2,2
86,88,2016-10-10 01:08:33.681,,What he agree! U better agree trump,,,what he agree u better agree trump,2,2,2
87,89,2016-10-10 01:08:33.591,,Articulate presidential answer from Hilary.  #debate,,,articulate presidential answer from hilary,2,2,2
88,90,2016-10-10 01:08:33.671,,RT @MarciKWalton: FYI Not shaking your opponent's hand is the political equivalent of punching him in the throat. #debate,,, fyi not shaking your opponents hand is the political equivalent of punching him in the throat,0,0,0
89,91,2016-10-10 01:08:33.574,,RT @NBCNightlyNews: Trump and Clinton do not shake hands before #debate begins. https://t.co/FlP2otyVjH,,, trump and clinton do not shake hands before begins,2,2,2
90,92,2016-10-10 01:08:33.632,,Fact: 94 million people are out of work. How will HRC get them working? #debate,,,fact million people are out of work how will hrc get them working,0,0,0
91,93,2016-10-10 01:08:33.477,,Hillary Clinton managed to not answer a single aspect of the question in her two minutes.,,,hillary clinton managed to not answer a single aspect of the question in her two minutes,2,2,2
92,94,2016-10-10 01:08:33.698,,RT @nataleejo3: It bothers me that Hillary never wears the American flag...,,, it bothers me that hillary never wears the american flag,2,2,2
93,96,2016-10-10 01:08:33.532,,Clinton vs. Trump: Watch the Second Presidential Debate Live https://t.co/Qv0YK4Zf5o #ShoutNews,,,clinton vs trump watch the second presidential debate live,2,2,2
94,97,2016-10-10 01:08:33.601,,Hillary looks like she should brought a pie in with her. Would help her look like a sweet grandma or something ^^,,,hillary looks like she should brought a pie in with her would help her look like a sweet grandma or something ^^,2,2,2
95,98,2016-10-10 01:08:33.657,,RT @CNNSitRoom: No handshake as Donald Trump and Hillary Clinton walk onto the stage at second presidential debate in St Louis https://t.co…,,, no handshake as donald trump and hillary clinton walk onto the stage at second presidential debate in st louis,2,2,2
96,99,2016-10-10 01:08:33.569,,@serenity0529 @thehill   My wish for you is that you and your family remain as safe as your idol Hillary kept those in Benghazi.,,,my wish for you is that you and your family remain as safe as your idol hillary kept those in benghazi,2,2,2
97,100,2016-10-10 01:08:33.608,,trump is so ugly i'm disgusted,,,trump is so ugly im disgusted,0,0,0
98,101,2016-10-10 01:08:33.648,,"RT @chadiscollins: Me when Hillary says she ""wants the economy to work for everyone, not just those at the top."" Check your Wall Stree…",,, me when hillary says she wants the economy to work for everyone not just those at the top check your wall stree…,0,0,0
99,103,2016-10-10 01:08:33.648,,"RT @JoyAnnReid: Great first question. ""Do you think you're modeling appropriate behavior"" given that students are watching. #debate",,, great first question do you think youre modeling appropriate behavior given that students are watching,4,4,4
100,104,2016-10-10 01:08:33.619,,"RT @absurdistwords: First question ""Yall gonna get nasty?""

 #debate",,, first question yall gonna get nasty,2,2,2
101,105,2016-10-10 01:08:33.649,,Hillary going without an American flag again strong statement. #debatenight,,,hillary going without an american flag again strong statement,2,2,2
102,106,2016-10-10 01:08:33.613,,RT @LOLGOP: Hillary Clinton successfully avoids a grab by Trump.,,, hillary clinton successfully avoids a grab by trump,2,2,2
103,107,2016-10-10 01:08:33.672,,RT @pattonoswalt: Me too! #debate https://t.co/AleHOy0C7q,,, me too,2,2,2
104,108,2016-10-10 01:08:33.626,,"When they go low, we go high. #debate",,,when they go low we go high,2,2,2
105,109,2016-10-10 01:08:33.567,,"Clinton's ""big goals"" would add over $2T to spending over the next decade. #debate https://t.co/0NQewN2nGf",,,clintons big goals would add over $2t to spending over the next decade,2,2,2
106,110,2016-10-10 01:08:33.594,,"RT @SmartFrogLegs: OPERATION Destroy Trump----will intensify tonight.  
Gird your loins, stay focused....and see it for what it is. https:/…",,, operation destroy trump----will intensify tonight gird your loins stay focusedand see it for what it is https/…,2,2,2
107,111,2016-10-10 01:08:33.593,,Is Trump on drugs? He seems really off #debate,,,is trump on drugs he seems really off,2,2,2
108,112,2016-10-10 01:08:33.742,,sad trump is highly off-putting.,,,sad trump is highly off-putting,0,0,0
109,113,2016-10-10 01:08:33.662,,"Q: Last debate was R rated: what say you? 
HRC: hits talking points.",,,q last debate was r rated what say you hrc hits talking points,2,2,2
110,114,2016-10-10 01:08:33.715,,Trump might asplode #debate,,,trump might asplode,2,2,2
111,115,2016-10-10 01:08:33.725,,"Dear Trump: fuck off, fuck off, fuck off. #debate",,,dear trump fuck off fuck off fuck off,0,0,0
112,116,2016-10-10 01:08:33.680,,RT @maureenjohnson: What you just saw was Trump victimize four women again. They have my compassion. Trump has no bottom. He's a bottomless…,,, what you just saw was trump victimize four women again they have my compassion trump has no bottom hes a bottomless…,0,0,0
113,117,2016-10-10 01:08:33.594,,"""This is a great country,"" Trump says. Except his slogan says otherwise. #debate",,,this is a great country trump says except his slogan says otherwise,2,2,2
114,118,2016-10-10 01:08:33.694,,Oh OK ....so trump strategy agree with everything Hillary says .....errrrrr #debate,,,oh ok so trump strategy agree with everything hillary says errrrrr,2,2,2
115,119,2016-10-10 01:08:33.631,,RT @Braxadams34: That man is ruthless 😭😂 Like why is that even necessary https://t.co/oeQTwlZ1f6,,, that man is ruthless like why is that even necessary,2,2,2
116,121,2016-10-10 01:08:33.683,,".@realDonaldTrump's first words, ""I actually agree with that, everything she said."" #debate",,,s first words i actually agree with that everything she said,4,4,4
117,122,2016-10-10 01:08:33.666,,RT @KathyTavoularis: Now that's a cold open #debate,,, now thats a cold open,0,0,0
118,123,2016-10-10 01:08:33.652,,No handshake tonight. #debate,,,no handshake tonight,2,2,2
119,124,2016-10-10 01:08:33.609,,"RT @ScottPresler: Why won't you support school choice, Hillary Clinton? You keep impoverished children in failing schools. 

#Debate #Debat…",,, why wont you support school choice hillary clinton you keep impoverished children in failing schools …,0,0,0
120,125,2016-10-10 01:08:34.673,,#debate well here we go,,,well here we go,2,2,2
121,128,2016-10-10 01:08:34.360,,"Bill Clinton accusers join Trump: Less than two hours before he was to debate Hillary Clinton Sunday night, D... https://t.co/snsZz4rp9a",,,bill clinton accusers join trump less than two hours before he was to debate hillary clinton sunday night d,2,2,2
122,130,2016-10-10 01:08:34.632,,"RT @_Drew_McCoy_: Hillary alphaed his ass with the ""don't fucking touch me"" head nod.",,, hillary alphaed his ass with the dont fucking touch me head nod,2,2,2
123,131,2016-10-10 01:08:34.643,,#Debate Town hall format. Bunch of undecided voters on stage. Hillary speaks first. She has no US flag pin on her lapel. Donald does.,,,town hall format bunch of undecided voters on stage hillary speaks first she has no us flag pin on her lapel donald does,0,0,0
124,132,2016-10-10 01:08:34.677,,Trump looks like a zombie,,,trump looks like a zombie,2,2,2
125,133,2016-10-10 01:08:34.463,,"*Trump starts talking*
Anderson Cooper: BOI SIT YOUR ASS BACK DOWN https://t.co/hG6au32rAm",,,trump starts talking anderson cooper boi sit your ass back down,2,2,2
126,134,2016-10-10 01:08:34.708,,"No handshake. Hillary must be thinking, don't extend your hand toward my pussy. #debate",,,no handshake hillary must be thinking dont extend your hand toward my pussy,0,0,0
127,135,2016-10-10 01:08:34.571,,RT @neshime: tbh i get the entire debate from @nitr0carwash's RTs anyway,,, tbh i get the entire debate from s rts anyway,2,2,2
128,136,2016-10-10 01:08:34.664,,"RT @1FATnFLY_BiGGUY: Giving me Marilyn MonMayo Vibes, yasssssssss lol https://t.co/A6V6Krcqs8",,, giving me marilyn monmayo vibes yasssssssss lol 8,2,2,2
129,137,2016-10-10 01:08:34.546,,RT @SometimesKaren: Hillary smartly remaining outside Trump's pussy-grabbing zone. #debate,,, hillary smartly remaining outside trumps pussy-grabbing zone,2,2,2
130,138,2016-10-10 01:08:34.657,,"RT @AdamParkhomenko: ""Our country really is great because we're good."" -Hillary #debate",,, our country really is great because were good -hillary,2,2,2
131,139,2016-10-10 01:08:34.405,"Ohio, USA",How I think my face is gonna look this whole #debate https://t.co/acb1WmIuRP,-82.6694675,40.3651595,how i think my face is gonna look this whole,2,2,2
132,140,2016-10-10 01:08:34.583,,RT @zellieimani: I don't think this first question is directed for Clinton at all.  #debate,,, i dont think this first question is directed for clinton at all,2,2,2
133,141,2016-10-10 01:08:34.655,,RT @TJ_Pittinger: Don't let Donald Trump and Hillary Clinton not shaking hands distract you from the fact that @CanesFootball hasn't beaten…,,, dont let donald trump and hillary clinton not shaking hands distract you from the fact that hasnt beaten…,2,2,2
134,142,2016-10-10 01:08:34.678,,"TRUMP: ""I actually agree with everything she said.""

Interesting strategy. We'll see if he keeps it up the rest of the night.

#debate",,,trump i actually agree with everything she said interesting strategy well see if he keeps it up the rest of the night,4,4,4
135,143,2016-10-10 01:08:34.420,,He said what???! #Debate https://t.co/e5KfJLsG2A,,,he said what,2,2,2
136,144,2016-10-10 01:08:34.531,,RT @HillaryClinton: Remember. #Debate https://t.co/rlMbTt5WwY,,, remember,2,2,2
137,145,2016-10-10 01:08:34.706,,"RT @CBSNews: ""I can promise I will work with every American. I want to be the President for all Americans,"" @HillaryClinton star…",,, i can promise i will work with every american i want to be the president for all americans star…,2,2,2
138,146,2016-10-10 01:08:34.729,,Trump has been completely out-alphaed and now sounds like he's in a hostage video.,,,trump has been completely out-alphaed and now sounds like hes in a hostage video,2,2,2
139,147,2016-10-10 01:08:34.649,,"RT @tyleroakley: imagine being undecided in this, seeing everything trump has done to every type of human &amp; thinking ""well, hmm... not quit…",,, imagine being undecided in this seeing everything trump has done to every type of human &amp thinking well hmm not quit…,2,2,2
140,148,2016-10-10 01:08:34.631,,"RT @Miami4Trump: Call Me Crazy, But I'd Really Like To Elect A President Who Hasn't Been Investigated By The FBI MULTIPLE TIMES..…",,, call me crazy but id really like to elect a president who hasnt been investigated by the fbi multiple times…,2,2,2
141,149,2016-10-10 01:08:34.729,,The debate. Great statement followed by I agree with that. Lmao!,,,the debate great statement followed by i agree with that lmao,2,2,2
142,150,2016-10-10 01:08:34.727,,RT @JulieFineNBC5: Clinton : I hope we will come together in this campaign...I want to be the President for all Americans #debate @NBCDFW,,, clinton  i hope we will come together in this campaigni want to be the president for all americans,2,2,2
143,151,2016-10-10 01:08:34.679,,Hillary walking up into this like she already Madame President #Debates2016,,,hillary walking up into this like she already madame president,2,2,2
144,152,2016-10-10 01:08:34.632,,"Clinton, Trump  face off in second debate https://t.co/M4srIgKM0k",,,clinton trump face off in second debate,2,2,2
145,153,2016-10-10 01:08:34.659,,RT @GaltsGultch: No Shake...Good Move DT #debate,,, no shakegood move dt,2,2,2
146,154,2016-10-10 01:08:34.705,,"RT @Sargon_of_Akkad: Well, if Hillary continues like this, Trump can win by telling jokes. #Debate",,, well if hillary continues like this trump can win by telling jokes,2,2,2
147,155,2016-10-10 01:08:34.673,,RT @votolatino: Great first question focused on education! Thanks all teachers for the amazing job they do in educating today's youth. #deb…,,, great first question focused on education thanks all teachers for the amazing job they do in educating todays youth …,4,4,4
148,156,2016-10-10 01:08:34.645,,Donald Trump's inside voice operates on a timer. I give it 14 minutes. #debate2016,,,donald trumps inside voice operates on a timer i give it minutes,2,2,2
149,157,2016-10-10 01:08:34.596,,RT @909Primo: Fuck Trump &amp; Hillary tbh,,, fuck trump &amp hillary tbh,2,2,2
150,158,2016-10-10 01:08:34.676,,"RT @NumbersMuncher: Hillary says she wants to work with all Americans, but at the Democratic debate said that she was proud that Republican…",,, hillary says she wants to work with all americans but at the democratic debate said that she was proud that republican…,2,2,2
151,159,2016-10-10 01:08:34.731,,yo every time I look at donald trump i feel like somebody fucked with the color tint settings on my tv. #debate,,,yo every time i look at donald trump i feel like somebody fucked with the color tint settings on my tv,0,0,0
152,160,2016-10-10 01:08:34.583,,"RT @Wonkette: Hillary Clinton does not shake Donald Trump’s filthy, tiny pussy-grabbing hands. Not a chance in hell. https://t.co/yt3aVFxr2…",,, hillary clinton does not shake donald trump’s filthy tiny pussy-grabbing hands not a chance in hell,0,0,0
153,161,2016-10-10 01:08:34.585,,RT @WWECreative_ish: How did this #debate not open with an ECW chant?,,, how did this not open with an ecw chant,2,2,2
