,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
13,13,2016-10-10 02:36:34.689,,RT @tyleroakley: rt if u have no clue what trump is ever talking about #debate,,, rt if u have no clue what trump is ever talking about,2,2,2
14,14,2016-10-10 02:36:34.649,,RT @FillWerrell: Hillary and Trump are like two divorced parents fighting for custody of kids that dont even want them.,,, hillary and trump are like two divorced parents fighting for custody of kids that dont even want them,2,2,2
15,16,2016-10-10 02:36:34.659,,"RT @rgay: Man, Hillary's game is just on another fucking level. Her answer to this last question is just perfect.",,, man hillarys game is just on another fucking level her answer to this last question is just perfect,2,2,2
16,17,2016-10-10 02:36:34.645,,Jon Voight slams Robert De Niro &amp; tweets that most men are like Trump https://t.co/EGtEKZIw9n,,,jon voight slams robert de niro &amp tweets that most men are like trump,2,2,2
17,18,2016-10-10 02:36:34.587,,RT @Vetro: HOLY SHIT I CAN'T BELIEVE TRUMP DID THIS 😂😂😂 #debate https://t.co/V6MsD0ITJQ,,, holy shit i cant believe trump did this,0,0,0
18,19,2016-10-10 02:36:34.433,,RT @RapefugeeWatch: Lord of the flies? Or lord of the lies? #debate https://t.co/aKSAp1rDbt,,, lord of the flies or lord of the lies,2,2,2
19,20,2016-10-10 02:36:34.616,,"RT @SethMacFarlane: Just note: Between Trump and the rowdy reality show audience, Hillary is the only one on that stage trying to keep this…",,, just note between trump and the rowdy reality show audience hillary is the only one on that stage trying to keep this…,2,2,2
20,21,2016-10-10 02:36:34.668,,RT @iJesseWilliams: Does Trump do this sniffing thing during any other speaking appearances besides these debates? #Debate #AskingForACount…,,, does trump do this sniffing thing during any other speaking appearances besides these debates …,2,2,2
21,22,2016-10-10 02:36:34.480,,"RT @ughHugs: HILLARY: i told you he'd fuck the chair
TRUMP: *while fucking the chair* I never fucked the chair https://t.co/QACRSry4SG",,, hillary i told you hed fuck the chair trump while fucking the chair i never fucked the chair,0,0,0
22,23,2016-10-10 02:36:34.629,,"RT @VIEWSFROMJAY: Bernie Sanders was just a sweet old man tryna make weed legal, college affordable, and wages higher HOW did we end up w T…",,, bernie sanders was just a sweet old man tryna make weed legal college affordable and wages higher how did we end up w t…,2,2,2
23,24,2016-10-10 02:36:34.693,,"RT @SCClemons: Major rumors swirling in real time, right now that @mike_pence has asked 2 be removed from the Presidential ticket. Historic…",,, major rumors swirling in real time right now that has asked be removed from the presidential ticket historic…,2,2,2
24,25,2016-10-10 02:36:34.692,,"RT @YoungDems4Trump: ""Take a look at #Benghazi at 3:00!"" Haha Cooper just walked into that one!
#Debate",,, take a look at at 00 haha cooper just walked into that one,2,2,2
25,26,2016-10-10 02:36:34.630,,RT @HillaryClinton: Trump’s hateful rhetoric is already having an effect on our kids. Felix’s mother wrote to Hillary about it:…,,, trump’s hateful rhetoric is already having an effect on our kids felix’s mother wrote to hillary about it…,2,2,2
26,27,2016-10-10 02:36:34.240,,This is Trump tonight!!!! https://t.co/CzEKShT8ue,,,this is trump tonight,2,2,2
27,28,2016-10-10 02:36:34.623,,Comedians of twitter: Plenty to work with here. No need to go after the citizen-questioners clothing choices. #debate,,,comedians of twitter plenty to work with here no need to go after the citizen-questioners clothing choices,2,2,2
28,29,2016-10-10 02:36:34.671,,"RT @JoyAnnReid: Clinton talks SCOTUS criteria. I'm assuming Trump will ramble something about his hotels, maybe? God only knows. #debate",,, clinton talks scotus criteria im assuming trump will ramble something about his hotels maybe god only knows,2,2,2
29,30,2016-10-10 02:36:34.639,"St Petersburg, FL",@ShiftdaGear like go take a seat next to Hillary if u wanna be a part of this debate,-82.672903,27.7957195,like go take a seat next to hillary if u wanna be a part of this debate,2,2,2
30,31,2016-10-10 02:36:34.561,,"RT @Drew_Bowie: As President, Trump would prefer to be addressed as ""Grand Nagus"".",,, as president trump would prefer to be addressed as grand nagus,2,2,2
31,32,2016-10-10 02:36:34.611,"Richmond, VA",Aw that was nice of u trump.,-77.4931705,37.529883,aw that was nice of u trump,2,2,2
32,33,2016-10-10 02:36:34.675,,RT @seanmdav: Hillary stood up to Russia by making sure her State Dept. gave 20% of our uranium to Putin to help one of her millionaire for…,,, hillary stood up to russia by making sure her state dept gave  of our uranium to putin to help one of her millionaire for…,2,2,2
33,34,2016-10-10 02:36:34.544,,"RT @BakwaasTamilian: Yup, Trump knows nothing about energy #debate",,, yup trump knows nothing about energy,2,2,2
34,35,2016-10-10 02:36:34.476,,"Hillary,what do you like about Trump? ""His shoes"" #Debate",,,hillarywhat do you like about trump his shoes,2,2,2
35,36,2016-10-10 02:36:34.656,,"RT @FoxNews: .@HillaryClinton: ""I respect his children. His children are incredibly able &amp; devoted, and I think that says a lot…",,,  i respect his children his children are incredibly able &amp devoted and i think that says a lot…,2,2,2
36,37,2016-10-10 02:36:34.538,,RT @donlemon: Loved the respect question. #debate,,, loved the respect question,2,2,2
37,38,2016-10-10 02:36:34.580,,RT @slack2thefuture: If Trump can’t coordinate with his running mate - one man - how is he going to coordinate and run a government? #debate,,, if trump can’t coordinate with his running mate - one man - how is he going to coordinate and run a government,2,2,2
38,39,2016-10-10 02:36:34.627,,RT @basedmattforney: This is the first time in her life Hillary has been challenged. She's melting down. #Debate #Debates #Debates2016 http…,,, this is the first time in her life hillary has been challenged shes melting down http…,2,2,2
39,40,2016-10-10 02:36:35.657,,"""I respect his children."" Hillary basically said, ""I don't respect SHEEEEEIIIIITTTT about that man"" #debate",,,i respect his children hillary basically said i dont respect sheeeeeiiiiitttt about that man,2,2,2
40,41,2016-10-10 02:36:35.607,,RT @iamjameshaarsma: I thought the debate was Trump v Clinton. Not Cooper &amp; Clinton v Trump. I'm not a fan of either but the media is biase…,,, i thought the debate was trump v clinton not cooper &amp clinton v trump im not a fan of either but the media is biase…,0,0,0
41,42,2016-10-10 02:36:35.569,,I'm leaving. https://t.co/2i3EogUfNj,,,im leaving,2,2,2
42,43,2016-10-10 02:36:35.600,,RT @ppppolls: Earlier this year we found Americans were evenly split- 40/40- on whether Donald Trump or Taylor Swift is more qualified to m…,,, earlier this year we found americans were evenly split- /40- on whether donald trump or taylor swift is more qualified to m…,2,2,2
43,44,2016-10-10 02:36:35.673,,You can hear trump accidentally rubbing his microphone on things. Hillary has good mic technique.,,,you can hear trump accidentally rubbing his microphone on things hillary has good mic technique,2,2,2
44,45,2016-10-10 02:36:35.621,,Say thank you gat damnit! #debate,,,say thank you gat damnit,2,2,2
45,46,2016-10-10 02:36:35.648,,"Yes, yes it was meant to be a compliment! #debate",,,yes yes it was meant to be a compliment,2,2,2
46,47,2016-10-10 02:36:35.591,,RT @pattonoswalt: I stand corrected. They DIDN'T ask about climate change but Hillary addressed it. Because OF COURSE SHE DID. #debates,,, i stand corrected they didnt ask about climate change but hillary addressed it because of course she did,2,2,2
47,48,2016-10-10 02:36:35.377,,RT @JamilSmith: An entire debate in St. Louis without discussing police reform or overmilitarization. Not a single mention of Ferguson. IN…,,, an entire debate in st louis without discussing police reform or overmilitarization not a single mention of ferguson in…,2,2,2
48,50,2016-10-10 02:36:35.598,,"RT @YamileSMendez: Hillary: I respect his children and how devoted they are. #debate 
👏🏽👏🏽👏🏽👏🏽!",,, hillary i respect his children and how devoted they are ,2,2,2
49,51,2016-10-10 02:36:35.426,,"""can you name one positive thing you respect about each other?""
trump: https://t.co/43RB7rLi6G",,,can you name one positive thing you respect about each other trump,2,2,2
50,52,2016-10-10 02:36:35.654,,I love how she complimented Trump as a father w/o actually talking about him. 😂 #Debate,,,i love how she complimented trump as a father w/o actually talking about him,4,4,4
51,53,2016-10-10 02:36:35.662,,"RT @thedailybeast: Billy Bush to appear on ""TODAY,"" reportedly to apologize for his exchange with Trump in 2005:…",,, billy bush to appear on today reportedly to apologize for his exchange with trump in …,2,2,0
52,54,2016-10-10 02:36:35.575,,"Donald Trump tonight has been rude and, at times, menacing toward Hillary Clinton. Threatening to imprison her... https://t.co/BY5bWZoHHQ",,,donald trump tonight has been rude and at times menacing toward hillary clinton threatening to imprison her,2,2,2
53,55,2016-10-10 02:36:35.606,,There are two types of families: those that watch a Presidential debate together on Thanksgiving and those that watch THE JAYS IN GAME 3...,,,there are two types of families those that watch a presidential debate together on thanksgiving and those that watch the jays in game ,2,2,2
54,56,2016-10-10 02:36:35.673,,RT @ChaseNCashe: Hillary blazed that answer.,,, hillary blazed that answer,2,2,2
55,57,2016-10-10 02:36:35.698,,"His children will be great once he's dead. After they mop up his ""legacy"" and move on from it I can actually see the Trump brand being great",,,his children will be great once hes dead after they mop up his legacy and move on from it i can actually see the trump brand being great,2,2,2
56,58,2016-10-10 02:36:35.465,,RT @jillharth: Donald Trump is lying again He forced himself on me in 1992. He is disgusting beyond belief.,,, donald trump is lying again he forced himself on me in  he is disgusting beyond belief,0,0,0
57,59,2016-10-10 02:36:35.601,"Manhattan, NY",This #debate so far...  https://t.co/k6NylbHkbI,-73.9685415,40.780709,this so far,2,2,2
58,60,2016-10-10 02:36:35.606,,RT @Oatmeal: BREAKING NEWS: Trump reveals his plan for renewable energy in tonight's #debate https://t.co/MOhhxfpLwK,,, breaking news trump reveals his plan for renewable energy in tonights,2,2,2
59,61,2016-10-10 02:36:35.662,,"RT @johnpodesta: ICYMI: Turns out it's not American steel in Trump’s buildings. It’s Chinese steel and Chinese aluminum. 
https://t.co/YoFo…",,, icymi turns out its not american steel in trump’s buildings it’s chinese steel and chinese aluminum,2,2,2
60,62,2016-10-10 02:36:35.666,,"RT @USATODAY: The #debate is in overtime, but the moderators made room for one more question. https://t.co/soAthyPgpj",,, the is in overtime but the moderators made room for one more question,2,2,2
61,63,2016-10-10 02:36:35.645,,"RT @NathanZed: Trump: I am going to help the African Americans 
Black community: https://t.co/56NAfHBKp7",,, trump i am going to help the african americans black community,2,2,2
62,64,2016-10-10 02:36:35.670,,"RT @bretterlich: Hillary: ""I respect Donald's children...'s sized hands."" #debate",,, hillary i respect donalds childrens sized hands,2,2,2
63,65,2016-10-10 02:36:35.692,,"RT @JamilSmith: All of you who were hemmed up about Tim Kaine interrupting, speak up about Trump now.",,, all of you who were hemmed up about tim kaine interrupting speak up about trump now,2,2,2
64,66,2016-10-10 02:36:35.543,,RT @Richzeoli: Trump is debating three people tonight. The moderators have shut out the audience. #1210Debate #Debate,,, trump is debating three people tonight the moderators have shut out the audience,2,2,2
65,67,2016-10-10 02:36:35.628,,#debate last guy seemed scared to ask something so simple. What something you like about the other?,,,last guy seemed scared to ask something so simple what something you like about the other,2,2,2
66,68,2016-10-10 02:36:35.546,,"RT @Upworthy: WAY TO GO, CARL. #kindnessandrespect #lastquestion #debate",,, way to go carl,2,2,2
67,69,2016-10-10 02:36:35.635,,"DT handled that well

#Debate 
#debates
#debate2016 
#DebateNight",,,dt handled that well,2,2,2
68,70,2016-10-10 02:36:35.522,,RT @Everytown: This is how a president talks about gun safety. #debate https://t.co/d10GbtIBeP,,, this is how a president talks about gun safety,2,2,2
69,71,2016-10-10 02:36:35.619,,I've always hated this town hall #Debate style just for the fact that none of these audience questions seem like their own questions,,,ive always hated this town hall style just for the fact that none of these audience questions seem like their own questions,2,2,2
70,72,2016-10-10 02:36:35.551,,RT @robinthede: GIVE ME A FUCKING BREAK. I don't need them to lie about respecting each other. I wish it was November 8th already. #debate,,, give me a fucking break i dont need them to lie about respecting each other i wish it was november th already,0,0,0
71,73,2016-10-10 02:36:35.586,,RT @mizgillianberry: this last guy asking his question #debate https://t.co/Bsjp4NXvqx,,, this last guy asking his question,2,2,2
72,74,2016-10-10 02:36:35.601,,"RT @dresvibe: We're soarin', flying
There's not a star in heaven
That we can't reach
If we're trying
So we're breaking free…",,, were soarin flying theres not a star in heaven that we cant reach if were trying so were breaking free…,0,0,0
73,75,2016-10-10 02:36:35.697,,"RT @ShaunKing: Hillary STRUGGLED to answer that question about what she likes about Donald and gave herself a few seconds to say ""his child…",,, hillary struggled to answer that question about what she likes about donald and gave herself a few seconds to say his child…,2,2,2
74,76,2016-10-10 02:36:35.685,,"#Hillary said she respects #2A, yet, her 'own' #Clinton delegate explained how the #Democrats will 'ban' all #Guns.
https://t.co/Jwxx1LLKJC",,,said she respects  yet her own delegate elained how the will ban all  c,2,2,2
75,77,2016-10-10 02:36:35.431,,"""Would either of you name something you respect about the other?"" Hillary: ""...He knows the word 'tremendously.'"" #Debates2016 #debates",,,would either of you name something you respect about the other hillary he knows the word tremendously,2,2,2
76,78,2016-10-10 02:36:35.664,,"Interviewer: Favorite thing about Trump?

Clinton: His childrens 

HAHAHAHAH DEAR GOD SHE CANT EVEN THINK OF A GOOD THING ABOUT HIM #debate",,,interviewer favorite thing about trump clinton his childrens hahahahah dear god she cant even think of a good thing about him,2,2,2
77,79,2016-10-10 02:36:35.569,,"RT @TeamTrump: ""She calls our people deplorable and irredeemable. I will be a president for ALL of our people."" - @RealDonaldTrump…",,, she calls our people deplorable and irredeemable i will be a president for all of our people - …,2,2,2
78,80,2016-10-10 02:36:35.599,,RT @Sadieisonfire: TOY STORY 2 PREDICTED THE DEBATE #DebateNight https://t.co/itrulsCV3q,,, toy story predicted the debate,2,2,2
79,81,2016-10-10 02:36:35.621,,@AngryJoeShow This isn't a boxing match and she isn't Trump.,,,this isnt a boxing match and she isnt trump,0,0,0
80,82,2016-10-10 02:36:35.635,,This that came form both side by no body's knows who will win expect God #debate,,,this that came form both side by no bodys knows who will win eect god,2,2,2
81,83,2016-10-10 02:36:35.686,,"RT @deray: I JUST LAUGHED OUT LOUD WHEN SHE SAID THAT SHE RESPECTS HIS CHILDREN. NOW, THAT WAS A WINNER! #Debate",,, i just laughed out loud when she said that she respects his children now that was a winner,2,2,2
82,84,2016-10-10 02:36:36.670,,RT @TooTallTrees: That last question sounds like something I would make my students to do when they talked badly about a teacher #debate,,, that last question sounds like something i would make my students to do when they talked badly about a teacher,2,2,2
83,85,2016-10-10 02:36:36.489,,RT @kalebgmsn: Karl Becker destroyed this debate #debate https://t.co/VbkUozDHWZ,,, karl becker destroyed this debate,2,2,2
84,86,2016-10-10 02:36:36.598,,RT @charliekirk11: How about a Supreme Court that honors the law? #Debate,,, how about a supreme court that honors the law,2,2,2
85,87,2016-10-10 02:36:36.461,,RT @JCrossover: Trump don't answer Shhh lol.. He just talks because he has lips.,,, trump dont answer shhh lol he just talks because he has lips,2,2,2
86,88,2016-10-10 02:36:36.649,,"RT @MattRinaldiTX: Trump mentions adherence to the Constitution in answer about SCOTUS. Hillary mentions ""life experience."" #DebateNight #D…",,, trump mentions adherence to the constitution in answer about scotus hillary mentions life eerience …,2,2,2
87,89,2016-10-10 02:36:36.659,,RT @patriotmom61: Iran is on the fast track to getting nukes thanks to Hillary's horrible judgment. She is #UnfitToLead #debate #tcot,,, iran is on the fast track to getting nukes thanks to hillarys horrible judgment she is,0,0,0
88,90,2016-10-10 02:36:36.673,,RT @LoniLove: Gentle reminder: not 👏🏾  all 👏🏾  black 👏🏾 people 👏🏾  live 👏🏾  in 👏🏾  inner 👏🏾  cities 👏🏾#debate,,, gentle reminder not all black people live in inner cities,2,2,2
89,91,2016-10-10 02:36:36.580,,Queen of Improv 👑 https://t.co/7MiEr4M8cp,,,queen of improv,2,2,2
90,92,2016-10-10 02:36:36.609,,RT @MiamiHerald: Trump and Clinton exchange tense barbs during second presidential #debate https://t.co/3aVPqrCRSq https://t.co/i0N1YkTXmb,,, trump and clinton exchange tense barbs during second presidential,2,2,2
91,93,2016-10-10 02:36:36.675,,RT @Rambobiggs: Omg Hillary is talking about bullying right now. She will stop bullying and blame THE RUSSIANS!! #debate #debate2016,,, omg hillary is talking about bullying right now she will stop bullying and blame the russians,2,2,2
92,94,2016-10-10 02:36:36.624,,RT @realJohnGibbs: Candidates asked one thing they like abt the other. #Hillary says #Trump's kids. #Debate https://t.co/NQqkIhbKEl,,, candidates asked one thing they like abt the other says s kids,2,2,2
93,95,2016-10-10 02:36:36.590,,I swear trump ain't answer NONE of the questions asked 😩💯,,,i swear trump aint answer none of the questions asked,0,0,0
94,96,2016-10-10 02:36:36.509,,RT @BettyFckinWhite: I like it when my President can speak in complete sentences. That's just me. #debate,,, i like it when my president can speak in complete sentences thats just me,4,4,4
95,97,2016-10-10 02:36:36.600,,RT @JoyAnnReid: And there you go. https://t.co/r9zZ8N0QY5,,, and there you go,2,2,2
96,98,2016-10-10 02:36:36.563,,RT @GelaSmith: BUT IT IS WHAT YOU SAID. IT IS NOT LOCKER ROOM TALK. IT IS SEXUAL ASSAULT. https://t.co/F3ItTNaqXv,,, but it is what you said it is not locker room talk it is sexual assault,2,2,2
97,99,2016-10-10 02:36:36.552,,RT @EsKaLiDiNg: The GOP tonight #debate https://t.co/drFuyyMavj,,, the gop tonight,2,2,2
98,100,2016-10-10 02:36:36.585,,Donald Trump -- Bill Clinton Abused Women (VIDEO) https://t.co/cZbJqz4V5a #celebrity,,,donald trump -- bill clinton abused women video,2,2,2
99,101,2016-10-10 02:36:36.469,,RT @1xfly: Hey ECU idk who truck this was when I was on yalls campus but fuck him &amp; fuck Donald trump cus hes a bitch &amp; Americ…,,, hey ecu idk who truck this was when i was on yalls campus but fuck him &amp fuck donald trump cus hes a bitch &amp americ…,0,0,0
100,102,2016-10-10 02:36:36.654,,RT @ChadHGriffin: .@HillaryClinton will appoint Supreme Court justices who stand up for the equal dignity of all. #debate,,,  will appoint supreme court justices who stand up for the equal dignity of all,2,2,2
101,103,2016-10-10 02:36:36.590,,RT @iJesseWilliams: Trump is the king of empty sentences. No actual information. Like giving a presentation in class when u did none of the…,,, trump is the king of empty sentences no actual information like giving a presentation in class when u did none of the…,0,0,0
102,104,2016-10-10 02:36:36.624,,"RT @LibyaLiberty: Excellent last question! ""Name one thing you respect in one another."" Hillary goes with his children. ""It says a lot abou…",,, excellent last question name one thing you respect in one another hillary goes with his children it says a lot abou…,2,2,2
103,105,2016-10-10 02:36:36.506,,RT @BLURRYLYN: cute date idea: watch a 2016 presidential debate and laugh together to ignore the fact that you're both terrified for this c…,,, cute date idea watch a presidential debate and laugh together to ignore the fact that youre both terrified for this c…,4,4,4
104,106,2016-10-10 02:36:36.638,,The debate is as intense as a Final Fantasy battle theme.,,,the debate is as intense as a final fantasy battle theme,2,2,2
105,107,2016-10-10 02:36:36.675,"Paterson, NJ",The USA is officially set up for failure. Neither candidate is fit to be president TBH but Hillary at least keeps her composure ..,-74.1678075,40.915047,the usa is officially set up for failure neither candidate is fit to be president tbh but hillary at least keeps her composure ,0,0,0
106,108,2016-10-10 02:36:36.668,,"RT @lily_haig: ***except if you happen to be muslim, hispanic, black, a woman, or basically anyone else that isn't a wealthy white…",,, except if you happen to be muslim hispanic black a woman or basically anyone else that isnt a wealthy white…,2,2,2
107,109,2016-10-10 02:36:36.619,,RT @DrJillStein: We need truly transformational policies that put people ahead of profit - like universal health care and abolishing studen…,,, we need truly transformational policies that put people ahead of profit - like universal health care and abolishing studen…,2,2,2
108,110,2016-10-10 02:36:36.605,,RT @charliepick: 'I want to grab a new justice by the Scalia' #debate,,, i want to grab a new justice by the scalia,2,2,2
109,111,2016-10-10 02:36:36.683,,"RT @realDonaldTrump: Donald J. Trump's History Of Empowering Women #BigLeagueTruth
https://t.co/oY2YSPz7nB",,, donald j trumps history of empowering women,2,2,2
110,112,2016-10-10 02:36:36.589,,RT @AymanM: Somebody needs to explain how time zones work. Benghazi attack was at night in Libya meaning its daytime in US when calls came…,,, somebody needs to elain how time zones work benghazi attack was at night in libya meaning its daytime in us when calls came…,0,0,0
111,113,2016-10-10 02:36:36.593,,That final question was brilliant! #debate,,,that final question was brilliant,2,2,2
112,114,2016-10-10 02:36:36.700,,RT @HouseCracka: Hillary dodges. Martha Radish protects her.,,, hillary dodges martha radish protects her,2,2,2
113,116,2016-10-10 02:36:36.696,,So happy to be Canadian.. True north.  #debate,,,so happy to be canadian true north,4,4,4
114,117,2016-10-10 02:36:36.556,,"RT @jonnysun: TRUMP: this country cannot handle another four years of barack obama
AMERICA: literally this is all we want. this is all we w…",,, trump this country cannot handle another four years of barack obama america literally this is all we want this is all we w…,2,2,2
115,118,2016-10-10 02:36:36.649,"Totowa, NJ",Trump: proud of my children (I'd fuck my daughter),-74.2227575,40.903584,trump proud of my children id fuck my daughter,2,2,2
116,119,2016-10-10 02:36:36.701,,"RT @2016kck: ""This is not an ordinary election."" You're not wrong, Hilary. You're not wrong. #debate",,, this is not an ordinary election youre not wrong hilary youre not wrong,0,0,0
117,120,2016-10-10 02:36:36.709,"Indiana, USA",Is it too late to start a write in campaign for Obama? #debate,-86.441236,39.7665555,is it too late to start a write in campaign for obama,2,2,2
118,121,2016-10-10 02:36:36.619,,And the lies continue! Thank God for fact checking! https://t.co/cKqBsoRtJg,,,and the lies continue thank god for fact checking,2,2,2
119,122,2016-10-10 02:36:36.666,,"RT @samwhiteout: What do you respect about each other?

Clinton: His children.

I screamed.
#debate",,, what do you respect about each other clinton his children i screamed,2,2,2
120,123,2016-10-10 02:36:36.478,,"RT @Teri423: Yes it is.  #BillClintonIsARapist
#PodestaEmails 
#TrumpTruth
#Trump2016
#OpenBorders
#Debates https://t.co/5dCpiKhFnk",,, yes it is,2,2,2
121,124,2016-10-10 02:36:36.726,,"RT @tonygoldwyn: Donald, men don't talk about women like that. Assholes do. Here are some thoughts on what worries me about a Trump…",,, donald men dont talk about women like that assholes do here are some thoughts on what worries me about a trump…,2,2,2
122,125,2016-10-10 02:36:36.614,,RT @coreymaurice: Bill 5 seconds from swinging on Donald #Debate https://t.co/rpCcSDgeH5,,, bill seconds from swinging on donald,2,2,2
123,126,2016-10-10 02:36:36.688,,"RT @itskatcombs: Trump writing a term paper:

Sources Cited:
1. You Know It
2. I know It
3. Everybody Knows It",,, trump writing a term paper sources cited  you know it  i know it  everybody knows it,4,4,4
124,127,2016-10-10 02:36:36.680,,RT @newtgingrich: Trump is doing so well no Republican should ever again mentioning getting a new candidate.  Trump is more than holding hi…,,, trump is doing so well no republican should ever again mentioning getting a new candidate trump is more than holding hi…,0,0,0
125,128,2016-10-10 02:36:36.685,,RT @TomiLahren: The republicans are so awful trying to disenfranchise those dead and illegal voters. #debate,,, the republicans are so awful trying to disenfranchise those dead and illegal voters,0,0,0
126,129,2016-10-10 02:36:37.666,,"RT @CBSNews: FACT CHECK: Clinton on Trump and Muslims. For more info on tonight's #debate, visit: https://t.co/kwGY7lQNmH https://t.co/6jAd…",,, fact check clinton on trump and muslims for more info on tonights  visit,2,2,2
127,130,2016-10-10 02:36:37.674,,"RT @realDonaldTrump: In my administration, EVERY American will be treated equally, protected equally, and honored equally #Debate #BigLeagu…",,, in my administration every american will be treated equally protected equally and honored equally …,2,2,2
128,131,2016-10-10 02:36:37.573,,RT @JevonBrown: @TAXSTONE Looks like he's plotting on how to grab da p*$$y. https://t.co/e9CVJYIK0R,,, looks like hes plotting on how to grab da p$$y,2,2,2
129,133,2016-10-10 02:36:37.527,,RT @speechboy71: If your analysis of this debate is that Trump did well ... consider a new line of work,,, if your analysis of this debate is that trump did well  consider a new line of work,2,2,2
130,134,2016-10-10 02:36:37.677,,"everyone: tweeting about a very important debate 
me: A PLACE WHERE YOU CAN BE YOURSELF NO MATTER IF YOURE GEEKY! FIND FRIENDS THAT SHA",,,everyone tweeting about a very important debate me a place where you can be yourself no matter if youre geeky find friends that sha,4,4,4
131,135,2016-10-10 02:36:37.590,,This last guy asking a question is my new favorite person. Thank you for attempting to keep it positive #debate,,,this last guy asking a question is my new favorite person thank you for attempting to keep it positive,2,2,2
132,136,2016-10-10 02:36:37.579,,RT @RoryAlbanese: For a lady who can't use email she sure does plug her website a lot. #debate,,, for a lady who cant use email she sure does plug her website a lot,2,2,2
133,137,2016-10-10 02:36:37.620,,RT @StefanMolyneux: Hillary Clinton has a plan to revitalize Coal Miners - which she recently promised to put out of business! https://t.co…,,, hillary clinton has a plan to revitalize coal miners - which she recently promised to put out of business,2,2,2
134,138,2016-10-10 02:36:37.627,,RT @kaeliefornia: Trump does not deserve to speak Bernie sanders name,,, trump does not deserve to speak bernie sanders name,2,2,2
135,139,2016-10-10 02:36:37.651,,"RT @sebroche: Brilliantly answered by Hillary, from the heart https://t.co/iEZhr6guYo",,, brilliantly answered by hillary from the heart,2,2,2
136,140,2016-10-10 02:36:37.663,,"RT @braxtonstunner: Hilary Clinton resume speaks for itself, you may not like her but she'd obviously be a better leader than trump. 

#deb…",,, hilary clinton resume speaks for itself you may not like her but shed obviously be a better leader than trump …,2,2,2
137,141,2016-10-10 02:36:37.607,,RT @Kimberly_Corban: Oh man. Last question wins this whole election!!! @CNN #debate #DebateWithFFL,,, oh man last question wins this whole election,2,2,2
138,142,2016-10-10 02:36:37.442,,"RT @ESTBLSHMNT: ""HOW STUPID IS OUR COUNTRY?"" Donald Trump
That is not us being funny. That is an exact, direct, quote. 

#debate
#debates
#…",,, how stupid is our country donald trump that is not us being funny that is an exact direct quote …,2,2,0
139,143,2016-10-10 02:36:37.639,,RT @VH1: #TheAfricanAmericans want Donald Trump to keep their name out his mouth https://t.co/Mp3848kZku https://t.co/oVv4MMxHxj,,, want donald trump to keep their name out his mouth u,2,2,2
