,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
28,28,2016-10-10 02:32:52.544,,"RT @TUSK81: Donald Trump, tonight: ""I didn't say check out sex tape.""

Donald Trump, like a week ago: #Debate https://t.co/EGQfRvkx9I",,, donald trump tonight i didnt say check out sex tape donald trump like a week ago,2,2,2
29,29,2016-10-10 02:32:52.432,"Florida, USA",And the sniffles continue.  #debate https://t.co/iw3HJ1rzlv,-83.804475,27.698682,and the sniffles continue,2,2,2
30,30,2016-10-10 02:32:52.643,,RT @chuckwoolery: Trump has mucho energy.,,, trump has mucho energy,2,2,2
31,31,2016-10-10 02:32:52.673,,RT @barstoolsports: 0% chance this is a real human being #debate https://t.co/JYRdG53GUG,,,  chance this is a real human being,2,2,2
32,32,2016-10-10 02:32:52.650,,RT @CantStumpTrump1: This is the #Madman unleashed. https://t.co/XXhdIgP69o,,, this is the unleashed,2,2,2
33,33,2016-10-10 02:32:52.696,,RT @ananavarro: Anybody else wondering if Trump knows the difference between Peshmerga and Pashmina?,,, anybody else wondering if trump knows the difference between peshmerga and pashmina,2,2,2
34,34,2016-10-10 02:32:52.714,,RT @billyeichner: Someone please explain to Donald Trump how the Senate works and how the government works and how vaginas work and also Ru…,,, someone please elain to donald trump how the senate works and how the government works and how vaginas work and also ru…,2,2,2
35,35,2016-10-10 02:32:52.708,,"RT @jesseberney: ""If you were an effective senator, you would've got it done."" -Donald Trump, who has literally no idea how the U.S. govern…",,, if you were an effective senator you wouldve got it done -donald trump who has literally no idea how the us govern…,2,2,2
36,36,2016-10-10 02:32:52.668,,"RT @jerome_corsi: TRUMP for SCALIA replacement - HRC returns to vacant STARE OF DEATH doesn't move eyes BLINK, scowl. HITS HRC ON SPECIAL I…",,, trump for scalia replacement - hrc returns to vacant stare of death doesnt move eyes blink scowl hits hrc on special i…,0,0,0
37,37,2016-10-10 02:32:52.582,,RT @Newsweek: An exclusive Newsweek investigation: How Donald Trump ditched U.S. steel workers in favor of China https://t.co/4MmAvIm4iL #d…,,, an exclusive newsweek investigation how donald trump ditched us steel workers in favor of china …,2,2,2
38,38,2016-10-10 02:32:52.592,,RT @NikoUgly: Bitch shut up..... https://t.co/6uJpFWwd91,,, bitch shut up d91,2,2,2
39,39,2016-10-10 02:32:52.614,,RT @cthagod: I kind of feel sorry for Hillary. This is like Lebron having to prove he's a good player by playing Peter Griffin in a game of…,,, i kind of feel sorry for hillary this is like lebron having to prove hes a good player by playing peter griffin in a game of…,0,0,0
40,40,2016-10-10 02:32:52.600,,I agree with trump on energy,,,i agree with trump on energy,2,2,2
41,41,2016-10-10 02:32:53.685,,Doesn't say much of this country when you see Trump still having followers after this #debate performance.,,,doesnt say much of this country when you see trump still having followers after this performance,0,0,0
42,42,2016-10-10 02:32:53.515,,"Retweeted Donald J. Trump (@realDonaldTrump):

.@HillaryClinton #ICYMI- ""WE ARE NOT IN A NARRATIVE FIGHT.""... https://t.co/2sFJnjhdNC",,,retweeted donald j trump   - we are not in a narrative fight c,2,2,2
43,43,2016-10-10 02:32:53.360,,"RT @Kragar_LGF: ""Clean Coal"" #debate https://t.co/MupYNGZNf2",,, clean coal 2,2,2,2
44,44,2016-10-10 02:32:53.585,,someone needs to bring up the **success** and totally not a **sham** that was Trump University™ #debate,,,someone needs to bring up the success and totally not a sham that was trump university™,0,0,0
45,45,2016-10-10 02:32:53.584,,#debates #trump cleancoal is proven fallacy even if Obama tried to put it forward in 2008 #climatechange,,,cleancoal is proven fallacy even if obama tried to put it forward in,2,2,2
46,46,2016-10-10 02:32:53.615,,"RT @pattonoswalt: ""I want to represent all Americans -- the shifty Jew, the lusty Mexican, the rhythmic, rhythmic, magical blacks."" -- Trum…",,, i want to represent all americans -- the shifty jew the lusty mexican the rhythmic rhythmic magical blacks -- trum…,2,2,2
47,47,2016-10-10 02:32:53.685,,RT @timkaine: Trump keeps whining to the moderators about how much time he's getting on his answers. Thin skin!,,, trump keeps whining to the moderators about how much time hes getting on his answers thin skin,2,2,2
48,48,2016-10-10 02:32:53.677,,RT @justjess_PhD: brace urself for media spin bc @HillaryClinton laid into him repeatedly tonight. they'll say things like: she wasn't like…,,, brace urself for media spin bc laid into him repeatedly tonight theyll say things like she wasnt like…,2,2,2
49,49,2016-10-10 02:32:53.369,,RT @GChase_: Can we let this man ask a question please? #Debate https://t.co/tSXEFQTJs5,,, can we let this man ask a question please,2,2,2
50,50,2016-10-10 02:32:53.469,,"RT @ashbrash13: hey trump, keep my great state's name out of your mouth.",,, hey trump keep my great states name out of your mouth,2,2,2
51,51,2016-10-10 02:32:53.667,,he just spouts garbage and people lap it up #debate,,,he just spouts garbage and people lap it up,2,2,2
52,53,2016-10-10 02:32:53.618,,this Trump energy answer makes no sense but his voters will love it,,,this trump energy answer makes no sense but his voters will love it,2,2,2
53,54,2016-10-10 02:32:53.147,,"RT @austinchanning: The fact that Trump can only see black people through the lens of criminality, violence and poverty is deeply problemat…",,, the fact that trump can only see black people through the lens of criminality violence and poverty is deeply problemat…,2,2,2
54,55,2016-10-10 02:32:53.665,,"RT @girlposts: Donald Trump: ""I never said check out a sextape at 3AM"" 

The internet: https://t.co/KlAZq2QUw4",,, donald trump i never said check out a sextape at am the internet,2,2,2
55,56,2016-10-10 02:32:53.620,,@RavMABAY 'looked!' DJT is Bully in Chief #debate,,,looked djt is bully in chief,2,2,2
56,57,2016-10-10 02:32:53.597,,RT @mathewcg: Why does he remind me of Yosemite Sam? #Trump,,, why does he remind me of yosemite sam,2,2,2
57,58,2016-10-10 02:32:53.635,,"RT @erinruberry: Hillary is proof a woman can work hard, rise to the top of her field &amp; still have to compete against a less qualified man…",,, hillary is proof a woman can work hard rise to the top of her field &amp still have to compete against a less qualified man…,0,0,0
58,59,2016-10-10 02:32:53.563,,"RT @owiticj: #debate @AC360 Anderson Cooper, keep the heat on  @realDonaldTrump , he is not answering Q's. https://t.co/8aaOieFIWl",,, anderson cooper keep the heat on  he is not answering qs,0,0,0
59,60,2016-10-10 02:32:53.593,,That how he plans on helping the environment??!!? Insanity 😑#debate https://t.co/A1J2MbRjZ9,,,that how he plans on helping the environment insanity 9,2,2,2
60,61,2016-10-10 02:32:53.506,,"Pretty sure he said ""i never said check out the sex tape"" well tadaaaaaaa https://t.co/CnI36HUho3",,,pretty sure he said i never said check out the sex tape well tadaaaaaaa,2,2,2
61,62,2016-10-10 02:32:53.610,,"RT @SCClemons: Major rumors swirling in real time, right now that @mike_pence has asked 2 be removed from the Presidential ticket. Historic…",,, major rumors swirling in real time right now that has asked be removed from the presidential ticket historic…,2,2,2
62,63,2016-10-10 02:32:53.602,,"RT @andrewvolpe: ""I'd like to suggest a new source of clean energy: sniff power. I'm using it right now."" #debate",,, id like to suggest a new source of clean energy sniff power im using it right now,2,2,2
63,64,2016-10-10 02:32:53.694,,"RT @katienolan: I'm worried that so much has happened tonight that we're never gonna address Trump calling Abraham Lincoln ""the late, great…",,, im worried that so much has happened tonight that were never gonna address trump calling abraham lincoln the late great…,0,0,0
64,65,2016-10-10 02:32:53.352,,"RT @NikkiGlaser: name dropping swing states! ""he said we're great! he's got my vote!"" - OHIO #debate",,, name dropping swing states he said were great hes got my vote - ohio,4,4,4
65,66,2016-10-10 02:32:53.633,,"RT @hale_razor: Sec Clinton, your time is up
..
Sec Clinton really, your time is up
..
Sec Clinton ok if you can finish soon please
MR TRUM…",,, sec clinton your time is up  sec clinton really your time is up  sec clinton ok if you can finish soon please mr trum…,2,2,2
66,67,2016-10-10 02:32:53.695,,"RT @jerryspringer: While I may not be able to moderate a debate, sounds like Mike Pence and Donald Trump might need to come on my show to t…",,, while i may not be able to moderate a debate sounds like mike pence and donald trump might need to come on my show to t…,2,2,2
67,68,2016-10-10 02:32:53.691,,"that fly on Hilary's shirt lmao probably like ""yo i'm on tv! what's up cousin Carlos!  #debate #theflyforpresident",,,that fly on hilarys shirt lmao probably like yo im on tv whats up cousin carlos,2,2,2
68,69,2016-10-10 02:32:53.717,,"Everything is a disgrace or disgraceful to Donald, so he should reflect on that a while #debate",,,everything is a disgrace or disgraceful to donald so he should reflect on that a while,2,2,2
69,70,2016-10-10 02:32:53.643,,RT @Spindeezy: his 2 min is all about attacking Hillary.. always on defense . what about using the time to lay out strategy to run a country,,, his min is all about attacking hillary always on defense  what about using the time to lay out strategy to run a country,2,2,2
70,71,2016-10-10 02:32:53.715,,RT @FrankLuntz: Hillary is struggling to defend herself. The group simply doesn't believe her.  #debate https://t.co/7xqE6c2Nfn,,, hillary is struggling to defend herself the group simply doesnt believe her,0,0,0
71,72,2016-10-10 02:32:53.612,,RT @JeffreyGoldberg: Donald Trump is running against Mike Pence.,,, donald trump is running against mike pence,2,2,2
72,73,2016-10-10 02:32:53.589,,"Clinton, ""China is illegally dumping steel in the United States and Donald Trump is buying it."" #khou #debate",,,clinton china is illegally dumping steel in the united states and donald trump is buying it,2,2,2
73,74,2016-10-10 02:32:53.622,,RT @brrandin: Donald trump is the red squiggly line personified,,, donald trump is the red squiggly line personified,2,2,2
74,75,2016-10-10 02:32:53.288,,@MaxBoot @CAGoldenBear @latimes #Debates2016 #debate He's flipped his Whig.. https://t.co/q67YE9UJue,,,hes flipped his whig,2,2,2
75,76,2016-10-10 02:32:53.682,,RT @michmarkowitz: The #1 Halloween costume this year is obviously Ken Bone #debate https://t.co/EBdVQQize9,,, the halloween costume this year is obviously ken bone 9,2,2,2
76,77,2016-10-10 02:32:53.597,,RT @kellyoxford: Amen https://t.co/hKUAXwEbpp,,, amen,2,2,2
77,78,2016-10-10 02:32:53.432,,RT @dominickevans: trans and queer disabled people will be affected #Crips4Hill #debate #CripTheVote https://t.co/Q6k7JyNP7B,,, trans and queer disabled people will be affected,2,2,2
78,80,2016-10-10 02:32:53.666,,"RT @ABC: Trump: ""I will be a president for all of our people and I'll be a president that turns our inner cities around."" https://t.co/8GM0…",,, trump i will be a president for all of our people and ill be a president that turns our inner cities around,2,2,2
79,81,2016-10-10 02:32:53.627,,"RT @DLoesch: Don’t claim to “respect the 2nd Amendment” while making up non-existent “loopholes"" to use as cudgel against 2A. #debate",,, don’t claim to “respect the nd amendment” while making up non-existent “loopholes to use as cudgel against a,2,2,2
80,82,2016-10-10 02:32:53.601,,RT @nbcwashington: Trump: “We have a divided nation because of people like her. She has tremendous hate in her heart.”…,,, trump “we have a divided nation because of people like her she has tremendous hate in her heart”…,0,0,0
81,83,2016-10-10 02:32:53.659,,Hillary Says She Wants To Put Coal Workers ‘Out Of Business’ #debatenight  https://t.co/duLfMligI5,,,hillary says she wants to put coal workers ‘out of business’,2,2,2
82,84,2016-10-10 02:32:53.574,"Houston, TX",@realDonaldTrump Hillary doesn't understand business or total compensation employee burden. Why profit is needed,-95.4464865,29.838495,hillary doesnt understand business or total compensation employee burden why profit is needed,2,2,2
83,85,2016-10-10 02:32:53.684,,"RT @ananavarro: Should Donald Trump drop out of the race? Yes. He should drop out of the human race. 

He is an animal. Apologies to animal…",,, should donald trump drop out of the race yes he should drop out of the human race he is an animal apologies to animal…,2,2,2
84,86,2016-10-10 02:32:53.693,,This is important. https://t.co/ChbYjH31gq,,,this is important,2,2,2
85,87,2016-10-10 02:32:54.659,,"RT @asamjulian: Trump: ""She has tremendous hatred in her heart""

BOOM!

#debate",,, trump she has tremendous hatred in her heart boom,2,2,2
86,88,2016-10-10 02:32:54.446,,"RT @NoahShachtman: Trump: the Obama admin is waging war on the energy biz.

Math: no, that's bullshit.

https://t.co/n0PlYUJVU1",,, trump the obama admin is waging war on the energy biz math no thats bullshit u1,2,2,2
87,89,2016-10-10 02:32:54.628,,RT @AdlaiM: I want to pour whisky into my eyes #debate,,, i want to pour whisky into my eyes,2,2,2
88,90,2016-10-10 02:32:54.676,,RT @kurteichenwald: Hillary is doing well with the tax answer.,,, hillary is doing well with the tax answer,2,2,2
89,91,2016-10-10 02:32:54.541,,"Trump to Iyanla: Fix My Life, please! #trump #donaldtrump",,,trump to iyanla fix my life please,2,2,2
90,92,2016-10-10 02:32:54.668,,"RT @A_Dunkel: ""How will you select a supreme court justice?""
""I'm putting lots of my money into my campaign!"" #Sigh #Debate",,, how will you select a supreme court justice im putting lots of my money into my campaign,2,2,2
91,93,2016-10-10 02:32:54.651,,@3dPrizzy @terilyns68 it's facts Hillary won first and Donald clearly won this one,,,its facts hillary won first and donald clearly won this one,4,4,4
92,94,2016-10-10 02:32:54.571,,RT @PeterBeinart: If only we could harness the wind power in @realDonaldTrump's nostrils #debate,,, if only we could harness the wind power in s nostrils,0,0,0
93,95,2016-10-10 02:32:54.575,,"RT @DiamondandSilk: If Hillary wants to be a champion for Black people, why isn't she a champion for her Black step son?  Guess his Bla…",,, if hillary wants to be a champion for black people why isnt she a champion for her black step son guess his bla…,0,0,0
94,96,2016-10-10 02:32:54.667,,RT @RealDonalDrumpf: It was LOCKER ROOM TALK! Plus some actual furniture shopping with a TV anchor I was trying to fuck while Melania was p…,,, it was locker room talk plus some actual furniture shopping with a tv anchor i was trying to fuck while melania was p…,2,2,2
95,97,2016-10-10 02:32:54.563,,RT @CNN: Hillary Clinton: I will stand up to Russia and take on Putin if I become president https://t.co/fOok3hfgWG #debates https://t.co/H…,,, hillary clinton i will stand up to russia and take on putin if i become president,2,2,2
96,98,2016-10-10 02:32:54.618,,"RT @Luvvie: On behalf of African Americans everywhere: DONALD, KEEP OUR NAMES OUT YOUR RAGGELLY, SLACK-JAWED MOUTH! #debate",,, on behalf of african americans everywhere donald keep our names out your raggelly slack-jawed mouth,2,2,2
97,99,2016-10-10 02:32:54.668,,"RT @tyleroakley: trump bragging about how many total followers he has. hi, i have more than him, but that DOES NOT make me qualified for pr…",,, trump bragging about how many total followers he has hi i have more than him but that does not make me qualified for pr…,0,0,0
98,100,2016-10-10 02:32:54.611,,RT @BrentBozell: Isn't it interesting that Hillary didn't mention the Constitution at all in her rambling answer about Supreme Court qualif…,,, isnt it interesting that hillary didnt mention the constitution at all in her rambling answer about supreme court qualif…,2,2,2
99,101,2016-10-10 02:32:54.620,,"scientists: we need to do renewable energy bc we're running out of coal and nonrenewable resources
trump: No",,,scientists we need to do renewable energy bc were running out of coal and nonrenewable resources trump no,0,0,0
100,102,2016-10-10 02:32:54.510,,"RT @TheBriefing2016: Marriage equality could be at risk if Trump gets to nominate Supreme Court justices. #debate 

https://t.co/hvcxvHtLP5",,, marriage equality could be at risk if trump gets to nominate supreme court justices,2,2,2
101,103,2016-10-10 02:32:54.634,,"RT @iJesseWilliams: Whenever Trump pulls out the ""I hate to say this but I'm gonna say it anyway"" preamble... #Debate https://t.co/adZGRl2X…",,, whenever trump pulls out the i hate to say this but im gonna say it anyway preamble,0,0,0
102,104,2016-10-10 02:32:54.711,,"RT @BuckSexton: Ha! Hillary saying she ""respects the 2nd Amendment"" is the first funny line she's had all night #debate",,, ha hillary saying she respects the nd amendment is the first funny line shes had all night,2,2,2
103,105,2016-10-10 02:32:54.641,,I'm going to declare Martha the winner of tonights #debate,,,im going to declare martha the winner of tonights,2,2,2
104,106,2016-10-10 02:32:54.670,,RT @ShutUpCheney: Trump's plan has been analyzed by non-partisan experts. The middle class would be crushed by his plan. #debate,,, trumps plan has been analyzed by non-partisan eerts the middle class would be crushed by his plan,2,2,2
105,107,2016-10-10 02:32:54.691,,RT @TheNatidude: Hillary is literally debating the egg avatar.,,, hillary is literally debating the egg avatar,2,2,2
106,108,2016-10-10 02:32:54.611,,"RT @LesaMonroe: Trump associates us as being poor and lazy but new studies show BLACK WOMEN are the most educated, hard working entrepreneu…",,, trump associates us as being poor and lazy but new studies show black women are the most educated hard working entrepreneu…,0,0,0
107,109,2016-10-10 02:32:54.327,,"So, Trump calling out Hillary for making money while she had official posts, but he hasn't paid Federal taxes in FO… https://t.co/RNkLTeCl3P",,,so trump calling out hillary for making money while she had official posts but he hasnt paid federal taxes in fo…,0,0,0
108,110,2016-10-10 02:32:54.540,,RT @chrislhayes: Not right now it's not https://t.co/vr9Sp0L6JC,,, not right now its not c,0,0,0
109,111,2016-10-10 02:32:54.623,,"RT @sierraclub: Clean coal? are you for real, Trump? #debate https://t.co/AE97L8nqvd",,, clean coal are you for real trump d,2,2,2
110,112,2016-10-10 02:32:54.446,,"RT @trayf: Neither do you all, having perverted it beyond all recognition. https://t.co/UtKFEGiCDp",,, neither do you all having perverted it beyond all recognition,2,2,2
111,113,2016-10-10 02:32:54.566,,RT @IzzzieeeTebo: re: the Ethiopian boy....  Who sent Elio Gonzalez back to Cuba..Janet Reno &amp; Clinton https://t.co/zzqsDS9HSY,,, re the ethiopian boy who sent elio gonzalez back to cubajanet reno &amp clinton,2,2,2
112,114,2016-10-10 02:32:54.427,,Can someone tell me why 74.9k people don't know Hillary's name is spelled with two L's https://t.co/my9RCZwO7M,,,can someone tell me why k people dont know hillarys name is spelled with two ls,2,2,2
113,115,2016-10-10 02:32:54.658,,"RT @megynkelly: .@realDonaldTrump on #Benghazi: ""Amb. Stevens sent 600 requests for help and the only one she talked to was Sidney Blumenth…",,,  on  amb stevens sent requests for help and the only one she talked to was sidney blumenth…,2,2,2
114,116,2016-10-10 02:32:54.643,,RT @RichardEngel: Trump keeps talking about self-funding. Then why do I get spam emails every day from his son asking for money?,,, trump keeps talking about self-funding then why do i get spam emails every day from his son asking for money,0,0,0
115,117,2016-10-10 02:32:54.697,,RT @DFAaction: THERE IS NO SUCH THING AS CLEAN COAL. THERE IS NO SUCH THING AS CLEAN COAL. THERE IS NO SUCH THING AS CLEAN COAL. #debate,,, there is no such thing as clean coal there is no such thing as clean coal there is no such thing as clean coal,0,0,0
116,118,2016-10-10 02:32:54.541,,As a sexual trauma counselor I am appalled by Trump's explanation of his disgusting comments! #CommentOnThat #Debate,,,as a sexual trauma counselor i am appalled by trumps elanation of his disgusting comments,2,2,2
117,119,2016-10-10 02:32:54.613,,RT @TracyWrights: Why isn't Tr__p wearing a wedding ring? #debate,,, why isnt tr__p wearing a wedding ring,2,2,2
118,120,2016-10-10 02:32:54.620,,RT @funder: Update: We now have 4 sources confirming Pence is leaving the ticket.  We linked 2 of them up with press.…,,, update we now have sources confirming pence is leaving the ticket we linked of them up with press…,0,0,0
119,121,2016-10-10 02:32:54.674,,I wish Donald Trump would just answer the questions 🙄🙄🙄🙄 #Debates2016,,,i wish donald trump would just answer the questions,2,2,2
120,122,2016-10-10 02:32:54.568,,"RT @MattWalshBlog: Trump: ""Hillary made a lot of money in politics...""

Moderator: ""OK LET'S MOVE ON""",,, trump hillary made a lot of money in politics moderator ok lets move on,2,2,2
121,123,2016-10-10 02:32:54.655,,"Coal is objectively the worst form of power generation, anything, even oil and natural gas is better #debate",,,coal is objectively the worst form of power generation anything even oil and natural gas is better,0,0,0
122,124,2016-10-10 02:32:54.570,,"RT @angela_rye: Also, #breaking: he is NOT a man. He is a whiny little boy. #withtheSNIFFLES #DEBATES2016 https://t.co/lQxVLCXpn1",,, also  he is not a man he is a whiny little boy 1,2,2,2
123,125,2016-10-10 02:32:54.664,,"RT @IsaacDovere: go ahead, everyone retweet Trump on ""check out sex tape""",,, go ahead everyone retweet trump on check out sex tape,2,2,2
124,126,2016-10-10 02:32:54.611,,"RT @WillMcAvoyACN: So we're clear, GOP:
-Transgender walks into bathroom of their identity: BAD
-Trump walks into women's changing rooms: O…",,, so were clear gop -transgender walks into bathroom of their identity bad -trump walks into womens changing rooms o…,2,2,2
125,127,2016-10-10 02:32:54.550,,RT @bennyjohnson: How many times will this fly land on Hillary? https://t.co/7wRMtovZz2,,, how many times will this fly land on hillary 2,2,2,2
126,128,2016-10-10 02:32:54.617,,"RT @NationalNOW: Finally a mention of #abortion, and Hillary will stick with Roe v. Wade to protect women! #debates2016",,, finally a mention of  and hillary will stick with roe v wade to protect women,4,4,4
127,129,2016-10-10 02:32:54.703,,"RT @vanessaluvtini: I'm voting for a future where the words ""#Trump doesn't want people like us in this country"" don't echo from the voices…",,, im voting for a future where the words  doesnt want people like us in this country dont echo from the voices…,2,2,2
128,130,2016-10-10 02:32:54.687,,"RT @KathyShelton_: Hillary, Your first job as a lawyer was defending my rapist.

Why are you always on the side of rapists? #debate",,, hillary your first job as a lawyer was defending my rapist why are you always on the side of rapists,2,2,2
129,131,2016-10-10 02:32:54.498,,"RT @historivist: are they in a binder, perhaps https://t.co/Tw1sa0v1Fq",,, are they in a binder perhaps,2,2,2
130,132,2016-10-10 02:32:55.667,,mom is watching the debate,,,mom is watching the debate,2,2,2
131,133,2016-10-10 02:32:55.477,,RT @pattonoswalt: Not...ONE...direct...climate change question? Please tell me that's ALL the third debate will be about? #debates,,, notonedirectclimate change question please tell me thats all the third debate will be about,2,2,2
132,135,2016-10-10 02:32:55.627,,"RT @michellemalkin: In her answer on picking SCOTUS judges, Hillary never mentioned the Constitution.
#debate",,, in her answer on picking scotus judges hillary never mentioned the constitution,2,2,2
133,136,2016-10-10 02:32:55.549,,RT @polishprincessh: Americans are so concerned with a tape about Trump claiming to grab pu$$y. When Clinton grabs your rights you gonna th…,,, americans are so concerned with a tape about trump claiming to grab pu$$y when clinton grabs your rights you gonna th…,2,2,2
134,137,2016-10-10 02:32:55.620,,"RT @FrankLuntz: CORRECTION:  Trump is NOT tanking on foreign policy.

This is actually an improvement from the first #debate. https://t.co/…",,, correction trump is not tanking on foreign policy this is actually an improvement from the first ,2,2,2
135,138,2016-10-10 02:32:55.676,,RT @RealDonalDrumpf: Fracking is completely safe! We just need to find a way for Americans to live without clean water #debate,,, fracking is completely safe we just need to find a way for americans to live without clean water,2,2,2
136,139,2016-10-10 02:32:55.512,,"FYI, fam https://t.co/eTp9uN3Ga3  #debate",,,fyi fam,2,2,2
