,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
19,19,2016-10-10 01:48:49.639,,"RT @AcaciaBrinley: Q: have you ever sexually assaulted women?
Trump: I will destroy ISIS",,, q have you ever sexually assaulted women trump i will destroy isis,2,2,2
20,20,2016-10-10 01:48:50.669,,"RT @owillis: why does trump keep leaning on the chair?
is he sick?
no stamina?
weak. sad.",,, why does trump keep leaning on the chair is he sick no stamina weak sad,0,0,0
21,21,2016-10-10 01:48:50.600,,"RT @FakeJDGreear: ""I'm a gentleman. Go ahead.""

Can we get the fact checkers in on this one?

#debate",,, im a gentleman go ahead can we get the fact checkers in on this one,2,2,2
22,22,2016-10-10 01:48:50.527,,RT @BettyBowers: Trump’s smart tactic to prove he isn’t a creepy dude who assaults women: Prowling in a menacing manner behind Hillary as s…,,, trump’s smart tactic to prove he isn’t a creepy dude who assaults women prowling in a menacing manner behind hillary as s…,2,2,2
23,23,2016-10-10 01:48:50.451,,"Unlike @realDonaldTrump , @HillaryClinton graduated preschool. https://t.co/dsFnkOI0PK",,,unlike  graduated preschool,2,2,2
24,24,2016-10-10 01:48:50.533,"Florida, USA",I think he's hyperventilating he's fat he's gotta hold on to a chair ... that man is #2fat https://t.co/7UoZIx5ct7,-83.804475,27.698682,i think hes hyperventilating hes fat hes gotta hold on to a chair  that man is,2,2,2
25,25,2016-10-10 01:48:50.337,,RT @Younq_Nino: Hillary and Trump are like two divorced parents fighting for custody of kids that dont even want them,,, hillary and trump are like two divorced parents fighting for custody of kids that dont even want them,2,2,2
26,26,2016-10-10 01:48:50.360,,"RT @JoyAnnReid: Trump just went back to calling Mexican migrants criminals. This time, not rapists, but ""murderers."" #debate",,, trump just went back to calling mexican migrants criminals this time not rapists but murderers,0,0,0
27,27,2016-10-10 01:48:50.310,,RT @GeorgeTakei: Trump keeps talking about Bernie like they're pals. But Sanders can't stand the sight of him.,,, trump keeps talking about bernie like theyre pals but sanders cant stand the sight of him,0,0,0
28,28,2016-10-10 01:48:50.512,,"RT @HillaryClinton: Trump has said that the video doesn't represent who he is. Anyone who heard it knows it's exactly who he is.

But that'…",,, trump has said that the video doesnt represent who he is anyone who heard it knows its exactly who he is but that…,2,2,2
29,29,2016-10-10 01:48:50.515,,"RT @emmyrossum: By the way, the original call for a ban is STILL ON HIS WEBSITE. #debate",,, by the way the original call for a ban is still on his website,2,2,2
30,30,2016-10-10 01:48:50.556,,"RT @BossMannJaylyn: Trump just said ""Obama care was a disaster"" 😐 he's the biggest clown on this planet",,, trump just said obama care was a disaster hes the biggest clown on this planet,2,2,2
31,31,2016-10-10 01:48:50.674,,RT @NotBillWalton: Live look at @andersoncooper #debate https://t.co/ktmAPeJf3S,,, live look at,2,2,2
32,32,2016-10-10 01:48:50.275,,RT @RightWingWatch: It has been debunked https://t.co/2jGVyBGey5,,, it has been debunked,2,2,2
33,33,2016-10-10 01:48:50.628,,"RT @evansiegfried: Trump repeats falsehood that ICE endorsed him. Federal agencies do not, by law, endorse #debate",,, trump repeats falsehood that ice endorsed him federal agencies do not by law endorse,2,2,2
34,34,2016-10-10 01:48:50.628,,RT @stirrupqueen: Apparently Trump never read the base of the Statue of Liberty. #debate,,, apparently trump never read the base of the statue of liberty,2,2,2
35,35,2016-10-10 01:48:50.657,,"RT @anthonypadilla: Trump - 40HP
Abilities:
-Doesn't answer question
-Defends himself by deflecting
Weakness: Logic

#debate",,, trump - hp abilities -doesnt answer question -defends himself by deflecting weakness logic,2,2,2
36,36,2016-10-10 01:48:50.463,,Shout out to @ajplus for its coverage of this #debate! Love the fact-checking and policy-related info.,,,shout out to for its coverage of this  love the fact-checking and policy-related info,2,2,2
37,37,2016-10-10 01:48:50.590,,"RT @BayoumiMoustafa: I'm a Muslim, and I would like to report a crazy man threatening a woman on a stage in Missouri.  #debate",,, im a muslim and i would like to report a crazy man threatening a woman on a stage in missouri,2,2,2
38,38,2016-10-10 01:48:50.652,,RT @markfollman: Trump's campaign CEO has been a big promoter of anti-Muslim fear and loathing https://t.co/jLcNj2hIbU,,, trumps campaign ceo has been a big promoter of anti-muslim fear and loathing u,2,2,2
39,39,2016-10-10 01:48:50.607,,"Hmm, probably. https://t.co/XdBAj05fz7",,,hmm probably,2,2,2
40,40,2016-10-10 01:48:50.655,,RT @HillaryforPA: RT if you're registered to vote and voting for Hillary on November 8! https://t.co/mqQAdOZvwf https://t.co/GPQuAAkspd,,, rt if youre registered to vote and voting for hillary on november  d,2,2,2
41,41,2016-10-10 01:48:50.659,,#debate go TRUMP,,,go trump,2,2,2
42,42,2016-10-10 01:48:50.567,,RT @Drebae_: I'm over this #Debate .  I'm voting for Hilary because anything is better than trump at this point. https://t.co/74b8nudfTZ,,, im over this  im voting for hilary because anything is better than trump at this point,2,2,2
43,43,2016-10-10 01:48:50.554,,"RT @politifactlive: LIVE FACT-CHECK: Trump said he supported the Iraq War
https://t.co/zZwgUrmY1I (debunked) https://t.co/S05qsKQMKV",,, live fact-check trump said he supported the iraq war debunked,2,2,2
44,44,2016-10-10 01:48:50.594,,"RT @DiamondandSilk: Trump's not attacking muslims, he's attacking Radical Islamic Terrorism. Hillary won't defeat ISIS, she's the 1 who…",,, trumps not attacking muslims hes attacking radical islamic terrorism hillary wont defeat isis shes the who…,0,0,0
45,46,2016-10-10 01:48:50.688,,RT @WhatCTSaid: Sassy woman behind Trump is the true winner of this #debate https://t.co/9zjkrYG8W5,,, sassy woman behind trump is the true winner of this,2,2,2
46,47,2016-10-10 01:48:50.293,,RT @saeed_ahmed: FACT CHECK: @realDonaldTrump was NOT against Iraq War #debates https://t.co/cwJ2DYyEN2,,, fact check was not against iraq war 2,2,2,2
47,48,2016-10-10 01:48:50.538,,"RT @KellyMcCreary: Donald's debate strategy: 
No I didn't, you did. 
No I'm not, you are. 
You guys are ganging up on me. 
ISIS ISIS ISIS.…",,, donalds debate strategy no i didnt you did no im not you are you guys are ganging up on me isis isis isis…,0,0,0
48,49,2016-10-10 01:48:50.504,,RT @HillaryClinton: Tell Donald Trump: Hate is not an American value. https://t.co/qlhuKPKwn0,,, tell donald trump hate is not an american value 0,0,0,0
49,50,2016-10-10 01:48:50.646,,"""I understand the border."" Trump on immigration. Hmmm... #debate",,,i understand the border trump on immigration hmmm,2,2,2
50,51,2016-10-10 01:48:50.517,,"RT @Liz_Wheeler: Remember: in the #PodestaEmails, Hillary said she wanted ""open borders."" #debate",,, remember in the  hillary said she wanted open borders,2,2,2
51,52,2016-10-10 01:48:50.336,,"RT @TylerHuckabee: It was brief, but it happened: trump just called all immigrants ""murderers"".",,, it was brief but it happened trump just called all immigrants murderers,0,0,0
52,53,2016-10-10 01:48:50.639,,"RT @The_Rumpus: My father was an illegal immigrant. If Donald Trump was in charge, I wouldn't be tweeting right now. #debate",,, my father was an illegal immigrant if donald trump was in charge i wouldnt be tweeting right now,0,0,0
53,54,2016-10-10 01:48:50.693,,RT @JessicaBurciaga: How much money do you think Trump paid these women to say they were raped by Bill? 🙄,,, how much money do you think trump paid these women to say they were raped by bill,2,2,2
54,55,2016-10-10 01:48:50.191,,"RT @Marmel: Trump:  Muslims need to start reporting on Muslims.
P.S.  So... who's reporting on these guys? https://t.co/YzYclAuzC2",,, trump muslims need to start reporting on muslims ps so whos reporting on these guys c2,2,2,2
55,56,2016-10-10 01:48:50.632,,RT @kantbot2000: WHEN IS THE #MODERATOR OF THE #DEBATE GOING TO HAVE A QUESTION ABOUT INTERDIMENSIONAL VS EXTRATERRESTRIAL HYPOTHESIS???? 😤…,,, when is the of the going to have a question about interdimensional vs extraterrestrial hypothesis …,2,2,2
56,57,2016-10-10 01:48:50.634,,RT @HRC: FACT: @realDonaldTrump would repeal ACA &amp; 20 million people would lose health care as a result: https://t.co/a6iBnVkbHf,,, fact would repeal aca &amp million people would lose health care as a result,2,2,2
57,58,2016-10-10 01:48:50.613,,"RT @FoxNews: .@realDonaldTrump: ""We are letting people into this country that are going to cause problems and crime like you've…",,,  we are letting people into this country that are going to cause problems and crime like youve…,2,2,2
58,59,2016-10-10 01:48:50.392,,"RT @PPNHAF: BC of #ACA, women can't be charged more than men for health insurance &amp; #birthcontrol is available w/out a copay. #ThanksObamac…",,, bc of  women cant be charged more than men for health insurance &amp is available w/out a copay …,2,2,2
59,60,2016-10-10 01:48:50.384,,"RT @danpfeiffer: People on Twitter, everyone who follows you is watching the debate. There is no need to repeatedly tweet all the things we…",,, people on twitter everyone who follows you is watching the debate there is no need to repeatedly tweet all the things we…,4,4,4
60,61,2016-10-10 01:48:50.558,,"RT @youthsivan: trump: nobody has greater respect for women than i do
the entire human race: https://t.co/LdFNwaGe25",,, trump nobody has greater respect for women than i do the entire human race,2,2,2
61,62,2016-10-10 01:48:50.515,,"#debates drinking game: Emails, Muslims, she, locker room, Isis, Mexicans, not fair = one shot...and go. https://t.co/s0DlZ99sZf",,,drinking game emails muslims she locker room isis mexicans not fair = one shotand go,0,0,0
62,63,2016-10-10 01:48:50.673,,RT @slmandel: Can we vote for the moderator? #debate,,, can we vote for the moderator,2,2,2
63,64,2016-10-10 01:48:50.653,,@twitter I am a Canadian Woman and so crazy and appalled at Trump!  Hang this guy!!!!!!!,,,i am a canadian woman and so crazy and appalled at trump hang this guy,2,2,2
64,65,2016-10-10 01:48:50.489,,RT @JeffreyGoldberg: It is true: Donald Trump is a recruiting tool for terrorist groups.,,, it is true donald trump is a recruiting tool for terrorist groups,2,2,2
65,67,2016-10-10 01:48:51.472,,I long for the Oxford debate! This chaos is painful!#debate,,,i long for the oxford debate this chaos is painful,0,0,0
66,68,2016-10-10 01:48:51.580,,"RT @TweetingJam: Me every time Trump says something about ""The African Americans."" #Debate https://t.co/jkmZp1VHke",,, me every time trump says something about the african americans,2,2,2
67,69,2016-10-10 01:48:51.611,,RT @bitterarab: Everyone watching this debate looking in like https://t.co/re8bnvqhY7,,, everyone watching this debate looking in like,2,2,2
68,70,2016-10-10 01:48:51.657,,"RT @tyleroakley: trump hovering while hillary speaks is predatory, assertion of power, intimidation. she sits during his turn &amp; doesn't int…",,, trump hovering while hillary speaks is predatory assertion of power intimidation she sits during his turn &amp doesnt int…,0,0,0
69,71,2016-10-10 01:48:51.681,,RT @trebortwo: GO TRUMP ‼️‼️‼️,,, go trump ‼️‼️‼️,2,2,2
70,72,2016-10-10 01:48:51.669,,RT @fortunefunny: Trump is getting so mad at the moderator that I'm pretty sure he's going to grab her by the pussy. #debate,,, trump is getting so mad at the moderator that im pretty sure hes going to grab her by the pussy,2,2,2
71,73,2016-10-10 01:48:51.315,,RT @samsanders: Here. Puppies. Feel like we need something like this right now. #debate https://t.co/awh9qvozNp,,, here puppies feel like we need something like this right now,0,0,0
72,74,2016-10-10 01:48:51.649,,"RT @camilacabello97: so tragic, so frustrating. is this a gossip fest or a presidential debate?",,, so tragic so frustrating is this a gossip fest or a presidential debate,2,2,2
73,75,2016-10-10 01:48:51.461,,"RT @rgay: How can anyone, anyone at all, think Donald Trump is electable or fit for the presidency?",,, how can anyone anyone at all think donald trump is electable or fit for the presidency,2,2,2
74,76,2016-10-10 01:48:51.571,,When Hillary laughs she doesn't know what to say lol,,,when hillary laughs she doesnt know what to say lol,2,2,2
75,77,2016-10-10 01:48:51.577,,"RT @UnityActivist: MESSAGE TO MY FELLOW BLACK AMERICANS

Remember when you're watching tonights #Debate that Hillary called us SUPER P…",,, message to my fellow black americans remember when youre watching tonights that hillary called us super p…,4,4,4
76,78,2016-10-10 01:48:51.681,,RT @CarlHigbie: .@realDonaldTrump is crushing the moderators bias in the #debate,,,  is crushing the moderators bias in the,2,2,2
77,79,2016-10-10 01:48:51.544,,RT @OnionPolitics: Trump: 'If I Were President—And Thank God I Won't Be—But If I Were...' #debate,,, trump if i were president—and thank god i wont be—but if i were,2,2,2
78,80,2016-10-10 01:48:51.550,,Hillary live tweeting at the debate? Guess I'm little less reluctant about my vote https://t.co/63co17qtif,,,hillary live tweeting at the debate guess im little less reluctant about my vote,2,2,2
79,81,2016-10-10 01:48:51.681,,Honestly a cactus would be less of a prick than Trump #cactusforpresident #debates,,,honestly a cactus would be less of a prick than trump,2,2,2
80,82,2016-10-10 01:48:51.664,,"RT @NickKristof: Trump says Syrian refugees coming in by the ""hundreds of thousands."" Huh? Just 11,000 so far. Canada has admitted 35,000.",,, trump says syrian refugees coming in by the hundreds of thousands huh just 000 so far canada has admitted 000,0,0,0
81,84,2016-10-10 01:48:51.631,,".@HillaryClinton My faith in journalism is sustained w/Trump being asked about video,but you not asked abt savaging my sex assault victims!",,, my faith in journalism is sustained w/trump being asked about videobut you not asked abt savaging my sex assault victims,0,0,0
82,86,2016-10-10 01:48:51.681,,Trump is genuinely insane. A real mad cunt. But his bolloxs appeals to enough Yanks who will buy it. The fucker will still win the thing.,,,trump is genuinely insane a real mad cunt but his bollo appeals to enough yanks who will buy it the fucker will still win the thing,2,2,2
83,87,2016-10-10 01:48:51.664,,"RT @ComplexMag: ...another low blow.

#Debate https://t.co/mGbbH8TRYs",,, another low blow,2,2,2
84,88,2016-10-10 01:48:51.662,,"RT @gdebenedetti: • Trump clearly practiced trying to get inside Clinton's head.
• Clinton clearly practiced not letting him.
• Clinton's p…",,, • trump clearly practiced trying to get inside clintons head • clinton clearly practiced not letting him • clintons p…,0,0,0
85,89,2016-10-10 01:48:51.585,,"RT @CharlotteAlter: Trump says debate is ""one on three."" Part of ongoing campaign to discredit the mainstream media who fact-check his clai…",,, trump says debate is one on three part of ongoing campaign to discredit the mainstream media who fact-check his clai…,2,2,2
86,90,2016-10-10 01:48:51.633,,"RT @igorvolsky: At times, I don't now if I'm watching Alec Baldwin or Donald Trump at this #debate",,, at times i dont now if im watching alec baldwin or donald trump at this,2,2,2
87,91,2016-10-10 01:48:51.645,,"RT @chrisconsiders: Trump: ""solve islamaphobia by saying ""radical Islam terrorists"" 3 times in the mirror""",,, trump solve islamaphobia by saying radical islam terrorists times in the mirror,2,2,2
88,92,2016-10-10 01:48:51.655,,"RT @ComplexMag: Here we go. 

#Debate https://t.co/EOztOCBpiz",,, here we go,2,2,2
89,93,2016-10-10 01:48:51.619,,RT @HillaryClinton: Donald Trump was not against the war in Iraq. #debate https://t.co/bXwhbDrVoc,,, donald trump was not against the war in iraq c,0,0,0
90,94,2016-10-10 01:48:51.588,,@MzMunny Trump is his new Daddy lol,,,trump is his new daddy lol,2,2,2
91,95,2016-10-10 01:48:51.543,,RT @Seinfeld2000: watching this debate like https://t.co/UOYsJbmk8n,,, watching this debate like,2,2,2
92,96,2016-10-10 01:48:51.638,,RT @BigTiggerShow: Waiting on this #Islam answer from #Trump like https://t.co/pfSI9EzwMI,,, waiting on this answer from like,2,2,2
93,97,2016-10-10 01:48:51.468,,"@realDonaldTrump remember when you said that we should believe what Bernie said about Hillary!m? Both ways, asshole. https://t.co/bML6WbQ1aM",,,remember when you said that we should believe what bernie said about hillarym both ways asshole,2,2,2
94,98,2016-10-10 01:48:51.703,,"RT @PrisonPlanet: Sick Hillary constantly leaning, sitting. #debate",,, sick hillary constantly leaning sitting,2,2,2
95,99,2016-10-10 01:48:51.597,,"RT @bklynhntr: ""She just went like 25seconds over time"" 

Step OFF you literally have interrupted everyone #debate",,, she just went like seconds over time step off you literally have interrupted everyone,2,2,2
96,100,2016-10-10 01:48:51.530,,"RT @PolitiFact: LIVE FACT-CHECK: Claims that Hillary Clinton started, pushed the birther movement False. https://t.co/wsY1kPZoc9 https://t.…",,, live fact-check claims that hillary clinton started pushed the birther movement false c9,2,2,2
97,101,2016-10-10 01:48:51.710,,RT @PamelaGeller: ISIS vowed to send an army of jihadis via a migration to the West. Hillary is clueless or complicit. I say complicit. #de…,,, isis vowed to send an army of jihadis via a migration to the west hillary is clueless or complicit i say complicit …,2,2,2
98,102,2016-10-10 01:48:51.657,,Online question:  Is it okay for politicians to be two-faced? #debate,,,online question is it okay for politicians to be two-faced,2,2,2
99,103,2016-10-10 01:48:51.617,,RT @American_Bridge: Donald Trump in 2002: “Yeah I guess” I’m for invading Iraq. LISTEN: https://t.co/wAURnCybDS #debate,,, donald trump in  “yeah i guess” i’m for invading iraq listen,2,2,2
100,104,2016-10-10 01:48:51.598,,BEST TWEET EVER!! #debate https://t.co/JwwuB8V2uq,,,best tweet ever,2,2,2
101,105,2016-10-10 01:48:51.678,,"RT @realDonaldTrump: Hillary’s 33,000 deleted emails about her daughter’s wedding. That’s a lot of wedding emails. #debate",,, hillary’s 000 deleted emails about her daughter’s wedding that’s a lot of wedding emails,2,2,2
102,106,2016-10-10 01:48:51.708,,"RT @RhesusNegatif: Trump is trying so hard to get Sanders supporters to come to his side, this is sad. #Debate",,, trump is trying so hard to get sanders supporters to come to his side this is sad,0,0,0
103,107,2016-10-10 01:48:51.582,,"RT @KFILE: ""It has not been debunked,"" Trump says of alleged Iraq War opposition. 

It has in fact been debunked.",,, it has not been debunked trump says of alleged iraq war opposition it has in fact been debunked,0,0,0
104,108,2016-10-10 01:48:51.588,,RT @marcambinder: So far.... https://t.co/CYHTz8ojPR,,, so far,2,2,2
105,109,2016-10-10 01:48:51.393,,"RT @HillaryClinton: ""You are right about Islamophobia, and it's a shame."" —Donald Trump, who proposed a ban on Muslims entering the U.S. ht…",,, you are right about islamophobia and its a shame —donald trump who proposed a ban on muslims entering the us ht…,0,0,0
106,110,2016-10-10 01:48:51.704,,"RT @ericbolling: Hillary: ""I can't debate the facts offered here on stage so please go to my website where my minions will assist you"" (I'm…",,, hillary i cant debate the facts offered here on stage so please go to my website where my minions will assist you im…,0,0,0
107,111,2016-10-10 01:48:51.629,,RT @JoshSchwerin: This is still on Donald Trump’s website https://t.co/wNOQX7hYka,,, this is still on donald trump’s website,2,2,2
108,112,2016-10-10 01:48:52.663,,Ok wiki leaks leak. This is where Hilary crumbles and trump smashes her. Just watch!,,,ok wiki leaks leak this is where hilary crumbles and trump smashes her just watch,2,2,2
109,113,2016-10-10 01:48:52.596,,RT @OnionPolitics: Majority Of Nation Sitting With Hand Over Mouth For 44 Minutes Now #debate,,, majority of nation sitting with hand over mouth for minutes now,2,2,2
110,114,2016-10-10 01:48:52.644,,"RT @Fogdood: Not 1 thing Donald Trump has said, done, or been accused of, remotely approaches the horrific, treasonous crimes committed dai…",,, not thing donald trump has said done or been accused of remotely approaches the horrific treasonous crimes committed dai…,0,0,0
111,115,2016-10-10 01:48:52.576,,"RT @jk_rowling: Trump says 'just words, folks.' It's his accusation and his defence. Words don't matter. Facts don't matter. If they don't,…",,, trump says just words folks its his accusation and his defence words dont matter facts dont matter if they dont…,2,2,2
112,116,2016-10-10 01:48:52.439,,RT @RameshPonnuru: Trump website discussion of “lines around states” makes no sense fwiw https://t.co/CBlRX0Pavj,,, trump website discussion of “lines around states” makes no sense fwiw,2,2,2
113,117,2016-10-10 01:48:52.509,,RT @jchaltiwanger: Trump has literally been featured in recruitment videos for terrorists. Clinton is correct. #debate https://t.co/geaUyJw…,,, trump has literally been featured in recruitment videos for terrorists clinton is correct,2,2,2
114,118,2016-10-10 01:48:52.601,,"""Okay to be two faced?""
This is gonna be great 😂 #debate",,,okay to be two faced this is gonna be great,2,2,2
115,119,2016-10-10 01:48:52.662,,RT @nprpolitics: Clinton responds to Trump and his rhetoric against Muslims at #Debates2016 https://t.co/MzblYN3yCs,,, clinton responds to trump and his rhetoric against muslims at,2,2,2
116,120,2016-10-10 01:48:52.533,,RT @H00PINATI: RT IF SAME #debate https://t.co/qa3K2rBJu9,,, rt if same u9,2,2,2
117,122,2016-10-10 01:48:52.567,,RT @AlietaEck: Hillary has to defend the fact that her husband called ObamaCare a disaster. Trump reminds us of the promises broken. @AAPSo…,,, hillary has to defend the fact that her husband called obamacare a disaster trump reminds us of the promises broken …,0,0,0
118,123,2016-10-10 01:48:52.555,,"RT @MaxAbrahms: Hillary blames Syria conflict largely ""on Russian aggression.""",,, hillary blames syria conflict largely on russian aggression,2,2,2
119,124,2016-10-10 01:48:52.575,,RT @_Makada_: Crooked Hillary just blamed Russia for the refugee crisis she created by destroying the Middle East! #Debate,,, crooked hillary just blamed russia for the refugee crisis she created by destroying the middle east,2,2,2
120,125,2016-10-10 01:48:52.571,,"Trump's physical and verbal language in #debates is aggressive and predatory, and presents himself as a someone who only wants his way.",,,trumps physical and verbal language in is aggressive and predatory and presents himself as a someone who only wants his way,2,2,2
121,126,2016-10-10 01:48:52.565,,"RT @Djazzo: TRUMP: I will force them back to their country.
We know, D, we get it. You are all about FORCE. #sexualassault #debate",,, trump i will force them back to their country we know d we get it you are all about force,2,2,2
122,127,2016-10-10 01:48:52.512,,RT @RitzyBacon2: They Did It- Deleted Benghazi Emails RECOVERED! https://t.co/8JuhuLRexQ  @mollyday15 #TownHall #debates #MAGA #tcot…,,, they did it- deleted benghazi emails recovered …,2,2,2
123,129,2016-10-10 01:48:52.668,,TRUMP MAKES ME WANT TO KMS,,,trump makes me want to kms,2,2,2
124,130,2016-10-10 01:48:52.453,,RT @JoeyGatto: We love to point the finger at Hillary but lets not forget... #debate https://t.co/gz5ZIT14C7,,, we love to point the finger at hillary but lets not forget,2,2,2
125,131,2016-10-10 01:48:52.635,,RT @WarrenHolstein: Cocaine is screaming at the TV for Donald Trump to calm down. #debate,,, cocaine is screaming at the tv for donald trump to calm down,2,2,2
126,132,2016-10-10 01:48:52.673,,RT @WilliamBoojoe: Real Shit... If trump could talk realistically without fuckin up he could win,,, real shit if trump could talk realistically without fuckin up he could win,2,2,2
127,133,2016-10-10 01:48:52.553,,"#debate I'm seeing a lot of ""bad judgement"" from both candidates tonight.",,,im seeing a lot of bad judgement from both candidates tonight,2,2,2
128,134,2016-10-10 01:48:52.326,,"Waiting for Jack Vale to come out and tell America that this whole presidential mess was a prank
#debate https://t.co/Wo2Dnraf41",,,waiting for jack vale to come out and tell america that this whole presidential mess was a prank 1,2,2,2
129,135,2016-10-10 01:48:52.507,,RT @LynnPops: The debate is depressing. I had to stop. Party. Bye!,,, the debate is depressing i had to stop party bye,0,0,0
130,136,2016-10-10 01:48:52.678,,RT @BenjySarlin: ICE did not endorse Trump. Government agencies do not endorse anyone. He means ICE's union.,,, ice did not endorse trump government agencies do not endorse anyone he means ices union,0,0,0
131,137,2016-10-10 01:48:52.561,,RT @factcheckdotorg: Trump is wrong that many people saw bombs all over the apartment floor in San Bernardino terror attack case. #debate,,, trump is wrong that many people saw bombs all over the apartment floor in san bernardino terror attack case,0,0,0
132,140,2016-10-10 01:48:52.610,,RT @tyleroakley: trump SCREAMING about how he never supported the iraq war #debates https://t.co/gAKmdeRlK8,,, trump screaming about how he never supported the iraq war 8,2,2,2
133,141,2016-10-10 01:48:52.684,,@shondarhimes you did a number producing this #Debate series! This Donald Trump guy is a piece of WORK!,,,you did a number producing this series this donald trump guy is a piece of work,2,2,2
134,142,2016-10-10 01:48:52.577,,This is a great question directed at Hillary #debate,,,this is a great question directed at hillary,2,2,2
135,143,2016-10-10 01:48:52.546,,"RT @PPact: It's not locker room talk, it's sexual assault. We can't let someone who doesn't know the difference in the White H…",,, its not locker room talk its sexual assault we cant let someone who doesnt know the difference in the white h…,0,0,0
136,144,2016-10-10 01:48:52.537,,I wonder if a shovel would help #trump dig that massive hole he's getting himself in to? #dumptrump #notrump #debate #debates2016,,,i wonder if a shovel would help dig that massive hole hes getting himself in to,2,2,2
137,145,2016-10-10 01:48:52.637,,#Trump is so no ready for this job.,,,is so no ready for this job,0,0,0
138,146,2016-10-10 01:48:52.572,,"RT @GreenPartyUS: Rather than discussing the policy that impacts us all, the corporate candidates insist on insulting each other. This is a…",,, rather than discussing the policy that impacts us all the corporate candidates insist on insulting each other this is a…,2,2,2
139,147,2016-10-10 01:48:52.530,,"RT @joshrogin: Trump says Islamophobia is ""a shame"" and then accuses Muslim-Americans of protecting terrorists, fueling more Islamophohia.",,, trump says islamophobia is a shame and then accuses muslim-americans of protecting terrorists fueling more islamophohia,0,0,0
