,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
11,11,2016-10-10 02:29:11.668,,RT @calvinstowell: Scalia was the closest thing we had to a super villain. Trump picking justices should terrify everyone.,,, scalia was the closest thing we had to a super villain trump picking justices should terrify everyone,2,2,2
12,12,2016-10-10 02:29:11.641,,RT @thefader: “I want a Supreme Court that will stick with Roe v Wade.” ~ Hillary Clinton #debate,,, “i want a supreme court that will stick with roe v wade” ~ hillary clinton,2,4,2
13,13,2016-10-10 02:29:11.633,,"RT @KGWNews: Trump priorities on Supreme Court justices: respect Constitution, support Second Amendment #debate",,, trump priorities on supreme court justices respect constitution support second amendment,2,2,2
14,14,2016-10-10 02:29:11.610,,"RT @studentshillary: ""I want a Supreme Court that will stick with Roe v. Wade and a woman's right to chose."" -@HillaryClinton #Debate #Deba…",,, i want a supreme court that will stick with roe v wade and a womans right to chose - …,2,2,2
15,15,2016-10-10 02:29:11.637,,@piersmorgan @DJMaxCorderoy curious as to how someone wins a debate when they don't answer any questions and deflect the entire night.,,,curious as to how someone wins a debate when they dont answer any questions and deflect the entire night,2,2,2
16,16,2016-10-10 02:29:11.687,,"@OfficialJLD you're right, Hillary is a imbecile.",,,youre right hillary is a imbecile,2,2,2
17,17,2016-10-10 02:29:11.498,,RT @rychard88: #namaste @HillaryClinton i don't know how you keep so calm next to that thing!! #debate #Relaxation https://t.co/xnV5dqdSCT,,, i dont know how you keep so calm next to that thing,2,2,2
18,18,2016-10-10 02:29:11.726,,"RT @HillaryClinton: Many people are saying Donald Trump doesn't have the discipline, temperament, or vision to be president. #debate",,, many people are saying donald trump doesnt have the discipline temperament or vision to be president,0,0,0
19,19,2016-10-10 02:29:11.629,,RT @DrJillStein: We need truly transformational policies that put people ahead of profit - like universal health care and abolishing studen…,,, we need truly transformational policies that put people ahead of profit - like universal health care and abolishing studen…,2,2,2
20,20,2016-10-10 02:29:11.647,,"RT @vvc_x: Guys will really defend what Trump said about women but God forbid that was your mother, daughter, sister, ect he was talking ab…",,, guys will really defend what trump said about women but god forbid that was your mother daughter sister ect he was talking ab…,2,2,2
21,21,2016-10-10 02:29:11.668,,"RT @kumailn: Whenever a black person asks a question, Trump talks about inner cities. The racism is breathtaking. #debates",,, whenever a black person asks a question trump talks about inner cities the racism is breathtaking,2,2,2
22,22,2016-10-10 02:29:11.661,,RT @chuckwoolery: #Trump wants judges that respect the #Constitution. End of that story.,,, wants judges that respect the  end of that story,2,2,2
23,23,2016-10-10 02:29:11.695,,@courtneybrys Is Hillary wired with a mic again for this debate?,,,is hillary wired with a mic again for this debate,2,2,2
24,24,2016-10-10 02:29:11.586,,"RT @NickyWoolf: Trump tonight: I never said 'check out her sex tape'
Trump 10 days ago: https://t.co/0nSwnwJ0LL",,, trump tonight i never said check out her sex tape trump days ago,2,2,2
25,25,2016-10-10 02:29:11.690,,"RT @asmith83: Clinton has released a bold, comprehensive plan to strengthen our democracy. Trump has not. https://t.co/OfwayRSBaW",,, clinton has released a bold comprehensive plan to strengthen our democracy trump has not,0,0,0
26,26,2016-10-10 02:29:11.701,,Prediction: Trump's going to blame Hilary for causing his stuffy nose tomorrow when asked why he lost #SpinZone #StayWoke,,,prediction trumps going to blame hilary for causing his stuffy nose tomorrow when asked why he lost,0,0,0
27,27,2016-10-10 02:29:11.657,,RT @KyleKulinski: Trump says he'd appoint the next Scalia. Scalia is an idiot who thinks the devil is real. #debate https://t.co/Vu8EB1vH9c,,, trump says hed appoint the next scalia scalia is an idiot who thinks the devil is real 9c,2,2,2
28,28,2016-10-10 02:29:12.666,,What does any of Trump's answer have to do with the supreme court nominee... .. .... ..?,,,what does any of trumps answer have to do with the supreme court nominee   ,2,2,2
29,29,2016-10-10 02:29:12.662,,"Call me crazy, but I thought debates were about answering the questions. #debate",,,call me crazy but i thought debates were about answering the questions,2,2,2
30,30,2016-10-10 02:29:12.598,,Why the fuck don't he answer the FUCKING question  #debate,,,why the fuck dont he answer the fucking question,2,2,2
31,31,2016-10-10 02:29:12.582,,@prateeksachh Really? I'm a survivor of sexual assault. Would care to walk-back your bullshit? #debate,,,really im a survivor of sexual assault would care to walk-back your bullshit,2,2,2
32,32,2016-10-10 02:29:12.596,,"RT @Spacekatgal: Trump:"" I never told people to check out anyone's sex tape."" Uh, might want to check with the guy running the Donal…",,, trump i never told people to check out anyones sex tape uh might want to check with the guy running the donal…,2,2,2
33,33,2016-10-10 02:29:12.658,,RT @TheHammer9001: I do like the fact that the moderators are shouting down overruns. Would prefer 2 minute timer then mic cut. #debate,,, i do like the fact that the moderators are shouting down overruns would prefer minute timer then mic cut,2,2,2
34,34,2016-10-10 02:29:12.571,,"@ryantraher @TheBrockJohnson @PolitiFact Yes, the Southern Poverty Law Center released a report on this. https://t.co/72d1W0LOVU",,,yes the southern poverty law center released a report on this u,2,2,2
35,35,2016-10-10 02:29:12.578,,RT @BarstoolBigCat: This debate is hilarious until you remember it's not actually an SNL skit,,, this debate is hilarious until you remember its not actually an snl skit,2,2,2
36,36,2016-10-10 02:29:12.626,,To say hes getting off track is a racial slur against tracks everywhere. #debate,,,to say hes getting off track is a racial slur against tracks everywhere,2,2,2
37,37,2016-10-10 02:29:12.626,,RT @robfee: How are so many people JUST NOW offended by Trump? It's like getting to the 7th Harry Potter book &amp; realizing Voldemort might b…,,, how are so many people just now offended by trump its like getting to the th harry potter book &amp realizing voldemort might b…,2,2,2
38,38,2016-10-10 02:29:12.587,,RT @JudgeJeanine: Russian aggression? Hillary you can't admit that ISIS is the one killing children?? #Debate,,, russian aggression hillary you cant admit that isis is the one killing children,2,2,2
39,39,2016-10-10 02:29:12.530,,RT @radicalhearts: Anderson wants to fade the entire audience for applauding Trump.,,, anderson wants to fade the entire audience for applauding trump,2,2,2
40,40,2016-10-10 02:29:12.641,"Oxford, OH","Trump: I'M RICH, I'M REALLY RICH, I'M SOOOOOO RICH, LOOK AT MY MASSIVE WEALTH 

What an ego",-84.742402,39.507018,trump im rich im really rich im soooooo rich look at my massive wealth what an ego,2,2,2
41,41,2016-10-10 02:29:12.513,,Is she playing hangman every time he takes a shot @ her? 😂😂 #debate,,,is she playing hangman every time he takes a shot her,2,2,2
42,42,2016-10-10 02:29:12.662,,RT @InPursuit4All: Inciting violence at his rallies?! That was George Soros and you know it! #debate,,, inciting violence at his rallies that was george soros and you know it,2,2,2
43,43,2016-10-10 02:29:12.686,,"""Very quickly"" #debate",,,very quickly,2,2,2
44,44,2016-10-10 02:29:12.589,,"RT @VIEWSFROMJAY: Bernie Sanders was just a sweet old man tryna make weed legal, college affordable, and wages higher HOW did we end up w T…",,, bernie sanders was just a sweet old man tryna make weed legal college affordable and wages higher how did we end up w t…,2,2,2
45,45,2016-10-10 02:29:12.302,,No handshake: Clinton and Trump’s awkward debate opening https://t.co/bY9n5TVjqe https://t.co/hzSEms9ZGO,,,no handshake clinton and trump’s awkward debate opening,2,2,2
46,46,2016-10-10 02:29:12.616,,"RT @DiamondandSilk: Crooked Hillary called half of @realDonaldTrump supporters  ""Basket of Deplorables, but we are all voting for Trump…",,, crooked hillary called half of supporters basket of deplorables but we are all voting for trump…,2,2,2
47,47,2016-10-10 02:29:12.508,,"RT @greenhousenyt: Trump is totally wrong -- or just plain lying -- when he says job growth is a disaster under President Obama.

(cha…",,, trump is totally wrong -- or just plain lying -- when he says job growth is a disaster under president obama cha…,2,2,2
48,48,2016-10-10 02:29:12.600,,"RT @trublumatty: *record scratch*

*freeze frame*

Hillary : yep thats me . youre probably wondering how i ended up in this situation https…",,, record scratch freeze frame hillary  yep thats me  youre probably wondering how i ended up in this situation https…,0,0,0
49,49,2016-10-10 02:29:12.597,,Can someone repeat the question? Trump missed it. Every time. #debate,,,can someone repeat the question trump missed it every time,0,0,0
50,50,2016-10-10 02:29:12.662,,ANOTHER FLY ON HILLARY,,,another fly on hillary,2,2,2
51,51,2016-10-10 02:29:12.543,,RT @kumailn: The fact that people will still support Trump after this performance makes me lose faith in the inherent goodness of humanity.,,, the fact that people will still support trump after this performance makes me lose faith in the inherent goodness of humanity,0,0,0
52,52,2016-10-10 02:29:12.619,,RT @Luvvie: I am OFFENDED for @HillaryClinton that she even has to share a stage w/ this asshat. #debate,,, i am offended for that she even has to share a stage w/ this asshat,2,2,2
53,53,2016-10-10 02:29:12.452,"Queens, NY","Trump: ""I am looking to appoint justices in the mold of Justice #Scalia"" and this is so close to being enough. So close. #debate",-73.8311875,40.6708795,trump i am looking to appoint justices in the mold of justice  and this is so close to being enough so close,0,0,0
54,54,2016-10-10 02:29:12.407,,@mcuban Hillary!,,,hillary,2,2,2
55,55,2016-10-10 02:29:12.565,,"Trump has done nothing but brag about his money and false accomplishments, use fallacies and dodge questions he knows he can't answer",,,trump has done nothing but brag about his money and false accomplishments use fallacies and dodge questions he knows he cant answer,0,0,0
56,56,2016-10-10 02:29:12.658,,RT @SophiaBush: How can a BILLIONAIRE be a voice against the elite?? He is the elite of the elite. The 1% of the 1%. I'm confused... https:…,,, how can a billionaire be a voice against the elite he is the elite of the elite the  of the  im confused https…,2,2,2
57,57,2016-10-10 02:29:12.545,,RT @Thomasismyuncle: Couldn't Ben Carson tell Trump that not all black people don't live in the inner cities. Sheesh #Debates2016,,, couldnt ben carson tell trump that not all black people dont live in the inner cities sheesh,0,0,0
58,58,2016-10-10 02:29:12.499,,"""Who would you appoint to the highest court in the land?"" ""Hillary is too poor to fund her own campaign.""",,,who would you appoint to the highest court in the land hillary is too poor to fund her own campaign,0,0,0
59,59,2016-10-10 02:29:12.664,,RT @AmyMek: Mrs. Wall Street is ACTUALLY pretending she wants to keep MONEY out of Politics!? What would she be without Wall Street!? #Frau…,,, mrs wall street is actually pretending she wants to keep money out of politics what would she be without wall street …,0,0,0
60,60,2016-10-10 02:29:12.509,,"RT @johngreen: As @PolitiFact points out, Trump's proposal would lead to lower tax rates for investment bankers who currently use…",,, as points out trumps proposal would lead to lower tax rates for investment bankers who currently use…,2,2,2
61,61,2016-10-10 02:29:12.612,,"YES WE HAVE A DIVIDED NATION BECAUSE OF PEOPLE LIKE YOU,TRUMP,! PEOPLE WHO ENTICE VIOLENCE/RACISM/HATE DEPLORABLE HUMANBEING #DEBATES @CNN",,,yes we have a divided nation because of people like youtrump people who entice violence/racism/hate deplorable humanbeing,2,2,2
62,62,2016-10-10 02:29:12.537,,Trump mentions the second amendment and campaign contributions in the same sentence? No surprise there. #debate,,,trump mentions the second amendment and campaign contributions in the same sentence no surprise there,2,2,2
63,63,2016-10-10 02:29:12.711,,"RT @ChrissyCole: If you haven't registered to vote and you want to, this is really the perfect time. https://t.co/vOfqOQWqhc #OurVoteCounts…",,, if you havent registered to vote and you want to this is really the perfect time c …,2,2,2
64,64,2016-10-10 02:29:12.586,,"Trump had his pre-debate surprise.It'll be awesome if at end of debate, @HillaryClinton brings out #RobertDeNiro to punch Trump in the nose!",,,trump had his pre-debate surpriseitll be awesome if at end of debate brings out to punch trump in the nose,2,2,2
65,65,2016-10-10 02:29:12.654,,"RT @realDonaldTrump: Here are Hillary Clinton's ""accomplishments"" at the State Department.
#Debates2016 #RattledHillary https://t.co/iouuqX…",,, here are hillary clintons accomplishments at the state department,2,2,2
66,66,2016-10-10 02:29:12.607,,@feministabulous trump makes trump look like a ridiculous person,,,trump makes trump look like a ridiculous person,2,2,2
67,67,2016-10-10 02:29:12.598,,Did Clinton blame Trump for the increase in bullying?,,,did clinton blame trump for the increase in bullying,2,2,2
68,68,2016-10-10 02:29:12.457,,I think @Andy should be the moderator... so #realhousewives #debate,,,i think should be the moderator so,2,2,2
69,69,2016-10-10 02:29:12.587,,"RT @alispagnola: Even though they've basically given up on rhyming at this point, this is one of the best rap battles I've ever seen #debate",,, even though theyve basically given up on rhyming at this point this is one of the best rap battles ive ever seen,2,2,2
70,70,2016-10-10 02:29:12.258,,RT @HarvardBiz: Applying Game Theory to the Supreme Court Confirmation Fight #debate https://t.co/c3fYRdiYdp,,, applying game theory to the supreme court confirmation fight,2,2,2
71,71,2016-10-10 02:29:12.327,,"RT @SCClemons: Major rumors swirling in real time, right now that @mike_pence has asked 2 be removed from the Presidential ticket. Historic…",,, major rumors swirling in real time right now that has asked be removed from the presidential ticket historic…,2,2,2
72,72,2016-10-10 02:29:13.663,,Justice Scalia was a horrible Supreme Court justice #debate,,,justice scalia was a horrible supreme court justice,0,0,0
73,73,2016-10-10 02:29:13.472,,RT @CNN: Hillary Clinton: I will stand up to Russia and take on Putin if I become president https://t.co/fOok3hfgWG #debates https://t.co/H…,,, hillary clinton i will stand up to russia and take on putin if i become president,2,2,2
74,74,2016-10-10 02:29:13.605,,RT @PhaedraParks: Stay on him @andersoncooper make him answer the question! #debate,,, stay on him make him answer the question,2,2,2
75,75,2016-10-10 02:29:13.643,,"RT @mcuban: If you get your news from inside the Breitbart echo chamber,you think trump won. Everyone else is wondering what the hell he wa…",,, if you get your news from inside the breitbart echo chamberyou think trump won everyone else is wondering what the hell he wa…,2,2,2
76,76,2016-10-10 02:29:13.548,,"RT @_Uncensorable: I'm so sick of the term people of color. Just say black! We are not colored. We don't turn red, pink etc! That's white f…",,, im so sick of the term people of color just say black we are not colored we dont turn red pink etc thats white f…,2,2,2
77,77,2016-10-10 02:29:13.624,,My BF and I are on our second (LARGE) bottle of wine. #debate,,,my bf and i are on our second large bottle of wine,2,2,2
78,78,2016-10-10 02:29:13.613,,"Trump is literally incapable of giving specifics when asked a question, like vagueness is a warm blanket he wraps up in. #debate",,,trump is literally incapable of giving specifics when asked a question like vagueness is a warm blanket he wraps up in,2,2,2
79,80,2016-10-10 02:29:13.510,,"@jonbradshaw57 
Vets: https://t.co/JGC0i6JfDT, 
African Americans: https://t.co/gdjDg47o52 read at ""You're living in poverty..""",,,vets  african americans 2 read at youre living in poverty,2,2,2
80,81,2016-10-10 02:29:13.531,,"Watching ""Mike and Dave Need Wedding Dates&gt;Watching Presidential Debate. #wemadeasolidchoice  @theresa_fox4",,,watching mike and dave need wedding dates&gtwatching presidential debate,2,2,2
81,82,2016-10-10 02:29:13.683,,RT @joshtpm: Trump Trots Out Bogus San Bernardino Myth That Smears Muslim Americans https://t.co/ydlhrlXy9w via @TPM,,, trump trots out bogus san bernardino myth that smears muslim americans via,2,2,2
82,83,2016-10-10 02:29:13.630,,RT @BlackPplVines: Trump a savage https://t.co/2PXOL2zUEn,,, trump a savage,2,2,2
83,84,2016-10-10 02:29:13.575,,RT @MaddieAndMichi: Get her Trump! He's confronting her with all her lies and corruption! She's going to seize 😂 #debate,,, get her trump hes confronting her with all her lies and corruption shes going to seize,2,2,2
84,85,2016-10-10 02:29:13.611,,RT @HillaryClinton: Get all the latest updates from tonight's debate straight to your phone. #Debate https://t.co/R4HPhwxx2O,,, get all the latest updates from tonights debate straight to your phone,2,2,2
85,86,2016-10-10 02:29:13.671,,RT @thinkprogress: Trump blatantly lies about how many Syrian refugees the US has accepted https://t.co/DrfPjWc6At #debate https://t.co/9xP…,,, trump blatantly lies about how many syrian refugees the us has accepted,2,2,2
86,87,2016-10-10 02:29:13.446,,RT @passantino: Trump denies in debate he said to check out a “sex tape.” Here’s the tweet where he did https://t.co/51Cr7mrmqm,,, trump denies in debate he said to check out a “sex tape” here’s the tweet where he did,2,2,2
87,88,2016-10-10 02:29:13.592,,lol Trump can't even answer a question without bashing Clinton about how she won't do anything when he never answers the question. #debate,,,lol trump cant even answer a question without bashing clinton about how she wont do anything when he never answers the question,0,0,0
88,89,2016-10-10 02:29:13.568,,RT @ChronicleMike: HC: Have a deep devotion to make sure everyone has place in America #txlege #txpolitics @texpolitics @HoustonChron #pres…,,, hc have a deep devotion to make sure everyone has place in america …,2,2,2
89,90,2016-10-10 02:29:13.607,,"#debate
🔶HILLARY
🔷IS
🔷PRO
🔶TRUMP
🔴⬇️🔴⬇️🔴⬇️🔴⬇️
https://t.co/Frhng955Jg
🔴⬆️🔴⬆️🔴⬆️🔴⬆️
I will make more &amp; better of these if people watch it",,,hillary is pro trump ⬇️⬇️⬇️⬇️ ⬆️⬆️⬆️⬆️ i will make more &amp better of these if people watch it,4,4,4
90,91,2016-10-10 02:29:13.476,,"RT @annadrezen: ""Do you think you have the discipline to be pres-""
""Benghazi I have a great Klout score""
#debate",,, do you think you have the discipline to be pres- benghazi i have a great klout score,2,2,2
91,93,2016-10-10 02:29:13.662,,RT @chescaleigh: “this country is so divided” meanwhile at Trump’s rallies… #DebateNight https://t.co/NQqJzTiDUf,,, “this country is so divided” meanwhile at trump’s rallies…,2,2,2
92,94,2016-10-10 02:29:13.639,,"cnnbrk: RT cnni: Trump on Clinton: ""Believe me, she has tremendous hate in her heart. When she said 'deplorables,'… https://t.co/OURWagj56k",,,cnnbrk rt cnni trump on clinton believe me she has tremendous hate in her heart when she said deplorables…,0,0,0
93,95,2016-10-10 02:29:13.735,,donald trump is lying he is not self-funding! He is also paying his own businesses back with donor money! #debates,,,donald trump is lying he is not self-funding he is also paying his own businesses back with donor money,0,0,0
94,96,2016-10-10 02:29:13.551,,"""Justice Scalia: Great Judge""

Automatically disqualified from picking judges. #debate",,,justice scalia great judge automatically disqualified from picking judges,2,2,2
95,97,2016-10-10 02:29:13.698,,"RT @jonnysun: cooper: do u pay taxes
trump: no!
cooper: so you dont
trump: of course i do
cooper: what
trump: bernie sanders
cooper: wait w…",,, cooper do u pay taxes trump no cooper so you dont trump of course i do cooper what trump bernie sanders cooper wait w…,2,2,2
96,98,2016-10-10 02:29:13.633,,Trump is killing it!!,,,trump is killing it,2,2,2
97,99,2016-10-10 02:29:13.631,,"RT @ditzkoff: Trump: “It wasn’t check out a sex tape”
Ron Howard: actually, it was https://t.co/B1nCxQVHpF",,, trump “it wasn’t check out a sex tape” ron howard actually it was,2,2,2
98,100,2016-10-10 02:29:13.642,,RT @Mahdiyehj: Martha Raddatz for president. #debate,,, martha raddatz for president,2,2,2
99,101,2016-10-10 02:29:13.626,,"RT @Slate: Stop lying about inner-city crime rates, Donald. #debate https://t.co/AalQe3uTXg",,, stop lying about inner-city crime rates donald,2,2,2
100,102,2016-10-10 02:29:13.701,,RT @loitersquvdvids: Trump a savage https://t.co/ByTao9jbSO,,, trump a savage,2,2,2
101,103,2016-10-10 02:29:13.608,,"RT @DPRK_News: Hillary Clinton pledges to remove ""hidden money"" from US politics, to great acclaim of George Soros and Goldman Sachs.",,, hillary clinton pledges to remove hidden money from us politics to great acclaim of george soros and goldman sachs,2,2,2
102,104,2016-10-10 02:29:13.602,,"RT @SkinnerACN: ""Twitter is, like, a thing people use now."" @realDonaldTrump just now denying he said this quoted tweet. #debates https://t…",,, twitter is like a thing people use now just now denying he said this quoted tweet,4,4,4
103,105,2016-10-10 02:29:13.686,,"RT @NerdyWonka: Yes he did.

That's how a racist views every black person in 2016.

#Debate

https://t.co/w5qx4SnFh2",,, yes he did thats how a racist views every black person in  2,2,2,2
104,106,2016-10-10 02:29:13.531,,RT @niais: Justice Scalia was molded from evil and held together with the blood of tiny kittens. Never. Again. #Debate,,, justice scalia was molded from evil and held together with the blood of tiny kittens never again,0,0,0
105,107,2016-10-10 02:29:13.686,,"RT @poniewozik: “No, it wasn’t check out a sex tape.” The tweet literally said ... https://t.co/s8pXVbbP56",,, “no it wasn’t check out a sex tape” the tweet literally said ,2,2,2
106,108,2016-10-10 02:29:13.483,,"RT @ReillyRick: Trump hasn't done well in this debate, but he got his 10,000 steps.",,, trump hasnt done well in this debate but he got his 000 steps,2,2,2
107,109,2016-10-10 02:29:13.707,,"RT @GeorgeTakei: When Trump says it's just ""locker room talk,"" he's defending the very culture that normalizes sexual assaults on women.",,, when trump says its just locker room talk hes defending the very culture that normalizes sexual assaults on women,2,2,2
108,110,2016-10-10 02:29:13.675,,Hillary Cliniton is not worth $250M,,,hillary cliniton is not worth $250m,2,2,2
109,111,2016-10-10 02:29:13.666,,"RT @DesiJed: Wait, Scalia died? #debate",,, wait scalia died,0,0,0
110,112,2016-10-10 02:29:13.643,,RT @The_Rumpus: FACT CHECK: Anthony Scalia was terrible. #debate,,, fact check anthony scalia was terrible,2,2,2
111,113,2016-10-10 02:29:13.642,,"RT @jesseberney: Holy shit, Trump is literally taking Vladimir Putin's line on Syria.

This is the most important moment of the night.",,, holy shit trump is literally taking vladimir putins line on syria this is the most important moment of the night,2,2,2
112,114,2016-10-10 02:29:13.610,,"RT @elizabethforma: Remember: @SenateGOP are running away from @realDonaldTrump this weekend, but they're holding a Supreme Court seat host…",,, remember are running away from this weekend but theyre holding a supreme court seat host…,0,0,0
113,115,2016-10-10 02:29:13.634,,"RT @Rockprincess818: Hillary talks about a no fly zone in Syria. Syria is a sovereign nation, Russia was invited there, we weren’t. She wan…",,, hillary talks about a no fly zone in syria syria is a sovereign nation russia was invited there we weren’t she wan…,0,0,0
114,116,2016-10-10 02:29:13.657,,RT @CNN: The awkward situation during tonight's #debate as Donald Trump looms behind Hillary Clinton https://t.co/L0x1J3H8wb https://t.co/I…,,, the awkward situation during tonights as donald trump looms behind hillary clinton,2,2,2
115,117,2016-10-10 02:29:13.678,,"RT @emmacarew: Anderson: ""Is it the discipline of a president to sent Tweetstorms about a sex tape at 3 a.m.?""

Trump: ""Ok, but Benghazi.""",,, anderson is it the discipline of a president to sent tweetstorms about a sex tape at am trump ok but benghazi,2,2,2
116,118,2016-10-10 02:29:13.608,,"#debate  FRACKIING?   DAPL?    CLIMATE CHANGE?  WATER, AIR, FOOD?",,,frackiing dapl climate change water air food,2,2,2
117,119,2016-10-10 02:29:14.660,,RT @KirstenNickoli: Guaranteed that if Bill was running after Hillary had already been President...Not once would they ask him about her be…,,, guaranteed that if bill was running after hillary had already been presidentnot once would they ask him about her be…,2,2,2
118,120,2016-10-10 02:29:14.645,,"RT @AmyMek: Christian &amp; Jewish immigrants sought 2 assimilate &amp; accepted their new home’s fundamental values. ISLAM👉
#debate https://t.co/d…",,, christian &amp jewish immigrants sought assimilate &amp accepted their new home’s fundamental values islam,2,2,2
119,121,2016-10-10 02:29:14.536,,what about 'bigly' https://t.co/xDWBM9o3Kr,,,what about bigly,2,2,2
120,122,2016-10-10 02:29:14.554,,"RT @erinruberry: Hillary is proof a woman can work hard, rise to the top of her field &amp; still have to compete against a less qualified man…",,, hillary is proof a woman can work hard rise to the top of her field &amp still have to compete against a less qualified man…,0,0,0
121,123,2016-10-10 02:29:14.660,,Why is #trump not answering the question? Again,,,why is not answering the question again,0,0,0
122,124,2016-10-10 02:29:14.601,,"RT @liamstack: Trump denied that he wrote a tweet about Alicia Machado that urged people to ""check out a sex tape"" Here is that tw…",,, trump denied that he wrote a tweet about alicia machado that urged people to check out a sex tape here is that tw…,2,2,2
123,125,2016-10-10 02:29:14.570,,"RT @tyleroakley: trump bragging about how many total followers he has. hi, i have more than him, but that DOES NOT make me qualified for pr…",,, trump bragging about how many total followers he has hi i have more than him but that does not make me qualified for pr…,0,0,0
124,126,2016-10-10 02:29:14.657,,Trump has more than 100 million dollars because he hasn't paid taxes for 10 years,,,trump has more than million dollars because he hasnt paid taxes for years,2,2,2
125,127,2016-10-10 02:29:14.627,,@realDonaldTrump how would you know if a jurist respects the Constitution since you've obviously never read it? #debate,,,how would you know if a jurist respects the constitution since youve obviously never read it,2,2,2
126,128,2016-10-10 02:29:14.525,,"RT @WesTayTay: ""I didn't say to check out a sex tape"" https://t.co/Chf9p4Vayj",,, i didnt say to check out a sex tape,2,2,2
127,130,2016-10-10 02:29:14.653,,"RT @ShaunKing: I have to say this in every debate, but I miss @BernieSanders so damn much.",,, i have to say this in every debate but i miss so damn much,2,2,2
128,131,2016-10-10 02:29:14.675,,Trump. this is a question about Supreme Court judges. this is NOT about Hillary and funding??? #debates,,,trump this is a question about supreme court judges this is not about hillary and funding,2,2,2
129,132,2016-10-10 02:29:14.602,,"RT @sydneythememe: trump be like I will be a good leader for ALL people!
all people means white, skinny, heterosexuals?",,, trump be like i will be a good leader for all people all people means white skinny heterosexuals,2,2,2
130,133,2016-10-10 02:29:14.554,,RT @drmattdambrosio: Hillary's inner monologue. https://t.co/KvhhY4ELO6,,, hillarys inner monologue,2,2,2
131,134,2016-10-10 02:29:14.601,"Philadelphia, PA",Thankfully the question is posted across the screen so we remember the question that isn't being answered. #debate,-75.117998,40.0048655,thankfully the question is posted across the screen so we remember the question that isnt being answered,2,2,2
132,135,2016-10-10 02:29:14.545,,"RT @MerriamWebster: We'll be tweeting the #debate. When you're a star, they let you do it.",,, well be tweeting the  when youre a star they let you do it,4,4,4
133,136,2016-10-10 02:29:14.665,,@WeNeedTrump African American support nationally for Trump is 7%,,,african american support nationally for trump is ,2,2,2
134,137,2016-10-10 02:29:14.488,,"RT @DefendingtheUSA: Make no Mistake. A vote for #HillaryClinton is a vote for a Globalist / Soros / Saudi Arabia Controlled ""Open Borde…",,, make no mistake a vote for is a vote for a globalist / soros / saudi arabia controlled open borde…,4,4,4
135,138,2016-10-10 02:29:14.587,,RT @StephenKing: Trump is up past his bedtime.,,, trump is up past his bedtime,2,2,2
136,139,2016-10-10 02:29:14.314,,Watch Hillary Clinton Criticize Donald Trump Over Lewd Video at the Debate https://t.co/pB29iTSHT3 https://t.co/rO9IppXZxh,,,watch hillary clinton criticize donald trump over lewd video at the debate,2,2,2
137,140,2016-10-10 02:29:14.638,,"Topic: selecting a Supreme Court justice
Trump: ""Why aren't you putting money into your campaign""",,,topic selecting a supreme court justice trump why arent you putting money into your campaign,2,2,2
138,141,2016-10-10 02:29:14.681,,"RT @KellyannePolls: How you know @realDonaldTrump won the debate:

1) you watched it
2) Hillary (and media) spin will be about him standing…",,, how you know won the debate  you watched it  hillary and media spin will be about him standing…,4,4,4
