,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
68,69,2016-10-10 01:59:52.625,,"RT @NewsHour: Hillary Clinton: I want ""to save what works and is good"" about the Affordable Care Act #debates #Debates2016 https://t.co/PIF…",,, hillary clinton i want to save what works and is good about the affordable care act,2,2,2
69,70,2016-10-10 01:59:52.598,,RT @joshgad: Donald Trump is quite possibly the lowest moment in American history,,, donald trump is quite possibly the lowest moment in american history,2,2,2
70,71,2016-10-10 01:59:52.604,,I wish someone could get the word into this debate that Pence is leaving.,,,i wish someone could get the word into this debate that pence is leaving,2,2,2
71,72,2016-10-10 01:59:52.675,,RT @fuckyeahcherry: Trump fails to deliver actual plans for pretty much everything. Highly opinionated guy with no strategies whatsoever. #…,,, trump fails to deliver actual plans for pretty much everything highly opinionated guy with no strategies whatsoever …,2,2,2
72,73,2016-10-10 01:59:52.534,,"Only if you're a ""Christian"" conservative you look the other way when a man treats women like Trump treats women. https://t.co/9hMuANezoR",,,only if youre a christian conservative you look the other way when a man treats women like trump treats women,2,2,2
73,74,2016-10-10 01:59:52.626,,"""Trump, did you do this?""

Trump: Yes I did, but so did these people!!!!",,,trump did you do this trump yes i did but so did these people,2,2,2
74,75,2016-10-10 01:59:52.661,,RT @kurteichenwald: Trump's statements about HRC tax plan is a lie.,,, trumps statements about hrc tax plan is a lie,2,2,2
75,76,2016-10-10 01:59:52.572,,RT @wikileaks: Hillary Clinton just confirmed the authenticity of our #PodestaEmails release of her paid speeches excerpts.,,, hillary clinton just confirmed the authenticity of our release of her paid speeches excerpts,2,2,2
76,77,2016-10-10 01:59:53.671,,"Trump on Clinton ""With her, it's all talk and no action."" #debatenight",,,trump on clinton with her its all talk and no action,2,2,2
77,78,2016-10-10 01:59:53.504,,RT @ItalianPosts: Bill 5 seconds from swinging on Donald #Debate https://t.co/E6kl3mwXdK,,, bill seconds from swinging on donald,2,2,2
78,79,2016-10-10 01:59:53.222,,"RT @JamilSmith: Men, this is a joke. https://t.co/hr33rJ6F1a",,, men this is a joke,2,2,2
79,80,2016-10-10 01:59:53.627,,"RT @SensiblySecular: 😂😂 No, he's melting down and lying left and right. The fact that you think he's winning shows how mentally unstable…",,, no hes melting down and lying left and right the fact that you think hes winning shows how mentally unstable…,0,0,0
80,81,2016-10-10 01:59:53.654,,RT @davidgregory: Trump concedes he uses tax laws to avoid paying personal federal income tax,,, trump concedes he uses tax laws to avoid paying personal federal income tax,2,2,2
81,82,2016-10-10 01:59:53.510,,"RT @NubianAwakening: Despite the Congress, FBI, CIA &amp; DoJ's objections, Hillary refused to label Boko Haram a 'terror group' as a favor…",,, despite the congress fbi cia &amp dojs objections hillary refused to label boko haram a terror group as a favor…,2,2,2
82,83,2016-10-10 01:59:53.556,,#debate Of course I do. See hillary not hard to be honest,,,of course i do see hillary not hard to be honest,2,2,2
83,84,2016-10-10 01:59:53.679,,All you do is talk trump...,,,all you do is talk trump,2,2,2
84,85,2016-10-10 01:59:53.624,,Daaamn Trump's calling people out  #debate130,,,daaamn trumps calling people out,2,2,2
85,86,2016-10-10 01:59:53.634,,"RT @kateleth: Did Trump seriously imply Canadians don't like our health care

IT IS LITERALLY THE BEST THING ABOUT CANADA WHAT THE HELL",,, did trump seriously imply canadians dont like our health care it is literally the best thing about canada what the hell,2,2,2
86,87,2016-10-10 01:59:53.585,,My skin is burning from the lies https://t.co/yBGMkM5moT,,,my skin is burning from the lies,2,2,2
87,88,2016-10-10 01:59:53.589,,Lmao Hillary was really laughing omg #debate,,,lmao hillary was really laughing omg,2,2,2
88,89,2016-10-10 01:59:53.565,,RT @peachesnotter: Can I not pay taxes?  Please #debate,,, can i not pay taxes please,2,2,2
89,90,2016-10-10 01:59:53.593,,"RT @Sargon_of_Akkad: Hillary, the worst people on earth fund you. Banks, Wall St, dictatorial Middle-Eastern regimes...just stop it. #debate",,, hillary the worst people on earth fund you banks wall st dictatorial middle-eastern regimesjust stop it,0,0,0
90,91,2016-10-10 01:59:53.548,,"RT @BayoumiMoustafa: I'm a Muslim, and I would like to report a crazy man threatening a woman on a stage in Missouri.  #debate",,, im a muslim and i would like to report a crazy man threatening a woman on a stage in missouri,2,2,2
91,92,2016-10-10 01:59:53.670,,"RT @gingenio728: And Trump isn't wrong here about Hillary's donors. Calling this ""pick the lesser of two evils"" offends everything evil. #D…",,, and trump isnt wrong here about hillarys donors calling this pick the lesser of two evils offends everything evil …,0,0,0
92,93,2016-10-10 01:59:53.176,,And there it is. Trump just admitted he hasn't paid taxes in 20 years. #debate #fb,,,and there it is trump just admitted he hasnt paid taxes in years,2,2,2
93,94,2016-10-10 01:59:53.651,,RT @betchesluvthis: Trump: I have the best respect for women. Tremendous. I'm also going to make borders stronger since it has nothing to d…,,, trump i have the best respect for women tremendous im also going to make borders stronger since it has nothing to d…,2,2,2
94,95,2016-10-10 01:59:53.545,,"RT @michaelhenry123: ""That's the big difference between Abraham Lincoln and you.""
#Debates2016 #debate",,, thats the big difference between abraham lincoln and you,2,2,2
95,96,2016-10-10 01:59:53.337,,George Washington watching this debate from Heaven https://t.co/QEMuKH5Q5T,,,george washington watching this debate from heaven,2,2,2
96,97,2016-10-10 01:59:53.503,,RT @badler: Trump just admitted he used his more than $900 mil loss to reduce tax liability over many years,,, trump just admitted he used his more than $900 mil loss to reduce tax liability over many years,0,0,0
97,98,2016-10-10 01:59:53.557,,"RT @GeorgeTakei: When Trump says it's just ""locker room talk,"" he's defending the very culture that normalizes sexual assaults on women.",,, when trump says its just locker room talk hes defending the very culture that normalizes sexual assaults on women,2,2,2
98,99,2016-10-10 01:59:53.621,,RT @jessehawken: Trump's only hope in this election is that many Americans have used up their 10 free Washington Post articles for October…,,, trumps only hope in this election is that many americans have used up their free washington post articles for october…,2,2,2
99,100,2016-10-10 01:59:53.604,,"RT @voxdotcom: ""I worked in the CIA under Bush. Obama is right to not say 'radical Islam.'"" https://t.co/tApO4W8Pio #debate",,, i worked in the cia under bush obama is right to not say radical islam,2,2,2
100,101,2016-10-10 01:59:53.629,,Trump sounds foolish yet again🙄 #Debate2016,,,trump sounds foolish yet again,2,2,2
101,102,2016-10-10 01:59:53.530,,RT @pharoahemonch: The illegal sniffling penalties are killing Trump. He has 155 yards of penalties in the first quarter. #debate #SNF,,, the illegal sniffling penalties are killing trump he has yards of penalties in the first quarter,2,2,2
102,103,2016-10-10 01:59:53.499,,RT @nytimes: Since it came up: How Donald Trump uses the tax code in ways you can’t https://t.co/bERj1LdoGn,,, since it came up how donald trump uses the tax code in ways you can’t,2,2,2
103,104,2016-10-10 01:59:53.619,,RT @Refinery29: Hillary waiting for her turn #debate https://t.co/kzaF5tiWhY,,, hillary waiting for her turn,2,2,2
104,105,2016-10-10 01:59:53.721,,WHY IS TRUMP ACTING LIKE HIM AND BERNIE ARE TIGHT LMFAO,,,why is trump acting like him and bernie are tight lmfao,0,0,0
105,106,2016-10-10 01:59:53.600,,RT @brycecovert: Trump just confirmed he used the $916m loss in 1995 to avoid paying federal income tax.,,, trump just confirmed he used the $916m loss in to avoid paying federal income tax,2,2,2
106,107,2016-10-10 01:59:53.635,,RT @JoyAnnReid: Hillary Clinton literally laughs when Trump says he paid millions in taxes. #debate,,, hillary clinton literally laughs when trump says he paid millions in taxes,2,2,2
107,108,2016-10-10 01:59:53.700,,"RT @bmahimaaa: Even after everything,trump still has supporters &amp; tht should tell u how racist,islamophobic,sexist, homophobic,transphobic…",,, even after everythingtrump still has supporters &amp tht should tell u how racistislamophobicsexist homophobictransphobic…,2,2,2
108,109,2016-10-10 01:59:53.617,,RT @meakoopa: the DEMENTED DELUSION that a Canadian wld in 1000 years be jealous of Americans using fucking GoFundMe to pay for their healt…,,, the demented delusion that a canadian wld in years be jealous of americans using fucking gofundme to pay for their healt…,2,2,2
109,110,2016-10-10 01:59:53.627,,"RT @CNNPolitics: Trump to Clinton: Lincoln never lied, that's the big difference between Lincoln and you https://t.co/raPU4ICkl6 https://t.…",,, trump to clinton lincoln never lied thats the big difference between lincoln and you,2,2,2
110,111,2016-10-10 01:59:53.720,,RT @elizabethforma: .@realDonaldTrump's tax plan is to cut taxes for rich &amp; powerful guys like Donald Trump &amp; leave everyone else behind. #…,,, s tax plan is to cut taxes for rich &amp powerful guys like donald trump &amp leave everyone else behind …,2,2,2
111,112,2016-10-10 01:59:53.653,,"RT @GerryGreek: I admire #Hillary for keeping her composure while #Trump is lurking behind her while she is speaking. What a a creepy, mena…",,, i admire for keeping her composure while is lurking behind her while she is speaking what a a creepy mena…,2,2,2
112,114,2016-10-10 01:59:53.548,,"RT @CaptYonah: ""Since the recession, all the gains have gone to those at the top.""--Hillary.

Barack Obama President last 8 yrs.",,, since the recession all the gains have gone to those at the top--hillary barack obama president last yrs,2,2,2
113,115,2016-10-10 01:59:53.264,,Here is a pretty picture to look at for distraction from this Debate. https://t.co/e68qmeHwjd,,,here is a pretty picture to look at for distraction from this debate d,2,2,2
114,116,2016-10-10 01:59:53.659,,RT @PrisonPlanet: Trump the clear winner so far just past half way stage. #debate,,, trump the clear winner so far just past half way stage,2,2,2
115,117,2016-10-10 01:59:53.629,,RT @mrBobbyBones: Hillary just suggested the Jimmy Buffet rule. Parrots and cabanas for everyone !!,,, hillary just suggested the jimmy buffet rule parrots and cabanas for everyone ,2,2,2
116,118,2016-10-10 01:59:53.645,,"RT @FoxNews: .@HillaryClinton: ""[@realDonaldTrump] lives in an alternative reality."" #Debate #FoxNews2016 https://t.co/G0P8XsgO4R",,,  [] lives in an alternative reality,2,2,2
117,119,2016-10-10 01:59:54.658,,"The gains have gone to the top and it's supposed to move, but instead the Clinton Foundation caught it all in one room #debate",,,the gains have gone to the top and its supposed to move but instead the clinton foundation caught it all in one room,0,0,0
118,120,2016-10-10 01:59:54.644,,Hillary Clinton is coming unglued over the tax issues and NOTHING SHE SAYS &amp; PROMISES can be believed. She does not know tax code. #debate.,,,hillary clinton is coming unglued over the tax issues and nothing she says &amp promises can be believed she does not know tax code ,0,0,0
119,121,2016-10-10 01:59:54.632,,My heart is racing like a horse in the Kentucky derby. #mylord #debate,,,my heart is racing like a horse in the kentucky derby,2,2,2
120,122,2016-10-10 01:59:54.489,,RT @jeffreyatucker: It's fabulous that Trump hasn't paid taxes. It is NOT fabulous that he favors vast expansion of government spending.,,, its fabulous that trump hasnt paid taxes it is not fabulous that he favors vast eansion of government spending,2,2,2
121,123,2016-10-10 01:59:54.488,,I love depreciation! #debate,,,i love depreciation,4,4,4
122,124,2016-10-10 01:59:54.553,,RT @_Makada_: Donald Trump: Hillary will raise your taxes and I will lower your taxes! #Debate,,, donald trump hillary will raise your taxes and i will lower your taxes,2,2,2
123,125,2016-10-10 01:59:54.607,,RT @grubreport: When is the black dude in the audience going to ask his question because I AM HERE FOR THAT. #debate,,, when is the black dude in the audience going to ask his question because i am here for that,2,2,2
124,126,2016-10-10 01:59:54.561,,"RT @raymondbraun: Imagine how difficult it is to debate someone who has no respect for the truth, or for basic civility and respect in poli…",,, imagine how difficult it is to debate someone who has no respect for the truth or for basic civility and respect in poli…,2,2,2
125,127,2016-10-10 01:59:54.631,"Morningside, MD",Difference between HRC &amp; Trump is that she provides substantive details to back up her answers. Trump blows smoke up our dresses. #debates,-76.890249,38.823527,difference between hrc &amp trump is that she provides substantive details to back up her answers trump blows smoke up our dresses,2,2,2
126,128,2016-10-10 01:59:54.577,,Come on man. Stop talking about your $*#! taxes. #debate,,,come on man stop talking about your $ taxes,2,2,2
127,129,2016-10-10 01:59:54.659,,RT @tyleroakley: rt if u have no clue what trump is ever talking about #debate,,, rt if u have no clue what trump is ever talking about,2,2,2
128,130,2016-10-10 01:59:54.625,,"RT @theCanadaParty: Trump really hurt our feelings tonight, but we'll just go to the doctor and get them checked for free. #debate",,, trump really hurt our feelings tonight but well just go to the doctor and get them checked for free,0,0,0
129,131,2016-10-10 01:59:54.559,,RT @voxdotcom: Are you watching tonight's presidential #debate? You'll need debate bingo cards. https://t.co/xpVQIa6Iv7 https://t.co/tox1Kr…,,, are you watching tonights presidential  youll need debate bingo cards,2,2,2
130,132,2016-10-10 01:59:54.527,,"RT @MSNBC: Clinton: ""Everything he just said is absolutely false, but I'm not surprised."" More: https://t.co/k8mAQOreR6 #debate https://t.c…",,, clinton everything he just said is absolutely false but im not surprised more,2,2,2
131,133,2016-10-10 01:59:54.622,,"RT @StefanMolyneux: Why are you two-faced, Hillary? BECAUSE DONALD HASN'T RELEASED HIS TAX RETURNS!",,, why are you two-faced hillary because donald hasnt released his tax returns,2,2,2
132,134,2016-10-10 01:59:54.642,,Trump knows one person can't fix everything by themselves right?,,,trump knows one person cant fix everything by themselves right,2,2,2
133,135,2016-10-10 01:59:54.581,,"""I love depreciation...I depreciate all my wives every 10 years."" #debate",,,i love depreciationi depreciate all my wives every years,4,4,4
134,136,2016-10-10 01:59:54.506,,Does @HillaryClinton take anything away from herself by sitting rather than standing? @pbpost #Debates2016 #debate,,,does take anything away from herself by sitting rather than standing,2,2,2
135,137,2016-10-10 01:59:54.547,,I know Trump isn't a politician but. This is ridiculous. Politics is a dirty game with dirty plays and no rules. That's just a fact.,,,i know trump isnt a politician but this is ridiculous politics is a dirty game with dirty plays and no rules thats just a fact,0,0,0
136,138,2016-10-10 01:59:54.579,,RT @EricBoehlert: there it is: Trump admits not paying fed taxes.,,, there it is trump admits not paying fed taxes,0,0,0
137,139,2016-10-10 01:59:54.676,,"RT @TODAYshow: ""I'm sorry I have to keep saying this, but he lives in an alternative reality."" -@HillaryClinton #debate",,, im sorry i have to keep saying this but he lives in an alternative reality -,0,0,0
138,140,2016-10-10 01:59:54.608,,"Dudes b like..""Debate?! Or Sunday night football?! Debate or Sunday night football?! A fixed game-or a real game?! Grrr-decisions decisions!",,,dudes b likedebate or sunday night football debate or sunday night football a fixed game-or a real game grrr-decisions decisions,4,4,4
139,141,2016-10-10 01:59:54.468,,@Nwanyi_abagana She Can't Give What She Don't Have.. She Wouldn't Be Here If She's Running Against An Obama-Like Candidate. But Trump? Hmmm,,,she cant give what she dont have she wouldnt be here if shes running against an obama-like candidate but trump hmmm,0,0,0
