,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
19,19,2016-10-10 01:23:14.670,,RT @ArielGrace2015: Trump is such an idiot. 😂😂😂 #debate,,, trump is such an idiot,2,2,2
20,20,2016-10-10 01:23:14.647,,She's gonna wipe the floor with him. Watch him lose his shit in 5... 4... 3... 2... #debate,,,shes gonna wipe the floor with him watch him lose his shit in    ,0,0,0
21,21,2016-10-10 01:23:14.576,,RT @emily_batiste7: HOW IS HE STILL CALLING THIS LOCKER ROOM TALK THIS IS PERPETUATING RAPE CULTURE https://t.co/jVgI7l8z0f,,, how is he still calling this locker room talk this is perpetuating rape culture,2,2,2
22,22,2016-10-10 01:23:14.597,,RT @RachelMiner1: If only locker rooms could speak up in their own defense  #debate,,, if only locker rooms could speak up in their own defense,2,2,2
23,23,2016-10-10 01:23:14.641,,I liked a @YouTube video https://t.co/moS4isWb9c Watch Live: Second Presidential Debate,,,i liked a video 9c watch live second presidential debate,2,2,2
24,24,2016-10-10 01:23:14.604,,Presidential debate round 2... let's see if I can make it through the whole thing this time,,,presidential debate round  lets see if i can make it through the whole thing this time,2,2,2
25,25,2016-10-10 01:23:14.675,,RT @Milbermann: 👏HOW 👏IS👏THIS👏THE👏PRESIDENTIAL👏DEBATE👏,,, how isthisthepresidentialdebate,2,2,2
26,26,2016-10-10 01:23:14.602,,"Really Donald Trump, Bill Clinton was the worst politician for women in history? I think I can think of a few more!",,,really donald trump bill clinton was the worst politician for women in history i think i can think of a few more,0,0,0
27,27,2016-10-10 01:23:14.591,,Apology. Apology. Apology. Please apologise for using that way too much. #debate,,,apology apology apology please apologise for using that way too much,2,2,2
28,28,2016-10-10 01:23:14.589,,"RT @GMA: WATCH: ""Bill Clinton was abusive to women."" Donald Trump slams Bill Clinton on the #debate stage. #Debates https://t.co/ltCZHFGb3Y",,, watch bill clinton was abusive to women donald trump slams bill clinton on the stage,2,2,2
29,29,2016-10-10 01:23:14.529,,RT @johncusack: Of course  https://t.co/UodVEINmoH,,, of course,2,2,2
30,30,2016-10-10 01:23:14.613,,"RT @TheDailyEdge: Hillary quotes Michelle Obama. Unlike Melania, she gives credit to the source. #debate",,, hillary quotes michelle obama unlike melania she gives credit to the source,2,2,2
31,31,2016-10-10 01:23:14.656,,"As long as she doesn't punch him on live TV, Hillary Clinton will be the next president of the United States. #debate",,,as long as she doesnt punch him on live tv hillary clinton will be the next president of the united states,2,2,2
32,32,2016-10-10 01:23:14.184,,I thought my stomach hurt from having a flu bug.  Then I started watching this debate.  💩,,,i thought my stomach hurt from having a flu bug then i started watching this debate,0,0,0
33,33,2016-10-10 01:23:14.548,,"""Sign on with the devil"" Trump",,,sign on with the devil trump,2,2,2
34,34,2016-10-10 01:23:14.605,,ohhh...he just called her the Devil...whoa.... #debate,,,ohhhhe just called her the devilwhoa,2,2,2
35,35,2016-10-10 01:23:14.558,,Amen... @HillaryClinton https://t.co/m5dWZAdgnw,,,amen,2,2,2
36,36,2016-10-10 01:23:14.607,,I'm watching the #debate but I feel like I'm watching a real housewives reunion with all this drama 😁,,,im watching the but i feel like im watching a real housewives reunion with all this drama,2,2,2
37,37,2016-10-10 01:23:14.620,,EMAILS!!!!! #bored #yawn #HilaryClinton #imwithher  #SLAYALLDAY #debate #debate2016,,,emails,2,2,2
38,38,2016-10-10 01:23:14.599,,RT @brownblaze: welp. #debate https://t.co/3R5yLcDNIo,,, welp,2,2,2
39,39,2016-10-10 01:23:14.547,,"RT @tonyschwartz: Done: there will be no contrition, no humility, no apology. Trump has gone completely off the rails tonight before the de…",,, done there will be no contrition no humility no apology trump has gone completely off the rails tonight before the de…,0,0,0
40,40,2016-10-10 01:23:14.712,,"RT @ShelbyKnox: ""It's just words.""

""Grab them by the pussy."" Words of sexual violence like so many women have heard, words that haunt them…",,, its just words grab them by the pussy words of sexual violence like so many women have heard words that haunt them…,2,2,2
41,41,2016-10-10 01:23:14.564,,My husband just left the room lol #hecanteven  #Debate,,,my husband just left the room lol,2,2,2
42,42,2016-10-10 01:23:14.676,,Hillary Clinton lost the right to talk about people in the Line of Duty when she let 4 people die serving our country in Benghazi....,,,hillary clinton lost the right to talk about people in the line of duty when she let people die serving our country in benghazi,0,0,0
43,43,2016-10-10 01:23:14.389,,RT @BullHunitProof: bitch we don't really like yo lying ass either we just don't like Donald Trump even more https://t.co/II6M49Ec9I,,, bitch we dont really like yo lying ass either we just dont like donald trump even more,0,0,0
44,44,2016-10-10 01:23:14.598,,I hate to say it but I'm going to say it anyway #debate #debatenight,,,i hate to say it but im going to say it anyway,0,0,0
45,45,2016-10-10 01:23:14.664,,RT @deray: The audience actually clapped for those random Trump lines. What kind of world do we live in? #Debate,,, the audience actually clapped for those random trump lines what kind of world do we live in,2,2,2
46,46,2016-10-10 01:23:14.568,,"RT @ThePlumLineGS: Once again, at the time, Trump attacked the very same women on whose behalf he's now ""outraged"" as ugly losers: https://…",,, once again at the time trump attacked the very same women on whose behalf hes now outraged as ugly losers https//…,0,0,0
47,47,2016-10-10 01:23:14.497,,I think Trump wants to sue Hillary,,,i think trump wants to sue hillary,2,2,2
48,48,2016-10-10 01:23:14.620,"Oxford, England","It's 9:22 p.m. at this ""town hall"" #debate, &amp; only 1 person there has asked a question.",-1.2334335,51.754286,its 22 pm at this town hall  &amp only person there has asked a question,2,2,2
49,49,2016-10-10 01:23:14.659,,HE CALLED HILLARY A DEVIL!!!!!!!!!!,,,he called hillary a devil,2,2,2
50,50,2016-10-10 01:23:14.550,,RT @ananavarro: Donald Trump is not only the grossest of men to ever run for President. He is simply the grossest of men. Period.,,, donald trump is not only the grossest of men to ever run for president he is simply the grossest of men period,2,2,2
51,51,2016-10-10 01:23:14.634,,"Trump has foot to the floor driving into a concrete wall, all coked up #debate",,,trump has foot to the floor driving into a concrete wall all coked up,0,0,0
52,52,2016-10-10 01:23:14.643,,"RT @katyperry: PUSSY, say it!  https://t.co/2dHfe7QVkY",,, pussy say it,2,2,2
53,53,2016-10-10 01:23:14.571,,"This is literally meaningless and the Clinton apologist love it lol
#bringbackbernie https://t.co/PxngLRtzOh",,,this is literally meaningless and the clinton apologist love it lol,4,4,4
54,54,2016-10-10 01:23:14.664,,"Trump in response to needing apologize: you're the bad one, HRC. #wheresthepersonalresponsibilitytrump #debate",,,trump in response to needing apologize youre the bad one hrc,2,2,2
55,55,2016-10-10 01:23:14.619,,RT @HomoPremed: Hillary should be ashamed?! UHMMMM?! https://t.co/gQOFvTfeJZ,,, hillary should be ashamed uhmmmm,2,2,2
56,56,2016-10-10 01:23:14.498,,"This is a debate?
Or a shit talkin contest?",,,this is a debate or a shit talkin contest,2,2,2
57,57,2016-10-10 01:23:14.517,"Chicago, IL",THIS is locker room talk. #Debate @OrvilleIV https://t.co/7PeXdZjd3d,-87.732013,41.8335845,this is locker room talk d,2,2,2
58,58,2016-10-10 01:23:14.604,,RealAlexJones RT RogerJStoneJr: Did andersoncooper just accuse realDonaldTrump of sexual assault ? Will he ask Hillary about her husband’s …,,,realalexjones rt rogerjstonejr did andersoncooper just accuse realdonaldtrump of sexual assault  will he ask hillary about her husband’s …,2,2,2
59,59,2016-10-10 01:23:15.670,,RT @TomiLahren: He's going there. Everything is on the table. Holy shit. #debate,,, hes going there everything is on the table holy shit,2,2,2
60,60,2016-10-10 01:23:15.636,,What's wrong with Hillary Clinton's teeth or are they always like that,,,whats wrong with hillary clintons teeth or are they always like that,0,0,0
61,61,2016-10-10 01:23:15.609,,DONALD TRUMP FOR PRESIDENT,,,donald trump for president,2,2,2
62,62,2016-10-10 01:23:15.657,,Why does Trump keep breathing so hard in the mic?,,,why does trump keep breathing so hard in the mic,0,0,0
63,63,2016-10-10 01:23:15.576,,RT @deray: Hillary is going to remind us all that Trump is racist with every response. And I'm all about it. #Debate,,, hillary is going to remind us all that trump is racist with every response and im all about it,2,2,2
64,64,2016-10-10 01:23:15.626,,Poor Bernie... DWS and Hillary are such cunts,,,poor bernie dws and hillary are such cunts,0,0,0
65,65,2016-10-10 01:23:15.669,,RT @jenstatsky: How. Does. She. Not. Punch. Him. #debate,,, how does she not punch him,2,2,2
66,66,2016-10-10 01:23:15.622,,"RT @frankieboyle: Oh man, how did Trump get here? He just seems like a low rent villain in a Disney movie trying to build a hotel on a kids…",,, oh man how did trump get here he just seems like a low rent villain in a disney movie trying to build a hotel on a kids…,0,0,0
67,67,2016-10-10 01:23:15.590,,Why did no-one properly press #Trump on his pathetic attempts to derail?! #SexualAssaultIsNOTLockerRoomTalk #debate,,,why did no-one properly press on his pathetic attempts to derail,0,0,0
68,68,2016-10-10 01:23:15.657,,"RT @NotKennyRogers: ""Please don't bring my name into this."" - The Devil
#debate",,, please dont bring my name into this - the devil,2,2,2
69,69,2016-10-10 01:23:15.658,,"RT @ShaunKing: Donald Trump's first wife said that he brutally raped and assaulted her. 

She said this under oath. 

#debate",,, donald trumps first wife said that he brutally raped and assaulted her she said this under oath,2,2,2
70,70,2016-10-10 01:23:15.527,,"Go Donald Go!  It's like a little boy in the parking lot at recess, or as Bill Maher puts it: whiney little bitch #Debate",,,go donald go its like a little boy in the parking lot at recess or as bill maher puts it whiney little bitch,2,2,2
71,71,2016-10-10 01:23:15.619,,"Trump is actually really hurting himself right now. Like, he must know he's gunna lose this election.",,,trump is actually really hurting himself right now like he must know hes gunna lose this election,0,0,0
72,72,2016-10-10 01:23:15.528,,"RT @randy_rhodes123: I guarantee you someone in this STL crowd wants to ask the candidates ""so . . . where did you go to high school?""
#deb…",,, i guarantee you someone in this stl crowd wants to ask the candidates so    where did you go to high school …,0,0,0
73,73,2016-10-10 01:23:15.436,,"I'm looking at and thinking  @HillaryClinton is going to explode.
#debate",,,im looking at and thinking is going to elode,2,2,2
74,74,2016-10-10 01:23:15.638,,"RT @HayesBrown: What is even going on. 

What.

What is

Trump endorsing Wikileaks

What.

I'm

So confused

What.

Who.

Are we all dead…",,, what is even going on what what is trump endorsing wikileaks what im so confused what who are we all dead…,0,0,0
75,75,2016-10-10 01:23:15.677,,The boss hates to say most everything he says. And yet he perseveres! #debate,,,the boss hates to say most everything he says and yet he perseveres,0,0,0
76,76,2016-10-10 01:23:15.617,,NAIL THAT FRUITCAKE TO THE WALL TRUMP!!! YEEEEEAAAHH!!!,,,nail that fruitcake to the wall trump yeeeeeaaahh,2,2,2
77,77,2016-10-10 01:23:15.556,,"RT @jk_rowling: Trump says 'just words, folks.' It's his accusation and his defence. Words don't matter. Facts don't matter. If they don't,…",,, trump says just words folks its his accusation and his defence words dont matter facts dont matter if they dont…,2,2,2
78,78,2016-10-10 01:23:15.641,,"RT @ThrowboyTees: Watching this debate like... 

https://t.co/ryuNOnipdO https://t.co/GzTAds2mW9",,, watching this debate like 9,2,2,2
79,79,2016-10-10 01:23:15.679,,RT @writerreneeck: Emails. Drink! #debate,,, emails drink,2,2,2
80,80,2016-10-10 01:23:15.565,,RT @gabbs_everett: #HendoBlueCrew is ready &amp; excited to support @HillaryClinton during tonight's debate! #NVTogether #debate https://t.co/z…,,, is ready &amp excited to support during tonights debate,4,4,4
81,81,2016-10-10 01:23:15.623,,RT @charles270: Trump's out here doing Zoolander faces https://t.co/EjM4RuFmwl,,, trumps out here doing zoolander faces,2,2,2
82,82,2016-10-10 01:23:15.555,,"Trump incoherence. Apologize for Sydney Bloomenthal? 
Michelle Obama, the devil acid washed emails. My brain hurts! #debate",,,trump incoherence apologize for sydney bloomenthal michelle obama the devil acid washed emails my brain hurts,0,0,0
83,83,2016-10-10 01:23:15.621,,"What Trump said about women was bad, no doubt about it. But he has a point..there are FAR BIGGER things to worry about in the world. #Debate",,,what trump said about women was bad no doubt about it but he has a pointthere are far bigger things to worry about in the world,0,0,0
84,84,2016-10-10 01:23:15.603,,RT @shannoncoulter: Donald Trump keep the name Michelle Obama out of your mouth.,,, donald trump keep the name michelle obama out of your mouth,2,2,2
85,85,2016-10-10 01:23:15.610,,So far this #debate has been insulting to the public.,,,so far this has been insulting to the public,2,2,2
86,86,2016-10-10 01:23:15.622,,"Hillary Clinton is so calm and humble, keep getting on his nerves #debates",,,hillary clinton is so calm and humble keep getting on his nerves,2,2,2
87,87,2016-10-10 01:23:15.546,,"RT @floodthedrummer: Damn... #Trump just called #HRC ""the devil,"" said he was surprised to see #BernieSanders side with her.. #debate",,, damn just called the devil said he was surprised to see side with her,2,2,2
88,88,2016-10-10 01:23:15.648,,Having a great time watching this debate and ripping my hair out 👍🏼 #America'sscrewed,,,having a great time watching this debate and ripping my hair out sscrewed,4,4,4
89,89,2016-10-10 01:23:15.481,,Trump Holds Surprise Pre-Debate Event With Bill Clinton Accusers:  https://t.co/H3ChcMp6pm,,,trump holds surprise pre-debate event with bill clinton accusers,2,2,2
90,90,2016-10-10 01:23:15.582,,Emails again really? #Debate,,,emails again really,2,2,2
91,91,2016-10-10 01:23:15.642,,"RT @HillaryClinton: “I want to send a message: America is already great, but we are great because we are good.” #Debate https://t.co/Wt3N4e…",,, “i want to send a message america is already great but we are great because we are good”,2,2,2
92,92,2016-10-10 01:23:15.636,,I thought this was a town hall debate???,,,i thought this was a town hall debate,2,2,2
93,93,2016-10-10 01:23:15.693,,"Bruh, you not putting Michelle and Hillary against each other. Nope. #Debate",,,bruh you not putting michelle and hillary against each other nope,2,2,2
94,94,2016-10-10 01:23:15.600,,"RT @meanpIastic: anderson cooper: let's talk about sexual consent

trump: ISIS",,, anderson cooper lets talk about sexual consent trump isis,2,2,2
95,95,2016-10-10 01:23:15.689,,"""signed with the devil""  askskfvdkkdvdnf #debate",,,signed with the devil askskfvdkkdvdnf,2,2,2
96,96,2016-10-10 01:23:15.614,,"Watching my first ever debate tonight. Gotta say, this is more dramatic the an AMC series 😱",,,watching my first ever debate tonight gotta say this is more dramatic the an amc series,4,4,4
97,97,2016-10-10 01:23:15.617,,RT @DetectiveGubz: WAIT I THOUGHT THAT WAS JUST THE TV I WAS WATCHING KILLLL LMAOOO https://t.co/gtZtCvqweB,,, wait i thought that was just the tv i was watching killll lmaooo,2,2,2
98,98,2016-10-10 01:23:15.666,,I think you should apologize for snorting that line before you came out #trump #debate,,,i think you should apologize for snorting that line before you came out,2,2,2
99,99,2016-10-10 01:23:15.668,,"Clinton uses the examples of Trump being racist towards many people,destroy his ethos and logos,attacking a person bc of his race #APLangCHS",,,clinton uses the examples of trump being racist towards many peopledestroy his ethos and logosattacking a person bc of his race,2,2,2
100,100,2016-10-10 01:23:15.698,,RT @doc_becca: Hillary's face during all of this is so good.,,, hillarys face during all of this is so good,2,2,2
101,101,2016-10-10 01:23:15.703,,RT @WIRED: The claim that Clinton was in any way involved in the birther movement is patently false. https://t.co/i64IfCtozs…,,, the claim that clinton was in any way involved in the birther movement is patently false,2,2,2
102,102,2016-10-10 01:23:14.435,,This is amazing. He's off the chain and out of his mind. #debate,,,this is amazing hes off the chain and out of his mind,2,2,2
103,103,2016-10-10 01:23:15.642,,"RT @BretBaier: .@realDonaldTrump: you should be apologizing for the 33,000 emails you deleted #debate",,,  you should be apologizing for the 000 emails you deleted,2,2,2
104,104,2016-10-10 01:23:16.675,,RT @RuthHHopkins: Can we have a presidential debate about the issues? #debate,,, can we have a presidential debate about the issues,2,2,2
105,105,2016-10-10 01:23:16.589,,RT @savannahkstep: OOOOOH GET HER TRUMP.,,, oooooh get her trump,2,2,2
106,106,2016-10-10 01:23:16.621,,RT @BionicPIGtv: A FLY LANDED ON HILLARY'S FACE,,, a fly landed on hillarys face,2,2,2
107,107,2016-10-10 01:23:16.590,,At least trump is giving everyone a recap who missed the last debate rather than talking about new topics 🙄🙄🙄 #debates #debates2016,,,at least trump is giving everyone a recap who missed the last debate rather than talking about new topics,0,0,0
108,108,2016-10-10 01:23:16.661,"Brooklyn, NY",I'm getting second hand embarrassment watching this debate should I just watch how to get away with murder instead,-73.9487755,40.655138,im getting second hand embarrassment watching this debate should i just watch how to get away with murder instead,2,2,2
109,109,2016-10-10 01:23:16.600,,This is like a year 8 student council debate,,,this is like a year student council debate,2,2,2
110,110,2016-10-10 01:23:16.561,,RT @gwenorel1: She's right he doesn't apologise he said three times it's just locker room talk. #debate,,, shes right he doesnt apologise he said three times its just locker room talk,0,0,0
111,111,2016-10-10 01:23:16.533,,"@MarthaRaddatz  ""please hold the applause"" for Trump but no such comment for Hillary's? #debate",,,please hold the applause for trump but no such comment for hillarys,2,2,2
112,112,2016-10-10 01:23:16.605,,"RT @plawler111: Thank you, Wayne Gruden, for this thoughtful piece on #elections2016 #debate #Debate2016 https://t.co/WiHgyiGUy7",,, thank you wayne gruden for this thoughtful piece on,2,2,2
113,113,2016-10-10 01:23:16.510,,"RT @cracked: #debate Hillary answers a question, as Trump sits in the background, wondering if the nation wants to see his helicopter wiene…",,, hillary answers a question as trump sits in the background wondering if the nation wants to see his helicopter wiene…,2,2,2
114,114,2016-10-10 01:23:16.630,,"hmmm.  This more of an entertainment pole, then a presidential debate.  How sad.",,,hmmm this more of an entertainment pole then a presidential debate how sad,0,0,0
115,115,2016-10-10 01:23:16.510,,RT @rgay: Like... what kind of ninja potion does Hillary drink to keep her composure?,,, like what kind of ninja potion does hillary drink to keep her composure,2,2,2
116,116,2016-10-10 01:23:16.607,,"RT @McCannSportsLaw: If a presidential debate could intentionally inflict emotional distress upon an entire country, it would be happening…",,, if a presidential debate could intentionally inflict emotional distress upon an entire country it would be happening…,2,2,2
117,117,2016-10-10 01:23:16.467,,"RT @CNN: Trump on leaked video: ""It's locker room talk, and it's one of those things. I will knock the hell out of ISIS"" https://t.co/7thys…",,, trump on leaked video its locker room talk and its one of those things i will knock the hell out of isis,2,2,2
118,118,2016-10-10 01:23:16.652,,RT @YoungCons: I didn't hear a denial from Hillary Clinton that she laughed at a 12 year old rape victim... #debate,,, i didnt hear a denial from hillary clinton that she laughed at a year old rape victim,2,2,2
119,119,2016-10-10 01:23:16.656,,this #debate is just a live instagram argument.,,,this is just a live instagram argument,2,2,2
120,120,2016-10-10 01:23:16.530,,Speaking the truth... #debate https://t.co/WIgHgkgrAr,,,speaking the truth,2,2,2
121,122,2016-10-10 01:23:16.675,,All Hillary needs to do is just shimmy... #Debate,,,all hillary needs to do is just shimmy,2,2,2
122,123,2016-10-10 01:23:16.619,,LMAO TRUMP IS THREATENING TO THROW HILLARY IN JAIL,,,lmao trump is threatening to throw hillary in jail,2,2,2
123,124,2016-10-10 01:23:16.559,,TRUMP HAS LOST IT,,,trump has lost it,0,0,0
124,125,2016-10-10 01:23:16.672,,"RT @misspollock: According to grade 11 student Katie, Trump stuggles in debates because his ""lack of control"" https://t.co/aYZWGleXFz #deba…",,, according to grade student katie trump stuggles in debates because his lack of control …,2,2,2
125,126,2016-10-10 01:23:16.601,"Arlington, TX",Trump is doing very well right now IMO,-97.1356375,32.70185,trump is doing very well right now imo,2,2,2
126,127,2016-10-10 01:23:16.585,,Trump doesn't hate to say anything who is he kidding 😂,,,trump doesnt hate to say anything who is he kidding,0,0,0
127,128,2016-10-10 01:23:16.640,"Kansas City, MO",This debate is ridiculous.,-94.5592815,39.1000485,this debate is ridiculous,2,2,2
128,129,2016-10-10 01:23:16.701,,RT @OnionPolitics: Bill Clinton Eyeing Fire Alarm #debate,,, bill clinton eyeing fire alarm,2,2,2
129,130,2016-10-10 01:23:16.495,,Wow. Trump really is going there. #debate,,,wow trump really is going there,2,2,2
130,131,2016-10-10 01:23:16.606,,"Dear Presidential Candidates,
Could we move on to the policy debate please?
Love,
America
  #debate",,,dear presidential candidates could we move on to the policy debate please love america,2,2,2
131,132,2016-10-10 01:23:16.661,,Donald J. Trump and Hillary Clinton are introduced at the second presidential debate... https://t.co/29nEfODIXp by #CNN via @c0nvey,,,donald j trump and hillary clinton are introduced at the second presidential debate by via,2,2,2
132,133,2016-10-10 01:23:16.509,,Trump is spouting verbal diarrhea right now #debates,,,trump is spouting verbal diarrhea right now,2,2,2
133,134,2016-10-10 01:23:16.602,,"RT @en_jajaja: ""So you sexually harass women?""
Trump: I will KILL ISIS I'm gonna make America wealthy again... gonna make that wall I will…",,, so you sexually harass women trump i will kill isis im gonna make america wealthy again gonna make that wall i will…,2,2,2
134,135,2016-10-10 01:23:16.622,,RT @jenilynn1001: Hillary sold arms to ISIS. Wikileaks is about to drop it!! #Criminal  #debate,,, hillary sold arms to isis wikileaks is about to drop it,2,2,2
135,136,2016-10-10 01:23:16.635,,Oh hell NO did he just call her the Devil #debate,,,oh hell no did he just call her the devil,0,0,0
136,138,2016-10-10 01:23:16.601,,RT @cabaum1: Real quality discussion of issues here at second debate...,,, real quality discussion of issues here at second debate,2,2,2
137,139,2016-10-10 01:23:16.660,,"RT @DumpTrump22: #Trump is a lying #Pervert, #Rapist and Sexual Predator!

Take responsibility #Trump

Take responsibility #Trump

Take res…",,, is a lying  and sexual predator take responsibility take responsibility take res…,2,2,2
138,140,2016-10-10 01:23:16.666,,Trump is unprepared. Defaulting back to the same shit over and over again. #Debates,,,trump is unprepared defaulting back to the same shit over and over again,0,0,0
139,141,2016-10-10 01:23:16.635,,I'm ctfu this nigga trump is the bid,,,im ctfu this nigga trump is the bid,2,2,2
140,142,2016-10-10 01:23:16.545,,RT @davidehrlich: the republican nominee for president just called the democratic nominee THE DEVIL. #debate,,, the republican nominee for president just called the democratic nominee the devil,2,2,2
141,143,2016-10-10 01:23:16.646,,dude trump sniffs more than my class during a test,,,dude trump sniffs more than my class during a test,2,2,2
142,144,2016-10-10 01:23:16.699,,Trump threatening👀👀👀,,,trump threatening,2,2,2
143,145,2016-10-10 01:23:16.580,,"RT @mrobbinsnyc: Theory from the room I’m watching in: When Trump is sniffing, he’s lying. #debate #Election2016",,, theory from the room i’m watching in when trump is sniffing he’s lying,2,2,2
144,146,2016-10-10 01:23:16.632,,RT @Semhar: Feel like I'm watching a funeral. He is on his way out. #Debate https://t.co/KbzHq2IN1q,,, feel like im watching a funeral he is on his way out,2,2,2
145,147,2016-10-10 01:23:16.706,"Waterbury, VT",Sexual assault... deleted emails...same thing. #debate,-72.7304665,44.357676,sexual assault deleted emailssame thing,2,2,2
146,148,2016-10-10 01:23:16.632,"Cuauhtémoc, Distrito Federal","Americas drag race: debate, loving this drama",-99.153366,19.432836,americas drag race debate loving this drama,2,2,2
147,149,2016-10-10 01:23:16.619,,"RT @HecklerForever: ""Make America grab pu**y together again."" - @realDonaldTrump #Debate",,, make america grab puy together again -,2,2,2
148,150,2016-10-10 01:23:17.664,,idk what locker rooms trump has been in but i can tell you right now i have not one time heard any man brag about assault in a locker room,,,idk what locker rooms trump has been in but i can tell you right now i have not one time heard any man brag about assault in a locker room,0,0,0
149,151,2016-10-10 01:23:17.634,,STAND HILLARY,,,stand hillary,2,2,2
150,152,2016-10-10 01:23:17.646,,"RT @taylortrudon: hillary isn't bill, babe. women are not their husbands. #debate",,, hillary isnt bill babe women are not their husbands,0,0,0
151,153,2016-10-10 01:23:17.471,,RT @MJnCBREEZY4LYFE: Trump gotta catch a fade forreal,,, trump gotta catch a fade forreal,2,2,2
152,154,2016-10-10 01:23:17.520,,Trump sounds like he need to blow his nose,,,trump sounds like he need to blow his nose,2,2,2
153,155,2016-10-10 01:23:17.664,,Trump bitch wtf,,,trump bitch wtf,2,2,2
154,156,2016-10-10 01:23:17.330,,@HillaryforMN @EducationMN the way Hillary treats Bill's rape victims is disgusting,,,the way hillary treats bills rape victims is disgusting,2,2,2
155,157,2016-10-10 01:23:17.678,,"How soon till we get a ""yo momma's so fat"" one liner?  #debate",,,how soon till we get a yo mommas so fat one liner,2,2,2
156,158,2016-10-10 01:23:17.579,,"RT @_Makada_: Donald Trump: Hillary Clinton defended a man who raped a 12 year girl old in court, &amp; the girl is here with us at the #debate…",,, donald trump hillary clinton defended a man who raped a year girl old in court &amp the girl is here with us at the …,2,2,2
157,159,2016-10-10 01:23:17.392,,"RT @SarahBurris: Trump Sniff count: 29
 #debate",,, trump sniff count,2,2,2
158,160,2016-10-10 01:23:17.679,,"This is a cage fight, not a presidential debate.",,,this is a cage fight not a presidential debate,2,2,2
159,161,2016-10-10 01:23:17.519,"Winston-Salem, NC",Honestly tired of seeing and hearing about Hillary and trump 😅,-80.244984,36.0871685,honestly tired of seeing and hearing about hillary and trump,2,2,2
160,162,2016-10-10 01:23:17.596,,HD TV has done a real disservice to that monstrosity on trump's head.. in lesser quality it would just took blurry #debate,,,hd tv has done a real disservice to that monstrosity on trumps head in lesser quality it would just took blurry,2,2,2
161,163,2016-10-10 01:23:17.521,"Brookline, MA","This is a reality TV show we're all watching. There is no way this is a debate for our future president.

Nope.

I won't accept it.",-71.1421555,42.323239,this is a reality tv show were all watching there is no way this is a debate for our future president nope i wont accept it,0,0,0
