,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
90,90,2016-10-10 01:34:14.126,,RT @benshapiro: Hillary says that nobody hacked her. That's not what Comey said. He said they have no idea if she was hacked. https://t.co/…,,, hillary says that nobody hacked her thats not what comey said he said they have no idea if she was hacked,0,0,0
91,91,2016-10-10 01:34:14.608,,What is Donald's idea for a new healthcare system? #debate,,,what is donalds idea for a new healthcare system,2,2,2
92,92,2016-10-10 01:34:14.595,,Trump keeps talking about what Obama did and what Hillary is gonna do...so wait.. what are you gonna do about healthcare Trump?,,,trump keeps talking about what obama did and what hillary is gonna doso wait what are you gonna do about healthcare trump,2,2,2
93,93,2016-10-10 01:34:14.639,"Toronto, Ontario",Nothing says being a leader of a democratic country like threatening your opponent with incarceration #trump #Debates2016 #debates,-79.2725695,43.629311,nothing says being a leader of a democratic country like threatening your opponent with incarceration,2,2,2
94,94,2016-10-10 01:34:14.680,,"RT @PoliticusSarah: Alleged billionaire Donald Trump now trolling Obamacare, cuz he's never been without insurance. #debates",,, alleged billionaire donald trump now trolling obamacare cuz hes never been without insurance,0,0,0
95,95,2016-10-10 01:34:14.412,,RT @ChrisJZullo: You want to talk about emails? #debate https://t.co/UVuC05DLjm,,, you want to talk about emails,2,2,2
96,96,2016-10-10 01:34:14.560,,"RT @tyleroakley: ""i'm a gentleman!"" -man who brags about sexual assault #debate",,, im a gentleman -man who brags about sexual assault,2,2,2
97,97,2016-10-10 01:34:14.538,,"Trump promises the finest healthcare plan there is. Getting rid of lines around states, saving all kinds of money.",,,trump promises the finest healthcare plan there is getting rid of lines around states saving all kinds of money,2,2,2
98,98,2016-10-10 01:34:14.659,,I seriously can't believe the way this debate is going. What in the world is happening.,,,i seriously cant believe the way this debate is going what in the world is happening,0,0,0
99,99,2016-10-10 01:34:14.578,,"RT @hale_razor: Hillary may hate Trump's comments about groping women, but she attacked the victim when the groper was her husband. https:/…",,, hillary may hate trumps comments about groping women but she attacked the victim when the groper was her husband https/…,0,0,0
100,100,2016-10-10 01:34:14.297,,"RT @steph_march: Clinton says it's good there isn't someone like Trump in office. Trump say: ""because you would be in jail"". Crowd cheers",,, clinton says its good there isnt someone like trump in office trump say because you would be in jail crowd cheers,2,2,2
101,101,2016-10-10 01:34:14.651,,"RT @FoxNews: .@HillaryClinton: ""When they go low, you go high."" #Debate #FoxNews2016 https://t.co/B0v8nb5G4N",,,  when they go low you go high,2,2,2
102,102,2016-10-10 01:34:14.627,,I swear everything is a disaster to Trump as if he knows shit about what Obama care is or is for. dumb ass #debate,,,i swear everything is a disaster to trump as if he knows shit about what obama care is or is for dumb ass,2,2,2
103,103,2016-10-10 01:34:14.609,,DID HE REALLY JUST COME FOR OUR HEALTH CARE LMAOOOO WE DOING FINE SON CANADA IS THRIVING #debate,,,did he really just come for our health care lmaoooo we doing fine son canada is thriving,2,2,2
104,104,2016-10-10 01:34:14.654,,why vote trump when you can just drink bleach instead,,,why vote trump when you can just drink bleach instead,2,2,2
105,105,2016-10-10 01:34:14.633,,#debate  Someone please give #snifflingtrump a tissue!,,,someone please give a tissue,2,2,2
106,106,2016-10-10 01:34:14.573,,".@realDonaldTrump: ""ObamaCare is a disaster. You know it. We all know it."" #Debate",,, obamacare is a disaster you know it we all know it,2,2,2
107,107,2016-10-10 01:34:14.578,,@realDenaldTrump acts like a school yard bully. #asshole #Debate,,,acts like a school yard bully,2,2,2
108,108,2016-10-10 01:34:14.591,,@AlexHamltn trump just bashed Canada. How does that make you feel?,,,trump just bashed canada how does that make you feel,2,2,2
109,109,2016-10-10 01:34:14.572,,RT @ThePerezHilton: Hillary has the experience and knowledge! Donald doesn't. Simple as that!! #debate #debates,,, hillary has the eerience and knowledge donald doesnt simple as that,2,2,2
110,110,2016-10-10 01:34:12.650,,RT @bluehand007: Demopaths still moaning about what Trump said 11 years ago.. as a bit of BANTER? Pack of loons they are.. change the blood…,,, demopaths still moaning about what trump said years ago as a bit of banter pack of loons they are change the blood…,2,2,2
111,111,2016-10-10 01:34:14.594,,RT @JohnPersinos1: #debate I'm gonna go out on a limb here and state that Trump is the worst presidential candidate in American history.,,, im gonna go out on a limb here and state that trump is the worst presidential candidate in american history,0,0,0
112,112,2016-10-10 01:34:14.588,,"RT @HeyJessyPants: Hillary responds with cogent, informed, fact-based answers. Trump responds with word-salad. #debate",,, hillary responds with cogent informed fact-based answers trump responds with word-salad,2,2,2
113,113,2016-10-10 01:34:10.337,"Philadelphia, PA",Anderson Cooper literally having to explain how debates work to Trump #PresidentialDebate https://t.co/4gIuCLTwt7,-75.117998,40.0048655,anderson cooper literally having to elain how debates work to trump,0,0,0
114,114,2016-10-10 01:34:12.778,,What like SINGLE PAYER??? #FeelTheBern #debate,,,what like single payer,2,2,2
115,115,2016-10-10 01:34:12.783,,"RT @VICE: Yeah OK, Donald. #debate https://t.co/afRMZeNzVw",,, yeah ok donald,2,2,2
116,116,2016-10-10 01:34:14.652,,"RT @JulieYankee: HRC, ""I'd be afraid to have Donald Trump in charge.""
Trump, ""because you'd be in jail."" https://t.co/1EkBMdbKoF",,, hrc id be afraid to have donald trump in charge trump because youd be in jail,2,2,2
117,117,2016-10-10 01:34:14.662,,RT @HillaryClinton: Let's go. #Debate https://t.co/HD3ZVJ9xl8,,, lets go 8,2,2,2
118,118,2016-10-10 01:34:14.657,,"@HtOwNzOuTLaW713 she better watch out, trump might grab her from the pussy",,,she better watch out trump might grab her from the pussy,2,2,2
119,119,2016-10-10 01:34:14.630,,#debate Republicans have blocked fixes to Obamacare.  https://t.co/qH859LyUVO,,,republicans have blocked fixes to obamacare,2,2,2
120,121,2016-10-10 01:34:14.649,,RT @Diversity4Win: I hope Hillary can remain her cool. Because he's insufferable. Stay calm Hillary.,,, i hope hillary can remain her cool because hes insufferable stay calm hillary,2,2,2
121,122,2016-10-10 01:34:14.636,,RT @havewhatusay: Donald Trump has lost his fucking mind. #debate2016,,, donald trump has lost his fucking mind,0,0,0
122,123,2016-10-10 01:34:14.563,,RT @Momastery: This is who Donald Trump is. The question for us is:  Is this who America is?,,, this is who donald trump is the question for us is is this who america is,2,2,2
123,124,2016-10-10 01:34:14.457,,"@DiplexHeated neither of the candidates are great, they both suck, however Clinton would screw up the country less than Trump in my opinion",,,neither of the candidates are great they both suck however clinton would screw up the country less than trump in my opinion,0,0,0
124,125,2016-10-10 01:34:14.648,,RT @LordSnow: The #debate is dark and full of terrors.,,, the is dark and full of terrors,2,2,2
125,126,2016-10-10 01:34:14.695,,RT @TewChaynz: Why is Donald walking around like he's ready to fight? #debate,,, why is donald walking around like hes ready to fight,2,2,2
126,127,2016-10-10 01:34:14.503,,Donald trump is not answering the questions ❗️,,,donald trump is not answering the questions ️,2,2,2
127,128,2016-10-10 01:34:14.670,,RT @sarahgroh: My mom is alive today because of the Affordable Care Act. Take a seat DJT #debate #Obamacare,,, my mom is alive today because of the affordable care act take a seat djt,2,2,2
128,129,2016-10-10 01:34:15.657,,RT @ayoair: Wow Trump is really a 12 year old,,, wow trump is really a year old,2,2,2
129,130,2016-10-10 01:34:15.664,,I don't think that fact about Canada is accurate #debate,,,i dont think that fact about canada is accurate,0,0,0
130,131,2016-10-10 01:34:15.572,,RT @DiamondandSilk: 12 year old brutally raped and Crooked Hillary laughed at her...She should be ashamed of herself. #NEVERHILLARY https:/…,,, year old brutally raped and crooked hillary laughed at hershe should be ashamed of herself https/…,2,2,2
131,132,2016-10-10 01:34:15.530,,RT @CNNPolitics: Donald Trump says the US is giving $150B to Iran: False #CNNRealityCheck https://t.co/raPU4ICkl6 https://t.co/xgKcAwcR4d,,, donald trump says the us is giving $150b to iran false d,0,0,0
132,133,2016-10-10 01:34:15.595,,"The question wasn't ""what is bad about how Hillary is gonna fix it"" it's how are you gonna fix it",,,the question wasnt what is bad about how hillary is gonna fix it its how are you gonna fix it,0,0,0
133,134,2016-10-10 01:34:15.595,,RT @NYDailyNews: Donald Trump is trying to drag Bill Clinton into the debate. Reminder: He isn't running for president #debate,,, donald trump is trying to drag bill clinton into the debate reminder he isnt running for president,0,0,0
134,135,2016-10-10 01:34:15.553,,RT @mindyfinn: Glorifying sexual assault is not #lockerroomtalk #debate,,, glorifying sexual assault is not,0,0,0
135,136,2016-10-10 01:34:15.538,,"RT @AkilahObviously: ""No one respects women more than me"" - he says, interrupting a former First Lady and Secretary of State. #debate",,, no one respects women more than me - he says interrupting a former first lady and secretary of state,2,2,2
136,137,2016-10-10 01:34:15.574,,RT @TLDugan: He's walking around like it's a UFC ring #Debate,,, hes walking around like its a ufc ring,2,2,2
137,138,2016-10-10 01:34:15.592,,This is election is Ego vs. Pride...where [we the people] will lose either way #debate,,,this is election is ego vs pridewhere [we the people] will lose either way,2,2,2
138,139,2016-10-10 01:34:15.596,,RT @BretBaier: .@realDonaldTrump: obamacare is a disaster. It's only getting worse. #debate,,,  obamacare is a disaster its only getting worse,0,0,0
139,140,2016-10-10 01:34:15.646,,RT @jimjefferies: He has to get of the Coke the sniffing is getting worse #debate,,, he has to get of the coke the sniffing is getting worse,0,0,0
140,141,2016-10-10 01:34:15.675,,"RT @WoodysGamertag: Waaaahhhhh waaaahhhhh, 1 on three, waaaaahhhh waaaaahhh.  Stop crying pussy. (We can use that word now right?) #Debate",,, waaaahhhhh waaaahhhhh on three waaaaahhhh waaaaahhh stop crying pussy we can use that word now right,2,2,2
141,142,2016-10-10 01:34:15.639,,RT @YG: Is this a Presidential Debate or this Jerry springer meets judge Judy 🤔🤔🤔🤔,,, is this a presidential debate or this jerry springer meets judge judy 🤔🤔🤔🤔,2,2,2
142,143,2016-10-10 01:34:15.657,,"RT @ShaunKing: The affidavit and details where Donald Trump's first wife, Ivana, stated that he brutally raped &amp; assaulted her.

https://t.…",,, the affidavit and details where donald trumps first wife ivana stated that he brutally raped &amp assaulted her,2,2,2
143,144,2016-10-10 01:34:15.656,,"RT @SophiaBush: Donald. Your ""plans"" will cost America 26x MORE than Hillary's plans. SO WHAT ARE YOU SAYING RIGHT NOW?",,, donald your plans will cost america x more than hillarys plans so what are you saying right now,2,2,2
144,145,2016-10-10 01:34:15.502,,RT @chloewyd: It's okay! I'm just treating this debate like the joke it really is #PresidentialDebate https://t.co/Z5ElJcn78c,,, its okay im just treating this debate like the joke it really is 8c,2,2,2
145,146,2016-10-10 01:34:15.621,,This debate is comedy gold but I think I may be joining you on the game lol. It OVA. https://t.co/1Ub2hW1cZR,,,this debate is comedy gold but i think i may be joining you on the game lol it ova,2,2,2
146,147,2016-10-10 01:34:15.606,,RT @justicedanielh: I'll never forgive Donald Trump for making Sarah Palin look qualified for office.,,, ill never forgive donald trump for making sarah palin look qualified for office,2,2,2
147,148,2016-10-10 01:34:15.674,,"RT @AnneBayefsky: .@realDonaldTrump: She deleted AFTER Congress said they wanted them, subpoena. She should be in jail. #Debate",,,  she deleted after congress said they wanted them subpoena she should be in jail,0,0,0
