,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
25,25,2016-10-10 01:37:52.512,,Is #Trump's aimless wandering  around the stage making anyone else uncomfortable? #Debate #Debate2016 https://t.co/Z3SkG5pUUU,,,is s aimless wandering around the stage making anyone else uncomfortable uuu,2,2,2
26,26,2016-10-10 01:37:52.722,,#DonaldTrump talking about everybody but what he gonnna do #Debates2016 #debate,,,talking about everybody but what he gonnna do,2,2,2
27,27,2016-10-10 01:37:52.663,,#debate I'm so happy Anderson can actually moderate.,,,im so happy anderson can actually moderate,4,4,4
28,28,2016-10-10 01:37:52.659,"Mobile, AL","Stop interrupting his answer after you ask a question, Cooper! #debate",-88.1615555,30.683649,stop interrupting his answer after you ask a question cooper,2,2,2
29,29,2016-10-10 01:37:52.678,,"RT @NBCPolitics: Clinton: ""Everything he just said is absolutely false, but I'm not surprised."" More: https://t.co/66JS6Yyqgj #debate https…",,, clinton everything he just said is absolutely false but im not surprised more https…,2,2,2
30,30,2016-10-10 01:37:52.592,,RT @13adh13: Donald Trump just said he's a gentleman and the audience laughed. Same.,,, donald trump just said hes a gentleman and the audience laughed same,2,2,2
31,31,2016-10-10 01:37:52.589,,Who's winning the debate?,,,whos winning the debate,2,2,2
32,32,2016-10-10 01:37:52.711,,"RT @ssmirnov: Let's compare how she talked about healthcare (facts) and how he talks about healthcare (sniffs, inaccuracies, hyperbole) #de…",,, lets compare how she talked about healthcare facts and how he talks about healthcare sniffs inaccuracies hyperbole …,2,2,2
33,33,2016-10-10 01:37:52.568,,RT @RussOnPolitics: Watching this #debate makes me as uncomfortable as I when I watch a movie with my parents that has a sex scene. https:/…,,, watching this makes me as uncomfortable as i when i watch a movie with my parents that has a sex scene https/…,4,4,4
34,34,2016-10-10 01:37:52.672,,I kinda hope at one point I hope  #Hillary just punches #Donald in the face. That's the kinda town hall meeting I am looking forward too!,,,i kinda hope at one point i hope just punches in the face thats the kinda town hall meeting i am looking forward too,2,2,2
35,35,2016-10-10 01:37:52.658,,RT @LauraBenanti: Take a seat Donald. Creepily hovering behind Hillary while she answers these questions isn't scaring her.,,, take a seat donald creepily hovering behind hillary while she answers these questions isnt scaring her,2,2,2
36,36,2016-10-10 01:37:52.663,,"RT @pattonoswalt: In extreme SJW terms, Hillary is guilty of ""fact shaming"" Donald. #debates",,, in extreme sjw terms hillary is guilty of fact shaming donald,2,2,2
37,37,2016-10-10 01:37:52.561,,Man Trump going for the throat tonight. #debates #debate2016,,,man trump going for the throat tonight,2,2,2
38,38,2016-10-10 01:37:52.669,,"""Your gonna have a plan that is SO GOOD"" - Trump

Please wake me up from this nightmare.
#debate #Debates2016",,,your gonna have a plan that is so good - trump please wake me up from this nightmare,2,2,2
39,39,2016-10-10 01:37:52.692,,"RT @Sage_Simone: Thought the #debate would be fun to watch, but it's like the most depressing episode of Maury Povitch I've ever seen.",,, thought the would be fun to watch but its like the most depressing episode of maury povitch ive ever seen,0,0,0
40,40,2016-10-10 01:37:52.689,,RT @mitchellvii: Does the fact Bill Clinton is a rapist make it more or less likely you'll vote Hillary?,,, does the fact bill clinton is a rapist make it more or less likely youll vote hillary,2,2,2
41,41,2016-10-10 01:37:52.478,,Something useful to help everyone sift through the craziness of tonight's #debate https://t.co/vACB16qU5C,,,something useful to help everyone sift through the craziness of tonights c,2,2,2
42,42,2016-10-10 01:37:52.732,,I'm just waiting for Trump to sock Hillary square in the nose #DEBATENIGHT,,,im just waiting for trump to sock hillary square in the nose,2,2,2
43,43,2016-10-10 01:37:52.635,,What a pos as usual #debate https://t.co/oO0K3Uz3fy,,,what a pos as usual,2,2,2
44,44,2016-10-10 01:37:52.573,,RT @resurgent: So who's worse? #debate https://t.co/IrxlSfAIH3 https://t.co/diNJmUoAL5,,, so whos worse,2,2,2
45,45,2016-10-10 01:37:52.651,,"RT @SeanMcElwee: Here's what having a ""C"" on a document meant at The Trump Organization. https://t.co/PAguRphnof https://t.co/6hMQ14qdY0",,, heres what having a c on a document meant at the trump organization 0,2,2,2
46,46,2016-10-10 01:37:52.749,,"RT @JudgeJeanine: Of the 20 million additional people who got healthcare how many were illegal, Hillary?? #debate",,, of the million additional people who got healthcare how many were illegal hillary,2,2,2
47,47,2016-10-10 01:37:52.705,,"RT @JessicaTaylor: Trump: ""You're going to have plans."" 
Anderson: ""What does that mean?"" 
Trump: ""You are going to have plans that are so…",,, trump youre going to have plans anderson what does that mean trump you are going to have plans that are so…,2,2,2
48,48,2016-10-10 01:37:53.683,,"RT @kurteichenwald: Trump with his ""ill appoint a special prosecutor"" to go after his opponent has truly crossed the line into terribly fri…",,, trump with his ill appoint a special prosecutor to go after his opponent has truly crossed the line into terribly fri…,2,2,2
49,49,2016-10-10 01:37:53.523,,"RT @MeganSmiles: #debate
'cause you'd be in jail'
OMG -this is better than anything else on TV.",,, cause youd be in jail omg -this is better than anything else on tv,2,2,2
50,50,2016-10-10 01:37:53.617,,"RT @PrisonPlanet: Anderson Cooper is a whore for Hillary. He just got angry with the audience for cheering Trump, said NOTHING when they ch…",,, anderson cooper is a whore for hillary he just got angry with the audience for cheering trump said nothing when they ch…,0,0,0
51,51,2016-10-10 01:37:53.678,,Hillary with her Nose up in the air and is SMUG,,,hillary with her nose up in the air and is smug,2,2,2
52,52,2016-10-10 01:37:53.700,,RT @iJesseWilliams: Trump is the king of empty sentences. No actual information. Like giving a presentation in class when u did none of the…,,, trump is the king of empty sentences no actual information like giving a presentation in class when u did none of the…,0,0,0
53,53,2016-10-10 01:37:53.665,,"RT @MattNegrin: TRUMP: ""i'm a gentleman""
FACT CHECKER: (throws himself out of window)",,, trump im a gentleman fact checker throws himself out of window,2,2,2
54,54,2016-10-10 01:37:53.588,,I hate trump #debate,,,i hate trump,0,0,0
55,55,2016-10-10 01:37:53.537,,"RT @pzf: Trump to Clinton: You'd be in jail if I was in charge. 

https://t.co/GZHvYNUPO8",,, trump to clinton youd be in jail if i was in charge 8,2,2,2
56,56,2016-10-10 01:37:53.707,,RT @GeorgeTakei: There something wrong with Trump's mic again. I only hear garbage come out of it.,,, there something wrong with trumps mic again i only hear garbage come out of it,0,0,0
57,57,2016-10-10 01:37:53.668,,Trump needs to sit down. #debate,,,trump needs to sit down,2,2,2
58,58,2016-10-10 01:37:53.433,"Columbia, IL",Really would be OK with it not exploding. I'd like to keep my apartment. https://t.co/DFaq5VnzL7,-90.207635,38.452995,really would be ok with it not eloding id like to keep my apartment,2,2,2
59,59,2016-10-10 01:37:53.678,,"RT @iamelijahj: if he says the word ""email"" one more time #debate https://t.co/TlSjY7vgAk",,, if he says the word email one more time,2,2,2
60,60,2016-10-10 01:37:53.635,,"""Once you elect me and Khaleesi comes and takes over it's all going to be better. The fireworks are going to be fantastic."" #debate",,,once you elect me and khaleesi comes and takes over its all going to be better the fireworks are going to be fantastic,4,4,4
61,61,2016-10-10 01:37:53.662,,RT @TrumpsHate: #debates #debate he's peeking nasty @realDonaldTrump https://t.co/TIXKS7kKvj,,, hes peeking nasty,2,2,2
62,62,2016-10-10 01:37:53.589,,"RT @KristiColleen: Oh, shit, you guys. Trump knows about Canada. WHO TOLD HIM?",,, oh shit you guys trump knows about canada who told him,2,2,2
63,63,2016-10-10 01:37:53.601,,RT @delaney_ford: Damn.. he just keeps telling lie after lie 😂😂 https://t.co/o1Z4RMnKug,,, damn he just keeps telling lie after lie,2,2,2
64,64,2016-10-10 01:37:53.408,,"#HillaryBeLike 

""it's easy let me explain..""

#debate https://t.co/5AzHUL72LS",,,its easy let me elain,2,2,2
65,65,2016-10-10 01:37:53.415,,RT @SirenLadySTL: I almost fell off the couch. https://t.co/ugikTGRjAm,,, i almost fell off the couch,2,2,2
66,66,2016-10-10 01:37:53.461,,"RT @PennyRed: The problem with being a lying sack of skin entirely inflated by ego is that when you're punctured, you deflate with a loud f…",,, the problem with being a lying sack of skin entirely inflated by ego is that when youre punctured you deflate with a loud f…,2,2,2
67,67,2016-10-10 01:37:53.494,,"RT @tyleroakley: hillary is composure, strength, experience &amp; knowledge personified. i'm so proud of how presidential she's remained, despi…",,, hillary is composure strength eerience &amp knowledge personified im so proud of how presidential shes remained despi…,4,4,4
68,68,2016-10-10 01:37:53.634,,"RT @KyleKulinski: Trump is bashing single-payer healthcare, consistently ranked the best systems in the world. #debate https://t.co/CSdi4VS…",,, trump is bashing single-payer healthcare consistently ranked the best systems in the world,2,2,2
69,69,2016-10-10 01:37:53.482,,Donald came to play tonight. #Debate,,,donald came to play tonight,2,2,2
70,70,2016-10-10 01:37:53.641,,Cooper finish him off #debate,,,cooper finish him off,2,2,2
71,71,2016-10-10 01:37:53.501,,"RT @JillBidenVeep: Sorry, rest of the World. We're embarrassed too. #debate",,, sorry rest of the world were embarrassed too,0,0,0
72,72,2016-10-10 01:37:53.617,,RT @realDonaldTrump: .@HillaryClinton : Bill “clarified” what he meant when calling Obamacare a “disaster.” Actually “disaster” is pretty c…,,,   bill “clarified” what he meant when calling obamacare a “disaster” actually “disaster” is pretty c…,2,2,2
73,73,2016-10-10 01:37:53.596,,"me: ok maybe i should watch the debate
/gets in/
*5 people speaking at once*
me: /closes tab/ thats it im done",,,me ok maybe i should watch the debate /gets in/ 5 people speaking at once me /closes tab/ thats it im done,2,2,2
74,74,2016-10-10 01:37:53.636,,RT @BettyFckinWhite: Shit! You could go to jail in the private sector for deleting emails?! #debate,,, shit you could go to jail in the private sector for deleting emails,2,2,2
75,75,2016-10-10 01:37:53.564,,RT @vanessarbutler: Hillary sits when Donald speaks.  Donald stands behind Hillary as she is speaking.  #debate,,, hillary sits when donald speaks donald stands behind hillary as she is speaking,2,2,2
76,76,2016-10-10 01:37:53.547,,#debates @HillaryClinton @realDonaldTrump Anderson seems a little perturbed with Trump,,,anderson seems a little perturbed with trump,2,2,2
77,77,2016-10-10 01:37:53.518,,@andersoncooper is a horrible moderator #debate,,,is a horrible moderator,0,0,0
78,78,2016-10-10 01:37:53.623,,Why is that lightweight interrupting @andersoncooper interrupting #Trump when he didn't interrupt #Clinton? #amateur #Debates2016 #debate,,,why is that lightweight interrupting interrupting when he didnt interrupt ,0,0,0
79,79,2016-10-10 01:37:53.519,,"RT @BiancaLongpre: Trump YOU ARE a disaster.

#debate2016",,, trump you are a disaster,2,2,2
80,80,2016-10-10 01:37:53.668,,Hillary Clinton is not Bill Clinton. She's her own fucking person.,,,hillary clinton is not bill clinton shes her own fucking person,0,0,0
81,81,2016-10-10 01:37:53.539,,"RT @RichardEngel: I guess the chairs are now props.  They’re both circling, pacing. Can cut tension with a knife. #debate",,, i guess the chairs are now props they’re both circling pacing can cut tension with a knife,2,2,2
82,82,2016-10-10 01:37:53.563,,RT @maureenjohnson: Dear @realDonaldTrump: we women see your fear tonight. It's because we're going to make sure you lose. We're really enj…,,, dear  we women see your fear tonight its because were going to make sure you lose were really enj…,2,2,2
83,83,2016-10-10 01:37:53.707,,RT @_Makada_: Democrat operative Anderson Cooper continues to interrupt Trump and will NOT let him even answer the questions! Rigged! #Deba…,,, democrat operative anderson cooper continues to interrupt trump and will not let him even answer the questions rigged …,2,2,2
84,84,2016-10-10 01:37:53.621,,"he is so rude lmao, let him finish #debate",,,he is so rude lmao let him finish,2,2,2
85,85,2016-10-10 01:37:53.645,,RT @LisaCampbell102: Trump Ain't Answering No Dam Questions😭😂 #Debate,,, trump aint answering no dam questions,0,0,0
86,86,2016-10-10 01:37:53.566,,"RT @glow_for_it: Trump's dismissal of his words as ""locker room talk"" is the literal definition of rape culture. #debate2016",,, trumps dismissal of his words as locker room talk is the literal definition of rape culture,2,2,2
87,87,2016-10-10 01:37:53.376,,this debate is so sad to watch,,,this debate is so sad to watch,0,0,0
88,89,2016-10-10 01:37:53.626,,"RT @ldreytumblr: if YOU support TRUMP unfollow me right now, i don't want anything to do with your delusional ass.",,, if you support trump unfollow me right now i dont want anything to do with your delusional ass,2,2,2
89,90,2016-10-10 01:37:53.415,,"RT @Farzad_MD: Rubio Destroys Trump about Healthcare, State Lines, and Repeating Himself https://t.co/TvINn6Dulq\",,, rubio destroys trump about healthcare state lines and repeating himself,2,2,2
90,91,2016-10-10 01:37:53.600,,RT @MichaelSteele: GOP at this moment. #debate https://t.co/nD0gc29sWj,,, gop at this moment,2,2,2
91,92,2016-10-10 01:37:53.711,,"I'm so proud to be Canadian, that has never been clearer than it is during these debates   #debate",,,im so proud to be canadian that has never been clearer than it is during these debates,2,2,2
92,93,2016-10-10 01:37:53.554,,RT @johniadarola: Would love to see the moderators ask Trump why he's following her around the stage like a serial killer. #debate,,, would love to see the moderators ask trump why hes following her around the stage like a serial killer,2,2,2
93,94,2016-10-10 01:37:54.670,,"RT @bpolitics: ""You think it was fine to delete 33,000 emails? I don't think so"" Trump says https://t.co/fLWAl3krne #debate https://t.co/aj…",,, you think it was fine to delete 000 emails i dont think so trump says,0,0,0
94,95,2016-10-10 01:37:54.625,,"RT @gordonshumway: I have deleted at least 30,000 emails from Anne Taylor LOFT this weekend alone. #debate",,, i have deleted at least 000 emails from anne taylor loft this weekend alone,0,0,0
95,96,2016-10-10 01:37:54.602,,Kate lowkey stans trump.,,,kate lowkey stans trump,2,2,2
96,97,2016-10-10 01:37:54.605,,Trump will get fried.,,,trump will get fried,2,2,2
97,98,2016-10-10 01:37:54.574,,RT @asmamk: It's really hard to follow Trump's health policy - with these parentheticals - mid-sentence.,,, its really hard to follow trumps health policy - with these parentheticals - mid-sentence,2,2,2
98,99,2016-10-10 01:37:54.533,,"RT @LisaMcGov: Yes! Straight from the Judges mouth!
Hillary is

FBI Certified Extremely Careless!
33K emails deleted!

#TrumpTruth…",,, yes straight from the judges mouth hillary is fbi certified extremely careless k emails deleted …,2,2,2
99,100,2016-10-10 01:37:54.666,,Submitting to earthly authorities but thankful for Christ the ultimate authority.  Jesus come quickly.  #Debate,,,submitting to earthly authorities but thankful for christ the ultimate authority jesus come quickly,2,2,2
100,101,2016-10-10 01:37:54.651,,@andersoncooper is handling this child like he should be handle #Debate,,,is handling this child like he should be handle,2,2,2
101,102,2016-10-10 01:37:54.672,,RT @fuggirls: Hillary turn around there's something behind you girl TURN AROUND. #horrormovie #debate -H https://t.co/nzzn6JfD49,,, hillary turn around theres something behind you girl turn around -h 9,2,2,2
102,103,2016-10-10 01:37:54.567,,RT @sarahRhughes: “You’re going to have plans that are so good.” But how. “Let me tell you how. You’re gonna have plans that are so good.”…,,, “you’re going to have plans that are so good” but how “let me tell you how you’re gonna have plans that are so good”…,0,0,0
103,104,2016-10-10 01:37:54.543,,"RT @IzzyMakaveli: Donald Trump; ""I'm a Gentlemen""             Everybody with common sense: https://t.co/NidVOPiBZV",,, donald trump im a gentlemen everybody with common sense,2,2,2
104,105,2016-10-10 01:37:54.648,,I honestly can't believe that some people are actually going to vote for donald trump,,,i honestly cant believe that some people are actually going to vote for donald trump,2,2,2
105,107,2016-10-10 01:37:54.568,,"RT @RiskyLiberal: Hillary expression:  ""What the fuck is he babbling about re healthcare""?",,, hillary eression what the fuck is he babbling about re healthcare,2,2,2
106,108,2016-10-10 01:37:54.608,,"Count down to the first Trump ""HUGE""...  #debate",,,count down to the first trump huge,2,2,2
107,109,2016-10-10 01:37:54.655,,RT @cblackst: Trump does not come remotely close to the dignity and caring of many Americans I have met and studied with over the years.,,, trump does not come remotely close to the dignity and caring of many americans i have met and studied with over the years,0,0,0
108,110,2016-10-10 01:37:54.623,,"RT @TaylorRooks: The ""locker room"" term is terrifying. For Trump to imply that athletes walk around talking about sexual assault. Its false…",,, the locker room term is terrifying for trump to imply that athletes walk around talking about sexual assault its false…,2,2,2
109,111,2016-10-10 01:37:54.603,,Lol hillary definitely knows the questions she's gonna be asked beforehand,,,lol hillary definitely knows the questions shes gonna be asked beforehand,2,2,2
110,112,2016-10-10 01:37:54.667,,Islamophobia question. Smh #debate,,,islamophobia question smh,2,2,2
111,113,2016-10-10 01:37:54.595,,"RT @JesseLehrich: let's talk about ""letter 'C's on documents"" Donald.
https://t.co/TQ2WxPy8D6 https://t.co/cEy7satg7R",,, lets talk about letter cs on documents donald,2,2,2
112,114,2016-10-10 01:37:54.598,,RT @StephensWSJ: Donald Trump was an advocate of single-payer as recently as Sept. 2015: https://t.co/nSZgyJvkcI,,, donald trump was an advocate of single-payer as recently as sept ,2,2,2
113,115,2016-10-10 01:37:54.675,,RT @PolitiFact: LIVE FACT-CHECK: Trump’s claim that Clinton “wants” to go to single-payer is wrong. https://t.co/SJHpy9f9gz https://t.co/Vt…,,, live fact-check trump’s claim that clinton “wants” to go to single-payer is wrong,2,2,2
114,116,2016-10-10 01:37:54.583,,"RT @dankojones: As a Canadian, what @realDonaldTrump is saying about Canada is a total fucking LIE. Only idiots believe this scumbag. #deba…",,, as a canadian what is saying about canada is a total fucking lie only idiots believe this scumbag …,2,2,2
115,117,2016-10-10 01:37:54.617,,Let us not forget that most if not all that applause disrupting the debate is from Trump supporters. 😉 #2016Debates #debatetonight #debate,,,let us not forget that most if not all that applause disrupting the debate is from trump supporters,2,2,2
116,118,2016-10-10 01:37:54.518,,@tonyschwartz #Trump will cave in!,,,will cave in,2,2,2
117,119,2016-10-10 01:37:54.612,,RT @Patrickavenell: Which will be the first nasal decongestant brand to distance itself from Trump? #debate,,, which will be the first nasal decongestant brand to distance itself from trump,2,2,2
118,120,2016-10-10 01:37:54.575,,RT @Russian_Starr: The look of a white man who feels his white male privilege slipping away in real time. #debate https://t.co/KuHl6HZ1UP,,, the look of a white man who feels his white male privilege slipping away in real time,2,2,2
119,121,2016-10-10 01:37:54.609,,"RT @SandraTXAS: DNC blames Russia for #wikileaks 
Hillary is vulnerable to blackmail by Russia.They will be in control of our forei…",,, dnc blames russia for hillary is vulnerable to blackmail by russiathey will be in control of our forei…,2,2,2
120,122,2016-10-10 01:37:54.542,,RT @TheFix: This is either the greatest debate in history or the worst one.,,, this is either the greatest debate in history or the worst one,0,0,0
121,123,2016-10-10 01:37:54.663,,RT @BrieMartin3: Hillary Clinton is the biggest hypocrite,,, hillary clinton is the biggest hypocrite,2,2,2
122,124,2016-10-10 01:37:54.600,,"RT @kellyoxford: Maybe it's because I'm Canadian, but Trump's logic ""Don't vote for her, her husband hurts women! Vote for me, I hurt women…",,, maybe its because im canadian but trumps logic dont vote for her her husband hurts women vote for me i hurt women…,0,0,0
123,125,2016-10-10 01:37:54.671,,"RT @shawnjvandiver: I'm so proud to be supporting @HillaryClinton. Tonight, as always, she is stately, classy, and brilliant. #imwithher #D…",,, im so proud to be supporting  tonight as always she is stately classy and brilliant …,4,4,4
124,126,2016-10-10 01:37:54.585,,"RT @SKYYYWALKER_04: People are so obsessed over Trump's words, but they continue to overlook Hillary's actions. Something's wrong with this…",,, people are so obsessed over trumps words but they continue to overlook hillarys actions somethings wrong with this…,0,0,0
125,127,2016-10-10 01:37:54.421,,"RT @ericbolling: Trump: If I win, I'll have my attorney general investigate you""",,, trump if i win ill have my attorney general investigate you,2,2,2
126,128,2016-10-10 01:37:54.598,,This debate just became personal for me. Donald Trump just called Canada's health care system catastrophic. #debate,,,this debate just became personal for me donald trump just called canadas health care system catastrophic,2,2,2
127,129,2016-10-10 01:37:54.663,,"RT @Anygirl987: Hillary going in on Trump, baiting him on trying to get to diversions and how GOP is leaving him.
WOW.
Trump is angry.
#deb…",,, hillary going in on trump baiting him on trying to get to diversions and how gop is leaving him wow trump is angry …,0,0,0
128,130,2016-10-10 01:37:54.668,,"RT @Reverend_Scott: GOD: They scared enough?

ANGEL: Not yet

GOD: You got Trump running?

ANGEL: Yup

GOD: Hurricane?

ANGEL: Yup

GOD: Ok…",,, god they scared enough angel not yet god you got trump running angel yup god hurricane angel yup god ok…,0,0,0
129,131,2016-10-10 01:37:54.665,,"Let's remember, Obamacare was the GOP alternative to Hillarycare, and was written by the heritage foundation. #debate",,,lets remember obamacare was the gop alternative to hillarycare and was written by the heritage foundation,2,2,2
130,132,2016-10-10 01:37:54.560,,RT @good: Canadians are all laughing right now... #debate https://t.co/ku6l2HcHgG,,, canadians are all laughing right now,2,2,2
131,133,2016-10-10 01:37:54.654,,"RT @theCanadaParty: Trump really hurt our feelings tonight, but we'll just go to the doctor and get them checked for free. #debate",,, trump really hurt our feelings tonight but well just go to the doctor and get them checked for free,0,0,0
132,134,2016-10-10 01:37:54.681,,I have zero idea what he's talking about. #healthcare #debate,,,i have zero idea what hes talking about,2,2,2
133,135,2016-10-10 01:37:54.551,,"RT @ddiamond: FACT CHECK: Since Obamacare passed, the nation has gained more than 15 million private sector jobs. #debate https://t.co/lU15…",,, fact check since obamacare passed the nation has gained more than million private sector jobs,2,2,2
134,136,2016-10-10 01:37:54.661,,This debate is stressful and painful,,,this debate is stressful and painful,2,2,2
135,137,2016-10-10 01:37:54.632,,RT @FiveThirtyEight: The cost of healthcare in America was higher than in any other country before Obamacare. #debate https://t.co/TtCIiZQV…,,, the cost of healthcare in america was higher than in any other country before obamacare,2,2,2
136,138,2016-10-10 01:37:54.645,,RT @ariannahuff: Trump hovering over her now. I’d advise her to stay out of grabbing distance. #debate,,, trump hovering over her now i’d advise her to stay out of grabbing distance,2,2,2
137,139,2016-10-10 01:37:54.600,,Despite Google censoring SRP's in favor of Hillary she still trends more than Trump #debate https://t.co/xKrcxc71YA https://t.co/9UAp13LVLq,,,despite google censoring srps in favor of hillary she still trends more than trump,2,2,2
138,140,2016-10-10 01:37:55.658,,"Trump is basically a Breitbart comments section come to life.  No policy plans, only one-liners and snark.  Sad!",,,trump is basically a breitbart comments section come to life no policy plans only one-liners and snark sad,0,0,0
139,141,2016-10-10 01:37:55.636,,RT @MonicaNevi: I hope Anderson loses his shit soon. #Debate,,, i hope anderson loses his shit soon,2,2,2
140,142,2016-10-10 01:37:55.411,,Anderson Cooper trying to fix this debate: #Debates2016 https://t.co/tzEfTyeaqM,,,anderson cooper trying to fix this debate,2,2,2
141,143,2016-10-10 01:37:55.674,,"RT @Dan_Adams86: ""Whoa, whoa, don't drag us into this"" -- Canada 🇨🇦 #debates #debate #Debates2016",,, whoa whoa dont drag us into this -- canada 🇨🇦,2,2,2
142,144,2016-10-10 01:37:55.519,,@johncusack someone probably told him about Gore standing near Bush lol but trump just makes it creepy,,,someone probably told him about gore standing near bush lol but trump just makes it creepy,2,2,2
143,145,2016-10-10 01:37:55.535,,Now would be a good time to practice living out 1 Timothy 2:1-2 #debate,,,now would be a good time to practice living out timothy 1-2,2,2,2
144,146,2016-10-10 01:37:55.545,,RT @rjoseph7777: The Debate moderators should have mentioned Trump raping the 13 year old girl and the scheduled trial later this ye…,,, the debate moderators should have mentioned trump raping the year old girl and the scheduled trial later this ye…,2,2,2
145,147,2016-10-10 01:37:55.675,,This debate 😷 I'm becoming physically sick,,,this debate im becoming physically sick,2,2,2
146,148,2016-10-10 01:37:55.566,,RT @Jay_reloaded5: Trump getting exposed 😂😂😂😂,,, trump getting eed,2,2,2
147,149,2016-10-10 01:37:55.657,,RT @RSBNetwork: @realDonaldTrump is owning this debate. That's the #BigLeagueTruth,,, is owning this debate thats the,2,2,2
