,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
14,14,2016-10-10 02:03:31.584,,Gov. Gary Johnson on Ballot Access https://t.co/HqtoeoYNuP #debate #JohnsonWeld #video,,,gov gary johnson on ballot access,2,2,2
15,15,2016-10-10 02:03:31.661,,"RT @WajahatAli: Locker room talk = politically correct language for being a sexually abusive, misogynistic creep #debate",,, locker room talk = politically correct language for being a sexually abusive misogynistic creep,2,2,2
16,16,2016-10-10 02:03:31.540,,RT @albamonica: Clinton campaign's foreign policy spokesman ---&gt; https://t.co/bIe2EESoyX,,, clinton campaigns foreign policy spokesman ---&gt,2,2,2
17,17,2016-10-10 02:03:31.544,,#trump looks like a 2 yr old that was told to wait until the grown-ups finished talking #debate,,,looks like a yr old that was told to wait until the grown-ups finished talking,2,2,2
18,18,2016-10-10 02:03:32.669,"Mississauga, Ontario",☝ *mumble* *sniff* total disaster 👌 #debate,-79.616073,43.555244,mumble sniff total disaster,2,2,2
19,19,2016-10-10 02:03:32.668,,RT @blakegriffin32: All this heavy breathing seems more locker room-esque than anything #debate,,, all this heavy breathing seems more locker room-esque than anything,2,2,2
20,20,2016-10-10 02:03:32.522,,Thank you Paula https://t.co/sBUQpJTeDX,,,thank you paula,2,2,2
21,21,2016-10-10 02:03:32.595,,"Immaturity 
Donald Trump - 1
Hillary - 0
 Donald is winning #debate",,,immaturity donald trump - hillary - donald is winning,2,2,2
22,22,2016-10-10 02:03:32.669,,RT @pourmecoffee: Trump while Hillary is talking. https://t.co/6Nt2ddonkV,,, trump while hillary is talking,2,2,2
23,23,2016-10-10 02:03:32.616,,Trump: Why didn't Hillary single handedly walk into Mordor to destroy the One Ring? #Debate,,,trump why didnt hillary single handedly walk into mordor to destroy the one ring,0,0,0
24,24,2016-10-10 02:03:32.582,,"RT @godlyshayla: trump: *gets asked a direct question*
trump: yeah that's a great question but let's talk about how bad hillary is instead",,, trump gets asked a direct question trump yeah thats a great question but lets talk about how bad hillary is instead,4,4,4
25,25,2016-10-10 02:03:32.622,,RT @ian_judd: Donald swaying like a Sims character that lost its crystal #debate,,, donald swaying like a sims character that lost its crystal,2,2,2
26,26,2016-10-10 02:03:32.662,,"RT @briangaar: ""Captain Khan is an American hero. And if I was president today he'd be alive because I wouldn't have allowed him in the cou…",,, captain khan is an american hero and if i was president today hed be alive because i wouldnt have allowed him in the cou…,2,2,2
27,27,2016-10-10 02:03:32.525,,RT @billyeichner: Someone please explain to Donald Trump how the Senate works and how the government works and how vaginas work and also Ru…,,, someone please elain to donald trump how the senate works and how the government works and how vaginas work and also ru…,2,2,2
28,28,2016-10-10 02:03:32.522,,"RT @HillaryClinton: Trump: ""Health care—why didn't she do something about it?""

Here's Hillary in 1993, testifying for health care refo…",,, trump health care—why didnt she do something about it heres hillary in  testifying for health care refo…,2,2,2
29,29,2016-10-10 02:03:32.637,,"Oregonian: #Debate live updates: Donald Trump, Hillary Clinton trade personal barbs https://t.co/c01D4aay3v https://t.co/U446wjt8XZ",,,oregonian live updates donald trump hillary clinton trade personal barbs,2,2,2
30,30,2016-10-10 02:03:32.290,,RT @da_Wizrd: Anderson has been trying to cut them off all night #Debate,,, anderson has been trying to cut them off all night,0,0,0
31,31,2016-10-10 02:03:32.643,,RT @VoteHillary2016: Ask yourself: Do you want the guy who lost a billion dollars in one year—running a casino!—to run the U.S. economy? #d…,,, ask yourself do you want the guy who lost a billion dollars in one year—running a casino—to run the us economy …,2,2,2
32,32,2016-10-10 02:03:32.416,,"RT @Onision: Trump implied he didn't pay taxes last debate, because he's ""smart"", now he says he pays hundreds of millions???",,, trump implied he didnt pay taxes last debate because hes smart now he says he pays hundreds of millions,0,0,0
33,33,2016-10-10 02:03:32.631,,"Trump admits using $916million loss to avoid paying taxes, says his write-offs were all allowed by tax code. Says big donors do same. #wsbtv",,,trump admits using $916million loss to avoid paying taxes says his write-offs were all allowed by tax code says big donors do same,0,0,0
34,34,2016-10-10 02:03:32.518,,"RT @activist360: Excluding his ceaseless mic snorts, I'm predicting fact checkers will record Trump is lying 9 out of every 10 times his li…",,, excluding his ceaseless mic snorts im predicting fact checkers will record trump is lying out of every times his li…,2,2,2
35,35,2016-10-10 02:03:32.669,,"RT @theGrio: ""Locker room talk"" means ""I said what I said"" and I'll probably say it again. #debate https://t.co/Rf6gI1MteR",,, locker room talk means i said what i said and ill probably say it again,2,2,2
36,36,2016-10-10 02:03:32.345,,RT @shondarhimes: ICE never endorsed Trump.  They can't endorse ANYONE.  LIES.,,, ice never endorsed trump they cant endorse anyone lies,0,0,0
37,37,2016-10-10 02:03:32.576,,"RT @itskatcombs: Trump writing a term paper:

Sources Cited:
1. You Know It
2. I know It
3. Everybody Knows It",,, trump writing a term paper sources cited  you know it  i know it  everybody knows it,4,4,4
38,38,2016-10-10 02:03:32.639,,"RT @MrEricMartin: ""Thank you for your question, here's a random collection of words and phrases.""  #debate",,, thank you for your question heres a random collection of words and phrases,2,2,2
39,39,2016-10-10 02:03:32.571,,RT @JudgeJeanine: Russian aggression? Hillary you can't admit that ISIS is the one killing children?? #Debate,,, russian aggression hillary you cant admit that isis is the one killing children,2,2,2
40,40,2016-10-10 02:03:32.657,,Syria policy is not Clinton's strength. But I have no clue what Trump would do to improve the current status #debate,,,syria policy is not clintons strength but i have no clue what trump would do to improve the current status,0,0,0
41,41,2016-10-10 02:03:32.663,,RT @thelindywest: ONE CANDIDATE SHOULD NOT HAVE TO EXPLAIN BASIC CIVICS TO HER OPPONENT IN THE MOTHERFUCKING PRESIDENTIAL DEBATE,,, one candidate should not have to elain basic civics to her opponent in the motherfucking presidential debate,0,0,0
42,42,2016-10-10 02:03:32.439,,Watch Trump be repeatedly shilut down by women is doing my remaining brain cells so much good.,,,watch trump be repeatedly shilut down by women is doing my remaining brain cells so much good,2,2,2
43,43,2016-10-10 02:03:31.694,,RT @WeNeedTrump: Good ol' Hillary lying again...,,, good ol hillary lying again,2,2,2
44,44,2016-10-10 02:03:32.669,,"RT @GOPBlackChick: Hillary says Putin working to get Trump elected. NO. But CNN, ABC and rest working hard to elect you!",,, hillary says putin working to get trump elected no but cnn abc and rest working hard to elect you,0,0,0
45,45,2016-10-10 02:03:32.491,,"The new ""Bluejays Coca-Cola"" commercial makes me want to watch the debate",,,the new bluejays coca-cola commercial makes me want to watch the debate,2,2,2
46,46,2016-10-10 02:03:32.660,,RT @amazingatheist: Is Hillary about to nominate herself for sainthood? #debates,,, is hillary about to nominate herself for sainthood,2,2,2
47,47,2016-10-10 02:03:32.626,,"RT @KemeshaKelly_: Just want a little oomph from you, Hillary.",,, just want a little oomph from you hillary,2,2,2
48,48,2016-10-10 02:03:32.521,,"RT @ajplus: Trump said he gets many questions about “defense.” Not sure if he means military, or defending the things he's said. – #Newsbro…",,, trump said he gets many questions about “defense” not sure if he means military or defending the things hes said – …,2,2,2
49,49,2016-10-10 02:03:32.655,,RT AP_Politics: #APFactCheck: Trump disputes describing sexual assault on tape. https://t.co/4CjYcwnPXg https://t.co/1OdlNxAQ4g,,,ap_politics  trump disputes describing sexual assault on tape,2,2,2
50,50,2016-10-10 02:03:32.613,,RT @CNN: The #nohandshake moment as Donald Trump and Hillary Clinton greeted each other at the debate https://t.co/pZwSaeFVNj https://t.co/…,,, the moment as donald trump and hillary clinton greeted each other at the debate,2,2,2
51,51,2016-10-10 02:03:32.512,,RT @thismamatweets: You have no idea how goverment works Donald. Also GO VOTE state elections!  #debate,,, you have no idea how goverment works donald also go vote state elections,2,2,2
52,52,2016-10-10 02:03:32.710,,"DrJillStein: Wall Street use to pay a transaction tax, it should pay that tax again. #debate",,,drjillstein wall street use to pay a transaction tax it should pay that tax again,2,2,2
53,53,2016-10-10 02:03:32.594,,I legit screamed at my TV when he asked why she hadn't unilaterally changed all laws as a senator. I'm sick. https://t.co/3DB6Sjc3D4,,,i legit screamed at my tv when he asked why she hadnt unilaterally changed all laws as a senator im sick,2,2,2
54,54,2016-10-10 02:03:32.614,,"Trump the ape on display: pacing, chest pounding, slinging feces. #debate",,,trump the ape on display pacing chest pounding slinging feces,2,2,2
55,55,2016-10-10 02:03:32.510,,RT @TheDailyEdge: BREAKING: Child rape lawsuit refiled against Donald Trump #debate https://t.co/GyJHVJUbvB,,, breaking child rape lawsuit refiled against donald trump,2,2,2
56,56,2016-10-10 02:03:32.679,,Trump acts as a 5 yr old child #debate,,,trump acts as a yr old child,2,2,2
57,58,2016-10-10 02:03:32.456,,"RT @TheTrumpTrain: There IS evidence you deleted 33,000 emails AFTER receiving a subpoena!! #debate",,, there is evidence you deleted 000 emails after receiving a subpoena,2,2,2
58,59,2016-10-10 02:03:32.669,,"RT @guff: trump: so many words, there are so many. i am saying them, which will distract you from the fact that i am not actually saying an…",,, trump so many words there are so many i am saying them which will distract you from the fact that i am not actually saying an…,2,2,2
59,60,2016-10-10 02:03:32.632,,"Hot damn, she just shut DOWN that whole why didn't you fix the tax code Trump knows the best ever #Debates2016",,,hot damn she just shut down that whole why didnt you fix the tax code trump knows the best ever,0,0,0
60,61,2016-10-10 02:03:32.668,,RT @jonorato4: Anderson Cooper is the most democratic man ever how is this man a moderator for the debate,,, anderson cooper is the most democratic man ever how is this man a moderator for the debate,2,2,2
61,62,2016-10-10 02:03:32.592,,RT @jana_heath: these faces are all of us right now #debate https://t.co/fwmThg3Xnr,,, these faces are all of us right now,2,2,2
62,63,2016-10-10 02:03:32.481,,RT @TomiLahren: And what else happened when you were Sec of State? In Libya? #debate,,, and what else happened when you were sec of state in libya,2,2,2
63,64,2016-10-10 02:03:33.660,,"RT @Mixwell: This argument about taxes is insane... 
""you avoided taxes!"" 
""but you did nothing to stop me."" 
-_- #debate",,, this argument about taxes is insane you avoided taxes but you did nothing to stop me -_-,0,0,0
64,65,2016-10-10 02:03:33.626,,"RT @JoyAnnReid: Note that Clinton calls Trump ""Donald."" Donald calls Clinton ""she."" #debate",,, note that clinton calls trump donald donald calls clinton she,2,2,2
65,66,2016-10-10 02:03:33.484,,RT @jerryspringer: Hillary Clinton belongs in the White House. Donald Trump belongs on my show.,,, hillary clinton belongs in the white house donald trump belongs on my show,2,2,2
66,67,2016-10-10 02:03:33.631,,"I'm going to die if Trump says ""What's Aleppo?"" lolz #debatenight",,,im going to die if trump says whats aleppo lolz,2,2,2
67,68,2016-10-10 02:03:33.492,,RT @alexwyse: ok Trump is an amazing modern dancer - look at him explore the architecture of the space.,,, ok trump is an amazing modern dancer - look at him elore the architecture of the space,4,4,4
68,69,2016-10-10 02:03:33.592,,"RT @RealTomHankz: Donald Trump: ""Why didn't Hillary cure cancer as a Senator? She must love cancer""",,, donald trump why didnt hillary cure cancer as a senator she must love cancer,0,0,0
69,70,2016-10-10 02:03:33.563,,RT @deray: It is shameful that @andersoncooper and @MarthaRaddatz allow Trump to interrupt and berate Hillary and she just has to take it.…,,, it is shameful that and allow trump to interrupt and berate hillary and she just has to take it…,2,2,2
70,71,2016-10-10 02:03:33.583,,"RT @aishakhvn: ""What are your plans Mr. Trump?""
Trump: I have a plan. A very good plan my plan is so good &amp; so good it is such a good plan…",,, what are your plans mr trump trump i have a plan a very good plan my plan is so good &amp so good it is such a good plan…,4,4,4
71,72,2016-10-10 02:03:33.597,,"Trump held up that L, did anyone see that? #debate",,,trump held up that l did anyone see that,2,2,2
72,73,2016-10-10 02:03:33.582,,"RT @realDonaldTrump: History lesson: There’s a big difference between Hillary Clinton and Abraham Lincoln. For one, his nickname is Hone…",,, history lesson there’s a big difference between hillary clinton and abraham lincoln for one his nickname is hone…,2,2,2
73,74,2016-10-10 02:03:33.536,,RT @maitlis: Weird. #trump is winning this. He's utterly wrong with facts and doesn't make blind bit of difference to his repetition #Debat…,,, weird is winning this hes utterly wrong with facts and doesnt make blind bit of difference to his repetition …,0,0,0
74,75,2016-10-10 02:03:33.510,,Trump's tax returns has nothing to do with the issues. Get off of it already. #debate #Debates2016 #FoxNews2016,,,trumps tax returns has nothing to do with the issues get off of it already,0,0,0
75,76,2016-10-10 02:03:33.527,,@realDonaldTrump that awkward moment when... https://t.co/PPal0CVxfU,,,that awkward moment when u,2,2,2
76,78,2016-10-10 02:03:33.620,,"RT @nayhb17: Trump answers questions like dudes do when they get caught by their girl.

I'm tiredt.",,, trump answers questions like dudes do when they get caught by their girl im tiredt,2,2,2
77,79,2016-10-10 02:03:33.590,,RT @Gingerhazing: Does Trump think there's like...only one senator and they personally make all the laws,,, does trump think theres likeonly one senator and they personally make all the laws,2,2,2
78,80,2016-10-10 02:03:33.455,,Audience questioners are on a bathroom break #debate,,,audience questioners are on a bathroom break,2,2,2
79,81,2016-10-10 02:03:33.535,,why didn't you do it? so sarcastic man😂 #debate,,,why didnt you do it so sarcastic man,2,2,2
80,82,2016-10-10 02:03:33.521,,RT @JulieCareyNBC: Trump: She's all talk and no action. Clinton: ticks off long list of accomplishments. https://t.co/H6XxZLfyiO,,, trump shes all talk and no action clinton ticks off long list of accomplishments,2,2,2
81,83,2016-10-10 02:03:33.639,,RT @DrJillStein: There was very clear evidence that the DNC definitely tampered with elections behind closed doors to smear Bernie Sanders.…,,, there was very clear evidence that the dnc definitely tampered with elections behind closed doors to smear bernie sanders…,0,0,0
82,84,2016-10-10 02:03:33.609,,"RT @NyleDiMarco: I'm just so glad I can't hear Trump.

#DeafGain",,, im just so glad i cant hear trump,2,2,2
83,85,2016-10-10 02:03:33.617,,"RT @SteveRattner: How Trump vs. Clinton would tax the top 1% #debatenight 
https://t.co/2sfgmyepwa https://t.co/2ayz918ACX",,, how trump vs clinton would tax the top ,2,2,2
84,87,2016-10-10 02:03:33.635,,"RT @MikeFrankovich: Trump will hit his 10,000 steps today just from the debate. #debate",,, trump will hit his 000 steps today just from the debate,2,2,2
85,88,2016-10-10 02:03:33.636,,"RT @TassmanianD: Bernie is all ""don't you bring me into this""  #debate https://t.co/EPmOzNuKwY",,, bernie is all dont you bring me into this,2,2,2
86,89,2016-10-10 02:03:33.615,,"RT @STRONG_OPED: #debate

IF #TRUMP HAD NOT PAID WHAT HE OWED
WOULD OBAMA'S IRS LET HIM OFF",,, if had not paid what he owed would obamas irs let him off,2,2,2
87,90,2016-10-10 02:03:33.305,,Eating an edible Donald Trump during tonight's #debate https://t.co/A7JESkrTzN,,,eating an edible donald trump during tonights,2,2,2
88,91,2016-10-10 02:03:33.633,,@HillaryClinton Trump killed it.. hahahaa you lost!,,,trump killed it hahahaa you lost,0,0,0
89,92,2016-10-10 02:03:33.665,,RT @PeteBlackburn: I bet Abraham Lincoln would rather go watch another play than watch this debate.,,, i bet abraham lincoln would rather go watch another play than watch this debate,2,2,2
90,93,2016-10-10 02:03:33.679,,RT @dcexaminer: Trump: Kahn would be alive if I were president https://t.co/w3up1uiXj3 https://t.co/d73J4viqd3,,, trump kahn would be alive if i were president,2,2,2
91,94,2016-10-10 02:03:33.672,,Good thing Gary Johnson isn't in this #debate lol,,,good thing gary johnson isnt in this lol,2,2,2
92,95,2016-10-10 02:03:33.293,,"RT @ScottPresler: Hillary said she will raise taxes on the middle class. 

#DebateNight #Debate #Debates https://t.co/N5tW5oslXG",,, hillary said she will raise taxes on the middle class,2,2,2
93,96,2016-10-10 02:03:33.684,,"RT @iamb: ""Why didn't she fix it on her own?""

Because she wasn't a dictator?
#debate",,, why didnt she fix it on her own because she wasnt a dictator,0,0,0
94,97,2016-10-10 02:03:33.391,,this #debate got me like ... https://t.co/c2zO3TebrA,,,this got me like ,2,2,2
95,98,2016-10-10 02:03:33.527,,"RT @anamariecox: Trump’s argument is: “I was able to avoid paying taxes bc Hillary let me… but don’t vote for her, bc she’ll definitely rai…",,, trump’s argument is “i was able to avoid paying taxes bc hillary let me… but don’t vote for her bc she’ll definitely rai…,2,2,2
96,99,2016-10-10 02:03:33.641,,RT @davidaxelrod: This is a preposterous argument: if you were an effective senator you would have singlehandedly reformed the tax system.…,,, this is a preposterous argument if you were an effective senator you would have singlehandedly reformed the tax system…,2,2,2
97,100,2016-10-10 02:03:33.572,,#Cancel2016Election Roseanne Barr for President https://t.co/o2eHjN8t65,,,roseanne barr for president,2,2,2
98,101,2016-10-10 02:03:33.538,,RT @SarahKSilverman: and Donald what were you doing during this time? #debate,,, and donald what were you doing during this time,2,2,2
99,102,2016-10-10 02:03:33.579,,RT @pattonoswalt: I just realized -- I wanna play unlimited Hold 'Em against Donald Trump. HE SNIFFS WHEN HE'S ABOUT TO LIE. #debates,,, i just realized -- i wanna play unlimited hold em against donald trump he sniffs when hes about to lie,2,2,2
100,103,2016-10-10 02:03:33.677,"Washington, DC","@DenisDison and, it's Hillary's fault",-77.0143985,38.898603,and its hillarys fault,2,2,2
101,104,2016-10-10 02:03:33.582,"Hendersonville, TN",@mariashriver I'm stress drinking my wine...LoL #debates #debate,-86.5851,36.307425,im stress drinking my winelol,2,2,2
102,105,2016-10-10 02:03:33.657,,RT @Bisquick: America's Breakfast Debate is getting heated ...It's your breakfast and your vote. #VotePancakes or #VoteWaffles https://t.co…,,, americas breakfast debate is getting heated its your breakfast and your vote or,4,4,4
103,106,2016-10-10 02:03:33.618,,RT @aaliyahgray93: Rt if unproblematic @NiallOfficial would make a better president as Trump.,,, rt if unproblematic would make a better president as trump,2,2,2
104,107,2016-10-10 02:03:33.701,,Donald Trump isn't winning the debate.. he just DOESNT STOP INTERRUPTING. He's so rude and unpresidential it's ridiculous,,,donald trump isnt winning the debate he just doesnt stop interrupting hes so rude and unpresidential its ridiculous,0,0,0
105,108,2016-10-10 02:03:33.707,,"RT @ananavarro: This debate has now officially turned into a Real Housewives Reunion. Sorry, @Andy. I think I just cheapened Real Housewive…",,, this debate has now officially turned into a real housewives reunion sorry  i think i just cheapened real housewive…,0,0,0
106,109,2016-10-10 02:03:33.596,,RT @JohnFugelsang: Trump's worst nightmare. 2 women and a gay man telling him not to talk. #debate,,, trumps worst nightmare women and a gay man telling him not to talk,0,0,0
107,110,2016-10-10 02:03:34.681,,RT @AriMelber: Trump appears to believe Clinton is responsible for tax policies of Republicans in office. Weird.,,, trump appears to believe clinton is responsible for tax policies of republicans in office weird,2,2,2
108,111,2016-10-10 02:03:34.542,,RT @HillaryClinton: Remember. #Debate https://t.co/rlMbTt5WwY,,, remember,2,2,2
109,112,2016-10-10 02:03:34.670,,We are doomed... Lord just gon head and take me to the Upper Room now... cause this debate and candidates are sad,,,we are doomed lord just gon head and take me to the upper room now cause this debate and candidates are sad,0,0,0
110,113,2016-10-10 02:03:34.551,,RT @danpfeiffer: Trump knows less about how government works than the average @VeepHBO viewer,,, trump knows less about how government works than the average viewer,2,2,2
111,114,2016-10-10 02:03:34.661,,Trump is a beast,,,trump is a beast,2,2,2
112,115,2016-10-10 02:03:34.549,,"RT @rodger_sherman: HILLARY: cuz I'm reaal
TRUMP: THE WAY YOU WALK THE WAY YOU TALK 
HILLARY: cuz I'm reaaaaal
TRUMP &amp; HILLARY: and iii…",,, hillary cuz im reaal trump the way you walk the way you talk hillary cuz im reaaaaal trump &amp hillary and iii…,2,2,2
113,116,2016-10-10 02:03:34.591,,RT @ReactionaryTree: This. Why dont they bring up Hillary's globalist vision of a borderless hemisphere #debate https://t.co/28yW1pZdZf,,, this why dont they bring up hillarys globalist vision of a borderless hemisphere,2,2,2
114,117,2016-10-10 02:03:34.492,,RT @ivan_hernandez: When Hillary dreamed of running for pres as a kid what wrong yet competent republican did she imagine debating and is s…,,, when hillary dreamed of running for pres as a kid what wrong yet competent republican did she imagine debating and is s…,2,2,2
115,118,2016-10-10 02:03:34.482,,"RT @FoxNews: .@realDonaldTrump: ""She has been a disaster as a senator. A disaster."" #Debate #FoxNews2016 https://t.co/dEBi5MAoAZ",,,  she has been a disaster as a senator a disaster,2,2,2
116,119,2016-10-10 02:03:34.607,,Just 4 pieces of legislation in 8 years! That's nothing to brag about HRC. #debate #tytlive,,,just pieces of legislation in years thats nothing to brag about hrc,2,2,2
117,120,2016-10-10 02:03:34.572,,Trump criticizing Hillary for not eliminating carried interest as 1 senator of 100. Does he get even the basics of how governing works?,,,trump criticizing hillary for not eliminating carried interest as senator of  does he get even the basics of how governing works,2,2,2
118,121,2016-10-10 02:03:34.578,,"RT @BErick1123: ""Why is my name in your mouth?"" #debate https://t.co/MQadjlaA1l",,, why is my name in your mouth,2,2,2
119,122,2016-10-10 02:03:34.589,,"RT @voxdotcom: What we know about Donald Trump's tax returns, explained https://t.co/HrTh0I3uMY #debate https://t.co/TmwKDECTtm",,, what we know about donald trumps tax returns elained,2,2,2
120,123,2016-10-10 02:03:34.663,,"RT @BresPolitico: Trump far, far better than the first debate. He's winning this debate",,, trump far far better than the first debate hes winning this debate,2,2,2
121,124,2016-10-10 02:03:34.657,,RT @MaxBoot: Trump's performance is far worse than in first debate. Worst performance of any candidate in presidential debate ever. He is u…,,, trumps performance is far worse than in first debate worst performance of any candidate in presidential debate ever he is u…,0,0,0
122,125,2016-10-10 02:03:34.477,,"RT @jonnysun: cooper: do u pay taxes
trump: no!
cooper: so you dont
trump: of course i do
cooper: what
trump: bernie sanders
cooper: wait w…",,, cooper do u pay taxes trump no cooper so you dont trump of course i do cooper what trump bernie sanders cooper wait w…,2,2,2
123,126,2016-10-10 02:03:34.620,,RT @juliezeilinger: Wouldn't it be great if we made Trump take the AP US Government exam would he even get a 1 #debate,,, wouldnt it be great if we made trump take the ap us government exam would he even get a,2,2,2
124,127,2016-10-10 02:03:34.675,,RT @rebecccablair: Does Trump not know that there's more than one Senator in the Senate?,,, does trump not know that theres more than one senator in the senate,2,2,2
125,128,2016-10-10 02:03:34.589,,RT @mariashriver: This is a bully. This is rudeness on display. I hope if our kids see this they know this is what a bully looks like. Teac…,,, this is a bully this is rudeness on display i hope if our kids see this they know this is what a bully looks like teac…,0,0,0
126,129,2016-10-10 02:03:34.603,,"RT @RealScottErnst: Right now, on the #debate stage, we see:
#POTUS #Trump
and Inmate #CrookedHillary",,, right now on the stage we see and inmate,2,2,2
127,130,2016-10-10 02:03:34.658,,"RT @PhillyD: Teacher: Do you have the paperwork done?!
Me: Here's the deal. I want to destroy ISIS. We are going to BLOW ISIS THE FUCK UP!…",,, teacher do you have the paperwork done me heres the deal i want to destroy isis we are going to blow isis the fuck up…,2,2,2
128,131,2016-10-10 02:03:34.480,,RT @thedailybeast: A closer look at Tom Brady &amp; Trump's long-running bromance: https://t.co/DMJdqYEdUt https://t.co/PcS4hFHFmE,,, a closer look at tom brady &amp trumps long-running bromance,2,2,2
129,132,2016-10-10 02:03:34.622,,"RT @emrulelayton: Clinton is using numbers very effectively in this debate. Trump is a giant, drooling baby man. #debate",,, clinton is using numbers very effectively in this debate trump is a giant drooling baby man,2,2,2
130,133,2016-10-10 02:03:34.690,,RT @rainbowrowell: I just really want them to turn off his mic when he talks during her time. He doesn't respect the guidelines of the deba…,,, i just really want them to turn off his mic when he talks during her time he doesnt respect the guidelines of the deba…,2,2,2
131,135,2016-10-10 02:03:34.678,,RT @jazlynn_garciaa: I genuinely hate Trump so much,,, i genuinely hate trump so much,0,0,0
132,136,2016-10-10 02:03:34.672,,RT @rtyourklance: y'all these killer clowns are going too far one of them is on CNN with hillary clinton right now,,, yall these killer clowns are going too far one of them is on cnn with hillary clinton right now,0,0,0
133,137,2016-10-10 02:03:34.518,,"RT @HuffingtonPost: Trump just confirmed the massive tax write-off, as reported by @nytimes. #debates",,, trump just confirmed the massive tax write-off as reported by ,2,2,2
134,138,2016-10-10 02:03:34.428,,RT @JudgeJeanine: Women's rights? you double talking liar!!!! Show me one law you sponsored that got passed. #debate,,, womens rights you double talking liar show me one law you sponsored that got passed,2,2,2
135,139,2016-10-10 02:03:34.528,,Why is Trump walking so much... Be still #debate,,,why is trump walking so much be still,0,0,0
136,140,2016-10-10 02:03:34.515,,"RT @TeenVogue: An experienced female politician is basically being called ineffective by a man with no political experience.

I'm tired.…",,, an eerienced female politician is basically being called ineffective by a man with no political eerience im tired…,0,0,0
137,141,2016-10-10 02:03:34.683,,RT @TJMcCormack: In 53 minutes @realDonaldTrump may have won back almost everyone who left. #debate,,, in minutes may have won back almost everyone who left,2,2,2
138,142,2016-10-10 02:03:34.628,,RT @kellyoxford: Amen https://t.co/hKUAXwEbpp,,, amen,2,2,2
139,143,2016-10-10 02:03:34.648,,RT @samsteinhp: Trump admits he didn’t pay federal income taxes. his campaign aides said he did.,,, trump admits he didn’t pay federal income taxes his campaign aides said he did,2,2,2
140,144,2016-10-10 02:03:34.632,,"RT @JoshuaMound: Here's the thing: Trump *is* right that wealthy Clinton supporters also want/use these provisions, because almost all well…",,, heres the thing trump is right that wealthy clinton supporters also want/use these provisions because almost all well…,2,2,2
141,146,2016-10-10 02:03:34.581,,RT @joshuahersh: What's amazing about this is Trump has literally no experience in being forced to listen to someone else when he has somet…,,, whats amazing about this is trump has literally no eerience in being forced to listen to someone else when he has somet…,0,0,0
