,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
42,43,2016-10-10 01:04:45.113,,RT @danzellcapers94: let's fucking go hillary,,, lets fucking go hillary,2,2,2
43,44,2016-10-10 01:04:45.162,,@CNN @CNNPolitics @C3Twitty: Sad! I asked my kids to go to bed! Didn't want them to hear Trump talk! He can confuse them! I apologize.,,, sad i asked my kids to go to bed didnt want them to hear trump talk he can confuse them i apologize,0,0,0
44,45,2016-10-10 01:04:45.256,,RT @BettyBowers: Hillary seems clear: She’s not running against Melania. Why does this simple issue of which spouse is the candidate elude…,,, hillary seems clear she’s not running against melania why does this simple issue of which spouse is the candidate elude…,0,0,0
45,46,2016-10-10 01:04:45.710,"Aiken, SC",Jet lag or no jet lag - may just have to catch Clinton and Trump live in St Louis #debate #debatenight ; Real or reality...,-81.725752,33.5327425,jet lag or no jet lag - may just have to catch clinton and trump live in st louis  real or reality,2,2,2
46,47,2016-10-10 01:04:45.683,,"RT @DiamondandSilk: .@DiamondandSilk weathered the storm, we are safe and sound . Join us tonight for Debate twitter party at 9pm and a…",,,  weathered the storm we are safe and sound  join us tonight for debate twitter party at pm and a…,4,4,4
47,48,2016-10-10 01:04:45.736,,"RT @NolteNC: Debate Moderators

Anderson Cooper member of Clinton Foundation

Martha Raddatz had Obama as a guest at her wedding",,, debate moderators anderson cooper member of clinton foundation martha raddatz had obama as a guest at her wedding,2,2,2
48,49,2016-10-10 01:04:45.727,,RT @NPRKelly: Whole @NPR team buckled in to fact check. Wish us luck.  https://t.co/eHdlbY9zpd,,, whole team buckled in to fact check wish us luck d,2,2,2
49,50,2016-10-10 01:04:45.624,,RT @deeperfectgem: RT @LoniLove Instead of shaking hands Hillary greets Trump like.....  #debate https://t.co/876L0IFohm,,, rt instead of shaking hands hillary greets trump like,2,2,2
50,51,2016-10-10 01:04:45.735,,my bussy has never been more ready for this debate #Debate,,,my bussy has never been more ready for this debate,2,2,2
51,52,2016-10-10 01:04:45.675,"Manhattan, NY","Waiting on debate start with an #oktoberfest gift from my dad.  #debates2016🇺🇸 @ Kips Bay,… https://t.co/FloecuhabJ",-73.9685415,40.780709,waiting on debate start with an gift from my dad 🇺🇸 kips bay…,2,2,2
52,53,2016-10-10 01:04:45.709,,"⚡️ “POTUS addresses the Donald Trump tape”

https://t.co/xpfDYHKzg9",,,️ “potus addresses the donald trump tape” 9,2,2,2
53,54,2016-10-10 01:04:45.761,,"RT @sageboggs: I can't believe Donald Trump did that

(Feel free to RT this whenever it applies)",,, i cant believe donald trump did that feel free to rt this whenever it applies,2,2,2
54,55,2016-10-10 01:04:45.606,,"""Of course I respect women now watch me trigger and degrade the F out of a woman"" https://t.co/pcGG0s5gE6",,,of course i respect women now watch me trigger and degrade the f out of a woman,2,2,2
55,56,2016-10-10 01:04:45.753,,RT @davidsirota: This would be big news...in an alternate universe where media cared about climate change's threat to all of humanity https…,,, this would be big newsin an alternate universe where media cared about climate changes threat to all of humanity https…,2,2,2
56,58,2016-10-10 01:04:45.733,,RT @LeonidCCCP: BREAKING Senator Palpatine withdraws his endorsement of Donald Trump. https://t.co/R4Tiyl3Rak,,, breaking senator palpatine withdraws his endorsement of donald trump,2,2,2
57,59,2016-10-10 01:04:45.729,,"RT @ABC: FLASHBACK: Trump called Bill Clinton ""terrific,"" his accusers ""terrible"" and ""unattractive"" https://t.co/5kElqocBst https://t.co/J…",,, flashback trump called bill clinton terrific his accusers terrible and unattractive,2,2,2
58,60,2016-10-10 01:04:45.688,,"RT @scullymike: All pussy-grabbing, handicap-mocking, and racism aside, let's not forget that Trump was never qualified to be President.",,, all pussy-grabbing handicap-mocking and racism aside lets not forget that trump was never qualified to be president,2,2,2
59,61,2016-10-10 01:04:45.768,,Looking forward to this debate because undecided voters are all dumb as hell.,,,looking forward to this debate because undecided voters are all dumb as hell,2,2,2
60,62,2016-10-10 01:04:45.766,,Here we go. #debate,,,here we go,2,2,2
61,63,2016-10-10 01:04:45.677,,"@SouthwestAir not asking for a Trump ""apology"", asking for a way to get on my flight home",,,not asking for a trump apology asking for a way to get on my flight home,0,0,0
62,64,2016-10-10 01:04:45.759,"Dallas, TX","If anyone can keep control of this zoo, it's Martha and Anderson. Excellent choice for moderators #debate",-96.7617535,32.8198585,if anyone can keep control of this zoo its martha and anderson excellent choice for moderators,2,2,2
63,65,2016-10-10 01:04:45.791,,RT @BiancaLaVic: @907BlueDot @misspell I cringe looking at him now. Trump's a coward for using these women as a shield for his ego.,,, i cringe looking at him now trumps a coward for using these women as a shield for his ego,2,2,2
64,66,2016-10-10 01:04:45.737,,we debate now,,,we debate now,2,2,2
65,67,2016-10-10 01:04:45.582,,"Pork roast in my oven, televised pork roast upcoming. #debate",,,pork roast in my oven televised pork roast upcoming,2,2,2
66,68,2016-10-10 01:04:45.686,,"This is shameful politics. Trump has destroyed the U.S. reputation, &amp; ideal of democracy worldwide. GOP is totally responsible.#debate",,,this is shameful politics trump has destroyed the us reputation &amp ideal of democracy worldwide gop is totally responsible,0,0,0
67,69,2016-10-10 01:04:45.767,,Let's see how trump fucks this up #debate,,,lets see how trump fucks this up,2,2,2
68,70,2016-10-10 01:04:45.761,,"What's next for Trump, promising the deplorables bread and circuses?",,,whats next for trump promising the deplorables bread and circuses,2,2,2
69,71,2016-10-10 01:04:45.780,,"RT @johniadarola: I look forward to Trump's ""advisors"" and surrogates scurrying back into their holes on November 9th.",,, i look forward to trumps advisors and surrogates scurrying back into their holes on november th,2,2,2
70,72,2016-10-10 01:04:45.813,,I'm still pretty convinced Trump is Sacha Baron Cohen in disguise,,,im still pretty convinced trump is sacha baron cohen in disguise,2,2,2
71,73,2016-10-10 01:04:45.696,,RT @BitchMedia: Official preview of tonight's #debate https://t.co/kVZlNvdbno,,, official preview of tonights,2,2,2
72,74,2016-10-10 01:04:45.818,,Trump is gonna destroy Hillary so badly lmfao,,,trump is gonna destroy hillary so badly lmfao,2,2,2
73,75,2016-10-10 01:04:45.777,,"Playing ugly but wants to brag about women's rights?Go talk to the accusers, but the ""grab"" techniques and racism platforms r there. #debate",,,playing ugly but wants to brag about womens rightsgo talk to the accusers but the grab techniques and racism platforms r there,0,0,0
74,76,2016-10-10 01:04:45.761,,"RT @kausmickey: .@DanBalz : Fact-checkers said Hillary'd never endorsed ""open borders."" Well ... https://t.co/hjdyOQ4iAr [warning: truncate…",,,   fact-checkers said hillaryd never endorsed open borders well  [warning truncate…,2,2,2
75,77,2016-10-10 01:04:45.815,"Philadelphia, PA",Bill Clinton ≠ Hillary Clinton,-75.117998,40.0048655,bill clinton ≠ hillary clinton,2,2,2
76,78,2016-10-10 01:04:45.820,,If you think UKIP  supporters are crazy - channel 4 is proving trump supporters are bat shit mental,,,if you think ukip supporters are crazy - channel is proving trump supporters are bat shit mental,2,2,2
77,79,2016-10-10 01:04:45.750,,"RT @KrisCrockerKXLY: Not letting my young daughters 13, 10 &amp; 10 watch the debate. They're okay with that #strangedays",,, not letting my young daughters  &amp watch the debate theyre okay with that,2,2,2
78,80,2016-10-10 01:04:45.623,,nobody's gonna hold trump accountable for his own actions but hillary is supposed to be responsible for bill's???? https://t.co/Gzm5gS3w2g,,,nobodys gonna hold trump accountable for his own actions but hillary is supposed to be responsible for bills,0,0,0
79,81,2016-10-10 01:04:45.751,,RT @TaraSetmayer: So much for contrition. Instead Trump politically exploits emotionally vulnerable women to prove Clinton is worse than hi…,,, so much for contrition instead trump politically eloits emotionally vulnerable women to prove clinton is worse than hi…,0,0,0
80,82,2016-10-10 01:04:45.719,,RT @Nick_Offerman: Weird. It's like @realDonaldTrump is an Insider? https://t.co/OYBJxhqM93,,, weird its like is an insider,2,2,2
81,83,2016-10-10 01:04:45.748,,And Martha and Anderson step into the 'town hall from help' #debate,,,and martha and anderson step into the town hall from help,2,2,2
82,84,2016-10-10 01:04:45.840,,RT @Boo_T_Meats: Melania and Young Ms. Trump (Ivanka?) look so waxen and glazed. Ariana Grande probably would lick they faces,,, melania and young ms trump ivanka look so waxen and glazed ariana grande probably would lick they faces,2,2,2
83,85,2016-10-10 01:04:45.844,,"""All right, let's do this."" - America #debate",,,all right lets do this - america,2,2,2
84,86,2016-10-10 01:04:45.846,,"RT @NPRnie: Former Trump adviser Barry Bennett asked by @NPRMichel, are you still voting for Trump? ""I don't know.""",,, former trump adviser barry bennett asked by  are you still voting for trump i dont know,2,2,2
85,88,2016-10-10 01:04:46.587,,God Bless Hillary Clinton #debate,,,god bless hillary clinton,2,2,2
86,89,2016-10-10 01:04:46.371,,Debate's starting. https://t.co/cxjviItZ9O,,,debates starting,2,2,2
87,90,2016-10-10 01:04:46.608,,"and like: right off the bat, we're litterally hitting at the ""hillary did her job as a defense attoruney "" thing again?",,,and like right off the bat were litterally hitting at the hillary did her job as a defense attoruney  thing again,2,2,2
88,91,2016-10-10 01:04:46.566,,This is what misogyny looks like... https://t.co/DMtXKJjWUs,,,this is what misogyny looks like,2,2,2
89,92,2016-10-10 01:04:46.635,,This #debate is getting ugly...,,,this is getting ugly,2,2,2
90,93,2016-10-10 01:04:46.683,,@peKofX Lets get roiiiiight into the cancerous debate,,,lets get roiiiiight into the cancerous debate,2,2,2
91,94,2016-10-10 01:04:46.371,,RT @amaditalks: CBS online just tried and I mean tried hard to equivocate the Trump video and Hillary’s Wall Street speeches and that’s why…,,, cbs online just tried and i mean tried hard to equivocate the trump video and hillary’s wall street speeches and that’s why…,0,0,0
92,95,2016-10-10 01:04:46.723,,"RT @gogreen18: vetoed drinking games:
-every time trump interrupts
-every time someone goes over time
-every time you feel depressed about…",,, vetoed drinking games -every time trump interrupts -every time someone goes over time -every time you feel depressed about…,0,0,0
93,97,2016-10-10 01:04:46.688,,"More @runchat #runchat tweets, less debate tweets please. 🙈🙈",,,more tweets less debate tweets please,2,2,2
94,98,2016-10-10 01:04:46.698,,HILLARY CLINTON CONSTANTLY THREW TRASH AT THE FACE OF TRUMP WHILE HE REMAINED A GENTLEMAN EVEN CALLING HER SECRETARY CLINTON. THIS TIME ...,,,hillary clinton constantly threw trash at the face of trump while he remained a gentleman even calling her secretary clinton this time ,2,2,2
95,99,2016-10-10 01:04:46.715,,"who will win tonight's #debate????
trump, clinton, or a third party Candidate??? :D",,,who will win tonights  trump clinton or a third party candidate,2,2,2
96,100,2016-10-10 01:04:46.583,,"RT @danarel: Here is the link to my live blog of tonights #debate #atheistvoter #tcot 

https://t.co/tmFfHFoWwX",,, here is the link to my live blog of tonights,2,2,2
97,102,2016-10-10 01:04:46.624,,RT @StefanMolyneux: .@RogerJStoneJr on the the twenty-four alleged Bill Clinton victims that he has personally interviewed. #Debate https:/…,,,  on the the twenty-four alleged bill clinton victims that he has personally interviewed https/…,2,2,2
98,103,2016-10-10 01:04:46.543,,Let the games begin! #debate,,,let the games begin,2,2,2
99,104,2016-10-10 01:04:46.662,,I think I'm going to watch the debate tonight. I need to pay attention to this race since I'm voting for the first time next month.,,,i think im going to watch the debate tonight i need to pay attention to this race since im voting for the first time next month,2,2,2
100,105,2016-10-10 01:04:46.740,,"RT @NolteNC: Chew on this....

Trump's Lewd Audio Might Have Reset the Race to His Benefit 

https://t.co/cTEYmxzHYM",,, chew on this trumps lewd audio might have reset the race to his benefit,2,2,2
101,106,2016-10-10 01:04:46.731,"Woods Hole, MA",Get your dumpster fire gifs ready. #debate,-70.6634635,41.530592,get your dumpster fire gifs ready,2,2,2
102,107,2016-10-10 01:04:46.546,,"Trump: don't judge me for what I said, boys will be boys. But let's scrutinize Bill Clinton for what he did years ago.",,,trump dont judge me for what i said boys will be boys but lets scrutinize bill clinton for what he did years ago,2,2,2
103,108,2016-10-10 01:04:46.633,,Here Is Juanita Broaddrick's Affidavit That Destroys Trump's Attack On Hillary Clinton via @politicususa https://t.co/ZQHaIcyu7R,,,here is juanita broaddricks affidavit that destroys trumps attack on hillary clinton via,2,2,2
104,109,2016-10-10 01:04:46.748,,RT @deray: Trump has so little to lose given everything he's already been recorded saying. Hillary will be legendary in keeping her cool. #…,,, trump has so little to lose given everything hes already been recorded saying hillary will be legendary in keeping her cool …,0,0,0
105,110,2016-10-10 01:04:46.747,,This Presidential #debate is about to be LIT 🔥🔥🔥🔥🔥🔥🔥🔥,,,this presidential is about to be lit,2,2,2
106,111,2016-10-10 01:04:46.681,,RT @djrothkopf: Trump is the worst candidate for president in American history in the eyes of the editors of Foreign Policy magazin…,,, trump is the worst candidate for president in american history in the eyes of the editors of foreign policy magazin…,0,0,0
107,112,2016-10-10 01:04:46.693,,Is Anderson Cooper's hair dyed? 🤔🤔🤔 #debate,,,is anderson coopers hair dyed 🤔🤔🤔,2,2,2
108,113,2016-10-10 01:04:46.623,,@AntheaButler hope someone pulls the fire alarm #debate,,,hope someone pulls the fire alarm,2,2,2
109,114,2016-10-10 01:04:46.608,,RT @JaredWyand: Here's Hillary laughing about getting off a man who raped a 12-year-old girl. She's been attacking victims of rape…,,, heres hillary laughing about getting off a man who raped a -year-old girl shes been attacking victims of rape…,2,2,2
110,117,2016-10-10 01:04:46.616,,"Retweeted Aღanda (@GrnEyedMandy):

Bill's accusers are in the front row, put there by Trump, an adulterer &amp;... https://t.co/ePxrEQ3bBN",,,retweeted aღanda  bills accusers are in the front row put there by trump an adulterer &amp,2,2,2
111,118,2016-10-10 01:04:46.643,,"RT @weknowwhatsbest: If Hillary goes back to the White House, the upside is she'll be reunited with the furniture &amp; china she once stole.",,, if hillary goes back to the white house the upside is shell be reunited with the furniture &amp china she once stole,2,2,2
112,119,2016-10-10 01:04:46.719,,RT @redsteeze: So I'm pretty excited. Let's do this #debate https://t.co/FdAGla5vuL,,, so im pretty excited lets do this,4,4,4
113,120,2016-10-10 01:04:46.620,,"*Trump walks out on stage with Harambe, alive*

The millennials go ape shit

#debates",,,trump walks out on stage with harambe alive the millennials go ape shit,2,2,2
114,121,2016-10-10 01:04:46.643,,RT @latinaafortrump: Why is Juanita Broaddrick ignored? Hillarys supporters don't care that Bill raped her because he's not running for…,,, why is juanita broaddrick ignored hillarys supporters dont care that bill raped her because hes not running for…,0,0,0
115,122,2016-10-10 01:04:46.711,,"RT @randyprine: Clintons left the White House and saved lives, now they want to save us from Trump!  https://t.co/a849dISzrM",,, clintons left the white house and saved lives now they want to save us from trump,2,2,2
116,123,2016-10-10 01:04:46.768,,RT @ConcernedMom420: Hillary Clinton caught ripping out of a bong on live television! Retweet to get this devil's lettuce lover arrested! h…,,, hillary clinton caught ripping out of a bong on live television retweet to get this devils lettuce lover arrested h…,2,2,2
117,124,2016-10-10 01:04:46.687,,@sethmnookin disagree. Not showing would mean Trump set the agenda.,,,disagree not showing would mean trump set the agenda,2,2,0
118,126,2016-10-10 01:04:46.590,,What a horrifying time to be alive #debate,,,what a horrifying time to be alive,2,2,2
119,127,2016-10-10 01:04:46.753,,"RT @Cernovich: Cernocheck: True.

Trump then went on Facebook live with Bill Clinton's rape victims.

https://t.co/1RPQnVoIiP https://t.co/…",,, cernocheck true trump then went on facebook live with bill clintons rape victims,2,2,2
120,128,2016-10-10 01:04:46.601,,RT @TheBaxterBean: REMINDER: Donald Trump praised Hillary Clinton in 1999. #Debate https://t.co/RrY1rVoown,,, reminder donald trump praised hillary clinton in ,2,2,2
121,129,2016-10-10 01:04:46.649,,RT @danetravisjones: @BretBaier Your whole panel except  @MonicaCrowley is pro-Hillary. You sound like it also. What happened to you? Oh ye…,,, your whole panel except is pro-hillary you sound like it also what happened to you oh ye…,0,0,0
122,131,2016-10-10 01:04:47.569,,"RT @ABCPolitics: FLASHBACK: Trump called Bill Clinton ""terrific,"" his accusers ""terrible"" and ""unattractive"" https://t.co/0LnF6OZAo0 https:…",,, flashback trump called bill clinton terrific his accusers terrible and unattractive 0 https…,0,0,0
123,132,2016-10-10 01:04:47.695,,"@bencasselman Trump coming in formally and poised, and prepared. 

I'd be less surprised by an alien invasion than that.",,,trump coming in formally and poised and prepared id be less surprised by an alien invasion than that,2,2,2
124,135,2016-10-10 01:04:47.673,,RT @SarahKSilverman: I love the stark set it's very Our Town #Debate,,, i love the stark set its very our town,4,4,4
125,136,2016-10-10 01:04:47.614,,One last coke line for @realDonaldTrump before he takes the stage.  #debate #trumptrain #derailed #MAGA,,,one last coke line for before he takes the stage,2,2,2
126,137,2016-10-10 01:04:47.626,,"RT @ConnorFranta: some are uneducated, others are ignorant, but only a select few are truly horrible. donald trump was, is and forever will…",,, some are uneducated others are ignorant but only a select few are truly horrible donald trump was is and forever will…,0,0,0
127,138,2016-10-10 01:04:47.609,,RT @andrewvolpe: It hasn't started and it's already disgusting. #debate,,, it hasnt started and its already disgusting,0,0,0
128,139,2016-10-10 01:04:47.593,,Downstairs neighbors are watching football. I like to pretend they're cheering at the #debate,,,downstairs neighbors are watching football i like to pretend theyre cheering at the,4,4,4
129,140,2016-10-10 01:04:47.649,,RT @tavormike: And that is what makes Hillary👎👎👎 the hypocrite that she is!!! And the El Stupido lame stream media gives them a pa…,,, and that is what makes hillary the hypocrite that she is and the el stupido lame stream media gives them a pa…,2,2,2
130,141,2016-10-10 01:04:47.694,,"RT @P0TUSTrump: If your wife, mother or daughter was raped by Bill Clinton, and then Hillary threatened them, would you vote for her?

#Jus…",,, if your wife mother or daughter was raped by bill clinton and then hillary threatened them would you vote for her …,2,2,2
131,142,2016-10-10 01:04:47.534,,RT @andrewbogut: Here we go!!!! Jerry Springer circa 2016 #debate,,, here we go jerry springer circa,2,2,2
132,143,2016-10-10 01:04:47.541,,RT @Max_Fisher: I will be live-tweeting the debate or until I die of alcohol poisoning,,, i will be live-tweeting the debate or until i die of alcohol poisoning,2,2,2
133,144,2016-10-10 01:04:47.638,,RT @PeterBurnsESPN: Here’s your shocked koala pic for tonight’s #Debate. Use wisely please. #RespectTheKoala https://t.co/1V4CTuykBO,,, here’s your shocked koala pic for tonight’s  use wisely please,2,2,2
134,145,2016-10-10 01:04:47.446,,RT @FiveThirtyEight: 70% of voters trust Clinton more than Trump on issues of women's rights. #debate https://t.co/B19uYOATQF,,,  of voters trust clinton more than trump on issues of womens rights,2,2,2
135,146,2016-10-10 01:04:47.642,,RT @politicalwire: Trump has succeeded in turning a presidential campaign into a reality TV show,,, trump has succeeded in turning a presidential campaign into a reality tv show,2,2,2
136,147,2016-10-10 01:04:47.690,,RT @Deanofcomedy: When you don't understand the issues you hold a press event an hour before the #debate  to distract people from the issues,,, when you dont understand the issues you hold a press event an hour before the to distract people from the issues,0,0,0
137,149,2016-10-10 01:04:47.550,,"RT @atensnut: Hillary calls Trump's remarks ""horrific"" while she lives with and protects a ""Rapist"".  Her actions are horrific.",,, hillary calls trumps remarks horrific while she lives with and protects a rapist her actions are horrific,2,2,2
138,150,2016-10-10 01:04:47.663,,Here we go again! let's watch the 2nd presidential #debate and see #DonaldTrump go down the hill,,,here we go again lets watch the nd presidential and see go down the hill,4,4,4
139,151,2016-10-10 01:04:47.698,,@HillaryClinton Trump supporters are rapust enablers as well. Now what?,,,trump supporters are rapust enablers as well now what,2,2,2
140,152,2016-10-10 01:04:47.576,,#debate South Park had it right......,,,south park had it right,2,2,2
141,153,2016-10-10 01:04:47.448,,RT @DianaGiannatta1: GOOD what @HillaryClinton  did to these women she never gave a shit about OF them .Hillary put down rigged Bernie s…,,, good what did to these women she never gave a shit about of them hillary put down rigged bernie s…,2,2,2
142,154,2016-10-10 01:04:47.538,,"RT @JaredWyand: Meet Juanita Broaddrick,

She was violently raped by Bill Clinton and then bullied into silence by Hillary

#debate https:/…",,, meet juanita broaddrick she was violently raped by bill clinton and then bullied into silence by hillary https/…,2,2,2
143,155,2016-10-10 01:04:47.726,,RT @deanna_reyess: My mans Anderson Cooper about to moderate the hell out of this debate,,, my mans anderson cooper about to moderate the hell out of this debate,2,2,2
144,156,2016-10-10 01:04:47.360,,"Another day, another debate. Lets get started...",,,another day another debate lets get started,2,2,2
