,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
22,22,2016-10-10 02:18:11.601,,RT @Advil: TALK ABOUT THE ALLOCATION OF ALL THE MONEY YOU TAKE OUT OF OUR PAYCHECKS. #debate https://t.co/kM2FGlYkg1,,, talk about the allocation of all the money you take out of our paychecks 1,2,2,2
23,23,2016-10-10 02:18:11.566,,RT @GovGaryJohnson: An apology does not include shifting this to Bill Clinton. #debate,,, an apology does not include shifting this to bill clinton,0,0,0
24,24,2016-10-10 02:18:11.648,,"RT @realDonaldTrump: In my administration, EVERY American will be treated equally, protected equally, and honored equally #Debate #BigLeagu…",,, in my administration every american will be treated equally protected equally and honored equally …,2,2,2
25,25,2016-10-10 02:18:11.650,,RT @metroadlib: donald trump doesn't know that black ppl don't just live in cities.,,, donald trump doesnt know that black ppl dont just live in cities,2,2,0
26,26,2016-10-10 02:18:11.641,,RT @RapefugeeWatch: Face of a criminal who knows his time is up. #Debate #Bill https://t.co/WeJVcaPtcQ,,, face of a criminal who knows his time is up,2,2,2
27,27,2016-10-10 02:18:11.526,,Nope. https://t.co/WCwAY1fbkY,,,nope,2,2,2
28,28,2016-10-10 02:18:11.456,,RT @mike_wood: I only feel sympathy for animals with natural orange colour. #debate https://t.co/LIql1LJcPz,,, i only feel sympathy for animals with natural orange colour,2,2,2
29,29,2016-10-10 02:18:11.613,,RT @benshapiro: Hillary says no troops. But Special Forces. Which are magical invisible troops. https://t.co/YYXyjnIEbv,,, hillary says no troops but special forces which are magical invisible troops,0,0,0
30,31,2016-10-10 02:18:11.318,,"No shake, lots of sniffles: Presidential debate memes coming fast - CNET https://t.co/BVylndIE33 https://t.co/t1AYUufojV",,,no shake lots of sniffles presidential debate memes coming fast - cnet,2,2,2
31,32,2016-10-10 02:18:11.676,,Luh-Tino? Someone please get Hillary hooked on phonics #debates,,,luh-tino someone please get hillary hooked on phonics,2,2,2
32,33,2016-10-10 02:18:11.565,,RT @SarahKSilverman: Someone should show him what disaster is.  He's maybe not experienced actual disaster  #debate,,, someone should show him what disaster is hes maybe not eerienced actual disaster,0,0,0
33,34,2016-10-10 02:18:11.665,,RT @ChrisMurphyCT: Martha Raddatz trying to tutor Trump on foreign policy in real time.  In the middle of a presidential debate. This is un…,,, martha raddatz trying to tutor trump on foreign policy in real time in the middle of a presidential debate this is un…,2,2,2
34,35,2016-10-10 02:18:11.586,,What the hell? https://t.co/NxmaKV8TWP,,,what the hell,2,2,2
35,36,2016-10-10 02:18:11.582,,"RT @kumailn: Whenever a black person asks a question, Trump talks about inner cities. The racism is breathtaking. #debates",,, whenever a black person asks a question trump talks about inner cities the racism is breathtaking,2,2,2
36,37,2016-10-10 02:18:11.695,,"RT @EricHennig: Trump says he respects all women. Yet, he can't even RESPECT the woman asking him questions! Anyone else see this? @SophiaB…",,, trump says he respects all women yet he cant even respect the woman asking him questions anyone else see this …,2,2,2
37,38,2016-10-10 02:18:11.554,,RT @JudgeJeanine: Russian aggression? Hillary you can't admit that ISIS is the one killing children?? #Debate,,, russian aggression hillary you cant admit that isis is the one killing children,2,2,2
38,39,2016-10-10 02:18:11.569,,#HilaryClinton is answering the question #canyoubeadevotedpresident ?? #debate,,,is answering the question ,2,2,2
39,40,2016-10-10 02:18:11.624,,"RT @CassandraRules: She just said ""I was very humbled"" in the most smug and bitchy manner humanly possible #debate",,, she just said i was very humbled in the most smug and bitchy manner humanly possible,2,2,2
40,41,2016-10-10 02:18:11.595,,"#debates ""What do you have to lose?"" Trump still says that CentralPark5 is guilty despite science proving innocence=his attitude on policy",,,what do you have to lose trump still says that centralpark5 is guilty despite science proving innocence=his attitude on policy,0,0,0
41,42,2016-10-10 02:18:11.612,,RT @AdBell45: Arming rebels don't work Mrs. Clinton. #debate,,, arming rebels dont work mrs clinton,2,2,2
42,43,2016-10-10 02:18:11.493,,RT @PeterHoare: Great to see that Steven Avery from Making A Murderer made it out to the #Debate! https://t.co/2A51UFbaVC,,, great to see that steven avery from making a murderer made it out to the  c,4,4,4
43,44,2016-10-10 02:18:11.677,,"RT @callistatwey: i love how trump immediately acts like the victim when his 2 minutes are up. news flash @realDonaldTrump, you're not tayl…",,, i love how trump immediately acts like the victim when his minutes are up news flash  youre not tayl…,2,2,2
44,45,2016-10-10 02:18:11.551,,With all the hot air coming out of trump they must need air conditioning #debate,,,with all the hot air coming out of trump they must need air conditioning,0,0,0
45,46,2016-10-10 02:18:11.608,,One thing I can bet is that whoever wins will definitely not secure a second term. #debate,,,one thing i can bet is that whoever wins will definitely not secure a second term,2,2,2
46,47,2016-10-10 02:18:11.629,,Boom https://t.co/njQlPaJQK4,,,boom,2,2,2
47,48,2016-10-10 02:18:11.666,,RT @Jon_Clabo: If you think Hillary Clinton's lies aren't a big deal but get concerned over trump talking about women ten years ago you're…,,, if you think hillary clintons lies arent a big deal but get concerned over trump talking about women ten years ago youre…,2,2,2
48,49,2016-10-10 02:18:11.683,,Remind me why I even turned this on. #debate,,,remind me why i even turned this on,2,2,2
49,50,2016-10-10 02:18:11.672,,@realDonaldTrump Hillary will reveal her emails when you reveal what your hairpiece is made out of  #ChargersVote,,,hillary will reveal her emails when you reveal what your hairpiece is made out of,2,2,2
50,51,2016-10-10 02:18:11.676,,RT @BretBaier: Interesting to note @mike_pence has not tweeted during debate. @timkaine has been tweeting/retweeting throughout #debate,,, interesting to note has not tweeted during debate has been tweeting/retweeting throughout,2,2,2
51,52,2016-10-10 02:18:11.621,,RT @FalseNobody: Translation: Jewish neocon shocked Trump doesn't want Middle East destabilization to benefit Israel. https://t.co/MAC9NMTx…,,, translation jewish neocon shocked trump doesnt want middle east destabilization to benefit israel,2,2,2
52,53,2016-10-10 02:18:11.632,,"RT @deray: Also, @realDonaldTrump doesn't seem to realize that black folks don't only live in the ""inner city."" #Debate",,, also doesnt seem to realize that black folks dont only live in the inner city,0,0,0
53,54,2016-10-10 02:18:11.555,,RT @Nibellion: Trump's knowledge about foreign affairs and politics makes Metal Gear Solid look like science,,, trumps knowledge about foreign affairs and politics makes metal gear solid look like science,2,2,2
54,55,2016-10-10 02:18:11.683,,RT @KathyShelton_: I may be Hillary Clinton’s 1st female victim. She ruined my life; defended my rapist &amp; blamed me. I was 12 yrs old. Then…,,, i may be hillary clinton’s st female victim she ruined my life defended my rapist &amp blamed me i was yrs old then…,0,0,0
55,56,2016-10-10 02:18:11.501,,"RT @PfeifferDC: Martha Raddatz playing into Trump's ""3 on 1"" narrative.",,, martha raddatz playing into trumps 3 on  narrative,2,2,2
56,57,2016-10-10 02:18:11.665,,"RT @mizgillianberry: ""I a human american hold many taxes that I pay even though ISIS stealing jobs Hillary did it she stole my human ame…",,, i a human american hold many taxes that i pay even though isis stealing jobs hillary did it she stole my human ame…,0,0,0
57,59,2016-10-10 02:18:11.706,,"RT @jk_rowling: Trump says 'just words, folks.' It's his accusation and his defence. Words don't matter. Facts don't matter. If they don't,…",,, trump says just words folks its his accusation and his defence words dont matter facts dont matter if they dont…,2,2,2
58,60,2016-10-10 02:18:11.693,,Hillary Clinton...the daughter of Satan himself. #debate,,,hillary clintonthe daughter of satan himself,2,2,2
59,61,2016-10-10 02:18:11.467,,RT @BuzzFeed: welp https://t.co/afDmHFNvRB,,, welp,2,2,2
60,62,2016-10-10 02:18:11.493,,RT @ABC: Debate fact-check: Donald Trump said the U.S. gave Iran $150 billion in one-sided transaction. Grade: False …,,, debate fact-check donald trump said the us gave iran $150 billion in one-sided transaction grade false …,2,2,2
61,63,2016-10-10 02:18:11.596,,"RT @JohnDingell: It's increasingly clear that Trump just learned the word ""Latino"" last week.",,, its increasingly clear that trump just learned the word latino last week,2,2,2
62,64,2016-10-10 02:18:11.707,,RT @postpolitics: Fact Check: Trump’s wrong on ISIS and Libyan oil https://t.co/zhQrHPqKn3 https://t.co/5D3U45flnE,,, fact check trump’s wrong on isis and libyan oil,2,2,2
63,65,2016-10-10 02:18:11.700,,"RT @ladygaga: Did he just say? ""How stupid is our country?""-Trump VERY IMPORTANT TO VOTE #presidentialdebate #Vote #Vote4America",,, did he just say how stupid is our country-trump very important to vote,2,2,2
64,66,2016-10-10 02:18:11.602,,"RT @realDonaldTrump: History lesson: There’s a big difference between Hillary Clinton and Abraham Lincoln. For one, his nickname is Hone…",,, history lesson there’s a big difference between hillary clinton and abraham lincoln for one his nickname is hone…,2,2,2
65,67,2016-10-10 02:18:11.538,,"RT @bpolitics: ""You think it was fine to delete 33,000 emails? I don't think so"" Trump says https://t.co/fLWAl3krne #debate https://t.co/aj…",,, you think it was fine to delete 000 emails i dont think so trump says,0,0,0
66,68,2016-10-10 02:18:12.658,,RT @jerryspringer: Hillary Clinton belongs in the White House. Donald Trump belongs on my show.,,, hillary clinton belongs in the white house donald trump belongs on my show,2,2,2
67,69,2016-10-10 02:18:12.573,,RT @WorldofIsaac: You are literally too stupid to insult https://t.co/QapOpwYB7V,,, you are literally too stupid to insult,2,2,2
68,70,2016-10-10 02:18:12.482,,RT @vindenmed327: I think that is who will turn out in droves #RedNationRising #BigLeagueTruth #Trumptruth #HillaryForPrison…,,, i think that is who will turn out in droves …,2,2,2
69,71,2016-10-10 02:18:12.446,,How Can Black People Trust Hillary Clinton After the 2008 Campaign? | Huffington Post https://t.co/N3g6VAGav2,,,how can black people trust hillary clinton after the campaign | huffington post 2,2,2,2
70,72,2016-10-10 02:18:12.529,,"Trump paces like he's waiting for his turn in a rap battle. Would be great if he pulled an 8-mile, started insulting himself. #momsspaghetti",,,trump paces like hes waiting for his turn in a rap battle would be great if he pulled an -mile started insulting himself,2,2,2
71,73,2016-10-10 02:18:12.413,,"RT @sjkauf: Trump trying to get in his 10,000 steps like: https://t.co/veQ0kidMTR",,, trump trying to get in his 000 steps like,2,2,2
72,74,2016-10-10 02:18:12.565,,RT @GeeFrodo: hey trump #debate https://t.co/HQnnd7981l,,, hey trump,2,2,2
73,75,2016-10-10 02:18:12.622,,"I can't remember a presidential #debate where one candidate directly called the other a ""liar"" this much. #Trump is on a record setting pace",,,i cant remember a presidential where one candidate directly called the other a liar this much is on a record setting pace,0,0,0
74,76,2016-10-10 02:18:12.660,,"RT @NathanZed: How are people gonna say ""Trump didn't mean it he's still growing as a person"" like this man ain't 70 and about to expire so…",,, how are people gonna say trump didnt mean it hes still growing as a person like this man aint and about to eire so…,0,0,0
75,78,2016-10-10 02:18:12.547,,RT @PeteBlackburn: I bet Abraham Lincoln would rather go watch another play than watch this debate.,,, i bet abraham lincoln would rather go watch another play than watch this debate,2,2,2
76,79,2016-10-10 02:18:12.474,,"RT @SCClemons: Major rumors swirling in real time, right now that @mike_pence has asked 2 be removed from the Presidential ticket. Historic…",,, major rumors swirling in real time right now that has asked be removed from the presidential ticket historic…,2,2,2
77,80,2016-10-10 02:18:12.512,,@jonfavs trump is a goof but where is the proof that russia is interfering with this election #fearmongering,,,trump is a goof but where is the proof that russia is interfering with this election,2,2,2
78,81,2016-10-10 02:18:12.655,,RT @DailyDebatePoll: Who tired of hearing Hillary Clinton mouth #debate #TrumpVsClinton #debate2016 #NeverHillary #polls,,, who tired of hearing hillary clinton mouth,2,2,2
79,82,2016-10-10 02:18:12.611,,RT @OnionPolitics: Trump Thrilled To Receive Question Vague Enough That He Can Ramble Without Being Called Out #debate,,, trump thrilled to receive question vague enough that he can ramble without being called out,2,2,2
80,83,2016-10-10 02:18:12.583,,"#Debate
""A lot of people are worried that they wouldn't have a place in Donald Trump's America"" 
Yes.",,,a lot of people are worried that they wouldnt have a place in donald trumps america yes,0,0,0
81,85,2016-10-10 02:18:12.530,,"RT @jonnysun: cooper: do u pay taxes
trump: no!
cooper: so you dont
trump: of course i do
cooper: what
trump: bernie sanders
cooper: wait w…",,, cooper do u pay taxes trump no cooper so you dont trump of course i do cooper what trump bernie sanders cooper wait w…,2,2,2
82,86,2016-10-10 02:18:12.681,,"does trump seriously think the only minorities in the United States are African Americans, Latinos, Hispanics and ""inter-cities""",,,does trump seriously think the only minorities in the united states are african americans latinos hispanics and inter-cities,2,2,2
83,87,2016-10-10 02:18:12.499,,"RT @NBCNews: FACT CHECK: Trump says Clinton ""acid washed"" her email server. She did not.
More #debate fact checks:…",,, fact check trump says clinton acid washed her email server she did not more fact checks…,0,0,0
84,88,2016-10-10 02:18:12.634,,RT @NolteNC: Martha Raddatz is now debating Trump.,,, martha raddatz is now debating trump,2,2,2
85,89,2016-10-10 02:18:12.556,,"RT @SalamMorcos: Trump's tax code will bankrupt the US, and Republicans will blame the deficit to cut Social security, Medicaid, Medicare,…",,, trumps tax code will bankrupt the us and republicans will blame the deficit to cut social security medicaid medicare…,2,2,2
86,90,2016-10-10 02:18:12.570,,How many times has Trump interrupted Hillary and the moderators? https://t.co/unIYlYQzT7,,,how many times has trump interrupted hillary and the moderators,2,2,2
87,91,2016-10-10 02:18:12.601,,RT @RichardEngel: Trump sniping at moderators. Building a case he’s being unfairly treated. I suspect he’ll be tweeting about this into the…,,, trump sniping at moderators building a case he’s being unfairly treated i suspect he’ll be tweeting about this into the…,2,2,2
88,92,2016-10-10 02:18:12.658,,"I love how she actually adresses the person who asked the question and ANSWERS! He on other hand... shes bad, im good, the best #debate",,,i love how she actually adresses the person who asked the question and answers he on other hand shes bad im good the best,4,4,4
89,93,2016-10-10 02:18:12.608,,RT @TomiLahren: As usual. She talk about it. Nothing gets done. #debate,,, as usual she talk about it nothing gets done,2,2,2
90,94,2016-10-10 02:18:12.627,,"RT @Forbes: ""I will be a President for all of our people."" —Donald Trump #Debate",,, i will be a president for all of our people —donald trump,2,2,2
91,95,2016-10-10 02:18:12.539,,"In case debate no.3 will take place, he can use this to continue the 'biased media' attack. https://t.co/k5mjTGN7gz",,,in case debate no3 will take place he can use this to continue the biased media attack,2,2,2
92,96,2016-10-10 02:18:12.258,,@HillaryClinton is crumbling. She can't seem to answer questions without reciting her resume again and again. @realDonaldTrump #debate,,,is crumbling she cant seem to answer questions without reciting her resume again and again,0,0,0
93,97,2016-10-10 02:18:12.613,,RT @1followernodad: wait did you go to inner cities because the man asking the question was black? #debate,,, wait did you go to inner cities because the man asking the question was black,2,2,2
94,98,2016-10-10 02:18:12.621,,RT @IainDale: Hillary's problem in this debate is that after 75 minutes I can't remember a damn thing she's said. Trump's problem is that I…,,, hillarys problem in this debate is that after minutes i cant remember a damn thing shes said trumps problem is that i…,0,0,0
95,99,2016-10-10 02:18:12.357,,RT @MSDVisuals: Trump stop mentioning my boy Bernie he wants nothing to do with you #debate https://t.co/yVs7UJRxc7,,, trump stop mentioning my boy bernie he wants nothing to do with you,0,0,0
96,100,2016-10-10 02:18:12.640,,"RT @BuzzFeed: Martha Raddatz: *asks question*

Trump: starts talking about something else

Raddatz: answer the question

Trump: the earth i…",,, martha raddatz asks question trump starts talking about something else raddatz answer the question trump the earth i…,2,2,2
97,102,2016-10-10 02:18:12.606,,Trump's answer when asked about being a devoted president was just a slew of insults about Hilary. #Debates2016,,,trumps answer when asked about being a devoted president was just a slew of insults about hilary,2,2,2
98,103,2016-10-10 02:18:12.667,,"RT @EElivestTr3: For any person of color who thinks ""what do we have to lose"" by voting for Trump, just watch 12 yrs a Slave #debates",,, for any person of color who thinks what do we have to lose by voting for trump just watch yrs a slave,2,2,2
99,104,2016-10-10 02:18:12.639,,"RT @TimSClark: #Trump calls out moderator bias yet again, ""She went over by a minute. Why didn't you stop her?"" #debate",,, calls out moderator bias yet again she went over by a minute why didnt you stop her,0,0,0
100,105,2016-10-10 02:18:12.544,,RT @KatiePavlich: Why is Martha Raddatz debating Trump about why the military does what they do? What was that? #Debate,,, why is martha raddatz debating trump about why the military does what they do what was that,0,0,0
101,106,2016-10-10 02:18:12.712,,RT @Shakestweetz: Strongest argument for electing Hillary: She is unflappable even while a rabid orangutan flings shit in her immediate vic…,,, strongest argument for electing hillary she is unflappable even while a rabid orangutan flings shit in her immediate vic…,2,2,2
102,107,2016-10-10 02:18:12.659,,RT @CharlesMBlow: Trump acting like a spoiled brat with the moderators... #debate,,, trump acting like a spoiled brat with the moderators,2,2,2
103,108,2016-10-10 02:18:12.631,,RT @JoyAnnReid: I can't even laugh anymore. It's that depressing. https://t.co/PWh8hdJlrd,,, i cant even laugh anymore its that depressing d,0,0,0
104,109,2016-10-10 02:18:12.652,,RT @charliemcdowell: Alec Baldwin's head just exploded from too much material. #debate,,, alec baldwins head just eloded from too much material,2,2,2
105,110,2016-10-10 02:18:12.627,,"RT @TheDailyEdge: Trump calling everything ""a disaster."" A phrase he clearly has been practicing in front of the mirror for the past 48 hou…",,, trump calling everything a disaster a phrase he clearly has been practicing in front of the mirror for the past hou…,2,2,2
106,111,2016-10-10 02:18:12.660,,RT @TeenVogue: You cannot talk about the 45% poverty rate in inner cities and the disastrous education without discussing systematic racism…,,, you cannot talk about the  poverty rate in inner cities and the disastrous education without discussing systematic racism…,2,2,2
107,112,2016-10-10 02:18:12.637,,"RT @BarstoolBigCat: Next debate we need ""call your own fouls"" just to see how quickly Trump fouls Hillary out.",,, next debate we need call your own fouls just to see how quickly trump fouls hillary out,2,2,2
108,113,2016-10-10 02:18:12.633,,Listening to either candidate talk about minorities is the most cringeworthy thing in the history of the world #debate,,,listening to either candidate talk about minorities is the most cringeworthy thing in the history of the world,2,2,2
109,114,2016-10-10 02:18:12.002,,"""There is not enough wine in the world to make this tolerable""-Bolin #debate #gsp https://t.co/3NtCWqfnsL",,,there is not enough wine in the world to make this tolerable-bolin,2,2,2
110,115,2016-10-10 02:18:13.660,,RT @_Marywanna_: RT if you're not in the 1% Trump is catering for.,,, rt if youre not in the  trump is catering for,2,2,2
111,116,2016-10-10 02:18:13.669,,"Is your name Donald Trump?    ...... actually, last year when I was driving. I had 2 bottles of water while I watched a family eat dinner",,,is your name donald trump  actually last year when i was driving i had bottles of water while i watched a family eat dinner,2,2,2
112,117,2016-10-10 02:18:13.483,,"RT @PAGOP: You can't trust @HillaryClinton on jobs promises. She promised update NY 200K jobs, and they actually LOST JOBS!…",,, you cant trust on jobs promises she promised update ny k jobs and they actually lost jobs…,0,0,0
113,118,2016-10-10 02:18:13.538,,"RT @ABC: Debate fact-check: Trump said health insurance costs are rising by ""68%, 59%, 71%."" Grade: Mostly false. …",,, debate fact-check trump said health insurance costs are rising by 68   grade mostly false …,2,2,2
114,119,2016-10-10 02:18:13.561,,RT @PattyArquette: How can Trump be a president for all people when he chose a running mate who doesn't believe in equality for #LGBT citiz…,,, how can trump be a president for all people when he chose a running mate who doesnt believe in equality for citiz…,2,2,2
115,120,2016-10-10 02:18:13.511,,"RT @DannyZuker: My 15 year old son: ""Trump doesn't know that 2/3 of the senate is needed to pass a bill and 1/100 is not 2/3.""",,, my year old son trump doesnt know that /3 of the senate is needed to pass a bill and /100 is not /3,0,0,0
116,121,2016-10-10 02:18:13.473,,RT @NYDailyNews: What do black people have to lose by voting for Trump? EVERYTHING. https://t.co/Wj49GOOuaE #debate,,, what do black people have to lose by voting for trump everything,2,2,2
117,122,2016-10-10 02:18:13.676,,"RT @sallykohn: Are we seriously having a debate in St. Louis without a SINGLE QUESTION about racial bias, policing and #BlackLivesMatter?!?…",,, are we seriously having a debate in st louis without a single question about racial bias policing and …,2,2,2
118,123,2016-10-10 02:18:13.588,,@Crystallily73 @MsQuik @XoSunnyVale @jstew34 @andyingy @laddaganna45 @cecilezechman @artshimko watching the debate got me all like that 😂,,,watching the debate got me all like that,2,2,2
119,124,2016-10-10 02:18:13.331,,Me every time trump says African Americans have nothing to lose by voting for him #debate https://t.co/VZ6XUnRyOe,,,me every time trump says african americans have nothing to lose by voting for him,0,0,0
120,125,2016-10-10 02:18:13.665,,"RT @Varneyco: .@realDonaldTrump: ""she's lying again with emails. She deleted them. And she said they were about weddings and yoga"" #debate",,,  shes lying again with emails she deleted them and she said they were about weddings and yoga,0,0,0
121,126,2016-10-10 02:18:13.372,,Whaaa she gets a minute I only get 10 seconds...trump you #whinylittlebitch,,,whaaa she gets a minute i only get secondstrump you,2,2,2
122,127,2016-10-10 02:18:13.560,,RT @samantha3smith: ISIS chopping off heads and you're worried about someone kneeling during the national anthem? https://t.co/iYTvTwaHVd,,, isis chopping off heads and youre worried about someone kneeling during the national anthem d,0,0,0
123,128,2016-10-10 02:18:13.607,,"#debate Honestly, is Inner-City all that Trump sees when he looks at Black people. We are diverse - Rural, Urban and Suburban #American",,,honestly is inner-city all that trump sees when he looks at black people we are diverse - rural urban and suburban,2,2,2
124,129,2016-10-10 02:18:13.516,,"RT @tonykatz: Trump refuses to sit, and it's driving the camera guys at ABC nuts. @93wibc #Debate",,, trump refuses to sit and its driving the camera guys at abc nuts,2,2,2
125,130,2016-10-10 02:18:13.477,,RT @zimm3rmann: GUILTY: The look on rapist @billclinton 's face when @realDonaldTrump called him out on his sex crimes during the…,,, guilty the look on rapist s face when called him out on his sex crimes during the…,2,2,2
126,131,2016-10-10 02:18:13.566,,RT @JaredWyand: Europe was guilted into accepting millions of military-aged Muslims over a picture of a Syrian boy &amp; now they're be…,,, europe was guilted into accepting millions of military-aged muslims over a picture of a syrian boy &amp now theyre be…,2,2,2
127,132,2016-10-10 02:18:13.505,,"RT @emmyrossum: Mod: ""Have you committed sexual assault?""

Trump: ""ISIS""

Mod: ""That's not what I...""

Trump: ""ISIS""

Mod: ""I...""

Trump: ""…",,, mod have you committed sexual assault trump isis mod thats not what i trump isis mod i trump …,2,2,0
128,133,2016-10-10 02:18:13.579,,@MeghanMcCain it's a question from an audience member. Not a pro. He is the public. #debate,,,its a question from an audience member not a pro he is the public,2,2,2
129,134,2016-10-10 02:18:13.413,,"RT @JoyAnnReid: To remind you: the question was ""what would you do about the humanitarian crisis in Syria."" Trump is now on to Mosul. #deba…",,, to remind you the question was what would you do about the humanitarian crisis in syria trump is now on to mosul …,4,4,4
130,135,2016-10-10 02:18:13.644,,@ThePakistandard donald trump. Thats how,,,donald trump thats how,2,2,2
131,136,2016-10-10 02:18:13.571,,"RT @JustinWolfers: He was asked about serving all Americans, and can't get past the color of the skin of the guy asking the question. https…",,, he was asked about serving all americans and cant get past the color of the skin of the guy asking the question https…,2,2,2
132,137,2016-10-10 02:18:13.357,,RT @mic: Anderson Cooper after the #debate https://t.co/hKYn5856Tb,,, anderson cooper after the,2,2,2
133,138,2016-10-10 02:18:13.638,,i don't like the debate or the election I'm terrified what will happen with either option I don't know and I'm scared and confused and I am,,,i dont like the debate or the election im terrified what will happen with either option i dont know and im scared and confused and i am,0,0,0
134,139,2016-10-10 02:18:13.670,,"RT @secupp: Oh Martha Raddatz, please do not use your position to help justify or explain military strategy. Not your job. #debate",,, oh martha raddatz please do not use your position to help justify or elain military strategy not your job,2,2,2
135,140,2016-10-10 02:18:13.602,,RT @mitchellvii: Hillary said her public/private positions statements was in reference to Lincoln?  WTF?,,, hillary said her public/private positions statements was in reference to lincoln wtf,2,2,2
136,141,2016-10-10 02:18:13.673,,A fly landed directly on Hillary Clinton's face during the second presidential debate https://t.co/7YTqNEn230 #business #entrepreneur,,,a fly landed directly on hillary clintons face during the second presidential debate 0,2,2,2
137,142,2016-10-10 02:18:13.508,,And one of them is running for president... #debate2016 https://t.co/oIl0CJT8p2,,,and one of them is running for president 2,2,2,2
138,143,2016-10-10 02:18:13.639,,"Trump: I'll be the best president to all, especially women! Hit it!
*Juvinile walks on stage* Cash Money taking over for the 99 #debate",,,trump ill be the best president to all especially women hit it juvinile walks on stage cash money taking over for the,2,2,2
139,144,2016-10-10 02:18:13.563,,#trump just referred to #science #osmosis,,,just referred to,2,2,2
