,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
38,38,2016-10-10 01:19:34.582,,"RT @jfwong: ""Mr. Trump, what is your favorite ice cream flavor?""

""ISIS. Bill Clinton."" https://t.co/KNoYtiDrUt",,, mr trump what is your favorite ice cream flavor isis bill clinton,2,2,2
39,39,2016-10-10 01:19:34.547,,"Poor Trump, he doesnt even know howbto use snopes...
https://t.co/bvJfn6iySr
#debates",,,poor trump he doesnt even know howbto use snopes,0,0,0
40,40,2016-10-10 01:19:34.403,"Palm Bay, FL",Are you kidding me?😂 https://t.co/pjXSotV7vJ,-80.651818,27.986947,are you kidding me,2,2,2
41,41,2016-10-10 01:19:34.508,,".@realDonaldTrump says at #debate that no one ""in the history of this nation"" has been more abusive to women than #BillClinton.",,, says at that no one in the history of this nation has been more abusive to women than ,0,0,0
42,42,2016-10-10 01:19:34.448,,Sexual assault isn't considered locker room talk you piece of trash. When will you die https://t.co/CXL8psjrcO,,,sexual assault isnt considered locker room talk you piece of trash when will you die,0,0,0
43,43,2016-10-10 01:19:34.691,,Trump responses be like a nigga that's caught up with his side bih,,,trump responses be like a nigga thats caught up with his side bih,2,2,2
44,44,2016-10-10 01:19:34.573,,Donald Trump is a master at deflecting.,,,donald trump is a master at deflecting,2,2,2
45,45,2016-10-10 01:19:34.537,,RT @Tahjadore: Equal. Opportunity. Bigot. https://t.co/rgAe3KfqIc,,, equal opportunity bigot c,2,2,2
46,46,2016-10-10 01:19:34.698,,"OKAY, Donald Trump can stop sniffing any minute now",,,okay donald trump can stop sniffing any minute now,2,2,2
47,47,2016-10-10 01:19:34.667,,"RT @WoodysGamertag: OMG, he's going there.  Here we go. #Debate",,, omg hes going there here we go,2,2,2
48,48,2016-10-10 01:19:34.662,,"RT @ABCWorldNews: ""It represents exactly who he is."" Hillary Clinton on Trump's 2005 vulgar comments on women. #Debates  https://t.co/Be4MS…",,, it represents exactly who he is hillary clinton on trumps vulgar comments on women,2,2,2
49,49,2016-10-10 01:19:34.584,,"RT @BostonGlobe: Trump: ""Yes, I'm very embarrassed by it, I hate it, but it's locker room talk... I will knock the hell out of ISIS.…",,, trump yes im very embarrassed by it i hate it but its locker room talk i will knock the hell out of isis…,0,0,0
50,50,2016-10-10 01:19:34.598,,RT @WIRED: Fact check: Bill Clinton is not running for president. Hillary Clinton is. https://t.co/i64IfCtozs #debate https://t.co/sEYmPmpm…,,, fact check bill clinton is not running for president hillary clinton is,2,2,2
51,51,2016-10-10 01:19:34.636,,RT @JulianDionG: Note to Self: When confronted with a challenging question just divert to ISIS. #debate,,, note to self when confronted with a challenging question just divert to isis,2,2,2
52,52,2016-10-10 01:19:34.353,,"RT @BJCalvillo: Mod: ""Have you committed sexual assault?""

Trump: ""ISIS""

Mod: ""That's not what I...""

Trump: ""ISIS""

Mod: ""I...""

Trump: ""…",,, mod have you committed sexual assault trump isis mod thats not what i trump isis mod i trump …,2,2,0
53,53,2016-10-10 01:19:34.667,,"I literally hate Hillary Clinton, with all my heart.",,,i literally hate hillary clinton with all my heart,0,0,0
54,54,2016-10-10 01:19:34.628,,"trump saying it's ""locker room talk"" only further proves he's a misogynist  living by the mantra that ""boys will be boys""",,,trump saying its locker room talk only further proves hes a misogynist living by the mantra that boys will be boys,2,2,2
55,55,2016-10-10 01:19:34.597,,"RT @TrooperBenKHP: Sexual Assault is not a side show. 

It's a crime.

#Debate
.
.
. https://t.co/2Qrb5diVoH",,, sexual assault is not a side show its a crime   ,2,2,2
56,56,2016-10-10 01:19:34.702,,RT @Vinncent: Trump looks like the teacher just yelled at him in front of the whole class,,, trump looks like the teacher just yelled at him in front of the whole class,2,2,2
57,57,2016-10-10 01:19:34.612,,It is down hill since beginning and same with #Election2016 now #debate,,,it is down hill since beginning and same with now,0,0,0
58,59,2016-10-10 01:19:34.687,,"#debate if these goons can ask him about this tape, surely they can ask her about Vince Foster, Parkinson's...oh nice here we go.",,,if these goons can ask him about this tape surely they can ask her about vince foster parkinsonsoh nice here we go,4,4,4
59,60,2016-10-10 01:19:35.664,,"RT @HuffingtonPost: Remember folks, it's Hillary Clinton on the ballot. #debates",,, remember folks its hillary clinton on the ballot,2,2,2
60,61,2016-10-10 01:19:35.667,,RT @DylanByers: Donald Trump just went somewhere from where he cannot return...,,, donald trump just went somewhere from where he cannot return,0,0,0
61,62,2016-10-10 01:19:35.575,,#PresidentialDebate Will Donald Trump be forced to answer Jeff's question???,,,will donald trump be forced to answer jeffs question,2,2,2
62,63,2016-10-10 01:19:35.492,,"Why doesn't it surprise me that Trump is hanging out with the victims of child molestation...

#debates",,,why doesnt it surprise me that trump is hanging out with the victims of child molestation,0,0,0
63,64,2016-10-10 01:19:35.478,,RT @Shakestweetz: Trump says that Hillary should be ashamed of herself. Unbelievable.,,, trump says that hillary should be ashamed of herself unbelievable,2,2,2
64,65,2016-10-10 01:19:35.668,,Finally take her out Trump!!,,,finally take her out trump,2,2,2
65,66,2016-10-10 01:19:35.540,,"RT @jk_rowling: Trump says 'just words, folks.' It's his accusation and his defence. Words don't matter. Facts don't matter. If they don't,…",,, trump says just words folks its his accusation and his defence words dont matter facts dont matter if they dont…,2,2,2
66,67,2016-10-10 01:19:35.639,,mood: the fly that just smooched hillary,,,mood the fly that just smooched hillary,2,2,2
67,68,2016-10-10 01:19:35.649,,RT @cthagod: These pussy questions have grabbed Trump and they are not letting go. #Debates,,, these pussy questions have grabbed trump and they are not letting go,2,2,2
68,69,2016-10-10 01:19:35.666,,RT @_cingraham: Trump now declaring war against the right to an attorney as guaranteed by the Constitution,,, trump now declaring war against the right to an attorney as guaranteed by the constitution,2,2,2
69,70,2016-10-10 01:19:35.592,,RT @BeeElleEff: I don't know the female moderaters name but her and Anderson Cooper are not playing games with Trump tonight #debate,,, i dont know the female moderaters name but her and anderson cooper are not playing games with trump tonight,0,0,0
70,71,2016-10-10 01:19:35.581,"McKinney, TX",Donald Trump claims he has respect for everyone. How does he believe he has shown respect for everyone throughout this campaign? #Debate,-96.699604,33.1946515,donald trump claims he has respect for everyone how does he believe he has shown respect for everyone throughout this campaign,2,2,2
71,72,2016-10-10 01:19:35.531,,RT @NanaCastro_: NAH BILL CLINTON LOOK LIKE HE WANNA SQUARE UP WITH TRUMP IM SCREAMING 😭😭😭,,, nah bill clinton look like he wanna square up with trump im screaming,2,2,2
72,73,2016-10-10 01:19:35.301,,RT @MattDonnelly: I dont know if I can watch this. Subjecting Hillary to this is Hunger Games style voyeurism. #debate,,, i dont know if i can watch this subjecting hillary to this is hunger games style voyeurism,2,2,2
73,74,2016-10-10 01:19:35.614,,Scoping the presidential debate and Trump can't even answer the questions being asked.😂,,,scoping the presidential debate and trump cant even answer the questions being asked,2,2,2
74,75,2016-10-10 01:19:35.633,,"RT @jonahryans: the notion that clinton is the most abusive president in history..... maybe you should study american history, trump",,, the notion that clinton is the most abusive president in history maybe you should study american history trump,2,2,2
75,76,2016-10-10 01:19:35.634,,"RT @roywoodjr: ANDERSON COOPER: Aye bruh wasssup wit grabbin all the coochies?

TRUMP: Isis   
#Debate",,, anderson cooper aye bruh wasssup wit grabbin all the coochies trump isis,2,2,2
76,77,2016-10-10 01:19:35.530,,"Oh my gawd, are we seriously talking about this shit? #debate",,,oh my gawd are we seriously talking about this shit,2,2,2
77,78,2016-10-10 01:19:35.641,,"RT @HillaryClinton: ""I have great respect for women."" —@realDonaldTrump, who said all of these things. #Debate https://t.co/BsW2pUz0hC",,, i have great respect for women — who said all of these things c,2,2,2
78,79,2016-10-10 01:19:35.526,,.@realDonaldTrump has gone for the jugular #debate,,, has gone for the jugular,0,0,0
79,80,2016-10-10 01:19:35.605,,Yo Donald Trump is a lil bitch #debatenight,,,yo donald trump is a lil bitch,2,2,2
80,81,2016-10-10 01:19:35.425,,"America is outraged by Trump. People of color say, 'It's about time!' - CNNMoney https://t.co/eDbQBKnt0C",,,america is outraged by trump people of color say its about time - cnnmoney 0c,2,2,2
81,82,2016-10-10 01:19:35.591,,Gloves off Trump,,,gloves off trump,2,2,2
82,83,2016-10-10 01:19:35.665,,"fly landed directly on Hillary's forehead, that's how you know she's talking that shit",,,fly landed directly on hillarys forehead thats how you know shes talking that shit,2,2,2
83,84,2016-10-10 01:19:35.517,,"@CNBC Ancient Greece had noble Demosthenes and  Aeschines. In the great United States of America, we have Donald Trump and Hillary Clinton.",,,ancient greece had noble demosthenes and aeschines in the great united states of america we have donald trump and hillary clinton,2,2,2
84,85,2016-10-10 01:19:35.540,,I can't believe I'm actually seeing what I'm seeing right now. #debate,,,i cant believe im actually seeing what im seeing right now,0,0,0
85,86,2016-10-10 01:19:35.640,,"RT @BET: Our face when #Trump says he's going to ""help the African Americans""... #debates https://t.co/cOwanyWt0P",,, our face when says hes going to help the african americans,2,2,2
86,88,2016-10-10 01:19:35.488,,Actually 3x https://t.co/WfSeuoSAHW,,,actually x,2,2,2
87,89,2016-10-10 01:19:35.601,,Bill Clinton isn't running for president. #debate,,,bill clinton isnt running for president,2,2,2
88,90,2016-10-10 01:19:35.573,,RT @KellyannePolls: boom https://t.co/QsLKFimWj7,,, boom,2,2,2
89,91,2016-10-10 01:19:35.523,,"RT @GeorgeTakei: When Trump says it's just ""locker room talk,"" he's defending the very culture that normalizes sexual assaults on women.",,, when trump says its just locker room talk hes defending the very culture that normalizes sexual assaults on women,2,2,2
90,93,2016-10-10 01:19:35.487,,"RT @jennaudrey: Pro Tip: We people of color HATE being referred to as ""the ______."" We're people, not a checkmark on a shopping list. #deba…",,, pro tip we people of color hate being referred to as the ______ were people not a checkmark on a shopping list …,0,0,0
91,94,2016-10-10 01:19:34.769,,BOOM! Fuck you Hillary https://t.co/UxxWDOZmM7,,,boom fuck you hillary,2,2,2
92,95,2016-10-10 01:19:35.670,,the donald makes me nauseas #debate,,,the donald makes me nauseas,2,2,2
93,96,2016-10-10 01:19:35.604,,"RT @bendykoval: ""My jokes about rape are justified because ISIS.""
Thanks for the clarification, Trump. 
#debate",,, my jokes about rape are justified because isis thanks for the clarification trump,2,2,2
94,98,2016-10-10 01:19:35.685,,All athletes should revolt and not talk about anything in locker rooms except for puppies and kittens until this election is over #debate,,,all athletes should revolt and not talk about anything in locker rooms except for puppies and kittens until this election is over,0,0,0
95,99,2016-10-10 01:19:35.618,,"T: Bringing up the 12-y.o. rape survivor and Hillary representing her rapist. On a question about ""how has the campaign changed you"" #debate",,,t bringing up the -yo rape survivor and hillary representing her rapist on a question about how has the campaign changed you,2,2,2
96,100,2016-10-10 01:19:35.645,,#debate trump and the sniffles again. Make America great again by note voting for this disgraceful human being.,,,trump and the sniffles again make america great again by note voting for this disgraceful human being,2,2,2
97,101,2016-10-10 01:19:35.677,,Hey Donald what does this have to do with the price of tea in China #debate,,,hey donald what does this have to do with the price of tea in china,2,2,2
98,102,2016-10-10 01:19:35.690,,"It's just words, bill. Just words. Don't take it to heart. @billclinton #debate",,,its just words bill just words dont take it to heart,2,2,2
99,103,2016-10-10 01:19:35.555,,"""Why y'all keep bringing of wtf I said when Bill, HER HUSBAND WHO SHE SUPPORTS, has been accused of rape?! What about that?!"" - Trump",,,why yall keep bringing of wtf i said when bill her husband who she supports has been accused of rape what about that - trump,2,2,2
100,104,2016-10-10 01:19:35.660,,"RT @DrJillStein: The #PowerToThePeoplePlan is revolutionary because it puts people, planet and peace over profit. #debate https://t.co/ZzlV…",,, the is revolutionary because it puts people planet and peace over profit,2,2,2
101,105,2016-10-10 01:19:35.570,,I hate the smirk Hillary always has on her face!!!!,,,i hate the smirk hillary always has on her face,0,0,0
102,107,2016-10-10 01:19:36.662,,Did anyone just see the fly on Hillary's face?  #devilschat,,,did anyone just see the fly on hillarys face,2,2,2
103,108,2016-10-10 01:19:36.492,,RT @NumbersMuncher: Trump goes after Bill Clinton on sexual past... and here we go. #debate https://t.co/eh0C7bmnWp,,, trump goes after bill clinton on sexual past and here we go,2,2,2
104,109,2016-10-10 01:19:36.659,,"RT @HillaryClinton: Trump has said that the video doesn't represent who he is. Anyone who heard it knows it's exactly who he is.

But that'…",,, trump has said that the video doesnt represent who he is anyone who heard it knows its exactly who he is but that…,2,2,2
105,110,2016-10-10 01:19:36.592,,RT @mariannugh: If u seriously support trump unfollow me right now I don't want your stupid ass near me,,, if u seriously support trump unfollow me right now i dont want your stupid ass near me,2,2,2
106,111,2016-10-10 01:19:36.662,,RT @Lutzie25: Hillary Clinton is a LAWYER. It is in the constitution that ALL people have the right to adequate representation #Debates,,, hillary clinton is a lawyer it is in the constitution that all people have the right to adequate representation,2,2,2
107,113,2016-10-10 01:19:36.656,,Why are y'all clapping for this retard?💀 #debate,,,why are yall clapping for this retard,2,2,2
108,114,2016-10-10 01:19:36.657,,"RT @riotwomennn: Trump is such a weak loser, he could not face Hillary one-on-one. He had to bring a wall of women. So he can hide behind t…",,, trump is such a weak loser he could not face hillary one-on-one he had to bring a wall of women so he can hide behind t…,0,0,0
109,115,2016-10-10 01:19:36.666,,I bet Donald planted that fly #Debate,,,i bet donald planted that fly,2,2,2
110,116,2016-10-10 01:19:36.659,,"Guys. Don't tell Trump about words. he knows all about em (especially, the best ones).",,,guys dont tell trump about words he knows all about em especially the best ones,4,4,4
111,117,2016-10-10 01:19:36.410,,RT @lilliecatlin: I appreciate @andersoncooper for asking Trump if he understands what he said was describing sexual assault #debate,,, i appreciate for asking trump if he understands what he said was describing sexual assault,2,2,2
112,118,2016-10-10 01:19:36.492,,"RT @ja_nellie_: ""Locker room talk"" = ""boys will be boys"" 
fuck you Donald Trump.",,, locker room talk = boys will be boys fuck you donald trump,2,2,2
113,119,2016-10-10 01:19:36.511,,RT @HillaryClinton: Let's go. #Debate https://t.co/HD3ZVJ9xl8,,, lets go 8,2,2,2
114,120,2016-10-10 01:19:36.641,,"@realDonaldTrump ""These are just words"" as he talks about sexual assault. I am so disgusted. #RapeSurvivor #ImWithHer #HillYes #Debate",,,these are just words as he talks about sexual assault i am so disgusted,2,2,2
115,121,2016-10-10 01:19:36.598,,RT @tdibs: Take a drink every time Trump says #LockerRoomTalk  #debates,,, take a drink every time trump says,2,2,2
116,122,2016-10-10 01:19:36.617,,Actions over words. #yaTrumpd #debate,,,actions over words,2,2,2
117,123,2016-10-10 01:19:36.627,,"Also, we expect this behavior from the Clintons. We were supposed to be better than this. #debate https://t.co/lUH2mpLXWY",,,also we eect this behavior from the clintons we were supposed to be better than this,2,2,2
118,124,2016-10-10 01:19:36.614,,"Trump: 

""It's just words"" 

""When she talks about words I said 11 yrs ago, I think it's shameful""

#debates",,,trump its just words when she talks about words i said yrs ago i think its shameful,2,2,2
119,125,2016-10-10 01:19:36.503,,RT @zone6nova: Why Trump keep bringing up Bill Clinton like he running for president? #debate,,, why trump keep bringing up bill clinton like he running for president,2,2,2
120,126,2016-10-10 01:19:36.562,,YES TRUMP STAND ON THAT GIRLS BACK AS YOU RISE ABOVE HILLARY,,,yes trump stand on that girls back as you rise above hillary,4,4,4
121,127,2016-10-10 01:19:36.615,,if trump interrupts her one mire time i stg,,,if trump interrupts her one mire time i stg,2,2,2
122,128,2016-10-10 01:19:36.537,"Los Angeles, CA",How the audience was chosen for the town-hall-style debate between Clinton and Trump https://t.co/QxgVpoqPkM,-118.4119065,34.0207895,how the audience was chosen for the town-hall-style debate between clinton and trump,2,2,2
123,129,2016-10-10 01:19:36.664,,Lawd this debate better than scandal!,,,lawd this debate better than scandal,2,2,2
124,130,2016-10-10 01:19:36.642,,RT @jenniferbeals: Locker. Room. Banter.  I am ENRAGED. #debate,,, locker room banter i am enraged,2,2,2
125,131,2016-10-10 01:19:36.697,,"The fly!
#debate",,,the fly,2,2,2
126,132,2016-10-10 01:19:36.609,,"RT @latimes: Trump's crude bragging shows he's 'insecure,' Obama says https://t.co/OfMF2Vag4K https://t.co/9YT1LkAKFF",,, trumps crude bragging shows hes insecure obama says,2,2,2
127,133,2016-10-10 01:19:36.624,,"Actually, no, it's not things people say. It's stuff predators say. #debate",,,actually no its not things people say its stuff predators say,0,0,0
128,134,2016-10-10 01:19:36.627,,RT @HJBenjamin: Trump might melt,,, trump might melt,2,2,2
129,135,2016-10-10 01:19:36.581,,"RT @hunterschwarz: 15 minutes in, Trump brings up Bill Clinton. This was the look on Hillary Clinton’s face: https://t.co/fIxIwsNauQ",,, minutes in trump brings up bill clinton this was the look on hillary clinton’s face,2,2,2
130,136,2016-10-10 01:19:36.656,,"RT @KatherineHoang_: He said no one has more respect for women than him...
I'm done. ☠️ #debate",,, he said no one has more respect for women than him im done ️,2,2,2
131,137,2016-10-10 01:19:36.608,"Carlsbad, CA",Side effect of xanax=sniffles #debate,-117.2879235,33.121484,side effect of xanaxniffles,2,2,2
132,138,2016-10-10 01:19:36.664,,"RT @KathyShelton_: No little girl should suffer violent rape like I did...

But no grown woman should attack that little girl like @Hillary…",,, no little girl should suffer violent rape like i did but no grown woman should attack that little girl like …,0,0,0
133,139,2016-10-10 01:19:36.663,,"RT @KatiePavlich: Just kidding ""Bill Clinton was abusive to women, Hillary Clinton attacked them, four of them are here tonight"" #Debates",,, just kidding bill clinton was abusive to women hillary clinton attacked them four of them are here tonight,2,2,2
134,140,2016-10-10 01:19:36.663,,@therealelp nah… we are burying our heads in a Korean Dessert bar… fuck that debate,,,nah… we are burying our heads in a korean dessert bar… fuck that debate,2,2,2
135,141,2016-10-10 01:19:36.586,,RT @katyperry: BEST joke of the year https://t.co/Z77g8WC9WC,,, best joke of the year c,2,2,2
136,142,2016-10-10 01:19:36.701,"North Carolina, USA",GET IT TRUMP,-79.861034,35.1704985,get it trump,2,2,2
137,143,2016-10-10 01:19:36.669,,"RT @ananavarro: Should Donald Trump drop out of the race? Yes. He should drop out of the human race. 

He is an animal. Apologies to animal…",,, should donald trump drop out of the race yes he should drop out of the human race he is an animal apologies to animal…,2,2,2
138,144,2016-10-10 01:19:36.614,,RT @mashablegif: Lots of  awkward nods but no handshake between Clinton and Trump #debate https://t.co/72OATB2jv6,,, lots of awkward nods but no handshake between clinton and trump,0,0,0
139,145,2016-10-10 01:19:36.673,,RT @novacanegoddess: LMFAOOOOOOO THESE MODERATORS LIT #debate,,, lmfaooooooo these moderators lit,2,2,2
140,146,2016-10-10 01:19:36.691,,"I don't think Trump understands the irony of him, of all people, discussing abuse towards women #debate",,,i dont think trump understands the irony of him of all people discussing abuse towards women,2,2,2
141,147,2016-10-10 01:19:36.643,,RT @CBSNews: WATCH: “It represents exactly who he is.” -- Hillary Clinton speaks out at #debate on Trump’s comments about women…,,, watch “it represents exactly who he is” -- hillary clinton speaks out at on trump’s comments about women…,2,2,2
142,148,2016-10-10 01:19:36.598,,RT @CaroMT: Women are just pawns in this entire debate. Disgusting #debate2016,,, women are just pawns in this entire debate disgusting,2,2,2
143,149,2016-10-10 01:19:36.628,,RT @IngrahamAngle: Do you think the Trump pre-debate appearance w/ Bill Clinton's victims was politically smart?,,, do you think the trump pre-debate appearance w/ bill clintons victims was politically smart,2,2,2
144,150,2016-10-10 01:19:36.657,,I hope Mark Cuban sends in a question and really makes Trump implode,,,i hope mark cuban sends in a question and really makes trump implode,2,2,2
145,151,2016-10-10 01:19:36.734,Washington University in St. Louis,"Trump was doing okay until he got off the question...

#Trump #debate #washingtonuniversity #ClintonVsTrump #Clinton",-90.307016,38.647914,trump was doing okay until he got off the question,2,2,2
146,152,2016-10-10 01:19:37.672,,RT @JohnFugelsang: Bill Clinton was so abusive to women that Trump had to invite him to his 3rd wedding.,,, bill clinton was so abusive to women that trump had to invite him to his rd wedding,2,2,2
147,154,2016-10-10 01:19:37.553,,"RT @bobvulfov: ANDERSON COOPER: did u advocate for sexual assault
TRUMP: i'll destroy isis
ANDERSON COOPER: u didnt answer the question
TRU…",,, anderson cooper did u advocate for sexual assault trump ill destroy isis anderson cooper u didnt answer the question tru…,2,2,2
148,155,2016-10-10 01:19:37.623,,Go girl #debate,,,go girl,2,2,2
149,156,2016-10-10 01:19:37.684,,🗣Answer the question Trump,,,answer the question trump,2,2,2
150,157,2016-10-10 01:19:37.689,,So trump brought all Clintons side joints to the debate?? #PresidentialDebate,,,so trump brought all clintons side joints to the debate,2,2,2
151,158,2016-10-10 01:19:37.561,,Sniffing again #debate,,,sniffing again,2,2,2
152,159,2016-10-10 01:19:37.665,"Glasgow, Scotland",BBC just cut to a shot of Bill looking awfully glum #debate,-4.2417515,55.8583025,bbc just cut to a shot of bill looking awfully glum,2,2,2
153,160,2016-10-10 01:19:37.438,,"RT @CBSNews: “It’s just words, folks. It’s just words.” -- Donald Trump responds to Clinton’s concerns about lewd comments at…",,, “it’s just words folks it’s just words” -- donald trump responds to clinton’s concerns about lewd comments at…,2,2,2
154,161,2016-10-10 01:19:37.684,,And the first reference to the women he brought has happened: 9:18 #debate,,,and the first reference to the women he brought has happened 18,2,2,2
155,162,2016-10-10 01:19:37.519,,I knew @billclinton would be with us in this debate but 🙀,,,i knew would be with us in this debate but,2,2,2
156,163,2016-10-10 01:19:37.619,"Iowa City, IA",He went there with @HillaryClinton and she's going to shut it down! #PresidentialDebate #debate,-91.537062,41.6473535,he went there with and shes going to shut it down,2,2,2
