,index,dates,place_names,tweets,long,lat,clean_tweets,polarity,polarity_q_clinton,polarity_q_trump
93,95,2016-10-10 01:45:12.546,,"RT @JamboSchlarmbo: Hitler in his second Fuhrer debate: It's not genocide, its extreme vetting. #debate",,, hitler in his second fuhrer debate its not genocide its extreme vetting,2,2,2
94,96,2016-10-10 01:45:12.614,,"RT @nypost: Clinton: ""We are not at war with Islam"" https://t.co/5GPMH3e60H #debate https://t.co/EVTo0lV17D",,, clinton we are not at war with islam d,2,2,2
95,97,2016-10-10 01:45:12.565,"Manhattan, NY","Think you've seen rock bottom? Nah, you ain't seen rock bottom. #TrumpResurrectsDeadSoldiers #debate",-73.9685415,40.780709,think youve seen rock bottom nah you aint seen rock bottom,2,2,2
96,98,2016-10-10 01:45:12.628,,"RT @FoxNews: .@realDonaldTrump: ""Muslims have to report the problems when they see them."" #Debate #FoxNews2016 https://t.co/VPiADtMhCL",,,  muslims have to report the problems when they see them,0,0,0
97,99,2016-10-10 01:45:12.629,,did Trump just smize into the camera? #debate,,,did trump just smize into the camera,2,2,2
98,100,2016-10-10 01:45:12.700,,RT @EugeneMirman: I hope Trump lists all the people who would be alive if he was president starting in 1996.,,, i hope trump lists all the people who would be alive if he was president starting in ,2,2,2
99,101,2016-10-10 01:45:13.672,,"RT @existentiaIly: muslim americans are not to be held accountable for the actions of violent, radical extremists. stop holding them respon…",,, muslim americans are not to be held accountable for the actions of violent radical extremists stop holding them respon…,2,2,2
100,102,2016-10-10 01:45:13.438,,#Debate question to Donald Trump: Are you no longer calling for a ban on Muslim immigration? https://t.co/IIjMybivac https://t.co/enpqwaOPL6,,,question to donald trump are you no longer calling for a ban on muslim immigration c,2,2,2
101,103,2016-10-10 01:45:13.661,,This debate is supposed to be about POLITICS not about the hate and opinions you have against the other person.,,,this debate is supposed to be about politics not about the hate and opinions you have against the other person,0,0,0
102,104,2016-10-10 01:45:13.550,,"RT @CoreyKeyz: I'm pretty sure this is a roast, not a debate #debate",,, im pretty sure this is a roast not a debate,2,2,2
103,107,2016-10-10 01:45:13.560,,RT @BarryDonegan: We wouldn't have to worry about the refugee crisis if Hillary Clinton hadn't destabilized Syria &amp; Libya. #Debates2016,,, we wouldnt have to worry about the refugee crisis if hillary clinton hadnt destabilized syria &amp libya,2,2,2
104,108,2016-10-10 01:45:13.659,,RT @OnionPolitics: Majority Of Nation Sitting With Hand Over Mouth For 44 Minutes Now #debate,,, majority of nation sitting with hand over mouth for minutes now,2,2,2
105,109,2016-10-10 01:45:13.662,,"This ""debate"" is raising my blood pressure. This is a fucking clown show.  #debate",,,this debate is raising my blood pressure this is a fucking clown show,2,2,2
106,110,2016-10-10 01:45:13.675,,RT @GrnEyedMandy: Absolutely everything Trump just said about refugees is wrong and offensive.  #debate,,, absolutely everything trump just said about refugees is wrong and offensive,2,2,2
107,111,2016-10-10 01:45:13.636,,"RT @rcooley123: The Real Scandal of Trump Paying No Taxes | United Steelworkers - 
https://t.co/pDhGIklHZt",,, the real scandal of trump paying no taxes | united steelworkers -,2,2,2
108,112,2016-10-10 01:45:13.667,"Lansing, MI","I can't listen to this #debate anymore. ""It's just words.""",-84.557899,42.712049,i cant listen to this anymore its just words,0,0,0
109,113,2016-10-10 01:45:13.636,,"RT @NickKristof: Trump says Obamacare is a disaster. It has problems, but the bottom line is that net 20 million more Americans have health…",,, trump says obamacare is a disaster it has problems but the bottom line is that net million more americans have health…,0,0,0
110,114,2016-10-10 01:45:13.526,,RT @UTHornsRawk: The moderators let Hillary top on and on and do not interrupt her. #JusticeForJuanita  #debate But #TrumpWinning,,, the moderators let hillary top on and on and do not interrupt her but,2,2,2
111,115,2016-10-10 01:45:13.515,,"RT @meakoopa: ""We need safe zones for these people."" Yes, perhaps we could concentrate them in some kind of camp. #Debate",,, we need safe zones for these people yes perhaps we could concentrate them in some kind of camp,2,2,2
112,116,2016-10-10 01:45:13.612,,@BillHemmer Because they might end up on a casket. #debate,,,because they might end up on a casket,2,2,2
113,117,2016-10-10 01:45:13.487,,What sport did you play.... Spelling Bee? https://t.co/DW2wqDFnY6,,,what sport did you play spelling bee,2,2,2
114,118,2016-10-10 01:45:13.552,,"Healthcare costs under Obamacare are not 'going up by numbers that are astronomical,' as Trump says - LA Times https://t.co/SekI8kSJAZ",,,healthcare costs under obamacare are not going up by numbers that are astronomical as trump says - la times,0,0,0
115,119,2016-10-10 01:45:13.615,,Please just answer the questions  directly @realDonaldTrump...is that possible for you at all?#Debate,,,please just answer the questions directly is that possible for you at all,2,2,2
116,120,2016-10-10 01:45:13.647,,"RT @TomiLahren: He outlines a plan. She says ""I'm gonna fix it."" #debate",,, he outlines a plan she says im gonna fix it,2,2,2
117,121,2016-10-10 01:45:13.597,,RT @NateBurt5: Did anyone else see this fly land on her face. It must have been looking for garbage. #Debate https://t.co/k5uCDsqfqZ,,, did anyone else see this fly land on her face it must have been looking for garbage,2,2,2
118,122,2016-10-10 01:45:13.543,,Trump looks like he is about to fall over.,,,trump looks like he is about to fall over,2,2,2
119,124,2016-10-10 01:45:13.575,,If this ain't the truth  https://t.co/2cG4ydmQTu,,,if this aint the truth u,2,2,2
120,125,2016-10-10 01:45:13.505,,RT @shondarhimes: Best.  Tweet.  Ever. https://t.co/wfCmUjetib,,, best tweet ever,2,2,2
121,126,2016-10-10 01:45:13.480,,"RT @sallykohn: Mr. Trump they're interrupting you because you don't answer the questions.

Pretty simple exercise here.

#debate #debates20…",,, mr trump theyre interrupting you because you dont answer the questions pretty simple exercise here …,2,2,2
122,127,2016-10-10 01:45:13.657,,RT @NewYorker: The second Presidential #debate: live-drawing by Edward Steed https://t.co/RBp9q35sgT https://t.co/eLNqY8NklS,,, the second presidential  live-drawing by edward steed,2,2,2
123,129,2016-10-10 01:45:13.334,,How would you know they are not a threat   Who will give that information !? #debate,,,how would you know they are not a threat who will give that information ,2,2,2
124,130,2016-10-10 01:45:13.681,,RT @ayeeitswizaa: TRUMP NEVER ANSWERS THE QUESTIONS BEING ASKED TO HIM. ALL HE DOES IS BASH HILARY. YO JUST ANSWER THE FUCKING QUESTION.,,, trump never answers the questions being asked to him all he does is bash hilary yo just answer the fucking question,2,2,2
125,131,2016-10-10 01:45:13.650,,Donald Trump only is appealing to small minded people,,,donald trump only is appealing to small minded people,2,2,2
126,132,2016-10-10 01:45:13.668,,RT @therachelmoss: Did anyone else notice the fly that literally just landed on Hillary's face? Dead 😂😂,,, did anyone else notice the fly that literally just landed on hillarys face dead,2,2,2
127,133,2016-10-10 01:45:13.672,,"businessinsider: .HillaryClinton on Islamophobia in the US:""My vision of America is one where everyone has a place… https://t.co/B0cMPJnIHA",,,businessinsider hillaryclinton on islamophobia in the usmy vision of america is one where everyone has a place…,2,2,2
128,134,2016-10-10 01:45:13.620,,RT @seanspicer: hey @HillaryClinton  --&gt;&gt;&gt; “No Classified Info In The Wrong Hands”? What About Justin Cooper? https://t.co/tWTh8MkZRi #Deba…,,, hey --&gt&gt&gt “no classified info in the wrong hands” what about justin cooper …,2,2,2
129,135,2016-10-10 01:45:13.610,,RT @drmoore: Debate-watching selfie. https://t.co/RaVfbIZDX3,,, debate-watching selfie,2,2,2
130,136,2016-10-10 01:45:13.622,,"RT @voxdotcom: ""I worked in the CIA under Bush. Obama is right to not say 'radical Islam.'"" https://t.co/tApO4W8Pio #debate",,, i worked in the cia under bush obama is right to not say radical islam,2,2,2
131,137,2016-10-10 01:45:13.544,"Richmond Heights, FL",People who say they don't like Hillary and they are voting for her only b/c they don't like Donald is dumb asf. IM… https://t.co/0PYBCjy77H,-80.3668805,25.6368545,people who say they dont like hillary and they are voting for her only b/c they dont like donald is dumb asf im…,0,0,0
132,138,2016-10-10 01:45:13.689,,"RT @mskathykhang: ""When you see hatred you have to report it.""
I would like to report #trump 
#Debates2016",,, when you see hatred you have to report it i would like to report,2,2,2
133,139,2016-10-10 01:45:13.679,,RT @RosieGray: reminder that one time George H.W. Bush checked his watch in a debate and it was a huge thing https://t.co/WgFBw9dUaM,,, reminder that one time george hw bush checked his watch in a debate and it was a huge thing,2,2,2
134,140,2016-10-10 01:45:13.590,,"RT @LindaSuhler: Dear Martha,
You may not like the answer, but it's the answer.
Do your job &amp; stop interrupting Trump.

#ExtremeVetting #De…",,, dear martha you may not like the answer but its the answer do your job &amp stop interrupting trump …,2,2,2
135,141,2016-10-10 01:45:13.550,,"RT @OrrChris: Trump: It's called extreme petting--wait, ""vetting."" I said ""extreme vetting.""",,, trump its called extreme petting--wait vetting i said extreme vetting,2,2,2
136,142,2016-10-10 01:45:13.643,,RT @cindynorth1: I'll remind you that this man was offended by Schindler's List because of nudity. THAT'S what he was offended by. N…,,, ill remind you that this man was offended by schindlers list because of nudity thats what he was offended by n…,2,2,2
