,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
71,2016-10-20 01:35:49.530,,"He said he's saying big league, but I think the 1st time, he said bigly.  Now he's saying big league to prove it's… https://t.co/IOcDeN4NUi",,,he said hes saying big league but i think the st time he said bigly now hes saying big league to prove its…,2,2
72,2016-10-20 01:35:49.662,,"Hillary: *makes personal attack*

Trump: *lips right on the mic* ""Wrong.""",,,hillary makes personal attack trump lips right on the mic wrong,2,2
73,2016-10-20 01:35:49.607,,"Yes Lord, patience like the moderator in this presidential debate. https://t.co/C6Kgvhpd3c",,,yes lord patience like the moderator in this presidential debate c,2,2
74,2016-10-20 01:35:49.520,,@chaelinCL Why are you not talking about what the emails say? @DonaldJTrumpJr Clinton calls for Trump to Hacking  https://t.co/Zpg9jUlWBQ,,,why are you not talking about what the emails say clinton calls for trump to hacking,0,0
75,2016-10-20 01:35:49.662,,Dear god I hope he swears at her as the finally nail is this coffin #debate,,,dear god i hope he swears at her as the finally nail is this coffin,2,2
76,2016-10-20 01:35:49.285,,Not watching the debate but I am seeing a lot of chatter about puppets ...??? #DebateHeadache #debate2016 https://t.co/tJtLcPBT3I,,,not watching the debate but i am seeing a lot of chatter about puppets ,0,2
77,2016-10-20 01:35:49.645,,It's PRESIDENT Obama! Ol disrespectful ugly dude. #Respeck #DebateHeadache #trump,,,its president obama ol disrespectful ugly dude,2,2
78,2016-10-20 01:35:50.473,,Tell me why I'm watching the debate and all I can think about is babies,,,tell me why im watching the debate and all i can think about is babies,2,2
79,2016-10-20 01:35:50.600,,Where's my tea at? https://t.co/d3KBC6zlFW,,,wheres my tea at,2,2
80,2016-10-20 01:35:50.671,,"@atPeteDodd this debate is like the gaf thread today about the Xbox YouTube video titled ""best selling console in America""",,,this debate is like the gaf thread today about the xbox youtube video titled best selling console in america,2,2
81,2016-10-20 01:35:50.617,"Omaha, NE","Damn, I can't drink because I'm on antibiotics,  and if this debate doesn't make me want to drink, nothing will! #debates",-96.053431,41.275721,damn i cant drink because im on antibiotics and if this debate doesnt make me want to drink nothing will,2,2
82,2016-10-20 01:35:50.645,,Look at trump's face #debatenight,,,look at trumps face,2,2
83,2016-10-20 01:35:50.638,,Wrong #debate,,,wrong,2,2
84,2016-10-20 01:35:50.553,,He said Bigly he fired https://t.co/IKPG6qy9Aq,,,he said bigly he fired,2,2
85,2016-10-20 01:35:50.574,,"@FunkWalk it is rather depressing that is a ""debate"" on who should be our president.. there's no contest #nototrump",,,it is rather depressing that is a debate on who should be our president theres no contest,2,0
86,2016-10-20 01:35:50.570,,"""WRONG."" Was that Trump or @AlecBaldwin 😂😂😂😋😋",,,wrong was that trump or,2,2
87,2016-10-20 01:35:50.670,,Indeed https://t.co/w8wlFibNzO,,,indeed,2,2
88,2016-10-20 01:35:50.659,,#debate #cnn Trump saying WRONG. A first of the night.,,,trump saying wrong a first of the night,2,2
89,2016-10-20 01:35:50.458,,"‘Groping, groping, groping’: Rudy Giuliani says Trump accusers are ‘orchestrated,’ using a ‘script’… https://t.co/89rJts2kZQ",,,‘groping groping groping’ rudy giuliani says trump accusers are ‘orchestrated’ using a ‘script’…,2,2
90,2016-10-20 01:35:50.570,,"""I have 200 admirals and generals...21 endorsing me"" - Trump. So what are the other 179 doing? #debate",,,i have admirals and generals21 endorsing me - trump so what are the other doing,2,2
91,2016-10-20 01:35:50.593,,and his Cuban cigars a git from BHO so now trash WILLIe  the WANKER can do it with a better grade of cigars https://t.co/SuYvoNg6iJ,,,and his cuban cigars a git from bho so now trash willie the wanker can do it with a better grade of cigars,2,2
92,2016-10-20 01:35:50.624,,@Olivia_Taylor98 he's better than Hillary lol,,,hes better than hillary lol,2,2
93,2016-10-20 01:35:50.524,,Hillary Clinton rn https://t.co/CwPmLxRJZu,,,hillary clinton rn u,2,2
94,2016-10-20 01:35:51.631,,Ride for me like Trump does for Putin. #debatenight,,,ride for me like trump does for putin,2,2
95,2016-10-20 01:35:51.388,,Smart #debate buy https://t.co/tSE3FyiA3U,,,smart buy u,2,2
96,2016-10-20 01:35:51.561,,This debate litttt #TrumpPence16,,,this debate litttt,2,2
97,2016-10-20 01:35:51.618,,9:35pm and calm and collected Trump has left the building #Debates2016,,,35pm and calm and collected trump has left the building,2,2
98,2016-10-20 01:35:51.621,,Did Hillary get played 🤔 #debatenight,,,did hillary get played 🤔,2,2
99,2016-10-20 01:35:51.676,,"trump: idk putin, we could be friends tho.
trump: idk putin, he's not my best friend",,,trump idk putin we could be friends tho trump idk putin hes not my best friend,2,0
100,2016-10-20 01:35:51.445,,lol who's they  Hillary ?  #ShameOnHer,,,lol whos they hillary ,2,2
101,2016-10-20 01:35:51.661,,Hillary sold 20% of our Uranium to the Russians. Who is the puppet?  #debatenight,,,hillary sold  of our uranium to the russians who is the puppet,2,2
102,2016-10-20 01:35:51.574,,trump: look hillary keeps trying to get that roadrunner putin but they keep failing maybe hillary should stop propping up the acme corp,,,trump look hillary keeps trying to get that roadrunner putin but they keep failing maybe hillary should stop propping up the acme corp,2,0
103,2016-10-20 01:35:51.536,,Trump knows that #HouseOfCards is fiction right? Petrov isn't really #Putin,,,trump knows that is fiction right petrov isnt really,2,2
104,2016-10-20 01:35:51.665,,i can n ot w a i t for SNL #debate,,,i can n ot w a i t for snl,4,2
105,2016-10-20 01:35:51.679,,@FoxNews  this #debate is turning into a #DebateHeadache !!,,,this is turning into a ,2,2
106,2016-10-20 01:35:51.633,,trump is hanzo hillary is genii,,,trump is hanzo hillary is genii,4,2
107,2016-10-20 01:35:51.702,,i despise both trump and clinton im just watching the debate for the memes,,,i despise both trump and clinton im just watching the debate for the memes,2,2
108,2016-10-20 01:35:52.596,,@Varneyco @realDonaldTrump Trump needs to point out the Ukraine and how BO and HC have not defended the Ukraine. Shame on HC and BO!,,,trump needs to point out the ukraine and how bo and hc have not defended the ukraine shame on hc and bo,2,0
109,2016-10-20 01:35:52.677,,#debate @HillaryClinton What's so funny?,,,whats so funny,2,2
110,2016-10-20 01:35:52.471,"Joint Base Pearl Harbor-Hickam, HI",#Russia Endorses Trump too! https://t.co/mHbS1Sbf09 #Debates2016 @realDonaldTrump @HillaryClinton,-157.9758295,21.3447495,endorses trump too 09,2,2
111,2016-10-20 01:35:52.533,,"""These cyber attacks come from...the Kremlin."" @hillaryclinton claims Russia is influencing election #debate #9News https://t.co/83kbbYCscD",,,these cyber attacks come fromthe kremlin claims russia is influencing election cd,2,2
112,2016-10-20 01:35:52.670,,Is that Donald Trump or Alec Baldwin? #wrong,,,is that donald trump or alec baldwin,2,2
113,2016-10-20 01:35:52.698,,Hands off my Pussy. Hands off the Nuclear Codes. (Stop saying RIP) #debate,,,hands off my pussy hands off the nuclear codes stop saying rip,2,0
114,2016-10-20 01:35:52.583,,Donald Trump gettin his ass kicked again,,,donald trump gettin his ass kicked again,2,2
115,2016-10-20 01:35:52.654,,I swear I thought Donald was gonna say he keeps his fingers on a lot of buttons #debate,,,i swear i thought donald was gonna say he keeps his fingers on a lot of buttons,2,0
116,2016-10-20 01:35:52.508,,"I feel like Trump wanted to say ""You're Fired"" #Debates2016 #debatenight",,,i feel like trump wanted to say youre fired,2,0
117,2016-10-20 01:35:52.566,,Is this a showcase of who endorsed you Trump?,,,is this a showcase of who endorsed you trump,0,2
118,2016-10-20 01:35:51.983,,Presidential debate: Watch live https://t.co/GqgxhWUOap https://t.co/QoQfxshzYP,,,presidential debate watch live,2,2
119,2016-10-20 01:35:52.724,,Bro the host gotta call some flags on this here plays and eject trump's dumb ass,,,bro the host gotta call some flags on this here plays and eject trumps dumb ass,2,2
120,2016-10-20 01:35:53.657,,Are we supposed to think he want to use nukes against Russia? Or that he loves Russia? #debatenight #debate,,,are we supposed to think he want to use nukes against russia or that he loves russia,2,2
121,2016-10-20 01:35:53.654,,"Donald Trump just said the word ""Wrong"" for the first time in this debate, lol. #debatenight",,,donald trump just said the word wrong for the first time in this debate lol,2,2
122,2016-10-20 01:35:53.681,,TRUMP HAS NO CLUE ABOUT THE NUCLEAR BUTTON...ITS SCARY FOR ME AND MY CHILDREN.,,,trump has no clue about the nuclear buttonits scary for me and my children,2,0
123,2016-10-20 01:35:53.527,,We are entering the Mothra vs Godzilla portion of the. Debate.,,,we are entering the mothra vs godzilla portion of the debate,0,2
124,2016-10-20 01:35:53.577,,I think someone forgot to change Trump's diaper.  He's making that angry baby face.  #debatenight,,,i think someone forgot to change trumps diaper hes making that angry baby face,2,0
125,2016-10-20 01:35:53.674,,can't put into words how much i hate Trump lol,,,cant put into words how much i hate trump lol,2,0
126,2016-10-20 01:35:53.628,,"@billmaher Russia is no threat to us. Putin is no threat to us. 
Trump is a real threat to us",,,russia is no threat to us putin is no threat to us trump is a real threat to us,2,0
127,2016-10-20 01:35:53.622,,.@HillaryClinton pinpointed Pathetic Little Donald's distrust of US intelligence and his trust of Vladimir Putin. #DumpTrump #debate,,, pinpointed pathetic little donalds distrust of us intelligence and his trust of vladimir putin,2,2
128,2016-10-20 01:35:53.607,,Way to go Hillary! Shut down Putin's PUPPET. Love this Hillary. #debatenight #debate2016,,,way to go hillary shut down putins puppet love this hillary,0,2
129,2016-10-20 01:35:53.562,,People are missing this point. https://t.co/Ef94hk6azM,,,people are missing this point,2,0
130,2016-10-20 01:35:53.490,,"HRC's face after Ding Dong McKring Krong's ""hombres"" comment is how we all were feeling. #reallydude? #debate https://t.co/g2GoCF7Ckx",,,hrcs face after ding dong mckring krongs hombres comment is how we all were feeling ,0,2
131,2016-10-20 01:35:53.671,,these debate tweets are really getting old 🙄,,,these debate tweets are really getting old,2,2
132,2016-10-20 01:35:53.565,,True. https://t.co/FeJNNcTCzF,,,true,2,2
133,2016-10-20 01:35:53.682,,Hillary-please stop using your basement server and no Russian will hack it. #debatenight,,,hillary-please stop using your basement server and no russian will hack it,2,2
134,2016-10-20 01:35:53.701,"Georgia, USA",Donald Trump could be a comedian,-83.1738665,32.6782075,donald trump could be a comedian,2,2
135,2016-10-20 01:35:53.668,,"the debate is like a bad wreck. it hurts to see, but you can't look away",,,the debate is like a bad wreck it hurts to see but you cant look away,2,0
136,2016-10-20 01:35:54.633,,Trump 2016,,,trump,2,2
137,2016-10-20 01:35:54.646,"Stamford, CT","Because he said ""nice things about me"" in Trump's mind that equals that a woman should be flattered that a man said she's hot. #debatenight",-73.554097,41.0983345,because he said nice things about me in trumps mind that equals that a woman should be flattered that a man said shes hot,0,2
138,2016-10-20 01:35:54.669,"New Rochelle, NY","""Take a breath"" Moderator towards Trump. #2minsIsUpTrump",-73.7813055,40.9348115,take a breath moderator towards trump,2,2
139,2016-10-20 01:35:54.602,,What a joke. Missles! Wrong! 200 generals! Ripped off! #sniff! #debate,,,what a joke missles wrong generals ripped off ,0,0
140,2016-10-20 01:35:54.629,,"#debatenight.  This debate begs the question, ""How do you have a serious debate with a moron like Trump""?",,, this debate begs the question how do you have a serious debate with a moron like trump,0,2
141,2016-10-20 01:35:54.649,,Petition to replace known puppet Donald Trump with a more likable puppet like Kermit or Alf #debatenight,,,petition to replace known puppet donald trump with a more likable puppet like kermit or alf,0,2
142,2016-10-20 01:35:54.693,,Would @CTGOP really trust Trump with the nuclear codes? #debatenight,,,would really trust trump with the nuclear codes,2,2
143,2016-10-20 01:35:54.636,,"earlier in the #debate i wasn't sure if DTJ was saying ""bigly"" or ""big league""",,,earlier in the i wasnt sure if dtj was saying bigly or big league,2,2
144,2016-10-20 01:35:54.664,,I added a video to a @YouTube playlist https://t.co/BKcsSnTRsM Donald Trump ‘Needs A Miracle’ At Final Presidential Debate,,,i added a video to a playlist donald trump ‘needs a miracle’ at final presidential debate,2,2
145,2016-10-20 01:35:54.683,,Trump and Clinton are both blonds. They have that in common.  #thinkpositive #debate,,,trump and clinton are both blonds they have that in common,2,2
146,2016-10-20 01:35:54.578,,Putin comes outta nowhere and hits Hillary with the steel chair,,,putin comes outta nowhere and hits hillary with the steel chair,2,2
147,2016-10-20 01:35:54.769,,I'm already annoyed at Hillary's attempt at humor at the next White House correspondents' dinner,,,im already annoyed at hillarys attempt at humor at the next white house correspondents dinner,2,2
148,2016-10-20 01:35:54.683,,@MovieStarWeb Now the moderator comes in to save Hillary. Trump counters smacks down moderator. Says hillary has be out smarted by Putin,,,now the moderator comes in to save hillary trump counters smacks down moderator says hillary has be out smarted by putin,2,0
149,2016-10-20 01:35:54.559,,"#Trump on #CrookedHillary, ""She doesn't like #Putin because he outsmarted her and #Obama at every step."" #Debate #geopolitics #DebateNight",,,on  she doesnt like because he outsmarted her and at every step,2,2
150,2016-10-20 01:35:55.658,,"""If the United states an russia get along isn't such a bad thing"" es lo primero que escucho de trump con lo que estoy deacuerdo",,,if the united states an russia get along isnt such a bad thing es lo primero que escucho de trump con lo que estoy deacuerdo,2,0
151,2016-10-20 01:35:55.665,,So everyone gets a nuclear bomb? #Trump #debate,,,so everyone gets a nuclear bomb,0,2
152,2016-10-20 01:35:55.579,,"Chris Wallace with the tough job as moderator tonight, reining them in with reminder he gets to ask the questions tonight #debate",,,chris wallace with the tough job as moderator tonight reining them in with reminder he gets to ask the questions tonight,2,4
153,2016-10-20 01:35:55.551,,"Why is everything an absolute with Trump. Everything is either the best, or the worst. It's like arguing with a child. #debatenight",,,why is everything an absolute with trump everything is either the best or the worst its like arguing with a child,2,0
154,2016-10-20 01:35:55.510,,Trump appears pale.  Must have been too busy for the tanning bed.   #debatenight,,,trump appears pale must have been too busy for the tanning bed,2,2
155,2016-10-20 01:35:55.543,,"Trump argues like  an 8 year old child. ""No you are a puppet"" https://t.co/pHWYjpHAff",,,trump argues like an year old child no you are a puppet,2,2
156,2016-10-20 01:35:55.664,"Lawrenceville, GA","Donald Trump is trying to address the questions, but Hillary is trying to blame all her issues on Russia. Come on Hillary. Get Real",-83.999204,33.950635,donald trump is trying to address the questions but hillary is trying to blame all her issues on russia come on hillary get real,2,0
157,2016-10-20 01:35:55.687,,"#debates
How long has Hillary talked so far??? WTF Wallace, why aren't you moderating this fairly? Ask the question. Keep them on track",,,how long has hillary talked so far wtf wallace why arent you moderating this fairly ask the question keep them on track,2,2
158,2016-10-20 01:35:55.686,,"@TrueGoatJesus ""wrong""-Donald Trump",,,wrong-donald trump,2,2
159,2016-10-20 01:35:55.681,,I like how each debate has been getting noticeably better as they both respond to and fix their criticisms.  No more Trump interruptions,,,i like how each debate has been getting noticeably better as they both respond to and fix their criticisms no more trump interruptions,2,2
160,2016-10-20 01:35:55.705,,"If Trump interrupts, I hope #HillaryClinton yells: SILENCE YOU FATUOUS WINDBAG! #debatenight",,,if trump interrupts i hope yells silence you fatuous windbag,4,2
161,2016-10-20 01:35:55.675,,"Hillary looks good tonight, you guys. Presidential.",,,hillary looks good tonight you guys presidential,2,2
162,2016-10-20 01:35:55.647,,"Hillary is in part, an architect of the MESS this nation is currently experiencing. After Benghazi, who could Trust Hillary?   #debatenight",,,hillary is in part an architect of the mess this nation is currently eeriencing after benghazi who could trust hillary,2,2
163,2016-10-20 01:35:55.633,,That is legitimately the most terrifying thing about the prospect of trump as president.,,,that is legitimately the most terrifying thing about the prospect of trump as president,2,2
164,2016-10-20 01:35:55.639,,"Put it on mute, and imagine Bernie and I are the two candidates. #debate #debatenight",,,put it on mute and imagine bernie and i are the two candidates,0,2
165,2016-10-20 01:35:55.658,,"Instant GIF:  Trump whispering ""Wrong"" into the mic like it's his lover.  (shivers)  #debatenight",,,instant gif trump whispering wrong into the mic like its his lover shivers,2,2
166,2016-10-20 01:35:55.614,,I see @HillaryClinton is trying to match Trumps signature orange color #debate,,,i see is trying to match trumps signature orange color,2,2
