,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
19,2016-10-20 01:11:39.606,,Anonymously speak to a Trump supporter with 'Call a Deplorable': If this Presidential race… https://t.co/V7qpILmv0v,,,anonymously speak to a trump supporter with call a deplorable if this presidential race…,2,2
20,2016-10-20 01:11:39.244,,The 2nd amendment is under siege? #Debate https://t.co/WjikHAsttA,,,the nd amendment is under siege,2,2
21,2016-10-20 01:11:39.497,,@marchimark has he taken a  Tranquilizer? He's acting real slow #debate,,,has he taken a tranquilizer hes acting real slow,2,0
22,2016-10-20 01:11:39.600,,#debate smart for Chris Wallace to start with the Court - sets tone for a serious policy discussion. what we desperately need.,,,smart for chris wallace to start with the court - sets tone for a serious policy discussion what we desperately need,2,2
23,2016-10-20 01:11:39.660,,#debate #Hillary I support 2nd Amendment but I believe there should be regulations. 33K people a year die from guns. Close gun show loophole,,,i support nd amendment but i believe there should be regulations k people a year die from guns close gun show loophole,2,2
24,2016-10-20 01:11:39.643,,I just realized Ive had both Hilary and Trump blocked since April,,,i just realized ive had both hilary and trump blocked since april,2,0
25,2016-10-20 01:11:39.629,,i love how trump is talking abt the constitution like he doesn't literally threaten our first amendment rights to religion and free press,,,i love how trump is talking abt the constitution like he doesnt literally threaten our first amendment rights to religion and free press,2,2
26,2016-10-20 01:11:39.412,"Upland, CA",Trump clearly employing new behavioral tactic of calm and collected. Let's see how long this lasts. #debatenight,-117.661853,34.119646,trump clearly employing new behavioral tactic of calm and collected lets see how long this lasts,0,2
27,2016-10-20 01:11:39.707,,"“Interpret the constitution the way the founders wanted it.”

Please go on. Maybe we an ouija board. #debate #debate2016 #debates",,,“interpret the constitution the way the founders wanted it” please go on maybe we an ouija board,4,2
28,2016-10-20 01:11:39.701,,Oh shit! Heller! #lawschool #debate,,,oh shit heller,2,2
29,2016-10-20 01:11:39.651,,"US election campaign 2016

As predicted earlier, Trump statute followed by Hillary statute:-) :-) :-) https://t.co/5LMD95Ebyj",,,us election campaign as predicted earlier trump statute followed by hillary statute,2,2
30,2016-10-20 01:11:39.703,,"Chris Wallace- Here's a question
Donald Trump- Here's a bunch of words because the answer to that question alone would bury me,
#debatenight",,,chris wallace- heres a question donald trump- heres a bunch of words because the answer to that question alone would bury me,2,2
31,2016-10-20 01:11:39.649,,A woman's #HealthCare decisions should only be between her and her doctor. @HillaryClinton believes in this right. #DocsWithHer #Debate,,,a womans decisions should only be between her and her doctor believes in this right,2,2
32,2016-10-20 01:11:39.599,,@FoxNews @HillaryClinton The same corporation Hillary took millions from?!?!?!,,,the same corporation hillary took millions from,2,2
33,2016-10-20 01:11:39.669,,"He always focuses on the 2nd amendment. She doesn't want to get rid of guns, but of assault rifles, or terrorists. #Debate",,,he always focuses on the nd amendment she doesnt want to get rid of guns but of assault rifles or terrorists,2,2
34,2016-10-20 01:11:39.646,,NOOOOOOOOOOOOO!!! Why do you hate us??!?!?!?!??! :'( https://t.co/h4fLPn46rK,,,nooooooooooooo why do you hate us ,2,0
35,2016-10-20 01:11:39.600,,Oh shit https://t.co/8QwEn8CS5C,,,oh shit c,2,2
36,2016-10-20 01:11:39.593,,HILLARY IS ALREADY LYIING ...HER LIPS ARE MOVING,,,hillary is already lyiing her lips are moving,2,0
37,2016-10-20 01:11:39.503,,reasonable regulation yes yes yes #debate,,,reasonable regulation yes yes yes,2,4
38,2016-10-20 01:11:39.771,,"Trump to appoint pro-life, pro second amendment justices if elected president. #egrapgov #hsgovchat",,,trump to appoint pro-life pro second amendment justices if elected president,2,2
39,2016-10-20 01:11:39.668,,"""I support the 2nd amendment"" ok Crooked Hillary",,,i support the nd amendment ok crooked hillary,2,2
40,2016-10-20 01:11:40.673,,Why is the last moderator a white male? Where is @MichelleObama ? #diversity #debate,,,why is the last moderator a white male where is ,2,0
41,2016-10-20 01:11:40.628,,This debate is already stressing me the fuck out,,,this debate is already stressing me the fuck out,2,0
42,2016-10-20 01:11:40.665,,So does Trump think that sedation sounds presidential? If that were true Hillary would be debating Ben Carson right now. #debatenight,,,so does trump think that sedation sounds presidential if that were true hillary would be debating ben carson right now,0,2
43,2016-10-20 01:11:40.635,,of course @realDonaldTrump thinks he gets to appoint supreme court justices #debate,,,of course thinks he gets to appoint supreme court justices,2,2
44,2016-10-20 01:11:40.662,,Guns don't kill people Hillary,,,guns dont kill people hillary,0,2
45,2016-10-20 01:11:40.581,,Good lord that poutyface on the orange man-baby #debate,,,good lord that poutyface on the orange man-baby,4,2
46,2016-10-20 01:11:40.558,,Methadone more than likely. https://t.co/TbhYWuYdVz,,,methadone more than likely,2,2
47,2016-10-20 01:11:40.600,,I'm watching the #debate because I haven't felt emotionally beaten up enough today. #ClintonVsTrump #TrumpvsClinton,,,im watching the because i havent felt emotionally beaten up enough today,2,2
48,2016-10-20 01:11:40.630,,@realDonaldTrump looks scared - why the red eyes? @HillaryClinton is so poised- go Hillary!,,,looks scared - why the red eyes is so poised- go hillary,0,0
49,2016-10-20 01:11:40.581,,Trump #incoherent already  #debatenight,,,trump already,0,2
50,2016-10-20 01:11:40.734,,STOP LOOKING AT ME TRUMP 😫 #debate #ImWithHer,,,stop looking at me trump,2,2
51,2016-10-20 01:11:40.678,,And @HillaryClinton summed up in the first 2 minutes exactly why you shouldn't vote for her. #debate #FoxNews2016,,,and summed up in the first minutes exactly why you shouldnt vote for her,2,2
52,2016-10-20 01:11:40.701,,"Holy smokes. Does Trump have a time machine? How the heck does he know how the Constitution's supposed to be? Oh right, narcissism. #debates",,,holy smokes does trump have a time machine how the heck does he know how the constitutions supposed to be oh right narcissism,2,2
53,2016-10-20 01:11:40.712,,Should I even waste my time watching this debate?,,,should i even waste my time watching this debate,2,2
54,2016-10-20 01:11:40.707,,Condoleezza Rice's Response To Trump Calling Her A 'Bitch' Is All Of Us https://t.co/xLWMxsjno3,,,condoleezza rices response to trump calling her a bitch is all of us,2,2
55,2016-10-20 01:11:40.558,,"I would like to see a Supreme Court which will stand up for every Amendment, from the 1st up! #SquirrelJustice #debate",,,i would like to see a supreme court which will stand up for every amendment from the st up,2,2
56,2016-10-20 01:11:40.757,,"""The Justices I'm going to appoint will be pro-life” -@realDonaldTrump #debate",,,the justices im going to appoint will be pro-life” -,2,2
57,2016-10-20 01:11:40.667,"Los Angeles, CA","Trump: ""When the Germans bombed Pearl Harbor..."" #debatenight",-118.4119065,34.0207895,trump when the germans bombed pearl harbor,2,2
58,2016-10-20 01:11:40.723,,"Trump just said ""Supreme Court"", ""Pro-Life"", and ""2nd Amendment"" in response to the opening question.

He has my vote.",,,trump just said supreme court pro-life and 2nd amendment in response to the opening question he has my vote,2,2
59,2016-10-20 01:11:40.626,,"If you study Donald Trump, this is a comet I've ever seen him!",,,if you study donald trump this is a comet ive ever seen him,2,2
60,2016-10-20 01:11:40.773,"Brooklyn, NY",Think @KellyannePolls slipped the Donald a qualuude? He seems suspiciously calm. #debate,-73.9487755,40.655138,think slipped the donald a qualuude he seems suspiciously calm,2,2
61,2016-10-20 01:11:40.311,,Wow Hillary looks great in that all white tbh. #debatenight,,,wow hillary looks great in that all white tbh,2,2
62,2016-10-20 01:11:41.679,,Watching the debate and I'm already irked,,,watching the debate and im already irked,2,2
63,2016-10-20 01:11:41.684,,Hallelujah. Finally got the debate up. Time to be an informed voter 🇺🇸,,,hallelujah finally got the debate up time to be an informed voter 🇺🇸,2,4
64,2016-10-20 01:11:41.657,,Hillary says she supports the second amendment but wants more regulation on gun laws,,,hillary says she supports the second amendment but wants more regulation on gun laws,2,0
65,2016-10-20 01:11:41.667,,"Hillary says she ""supports the Second Amendment,"" cue hysterical laughter emoji. 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",,,hillary says she supports the second amendment cue hysterical laughter emoji,2,2
66,2016-10-20 01:11:41.705,,"As usual, Trump is scare of powerful &amp; strong women lol",,,as usual trump is scare of powerful &amp strong women lol,2,2
67,2016-10-20 01:11:41.614,,"#DebateNight Hillary does NOT support the 2nd amendment, she's already lying.",,,hillary does not support the nd amendment shes already lying,2,0
68,2016-10-20 01:11:41.410,,Yep yep. No one messes with the Notorious RBG. https://t.co/z12QypkrdN,,,yep yep no one messes with the notorious rbg,2,2
69,2016-10-20 01:11:41.681,,i got home from work right as the debate was starting &amp; i have never run up the stairs to my room that quickly in my life,,,i got home from work right as the debate was starting &amp i have never run up the stairs to my room that quickly in my life,2,0
70,2016-10-20 01:11:41.684,,Donald Trump really ugly af😂,,,donald trump really ugly af,2,2
71,2016-10-20 01:11:41.731,,Hillary does not respect the 2nd Amendment. Fact.,,,hillary does not respect the nd amendment fact,2,2
72,2016-10-20 01:11:41.357,"Phoenixville, PA",Amen https://t.co/55OIJc3yb8,-75.5234715,40.1382005,amen 8,2,2
73,2016-10-20 01:11:41.394,,#Debate First Hillary lie. I support the 2A,,,first hillary lie i support the a,4,2
74,2016-10-20 01:11:41.394,,@ClizBiz SO TRUE.  See how I shouted that like Trump a half hour into the debate? #debatenight,,,so true see how i shouted that like trump a half hour into the debate,0,2
75,2016-10-20 01:11:41.761,,"Trump looks like crap. Squinty eyes,  pouty, sallow skin color, sullen looking. Sickly.  #debatenight",,,trump looks like crap squinty eyes pouty sallow skin color sullen looking sickly,2,0
76,2016-10-20 01:11:41.796,,Hillary Clinton is prepared. Donald Trump is high.,,,hillary clinton is prepared donald trump is high,2,2
77,2016-10-20 01:11:42.680,,Trump's answers sound like when you're daydreaming in class and the teacher calls on you. #debatenight,,,trumps answers sound like when youre daydreaming in class and the teacher calls on you,2,2
78,2016-10-20 01:11:42.667,,trump said justices 5000 times 😴as mrs golo would say... EXPLAIN,,,trump said justices times as mrs golo would say elain,2,2
79,2016-10-20 01:11:42.586,"Los Angeles, CA",First Amendment ... allows even Justices to be critics #HillaryClinton #Trump #LATimesPolitics #LATspectacular,-118.4119065,34.0207895,first amendment  allows even justices to be critics,2,2
80,2016-10-20 01:11:42.611,,trump sounds sick,,,trump sounds sick,2,2
81,2016-10-20 01:11:42.580,,"Hillary takes notes and prepares to retort. Trump stares lazily into the distance, wishing he was in a gold plated bathroom. #debatenight",,,hillary takes notes and prepares to retort trump stares lazily into the distance wishing he was in a gold plated bathroom,2,0
82,2016-10-20 01:11:42.701,,Gotta love that Resting Trump Face.,,,gotta love that resting trump face,2,2
83,2016-10-20 01:11:42.650,,"Hillary in white, to look holy? pleae god have mercy... #debatenight",,,hillary in white to look holy pleae god have mercy,2,2
84,2016-10-20 01:11:42.569,,Away we go. #debate #ImWithHer,,,away we go,4,2
85,2016-10-20 01:11:42.700,,Trump missing out on the millennial vote by not blaming Hillary for the Apple taking away the gun emoji.,,,trump missing out on the millennial vote by not blaming hillary for the apple taking away the gun emoji,2,0
86,2016-10-20 01:11:42.663,,Nothing like watching the debate while bartending a room full of whit old people 😑,,,nothing like watching the debate while bartending a room full of whit old people,2,2
87,2016-10-20 01:11:42.717,,Above all let's appoint @Scotus judges that are pro America and pro Constitution. #debate,,,above all lets appoint judges that are pro america and pro constitution,2,2
88,2016-10-20 01:11:42.605,,Look at that! @realDonaldTrump is going for the moderate vote! And mostly answered the question #toolittletoolatehoney #debatenight #debate,,,look at that is going for the moderate vote and mostly answered the question,2,4
89,2016-10-20 01:11:42.646,,#trump trying to pretend he is normal. Not working. Channeling Sarah Palin.  #debatenight,,,trying to pretend he is normal not working channeling sarah palin,2,0
90,2016-10-20 01:11:42.680,,"Sorry Mr. Trump, but the math doesn't support the idea that you have a good chance of winning. #debatenight",,,sorry mr trump but the math doesnt support the idea that you have a good chance of winning,2,0
91,2016-10-20 01:11:42.656,,This debate is more calm today,,,this debate is more calm today,2,2
92,2016-10-20 01:11:42.618,,"Retweeted NDTV (@ndtv):

US Presidential Debate: Sexual assault claims, emails expected to come up on... https://t.co/7qqRyjUsHj",,,retweeted ndtv  us presidential debate sexual assault claims emails eected to come up on,2,2
93,2016-10-20 01:11:42.710,,@AmandaTheHoser You watching the debate?,,,you watching the debate,2,2
94,2016-10-20 01:11:42.735,,"I'm just here to see Trump say stupid things. Clinton's makeup is more popping today, no?",,,im just here to see trump say stupid things clintons makeup is more popping today no,2,0
95,2016-10-20 01:11:42.751,,OF COURSE Trump kvetched about #RBG's comments on him. She's the only #SCOTUS justice he can name. He prob isn't aware of Garland issue.,,,of course trump kvetched about s comments on him shes the only justice he can name he prob isnt aware of garland issue,0,2
96,2016-10-20 01:11:42.712,,@leewatson904 @EmpireFOX ikr...so I'm watching the #debate but I would prob be doing that anyway,,,ikrso im watching the but i would prob be doing that anyway,2,2
97,2016-10-20 01:11:43.667,,Patiently waiting for Killary to have a seizure this debate..,,,patiently waiting for killary to have a seizure this debate,2,2
98,2016-10-20 01:11:43.684,,Can Trump answer the question!,,,can trump answer the question,4,2
99,2016-10-20 01:11:43.631,,Y'all watching or nah ? — watching CNN Presidential Debate,,,yall watching or nah  — watching cnn presidential debate,0,4
100,2016-10-20 01:11:43.592,,"Trump thinks Hillary will use a Shrink Ray on the Second Amendment, making it a smaller replica of it itself.",,,trump thinks hillary will use a shrink ray on the second amendment making it a smaller replica of it itself,2,4
101,2016-10-20 01:11:43.682,,Utterly forgettable answer by Trump on SCOTUS. Very flat. Surprising. #debatenight #mepolitics,,,utterly forgettable answer by trump on scotus very flat surprising,2,2
102,2016-10-20 01:11:43.430,,I think I will choose to receive all my debate news from Brown Twitter. At least @sepiamutiny will make it funny...,,,i think i will choose to receive all my debate news from brown twitter at least will make it funny,2,4
103,2016-10-20 01:11:43.714,,"Omg I am trying sO HARD NOT TO LIVETWEET THIS DEBATE (you know what's under ""Trauma"" Trump? Thousands of shooting victims every yr. Ok bye)",,,omg i am trying so hard not to livetweet this debate you know whats under trauma trump thousands of shooting victims every yr ok bye,2,0
104,2016-10-20 01:11:43.620,,@KyleKulinski it means we're under attack! GAWW KYLE! WAKE UP SHEEPLE! #debate,,,it means were under attack gaww kyle wake up sheeple,2,2
105,2016-10-20 01:11:43.632,,Which intern snuck a Valium in Trump's pre-debate drink? #debatenight,,,which intern snuck a valium in trumps pre-debate drink,4,2
106,2016-10-20 01:11:43.657,,"Turn down the debate and turn up the latest SR, with @thegoalkeeper! #RBNY #PHIvNY

https://t.co/wBEJTENWK5",,,turn down the debate and turn up the latest sr with ,2,2
107,2016-10-20 01:11:43.644,,Clinton has just said that she does respect the second amendment bt that more gun laws need to be made #debatenight #debate,,,clinton has just said that she does respect the second amendment bt that more gun laws need to be made,2,2
108,2016-10-20 01:11:43.262,,"New trending GIF tagged election 2016, presidential debate, election debate via Giphy https://t.co/5LB1ytfgxH https://t.co/2HJvEtx3Mk",,,new trending gif tagged election  presidential debate election debate via giphy,4,2
109,2016-10-20 01:11:43.686,,"Oh, now u not trying to bundle, Trump?? Cheap! #bundles2016 #debate",,,oh now u not trying to bundle trump cheap,2,0
110,2016-10-20 01:11:43.667,,Trump sounded like he was reading a middle school book report.,,,trump sounded like he was reading a middle school book report,2,2
111,2016-10-20 01:11:43.712,,"Trump on #SCOTUS justices:

✅2nd amndmt 
✅Pro life 

Works for me (because right to bear arms is protected by #Constitution, abortion isn't)",,,trump on justices nd amndmt pro life works for me because right to bear arms is protected by  abortion isnt,4,2
112,2016-10-20 01:11:43.659,,"TRUMP calls out ""protestor"" 
for 
making $1,500 (HIRED by DNC) to 
disrupt rally? https://t.co/58v1IZ79oC",,,trump calls out protestor for making $1500 hired by dnc to disrupt rally c,4,2
113,2016-10-20 01:11:43.693,,#Trump looks like he may have a cold...  Pneumonia? May not be healthy enough for #potus #debatenight,,,looks like he may have a cold pneumonia may not be healthy enough for,2,0
114,2016-10-20 01:11:43.608,,This must be hard for you. I'm sorry. https://t.co/QoOFycBuki,,,this must be hard for you im sorry,4,0
115,2016-10-20 01:11:43.701,"Mount Washington, KY",YES YES YES #Debate,-85.587937,38.043688,yes yes yes,2,4
116,2016-10-20 01:11:43.560,,Many many many. Tremendous. So important. Absolutely. Noun. Verb. Adjective. Person. Birdwalk. Rinse. Repeat. #debate,,,many many many tremendous so important absolutely noun verb adjective person birdwalk rinse repeat,4,2
117,2016-10-20 01:11:43.650,,Trump has to in verbally insult/assault people upon speaking. ASS!,,,trump has to in verbally insult/assault people upon speaking ass,2,2
118,2016-10-20 01:11:43.531,,Huh!!! He just said he supports upholding the constitution. Hillary can't answer truthfully https://t.co/nnjCjLZs5U,,,huh he just said he supports upholding the constitution hillary cant answer truthfully u,2,2
119,2016-10-20 01:11:43.752,,No handshake between Donald Trump and Hillary Clinton https://t.co/hf1cJkvfCV ^ITV,,,no handshake between donald trump and hillary clinton ^itv,2,2
120,2016-10-20 01:11:43.696,,Trump just blew a massive chance to court evangelicals with supreme court question #debate,,,trump just blew a massive chance to court evangelicals with supreme court question,2,2
121,2016-10-20 01:11:44.609,,Trump was vaccinated before the debate 😹😹😹😹😹  #debatenight,,,trump was vaccinated before the debate,2,2
122,2016-10-20 01:11:44.605,,Hillary doesn't support the 2nd amendment at all!!,,,hillary doesnt support the nd amendment at all,2,2
123,2016-10-20 01:11:44.705,,Donald Trump is really holding in a comment #GovYo,,,donald trump is really holding in a comment,2,2
124,2016-10-20 01:11:44.682,,We need a count of how many times trump repeats himself #Election2016,,,we need a count of how many times trump repeats himself,2,2
125,2016-10-20 01:11:44.681,,Hillary supports the second amendment?  Since when? #debate,,,hillary supports the second amendment since when,2,2
126,2016-10-20 01:11:44.679,,"There can be, and must be reasonable gun regulation! Come on #America this argument is surely moot?! #debate",,,there can be and must be reasonable gun regulation come on this argument is surely moot,2,2
127,2016-10-20 01:11:44.646,,Notorious HRC rocking a righteous pant suit tonight! #debate,,,notorious hrc rocking a righteous pant suit tonight,2,2
128,2016-10-20 01:11:44.683,,ah here begins the twitter storm.. must be the debate has started...,,,ah here begins the twitter storm must be the debate has started,2,2
129,2016-10-20 01:11:44.513,,At least Trump isnt sniffling tonight...that's a start. #debatenight,,,at least trump isnt sniffling tonightthats a start,2,2
130,2016-10-20 01:11:44.603,,@jramirezz__ @gabbiepineapple Hilary over Trump tho,,,hilary over trump tho,2,2
131,2016-10-20 01:11:44.557,,".realDonaldTrump : Trump Tweets, but who Listens!? https://t.co/nVcK481XMZ",,,realdonaldtrump  trump tweets but who listens,2,2
132,2016-10-20 01:11:44.686,"Manhattan, NY",Y'all I'm sorry but I'm watching the livestream on @MSNBC and it's like a century behind #debate,-73.9685415,40.780709,yall im sorry but im watching the livestream on and its like a century behind,2,0
133,2016-10-20 01:11:44.001,,"Hillary dresses like Communist Dictator Mao
 #debatenight https://t.co/ETEA8kQYsb",,,hillary dresses like communist dictator mao,2,2
134,2016-10-20 01:11:44.751,,"""I support the Second Amendment."" -Hillary Clinton makes a bigger whopper than Burger King!",,,i support the second amendment -hillary clinton makes a bigger whopper than burger king,2,2
135,2016-10-20 01:11:44.063,,"The Reality Show US pushed in the beginning of the '90s, now on its peak. Voilà! #boilingPot #debate #debates… https://t.co/mp4HL60Xlx",,,the reality show us pushed in the beginning of the 90s now on its peak voilà …,0,2
136,2016-10-20 01:11:44.591,,5 mins in:  Trump believes the 2nd amendment is experiencing trauma...victims of gun violence experience trauma Mr Trump... #debate2016,,,mins in trump believes the nd amendment is eeriencing traumavictims of gun violence eerience trauma mr trump,2,2
137,2016-10-20 01:11:44.661,,How long until Trump brings up Chicago? #debatenight #debate,,,how long until trump brings up chicago,4,2
138,2016-10-20 01:11:44.626,,This open discussion format will be a killer for Trump if Wallace actually goes deeper on issues. DJT can't do it. #debatenight,,,this open discussion format will be a killer for trump if wallace actually goes deeper on issues djt cant do it,2,0
139,2016-10-20 01:11:44.665,"San Antonio, TX","He's already sweating 

#Debate",-98.5406515,29.417501,hes already sweating,2,2
140,2016-10-20 01:11:44.718,,Hillary is pro gun now? Hmm,,,hillary is pro gun now hmm,2,2
141,2016-10-20 01:11:45.660,,Trump take @flonase b4 this debate? Big s/o to @flonase ---- shit is legit.  #debatenight,,,trump take b4 this debate big s/o to ---- shit is legit,2,2
142,2016-10-20 01:11:45.531,,LYING HILLARY #debatenight #SHAMEONHER,,,lying hillary,2,2
143,2016-10-20 01:11:45.661,,#Hillary is on point with that lighting though. #glowing,,,is on point with that lighting though,2,2
144,2016-10-20 01:11:45.635,,Trump looks like a kid who didn't study for the exam and doesn't understand the question no matter how many times he reads it.,,,trump looks like a kid who didnt study for the exam and doesnt understand the question no matter how many times he reads it,2,0
145,2016-10-20 01:11:45.659,,Crooked Media: The Elite's Hopelessly Biased Against Trump https://t.co/C5TUa7Ke4X.,,,crooked media the elites hopelessly biased against trump ,2,2
146,2016-10-20 01:11:45.668,,The founding fathers wrote slavery into the constitution and could fathom a future where women could vote- let alone run for prez #debate,,,the founding fathers wrote slavery into the constitution and could fathom a future where women could vote- let alone run for prez,2,2
147,2016-10-20 01:11:45.636,,"@abcnews Surely it's only necessary to have the debate on ABC1 or News24, not both.",,,surely its only necessary to have the debate on abc1 or news24 not both,2,2
148,2016-10-20 01:11:45.654,"Eugene, OR",LOL Hillary expects us to believe she supports the 2nd amendment 😂,-123.1224015,44.065621,lol hillary eects us to believe she supports the nd amendment,4,2
149,2016-10-20 01:11:45.496,,She would be a disaster if she won and so would out country! She's lying about her stance on guns. https://t.co/1dSCHjensW,,,she would be a disaster if she won and so would out country shes lying about her stance on guns,2,2
150,2016-10-20 01:11:45.651,,@sunlorrie Trump calls for a conservative Supreme Court.  So there you have it.,,,trump calls for a conservative supreme court so there you have it,2,2
151,2016-10-20 01:11:45.480,,Everything about Trump. https://t.co/M0OM1ai9Pa,,,everything about trump,2,2
152,2016-10-20 01:11:45.696,,"It may be temporary, but we're having an actual debate about the 2nd amendment and gun policy. Nice. #ALMDebate",,,it may be temporary but were having an actual debate about the nd amendment and gun policy nice,2,2
153,2016-10-20 01:11:45.650,,"Trump why you squinting? 
#debatenight",,,trump why you squinting,2,2
154,2016-10-20 01:11:45.689,"Cheshire, OH",@HillaryClinton is 100% correct on guns. #GunControlNow #Debate #DebateNight #Debate2016,-82.9463215,40.225404,is  correct on guns,0,2
155,2016-10-20 01:11:45.702,,I understand that diagramming a Trump sentence has just been outlawed by the Hague. . .,,,i understand that diagramming a trump sentence has just been outlawed by the hague  ,2,2
156,2016-10-20 01:11:45.678,,"Clinton: ""I don't believe people with guns should be able to threaten and kill your family""
Trump: ""WRONG""",,,clinton i dont believe people with guns should be able to threaten and kill your family trump wrong,2,2
157,2016-10-20 01:11:45.760,,Listening to Gucci Mane instead of watching the debate 😎,,,listening to gucci mane instead of watching the debate,2,4
158,2016-10-20 01:11:45.697,,"#ImWithHer and will be watching the final #debate LIVE on Twitter tonight! https://t.co/DWgXqpqADz
https://t.co/PIYJDHcAas",,,and will be watching the final live on twitter tonight,2,4
159,2016-10-20 01:11:45.765,,Hillary looks incredibly beautiful in white,,,hillary looks incredibly beautiful in white,2,2
160,2016-10-20 01:11:45.714,,"I'm sure that would change, very soon https://t.co/QnVtuKaG3s",,,im sure that would change very soon,2,4
161,2016-10-20 01:11:45.705,,"A few minutes in and HRC getting to the point, Trump talking about himself.  #debatenight",,,a few minutes in and hrc getting to the point trump talking about himself,2,2
162,2016-10-20 01:11:46.674,,Howls of laughter at the watch party when Hillary declares she's a big supporter of the 2nd Amendment. Right. No one believes you.,,,howls of laughter at the watch party when hillary declares shes a big supporter of the nd amendment right no one believes you,2,2
163,2016-10-20 01:11:46.600,,Hillary does support the 2nd Amendment. Get it straight. She just doesn't want any crazy fuck to be able to get a gun!!! She's smart.,,,hillary does support the nd amendment get it straight she just doesnt want any crazy fuck to be able to get a gun shes smart,2,2
164,2016-10-20 01:11:46.634,,Time check: roughly 5 minutes in and Trump is already crying about someone who he claims to have picked on him 😒 #Debate,,,time check roughly minutes in and trump is already crying about someone who he claims to have picked on him,2,0
165,2016-10-20 01:11:46.562,,This is the best description of his hair https://t.co/rAYY1pIb4m,,,this is the best description of his hair,2,2
166,2016-10-20 01:11:46.594,,Nothing like a woman in all white 😍 #debate,,,nothing like a woman in all white,2,2
167,2016-10-20 01:11:46.567,,Donald Trump looks like a frog.,,,donald trump looks like a frog,2,2
168,2016-10-20 01:11:46.567,,@SirAlexas @an0nniemous that is my yard. After debate tuingie hapo pressroom na kina Wolf Blitzer tufanye analysis.,,,that is my yard after debate tuingie hapo pressroom na kina wolf blitzer tufanye analysis,2,2
169,2016-10-20 01:11:46.439,,"Hillary's eyes look a little droopy, and they lack focus. How medicated is she? #Debate",,,hillarys eyes look a little droopy and they lack focus how medicated is she,0,2
170,2016-10-20 01:11:46.619,,Trump speaks like me in a Discussion class that I didn't do the readings for.,,,trump speaks like me in a discussion class that i didnt do the readings for,2,2
