,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
29,2016-10-10 02:23:49.560,,"@ChristiChat Hillary is an #FBI  certified liar. Lied to Congress, too.",,,hillary is an certified liar lied to congress too,2,2
30,2016-10-10 02:23:49.598,,trump has almost ruined this medium for me :( #debate,,,trump has almost ruined this medium for me,2,0
31,2016-10-10 02:23:49.559,,"Trump calls out Hillary on ""deplorables"" while his team of deplorables runs his Twitter https://t.co/GZjihCGhPX",,,trump calls out hillary on deplorables while his team of deplorables runs his twitter,0,2
32,2016-10-10 02:23:49.651,,Can we go ahead and get to the point where we find out what they're going to do about the Florida/LSU game? #debate,,,can we go ahead and get to the point where we find out what theyre going to do about the florida/lsu game,2,2
33,2016-10-10 02:23:49.627,,"@mariashriver @TheAmyCarlson 
How can we expect Trump to run the country when he hasn't figured out how to use a Kleenex?",,,how can we eect trump to run the country when he hasnt figured out how to use a kleenex,2,2
34,2016-10-10 02:23:49.088,,@realDonaldTrump's #debate strategy https://t.co/aSvHSz0uk6,,,s strategy,0,2
35,2016-10-10 02:23:49.651,,"Trump is one of those people on twitter who brags about their follower number, sickening #debate",,,trump is one of those people on twitter who brags about their follower number sickening,2,2
36,2016-10-10 02:23:49.697,,'She said' ??? She has a name Trump like really? You sound like a 3 year old child  #Debate,,,she said  she has a name trump like really you sound like a year old child,2,2
37,2016-10-10 02:23:49.511,,That shoutout to @billclinton though 👌🏽 @HillaryClinton #debate,,,that shoutout to though,2,2
38,2016-10-10 02:23:49.617,,Somebody taught Trump how to pivot. - #debate #debate2016 -C,,,somebody taught trump how to pivot - -c,2,2
39,2016-10-10 02:23:49.674,"Florida, USA",I am staying relatively quiet for this debate because I kind of feel like Hillary is bombing 😳💣,-83.804475,27.698682,i am staying relatively quiet for this debate because i kind of feel like hillary is bombing,2,2
40,2016-10-10 02:23:50.529,,"Tweeting happens to be a modern day form of communication-#Trump
@realDonaldTrump #Twitter #tweets #communication #socialmedia #Debates2016",,,tweeting happens to be a modern day form of communication-,2,2
41,2016-10-10 02:23:50.668,,Donald Trump acknowledges Twitter is an effective form of communication. Agreed! #sm4np #nptech #Debate,,,donald trump acknowledges twitter is an effective form of communication agreed,2,2
42,2016-10-10 02:23:50.582,,Stephen Colbert: Donald Trump sniffles mocked on Late Show | https://t.co/OmOXMeO1ug https://t.co/RD3HJWb9jS,,,stephen colbert donald trump sniffles mocked on late show |,2,2
43,2016-10-10 02:23:50.553,,Make this tweet viral! https://t.co/ie0TRXJofJ,,,make this tweet viral,2,2
44,2016-10-10 02:23:50.472,,[Rivals: Rutgers] OT: He probably wont win the election but Trump is destroying crooked Hillary https://t.co/0qiFfT03lT #Rutgers #Rfootball,,,[rivals rutgers] ot he probably wont win the election but trump is destroying crooked hillary,2,2
45,2016-10-10 02:23:50.647,,Hillary doing much better this time.,,,hillary doing much better this time,2,4
46,2016-10-10 02:23:50.608,,"Has Trump even gone into the low income neighborhoods of Chicago? Like, I can rec some good restaurants if he wants to check it out.",,,has trump even gone into the low income neighborhoods of chicago like i can rec some good restaurants if he wants to check it out,2,2
47,2016-10-10 02:23:50.687,,"I completely understand not supporting Hillary, trust me, but I just do not understand how ANYONE can support Trump",,,i completely understand not supporting hillary trust me but i just do not understand how anyone can support trump,2,0
48,2016-10-10 02:23:50.626,,"He has no discipline, no leadership capabilities, and no reason to be in this debate. #debate",,,he has no discipline no leadership capabilities and no reason to be in this debate,2,0
49,2016-10-10 02:23:50.576,,A rapist of a 13 year old girl is debating her... to be the next president... https://t.co/jjPp2UKE78,,,a rapist of a year old girl is debating her to be the next president 8,2,2
50,2016-10-10 02:23:50.543,,@_MargoSunshine_ does anyone know what brand of hair gel the Trump sons use? That stuff is like iron.,,,does anyone know what brand of hair gel the trump sons use that stuff is like iron,2,2
51,2016-10-10 02:23:50.648,,You're so savage.😱😘 https://t.co/fT7dnmgL7F,,,youre so savage,2,2
52,2016-10-10 02:23:50.654,,Hillary shut up #debate,,,hillary shut up,2,2
53,2016-10-10 02:23:50.496,,"If I am deplorable then so be it but I will never vote you Killary. 
#HillaryLies  #Debate",,,if i am deplorable then so be it but i will never vote you killary,2,2
54,2016-10-10 02:23:50.531,,Every time Trump pulls out a new one Clinton smiles and almost does a double-take... he piles it on. He's a brawler.,,,every time trump pulls out a new one clinton smiles and almost does a double-take he piles it on hes a brawler,0,2
55,2016-10-10 02:23:51.676,,Conversations Hillary should not bring up - impeached philandering husband,,,conversations hillary should not bring up - impeached philandering husband,2,2
56,2016-10-10 02:23:51.679,,Why won't Trump answer the actual content of questions? #Headache #ThisEntireElectionIsAMessBothSides *sigh But she is answering the content,,,why wont trump answer the actual content of questions sigh but she is answering the content,2,0
57,2016-10-10 02:23:51.636,"Rockmart, GA",Laughing at the debate really makes me realize how old I am/how I'm still a 12 year old/how we're all in biggggg twouble.,-85.042894,34.0096915,laughing at the debate really makes me realize how old i am/how im still a year old/how were all in biggggg twouble,2,2
58,2016-10-10 02:23:51.615,,QUICKLY before it goes away! https://t.co/TXMF35JPWw,,,quickly before it goes away,2,2
59,2016-10-10 02:23:51.700,,everything about this debate is garbage.,,,everything about this debate is garbage,2,2
60,2016-10-10 02:23:51.629,,What a contrast. Orange orangutan and a seasoned dignified lady #debate,,,what a contrast orange orangutan and a seasoned dignified lady,2,2
61,2016-10-10 02:23:51.667,,"Thx @andersoncooper &amp; @MarthaRaddatz 4 leaving no doubt in minds of anyone watching that u r biased, unfair, &amp; in the tank 4 Hillary Clinton",,,thx &amp leaving no doubt in minds of anyone watching that u r biased unfair &amp in the tank hillary clinton,2,2
62,2016-10-10 02:23:51.664,"Birmingham, England",Haha Trump just shut down the Lizard Queen. Shame he's also Captain Cunt. RIP merica #debate,-1.8906405,52.4939665,haha trump just shut down the lizard queen shame hes also captain cunt rip merica,2,0
63,2016-10-10 02:23:51.532,,Ever heard someone question Hillary Clinton’s values? Show them this. https://t.co/Tp0eqtFQs0 #ImWithHer #Debate #Debates #Debates2016,,,ever heard someone question hillary clinton’s values show them this 0,2,2
64,2016-10-10 02:23:51.665,,"Trump: I have a lot of followers social media
Me: Since when did we start talking about social media at a debate?
#PresidentialDebate",,,trump i have a lot of followers social media me since when did we start talking about social media at a debate,2,2
65,2016-10-10 02:23:51.687,,This man can't even be still. He's a psychopath. #debate,,,this man cant even be still hes a psychopath,2,0
66,2016-10-10 02:23:51.413,,This is how I could summarize the #debate so far https://t.co/ZgeXhELsxD,,,this is how i could summarize the so far,2,2
67,2016-10-10 02:23:51.650,"Bridgetown North, OH",.@realDonaldTrump brings up Sidney Stone Blumenthal multiple times. Who is he? I'll tell you. #debate,-84.6358615,39.157053, brings up sidney stone blumenthal multiple times who is he ill tell you,2,2
68,2016-10-10 02:23:52.528,,"""I'm not unproud of that"" Who talks like that? #debate",,,im not unproud of that who talks like that,4,2
69,2016-10-10 02:23:52.606,,"Trump: ""I'm not unproud of it"" also ""I want nondecisions and unquestions""",,,trump im not unproud of it also i want nondecisions and unquestions,0,2
70,2016-10-10 02:23:52.663,,"Anderson Cooper: ""Senator Clinton, does Donald Trump have the discipline to be a leader?""
Hillary: ""No.""
#debate #savage",,,anderson cooper senator clinton does donald trump have the discipline to be a leader hillary no,2,2
71,2016-10-10 02:23:52.559,,Trump is a Debbie Downer. Everything is so negative. I want a leader who inspires #LiveTweetWithProppy,,,trump is a debbie downer everything is so negative i want a leader who inspires,2,2
72,2016-10-10 02:23:52.178,"anto Domingo de Guzmán, Dominican Republic","""Does Mr Trump have the discipline to be President?"" Ehhhhh NO! #debates #trump #hillaryclinton https://t.co/bmJnc77HDb",-69.928392,18.485775,does mr trump have the discipline to be president ehhhhh no,2,0
73,2016-10-10 02:23:52.675,,My TL is blowing up... did trump assault another child and then get ignored again? Oh right we didn't talk about that as much ok,,,my tl is blowing up did trump assault another child and then get ignored again oh right we didnt talk about that as much ok,2,0
74,2016-10-10 02:23:52.580,,Hillary out here taking credit for her husbands work lol,,,hillary out here taking credit for her husbands work lol,2,2
75,2016-10-10 02:23:52.627,"Waterford, MI",Is he really sure about that?😂😂😂 https://t.co/KwiL9cPAz5,-83.3858125,42.658766,is he really sure about that,2,2
76,2016-10-10 02:23:52.667,,"Hillary's eyes drop to the floor every time Trump accuses her of something she didnt do and thus, wants to sick a rabid dog on him.",,,hillarys eyes drop to the floor every time trump accuses her of something she didnt do and thus wants to sick a rabid dog on him,2,0
77,2016-10-10 02:23:52.660,,"IT WAS WORD FOR WORD ""CHECK OUT HER SEX TAPE"". #debate",,,it was word for word check out her sex tape,2,2
78,2016-10-10 02:23:52.663,,"Obama: Fun, charismatic guy.

Horrible president.

#debate",,,obama fun charismatic guy horrible president,2,2
79,2016-10-10 02:23:53.667,"New York, USA",#debate AAAAAAND Pence is off the ticket,-75.770041,42.746617,aaaaaand pence is off the ticket,2,2
80,2016-10-10 02:23:53.681,,"@ChrissieTVoR I love you too (though if Hillary has hate in her heart, I probs do too? So maybe I'm incapable)",,,i love you too though if hillary has hate in her heart i probs do too so maybe im incapable,2,0
81,2016-10-10 02:23:53.668,,Hilary shitty.. but she's not as bad as Trump.. Those two are not the same.,,,hilary shitty but shes not as bad as trump those two are not the same,2,0
82,2016-10-10 02:23:53.581,,"Hooooolllly shit, Donald. I expected you to crash and burn, but not THIS bad. #debate",,,hooooolllly shit donald i eected you to crash and burn but not this bad,2,0
83,2016-10-10 02:23:53.561,,I'm not unproud of it. His vocabulary is clearly superior. #Debate,,,im not unproud of it his vocabulary is clearly superior,2,2
84,2016-10-10 02:23:53.527,,OMFG HAHA https://t.co/hJwgl5IcBR,,,omfg haha,0,2
85,2016-10-10 02:23:53.633,"Kentucky, USA","It's not that I'm undecided, I just refuse to decide. #debate",-85.7682405,37.822244,its not that im undecided i just refuse to decide,2,2
86,2016-10-10 02:23:53.635,,My god Trump go be a cry baby somewhere else.,,,my god trump go be a cry baby somewhere else,2,0
87,2016-10-10 02:23:53.477,,Everyone's mother-n-law https://t.co/aU4YgZNIIa,,,everyones mother-n-law,2,2
88,2016-10-10 02:23:53.700,,"Trump, when do you start delivering answers with substance &amp; content ? #debate",,,trump when do you start delivering answers with substance &amp content ,2,2
89,2016-10-10 02:23:53.634,,"@heikalrosnan: I'm fact-checking him in my brain and I can do it even without going to Hillary's website! 

#debate #dumpthetrump",,, im fact-checking him in my brain and i can do it even without going to hillarys website,2,2
90,2016-10-10 02:23:53.640,,@realDonaldTrump just claimed he never said this https://t.co/r75psGsIeh,,,just claimed he never said this,2,2
91,2016-10-10 02:23:53.649,,#Debates2016 #debate OMG Benghazi. Let's spend more time on that. Bring back sweaty Gowdy &amp; the boys who spent all that time &amp; money on zero,,,omg benghazi lets spend more time on that bring back sweaty gowdy &amp the boys who spent all that time &amp money on zero,0,2
92,2016-10-10 02:23:53.718,,"Dear trump, we have our struggles, but don't sleep on black excellence. Thanks #debate",,,dear trump we have our struggles but dont sleep on black excellence thanks,2,2
93,2016-10-10 02:23:53.590,,#MarthaRaddatz is the first moderator to ever challenge Donald Trump! Amazing! Just let women fucking do everything! #debate,,,is the first moderator to ever challenge donald trump amazing just let women fucking do everything,2,2
94,2016-10-10 02:23:53.571,,So many supporters. All the supporters. Strong supporters. https://t.co/mIXD8l1KXN,,,so many supporters all the supporters strong supporters,2,2
95,2016-10-10 02:23:53.674,,The crowd laughing at Trump's petty one liners is concerning #debate,,,the crowd laughing at trumps petty one liners is concerning,2,2
96,2016-10-10 02:23:53.716,,This country cannot take four more years of Barack Obama! #Debate,,,this country cannot take four more years of barack obama,0,2
97,2016-10-10 02:23:53.616,,@realDonaldTrump you just said during the #debate that you never tweeted this.  OOPS!!!!!,,,you just said during the that you never tweeted this oops,2,2
98,2016-10-10 02:23:54.596,,"Trump doesn't understand that the crowd is laughing at his audacity, not at his interjections. #Debate",,,trump doesnt understand that the crowd is laughing at his audacity not at his interjections,2,0
99,2016-10-10 02:23:54.600,,RINO's and establishment scared that a Trump will take their gravy train!! That is what they are afraid of!!,,,rinos and establishment scared that a trump will take their gravy train that is what they are afraid of,2,2
100,2016-10-10 02:23:54.655,,I really hope trump gets into office to see what's up and whAt he gonna do ... I really cannot wait dawg.,,,i really hope trump gets into office to see whats up and what he gonna do  i really cannot wait dawg,2,0
101,2016-10-10 02:23:54.559,,Tell everyone about the six other federal agencies that signed off on the deal https://t.co/jBRqfHZr4S,,,tell everyone about the six other federal agencies that signed off on the deal,0,2
102,2016-10-10 02:23:54.697,,when Trump breathes in,,,when trump breathes in,2,2
103,2016-10-10 02:23:54.655,,It doesn't matter if a woman isn't a Girl Scout...she still doesn't deserve to be ridiculed on twitter. #debate,,,it doesnt matter if a woman isnt a girl scoutshe still doesnt deserve to be ridiculed on twitter,2,0
104,2016-10-10 02:23:54.665,,"""She has tremendous hate in her heat!"" 
 ew da hell wrong with him #debate",,,she has tremendous hate in her heat ew da hell wrong with him,4,0
105,2016-10-10 02:23:54.602,,"Trump's losing his cool. He's pacing, he's fidgeting. He's glaring. #debate",,,trumps losing his cool hes pacing hes fidgeting hes glaring,2,2
106,2016-10-10 02:23:54.626,,Let's get that 45% poverty for African Americans way down to 0%. #Debate #MHMTDEB #WeNeedEquality,,,lets get that  poverty for african americans way down to ,2,2
107,2016-10-10 02:23:54.576,,I think that might actually be the most shocking thing said in this debate. #DebateNight #CriptheVote #Crips4Hill… https://t.co/MTJ58c63S2,,,i think that might actually be the most shocking thing said in this debate … 2,2,2
108,2016-10-10 02:23:54.543,,Watching the presidential debate Donald Trump this man is crazy war really in America.,,,watching the presidential debate donald trump this man is crazy war really in america,2,2
109,2016-10-10 02:23:54.411,"Los Angeles, CA",Trump already planning Tweetstorm about how much he won by. #debate,-118.4119065,34.0207895,trump already planning tweetstorm about how much he won by,2,2
110,2016-10-10 02:23:54.393,,"@twitter If there is a Hell, we are officially in it. #debate",,,if there is a hell we are officially in it,4,2
111,2016-10-10 02:23:54.694,,"We're getting close to the part of the debate when they talk about ""stamina"" #Debates2016",,,were getting close to the part of the debate when they talk about stamina,2,2
112,2016-10-10 02:23:54.587,,"""Hillary Clinton’s Child-Deportation Flip-Flop"" 
Betsy Woodruff, 03.10.16
https://t.co/eLihLRxyY5",,,hillary clinton’s child-deportation flip-flop betsy woodruff 016,2,2
113,2016-10-10 02:23:55.535,,"In the words of the former RNC national chair people, ladies and gentlemen. https://t.co/fvHjnke1OJ",,,in the words of the former rnc national chair people ladies and gentlemen,2,2
114,2016-10-10 02:23:55.562,,WATCH LIVE: The Second 2016 Presidential Debate https://t.co/TZ7UbdPirj via @LifeZette,,,watch live the second presidential debate via,2,2
115,2016-10-10 02:23:55.556,,@vandives You must be watch by a different debate than I am.,,,you must be watch by a different debate than i am,2,2
116,2016-10-10 02:23:55.682,,"""I admit that I'm a huge cu*t and should never be in the White House again."" - #Clinton  WEW I was speechless when she said that. #debate",,,i admit that im a huge cut and should never be in the white house again - wew i was speechless when she said that,2,0
117,2016-10-10 02:23:55.609,,"Yuuuge fan.  Nobody has better fans, believe me. Nobody. #CNNDebate
 https://t.co/ogXN3u3esV",,,yuuuge fan nobody has better fans believe me nobody,0,0
118,2016-10-10 02:23:55.351,,How these people in the audience can sit there and not be covered in garbage right now is amazing. Seriously. I'd shower afterwards. #debate,,,how these people in the audience can sit there and not be covered in garbage right now is amazing seriously id shower afterwards,2,2
119,2016-10-10 02:23:55.612,,Freakin liar https://t.co/r7ZQfcTcby,,,freakin liar,2,2
120,2016-10-10 02:23:55.270,,Looking at some of these people comments about trump making America great  like : https://t.co/l3lKxC8gGx,,,looking at some of these people comments about trump making america great like ,0,2
121,2016-10-10 02:23:55.648,,"""Secretary does Trump have the discipline to be a good president?"" Clinton-""no"" Trump-""lol I'm so surprised to hear that""",,,secretary does trump have the discipline to be a good president clinton-no trump-lol im so surprised to hear that,2,2
122,2016-10-10 02:23:55.676,,Why did Hillary just reference Bill's accomplishments? They are two different people.,,,why did hillary just reference bills accomplishments they are two different people,2,2
123,2016-10-10 02:23:55.572,,Trump is naive. He really thinks he's a legitimate candidate.,,,trump is naive he really thinks hes a legitimate candidate,2,2
124,2016-10-10 02:23:55.636,,@CNN CNN isn't doing a good job on this debate.,,,cnn isnt doing a good job on this debate,2,2
125,2016-10-10 02:23:55.671,,#BillClinton had a https://t.co/U96pV0V67g bubble. It was not clintons policies. Nice try #Hillary,,,had a bubble it was not clintons policies nice try,2,2
126,2016-10-10 02:23:56.662,,"Hillary never talks about bill, her mentioning her ""husband"" has got me SHOOK #Debates2016",,,hillary never talks about bill her mentioning her husband has got me shook,2,0
127,2016-10-10 02:23:56.674,,Hillary is correct ! Trump does not have what it takes. He is a disaster!,,,hillary is correct  trump does not have what it takes he is a disaster,2,0
128,2016-10-10 02:23:56.662,,Trump has made a novel and important point: Twitter is an effective form of communication.  #Debate,,,trump has made a novel and important point twitter is an effective form of communication,2,2
129,2016-10-10 02:23:56.583,,"I think the camera man is zooming into Hillary's face to emphasize how dumb Donald sound like, did he really just say that???",,,i think the camera man is zooming into hillarys face to emphasize how dumb donald sound like did he really just say that,2,2
130,2016-10-10 02:23:56.603,,WHO IS MORE #CONTENTMINDSET WHOSE TWITTER CONTENT IS BETTER???? BEING DISCUSSED AT #DEBATE,,,who is more whose twitter content is better being discussed at,2,4
131,2016-10-10 02:23:56.420,,Is this Donald Trump or Alex Baldwin???? https://t.co/6yJ59EtgEH,,,is this donald trump or alex baldwin,2,2
132,2016-10-10 02:23:57.504,"Baltimore, MD",Fact check: https://t.co/cQyvB78rMN https://t.co/W1Mpi584kl,-76.620482,39.284713,fact check,2,2
133,2016-10-10 02:23:57.645,,"Trump: ""I'll be a devoted president for all of our people""
*Warning, except: immigrants, Muslims, Latinos, Women, African Americans, etc*",,,trump ill be a devoted president for all of our people warning except immigrants muslims latinos women african americans etc,2,2
134,2016-10-10 02:23:57.596,,We are people who are not TRASH like the both of you are! #Debate https://t.co/jA0pn0biOA,,,we are people who are not trash like the both of you are,2,2
135,2016-10-10 02:23:57.497,,Can we talk about the #climate please? #climatechange  #debate 257,,,can we talk about the please,4,2
136,2016-10-10 02:23:57.535,,Who's mans is this???????? https://t.co/Qt1QzAtsT1,,,whos mans is this 1,2,2
137,2016-10-10 02:23:57.712,,"show of hands, who is enjoying the hell out if this debate right now? #debate",,,show of hands who is enjoying the hell out if this debate right now,2,2
138,2016-10-10 02:23:57.640,,Trump defending twitter,,,trump defending twitter,2,2
139,2016-10-10 02:23:57.569,,#HillarysHoaxes watch the whole video https://t.co/y3Bv6BP1Rh,,,watch the whole video,2,2
140,2016-10-10 02:23:57.467,,What else did Clinton watch her husband do in the White House. #debate,,,what else did clinton watch her husband do in the white house,2,2
141,2016-10-10 02:23:57.617,,Fact checking...#debate https://t.co/Abem3gjiYT,,,fact checking,2,2
142,2016-10-10 02:23:57.642,,This debate leaves me with only one question: How does that even answer the question?,,,this debate leaves me with only one question how does that even answer the question,2,2
143,2016-10-10 02:23:58.655,,Donald trump funny asf 😂😂😂,,,donald trump funny asf,2,2
144,2016-10-10 02:23:58.498,,"Our own FBI has said that this absolutely is true.
#debate https://t.co/fGes6g1x0u",,,our own fbi has said that this absolutely is true 0u,2,2
145,2016-10-10 02:23:58.635,,@Chemisist TRUMPS UNTO THE TRUMP GOD,,,trumps unto the trump god,2,2
146,2016-10-10 02:23:58.567,,Trump is incoherent in the face of Copper's discipline question.,,,trump is incoherent in the face of coppers discipline question,2,2
147,2016-10-10 02:23:58.552,,Probably people who see signs https://t.co/wIyF5vwfJN,,,probably people who see signs,2,2
148,2016-10-10 02:23:58.636,,"Trump is proud of his twitter, and these types of tweets... https://t.co/HHE2kR08Fe",,,trump is proud of his twitter and these types of tweets,2,4
149,2016-10-10 02:23:58.319,,BRUH IM DEAD https://t.co/WH0NOXIT0C,,,bruh im dead 0c,2,2
150,2016-10-10 02:23:58.665,,People really shouldn't be mad at trump for tweeting so early in the morning. The early bird gets the worm lol #hshscivics,,,people really shouldnt be mad at trump for tweeting so early in the morning the early bird gets the worm lol,2,0
151,2016-10-10 02:23:58.542,,"Does Trump have discipline? Hillary: ""No"".  Love it!♡♡♡ #debate",,,does trump have discipline hillary no love it,4,2
152,2016-10-10 02:23:58.609,,The real winner of this debate is social media,,,the real winner of this debate is social media,2,2
153,2016-10-10 02:23:58.514,,Donald Trump is funny as hell,,,donald trump is funny as hell,2,2
154,2016-10-10 02:23:59.671,,"I'm missing the debate because I'm listening to blood, sweat, and tears on repeat. Oh well",,,im missing the debate because im listening to blood sweat and tears on repeat oh well,2,0
155,2016-10-10 02:23:59.460,,SHE MADE ONE LOOK LIKE THE GUILTY PERSON IN HER OWN RAPE https://t.co/y6MM1zn5uI,,,she made one look like the guilty person in her own rape,2,2
156,2016-10-10 02:23:59.467,,ICE did not endorse Trump but a private union of immigration officers.  #debate #factcheck https://t.co/gRNnf2sC20,,,ice did not endorse trump but a private union of immigration officers c20,2,0
157,2016-10-10 02:23:59.596,,"""Tweeting happens to be a modern form of communication, you can like it or not like it."" Hi I'm Trump the spokesperson for Twitter dot com",,,tweeting happens to be a modern form of communication you can like it or not like it hi im trump the spokesperson for twitter dot com,2,4
158,2016-10-10 02:23:59.479,,"I believe the words ""dumpster fire"" still describe this years candidate choices well. #debate",,,i believe the words dumpster fire still describe this years candidate choices well,2,2
159,2016-10-10 02:23:59.655,,"""She said 3 o'clock in the morning. Guess what folks...its 5 o'clock somewhere. That I can promise you"" -Trump #Debates2016",,,she said oclock in the morning guess what folksits oclock somewhere that i can promise you -trump,2,4
160,2016-10-10 02:23:59.657,,Listening to debate while watching SNF and boy what a dumpster fire my life is,,,listening to debate while watching snf and boy what a dumpster fire my life is,2,4
161,2016-10-10 02:23:59.570,,What should they go after? https://t.co/vf3jNQi9jE,,,what should they go after,2,2
162,2016-10-10 02:23:59.603,,"Clinton: ""I worked with George Bush after 9/11 and--""

Trump: ""WELL I WORKED WITH BUSH FOR 9/11.""",,,clinton i worked with george bush after /11 and-- trump well i worked with bush for /11,2,2
163,2016-10-10 02:23:59.704,,Apparently it's a crime to be awake at 3 in the morning. #debate,,,apparently its a crime to be awake at in the morning,2,2
164,2016-10-10 02:23:59.644,,Trump will always be there to answer the 3am call cause he's already up sending semi-coherent tweets attacking random people #Debate,,,trump will always be there to answer the am call cause hes already up sending semi-coherent tweets attacking random people,2,2
165,2016-10-10 02:23:59.284,,Tweeting is a modern form of communication. Sniffling and pacing is a prehistoric form of communication. #debate,,,tweeting is a modern form of communication sniffling and pacing is a prehistoric form of communication,2,2
166,2016-10-10 02:23:59.636,,Twitter is an extremely effective means of communication. At 3 AM. Because not unproud. #debate,,,twitter is an extremely effective means of communication at am because not unproud,2,0
167,2016-10-10 02:24:00.628,,it's legit scary https://t.co/0mqj6mX12m,,,its legit scary,2,2
168,2016-10-10 02:24:00.600,,Genuinely believe Trump won't be too bothered if he doesn't become president. He can't be arsed. He just hates losing.,,,genuinely believe trump wont be too bothered if he doesnt become president he cant be arsed he just hates losing,2,0
169,2016-10-10 02:24:00.608,,"Why is ""discipline"" only an issue for Trump?",,,why is discipline only an issue for trump,2,0
