,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
70,2016-10-10 02:11:39.448,,Are you watching the debate? Its slowly killing me. This is worse than I thought it would be 🙄 https://t.co/f1NpfFDuEY,,,are you watching the debate its slowly killing me this is worse than i thought it would be,2,0
71,2016-10-10 02:11:39.650,,I need a drink. #debate,,,i need a drink,2,2
72,2016-10-10 02:11:39.640,,A human being with actual political experience https://t.co/leiVDrLft6,,,a human being with actual political eerience,2,2
73,2016-10-10 02:11:39.668,,"might not seem like a big deal that Trump only refers to Clinton as ""her"" and ""she"" but he will do anything to dehumanize women #Debates2016",,,might not seem like a big deal that trump only refers to clinton as her and she but he will do anything to dehumanize women,2,0
74,2016-10-10 02:11:39.673,,exactly https://t.co/pbIsL3YFkR,,,exactly,2,2
75,2016-10-10 02:11:39.352,,@amazingatheist If Hillary wins.,,,if hillary wins,2,2
76,2016-10-10 02:11:39.666,,#debate So now the moderators are debating trump. Hillary gets to take a timeout. Sounds legit.,,,so now the moderators are debating trump hillary gets to take a timeout sounds legit,2,2
77,2016-10-10 02:11:40.662,"Sheffield, England",Yes. Why can't the US marshal thousands of troops to invade a country without anyone noticing? #debate,-1.449612,53.3831645,yes why cant the us marshal thousands of troops to invade a country without anyone noticing,0,0
78,2016-10-10 02:11:40.449,,Where are the people who have questions at the #debate? Why does Raddatz interrogate Trump while Hillary smirks?,,,where are the people who have questions at the  why does raddatz interrogate trump while hillary smirks,2,0
79,2016-10-10 02:11:40.603,,It's interesting the camera work on this debate. It's like the third person on stage.  #ReadPeople,,,its interesting the camera work on this debate its like the third person on stage,2,2
80,2016-10-10 02:11:40.646,,ANSWER THE DAMN QUESTION !!!!! #trump #Debate,,,answer the damn question ,2,2
81,2016-10-10 02:11:40.655,,@HillaryClinton President Trump,,,president trump,2,2
82,2016-10-10 02:11:40.709,,trump is asked a question with an answer from his own running mate built right into it and he STILL can't answer the question directly,,,trump is asked a question with an answer from his own running mate built right into it and he still cant answer the question directly,2,2
83,2016-10-10 02:11:40.674,,I am losing brain cells by the second just watching this debate,,,i am losing brain cells by the second just watching this debate,2,2
84,2016-10-10 02:11:40.635,,In 2000 my 10mo son needed to be resuscitated by CPR because a doctor administered an adult dose of a sedative. Hillary didn't prevent that.,,,in my mo son needed to be resuscitated by cpr because a doctor administered an adult dose of a sedative hillary didnt prevent that,2,2
85,2016-10-10 02:11:40.674,,These moderators hate Trump. They also clearly love war. #Debates2016,,,these moderators hate trump they also clearly love war,2,2
86,2016-10-10 02:11:40.592,"Weatherford, TX",Radish is angry! Pissed off at Trump! #debate,-97.7817675,32.75286,radish is angry pissed off at trump,2,0
87,2016-10-10 02:11:40.622,,Yes Mr Trump they are gone lol they don't live their anymore 🚶🏾 #debate,,,yes mr trump they are gone lol they dont live their anymore,0,0
88,2016-10-10 02:11:40.688,"Manhattan, NY",Trump is stupid as his facial gesture and physical movement,-73.9685415,40.780709,trump is stupid as his facial gesture and physical movement,2,2
89,2016-10-10 02:11:40.662,,Hillary face cooler than Kartel own ya now #PresidentialDebate,,,hillary face cooler than kartel own ya now,2,2
90,2016-10-10 02:11:40.308,,Bruh so trump hasn't spoken to and doesn't agree with Pence his VP? Wow? This is a wrap! #ImWithHer #DumpTrump,,,bruh so trump hasnt spoken to and doesnt agree with pence his vp wow this is a wrap,2,0
91,2016-10-10 02:11:40.627,,Can we start a game called what's not a disaster #isnotadisaster #trump #debate,,,can we start a game called whats not a disaster,2,2
92,2016-10-10 02:11:40.633,,Hillary's secrets are criminal! We need more secrets??,,,hillarys secrets are criminal we need more secrets,2,2
93,2016-10-10 02:11:40.640,,Both still suck #debate,,,both still suck,2,0
94,2016-10-10 02:11:40.575,,"""Tell me what your strategy is.""  You go, Martha Raddatz.  #debate",,,tell me what your strategy is you go martha raddatz,0,2
95,2016-10-10 02:11:40.626,,"""How stupid is our country?""- Donald Trump #debate",,,how stupid is our country- donald trump,2,2
96,2016-10-10 02:11:41.587,,Trump understands our military better than our military understands our military,,,trump understands our military better than our military understands our military,2,2
97,2016-10-10 02:11:41.650,,#debates #Trump REBELS from Star Wars Needed to save this ELECTION.,,,rebels from star wars needed to save this election,2,2
98,2016-10-10 02:11:41.658,,MODERATORS ARE FUCKING DONE #debate,,,moderators are fucking done,2,2
99,2016-10-10 02:11:41.598,,Holy fuck who is this bitch talking to Trump? Shut the fuck up and let them debate.  #debate,,,holy fuck who is this bitch talking to trump shut the fuck up and let them debate,2,2
100,2016-10-10 02:11:41.667,,I'm voting for neither and would rather watch the #Giants lose on national tv #debate,,,im voting for neither and would rather watch the lose on national tv,2,2
101,2016-10-10 02:11:41.611,,Douglas MacArthur? What?! #Debate,,,douglas macarthur what,2,2
102,2016-10-10 02:11:41.530,,And THIS is why this election is important. I love that this popped up during the debate. #debate https://t.co/7eORJzSwbT,,,and this is why this election is important i love that this popped up during the debate,2,2
103,2016-10-10 02:11:41.646,"Huber Ridge, OH",It's not like ISIS doesn't know Mosul is being planned to be retaken. Trump doesn't really have a strong argument there. #debate,-82.914208,40.09169,its not like isis doesnt know mosul is being planned to be retaken trump doesnt really have a strong argument there,2,0
104,2016-10-10 02:11:41.542,,Trump is literally spewing bullshit. It's all fodder for the ads that will be out by tomorrow afternoon. What a moron! #debates #debate,,,trump is literally spewing bullshit its all fodder for the ads that will be out by tomorrow afternoon what a moron,0,2
105,2016-10-10 02:11:41.688,,These moderators are SO biased (especially the woman) but Trump is trash so who cares?,,,these moderators are so biased especially the woman but trump is trash so who cares,2,2
106,2016-10-10 02:11:41.529,,"Donald, if they're doing secretive things in Syria YOU DON'T KNOW ABOUT IT #debate",,,donald if theyre doing secretive things in syria you dont know about it,2,2
107,2016-10-10 02:11:41.624,,This debate has become... truly shocking. How is this man REAL?,,,this debate has become truly shocking how is this man real,2,2
108,2016-10-10 02:11:41.390,,Trump what in the entire fuck are you saying like  #debates https://t.co/x9JpHXONdy,,,trump what in the entire fuck are you saying like,2,2
109,2016-10-10 02:11:42.476,,He still didn't answer the question #Aleppo #debate #debatenight,,,he still didnt answer the question,2,2
110,2016-10-10 02:11:42.642,,This is stressing me out #debate,,,this is stressing me out,0,2
111,2016-10-10 02:11:42.504,,Digging this shovel picture right now https://t.co/guhfzFqaHI,,,digging this shovel picture right now,2,2
112,2016-10-10 02:11:42.662,,How much is the Clinton Campaign paying Martha Raddatz to interrupt Trump every two seconds? Doesn't even let him explain his plan #Debate,,,how much is the clinton campaign paying martha raddatz to interrupt trump every two seconds doesnt even let him elain his plan,2,2
113,2016-10-10 02:11:42.671,,Im more fit 4 prez than them 2 #debate,,,im more fit prez than them,2,2
114,2016-10-10 02:11:42.619,,"""HOW STUPID IS OUR COUNTRY"" are you kidding me @realDonaldTrump 
How stupid are you or the lies that comes out of your mouth 
#debate",,,how stupid is our country are you kidding me how stupid are you or the lies that comes out of your mouth,2,0
115,2016-10-10 02:11:42.607,,"""Mr. Trump can you please answer the question please..."" ad nauseam. #debate2016",,,mr trump can you please answer the question please ad nauseam,2,2
116,2016-10-10 02:11:42.603,,I don't need plans. I have endorsements. HUGE endorsements. #debate,,,i dont need plans i have endorsements huge endorsements,2,0
117,2016-10-10 02:11:42.525,"Texas, USA","@realDonaldTrump thinks the debate is with the moderators, bill Clinton, Russia, isis, chyna and then he remembers Hillary",-100.0768885,31.1688935,thinks the debate is with the moderators bill clinton russia isis chyna and then he remembers hillary,2,2
118,2016-10-10 02:11:42.691,,Trump is talking abt military strategy like he has ever dealt with military at all,,,trump is talking abt military strategy like he has ever dealt with military at all,2,2
119,2016-10-10 02:11:42.567,,I mean Sec. Clinton is a politician and this is a political office so idk where ur going with that https://t.co/L5i19Cli5d,,,i mean sec clinton is a politician and this is a political office so idk where ur going with that d,4,2
120,2016-10-10 02:11:42.541,,Probably every person's actually... https://t.co/ncbJMDYa24,,,probably every persons actually,0,2
121,2016-10-10 02:11:42.680,,"#Debate ok moderator, don't debate",,,ok moderator dont debate,2,2
122,2016-10-10 02:11:42.462,,"Trump has Hillary  on the ropes, she is about to stroke out...",,,trump has hillary on the ropes she is about to stroke out,2,2
123,2016-10-10 02:11:42.557,,@rcolvin3 that Hillary close-up was the best part of this #debate so far!,,,that hillary close-up was the best part of this so far,2,2
124,2016-10-10 02:11:42.694,,Anderson Cooper got his butt kicked by Trump and he is in the corner crying,,,anderson cooper got his butt kicked by trump and he is in the corner crying,2,0
125,2016-10-10 02:11:43.473,,Keep talking. You are only digging your own grave. #debate,,,keep talking you are only digging your own grave,2,2
126,2016-10-10 02:11:43.653,,"""Tell me what your strategy is."" Yaaaaaas queen! #debate",,,tell me what your strategy is yaaaaaas queen,2,2
127,2016-10-10 02:11:43.561,,@realDonaldTrump and his VP running mate aren't on the same page?! 🤔😱  #debate,,,and his vp running mate arent on the same page 🤔,2,2
128,2016-10-10 02:11:43.660,,Go Martha Go!  #debate,,,go martha go,2,2
129,2016-10-10 02:11:43.616,,Trump don't answer questions. He's just losing time with mambo jambo!. At this point doesn't matter  #debate,,,trump dont answer questions hes just losing time with mambo jambo at this point doesnt matter,2,0
130,2016-10-10 02:11:43.537,,"""Tell me what your strategy is"" needs to follow all of Trump's answers. #debate",,,tell me what your strategy is needs to follow all of trumps answers,2,2
131,2016-10-10 02:11:43.674,,"""You disagree with your running mate?"" Uhhh. #debate",,,you disagree with your running mate uhhh,2,2
132,2016-10-10 02:11:43.615,,#Debates2016 So much for townhall Trump you have pissed off the moderators.,,,so much for townhall trump you have pissed off the moderators,2,0
133,2016-10-10 02:11:43.511,,"Trump: we must destroy ISIS. 
World: How? 
Trump: destroy them
World: WHAT IS YOUR STRATEGY?
Trump: 
#debate https://t.co/M8QUhzdyIt",,,trump we must destroy isis world how trump destroy them world what is your strategy trump,2,2
134,2016-10-10 02:11:43.493,,"That smirk tho...
#Debate https://t.co/7mf5FDZHmg",,,that smirk tho,2,2
135,2016-10-10 02:11:43.684,,Trump says Aleppo has already fallen.,,,trump says aleppo has already fallen,2,0
136,2016-10-10 02:11:43.599,,Moderator Martha Raddatz tries in vain to stop the rambling and get Trump to answer the question. Gives up. #debate,,,moderator martha raddatz tries in vain to stop the rambling and get trump to answer the question gives up,4,2
137,2016-10-10 02:11:43.496,,@KellyannePolls Hillary looks like she is somewhere else!,,,hillary looks like she is somewhere else,2,2
138,2016-10-10 02:11:43.671,,Poor Martha she is trying so hard to get him to say something substantial. Someone tell her he has no substance #Debate,,,poor martha she is trying so hard to get him to say something substantial someone tell her he has no substance,2,0
139,2016-10-10 02:11:43.582,,@FoxNews @realDonaldTrump WHY IS MARTHA ATTACKING TRUMP?,,,why is martha attacking trump,2,0
140,2016-10-10 02:11:43.550,,Trump thinks ISIS is like some militia with shirts that say ISIS in a camp in a fucking video game. Oh my god. 😂😂😂😂,,,trump thinks isis is like some militia with shirts that say isis in a camp in a fucking video game oh my god,2,2
141,2016-10-10 02:11:43.458,,This debate is insane...like what is true and what is not. I need to know it's ridiculous,,,this debate is insanelike what is true and what is not i need to know its ridiculous,2,0
142,2016-10-10 02:11:43.516,,"Donald Trump on Sunday repeated his assertion that his boasts of grabbing women's genitals and forcibly kissing them were mere ""locke...",,,donald trump on sunday repeated his assertion that his boasts of grabbing womens genitals and forcibly kissing them were mere locke,4,2
143,2016-10-10 02:11:43.516,,"No strategy, only bad words #debate",,,no strategy only bad words,0,0
144,2016-10-10 02:11:44.174,"Kentwood, MI",I'm not for trump but I'm just gonna put this out there. https://t.co/kwY0gfLXrm,-85.6049615,42.9127675,im not for trump but im just gonna put this out there,2,2
145,2016-10-10 02:11:44.572,,So much respect for the way Hillary Clinton is dealing with Trump. She is in a different league altogether! #HillYes,,,so much respect for the way hillary clinton is dealing with trump she is in a different league altogether,2,2
146,2016-10-10 02:11:44.597,,Third party 🤔🤔🤔 https://t.co/wyFhHeeVEq,,,third party 🤔🤔🤔,2,2
147,2016-10-10 02:11:44.622,"Portland, OR","New Nielsen interview question: ""Would $1.7 billion fit in the 2016 Presidential #Debate hall?""",-122.630908,45.536402,new nielsen interview question would $17 billion fit in the presidential hall,2,2
148,2016-10-10 02:11:44.561,,"Trump is now debating moderators, bias anyone? #debate",,,trump is now debating moderators bias anyone,2,2
149,2016-10-10 02:11:44.604,,Trump gets 6 minutes straight to not answer the question. But I guarantee he'll claim he was treated unfairly. #debate,,,trump gets minutes straight to not answer the question but i guarantee hell claim he was treated unfairly,2,2
150,2016-10-10 02:11:44.467,,I love Trump's body language. He is so agitated. He is boiling inside. He is being exposed + he's trying so hard not to call her the c word.,,,i love trumps body language he is so agitated he is boiling inside he is being eed  hes trying so hard not to call her the c word,2,0
151,2016-10-10 02:11:44.695,,"#debate ""How stupid is America?""  You are the living answer, Trump.",,,how stupid is america you are the living answer trump,0,2
152,2016-10-10 02:11:44.668,,"i appreciate the moderator, but arguing with trump like this is only going to further his supporters belief that theyre biased",,,i appreciate the moderator but arguing with trump like this is only going to further his supporters belief that theyre biased,2,2
153,2016-10-10 02:11:44.601,,"Moderator trying to help Trump. 
Moderator: Tell me what your strategy is. #syria #Debates2016",,,moderator trying to help trump moderator tell me what your strategy is,2,2
154,2016-10-10 02:11:44.498,,@realDonaldTrump  changed his name from Wilbur Whateley. #debate,,,changed his name from wilbur whateley,2,2
155,2016-10-10 02:11:44.626,,trump obviously has no idea how his own government works. the man can't even answer a straight forward question about isis. #Debates2016,,,trump obviously has no idea how his own government works the man cant even answer a straight forward question about isis,2,2
156,2016-10-10 02:11:44.641,"Florida, USA","""With her, it's all talk and no action"" - TRUMP",-83.804475,27.698682,with her its all talk and no action - trump,2,2
157,2016-10-10 02:11:44.648,,I assume Hillary is rolling her eyes constantly at this. I wouldn't know--I am also.,,,i assume hillary is rolling her eyes constantly at this i wouldnt know--i am also,2,2
158,2016-10-10 02:11:44.545,,Seconded. Disappointing. #Debate https://t.co/dq95WFcVrK,,,seconded disappointing,2,2
159,2016-10-10 02:11:44.706,,#Trump Donald Trump tosses another old position out the window in service of his struggling campaign https://t.co/Flk8897WUZ,,,donald trump tosses another old position out the window in service of his struggling campaign,2,0
160,2016-10-10 02:11:44.374,,"For Hillary, all Americans are deplorable -- except the super rich. https://t.co/b6sew4VIaL",,,for hillary all americans are deplorable -- except the super rich,0,2
161,2016-10-10 02:11:45.664,,these moderators are v biased but can anyone blame them? #debate,,,these moderators are v biased but can anyone blame them,2,2
162,2016-10-10 02:11:45.533,,So. Much. This.  https://t.co/wmQtBRTGrP,,,so much this,2,2
163,2016-10-10 02:11:45.626,,"Somebody throw Trump a lifeline, please! SOS #Trump",,,somebody throw trump a lifeline please sos,0,2
164,2016-10-10 02:11:45.661,,Trump has some great ideas FOR A FUCKING CHILDS GAME OF BATTLESHIP BUT NOT AN ACTUAL WAR YOU DUMB FUCK. #debate,,,trump has some great ideas for a fucking childs game of battleship but not an actual war you dumb fuck,0,2
165,2016-10-10 02:11:45.629,,Trump probably doesn't even know Pence's first name. #debates,,,trump probably doesnt even know pences first name,2,2
166,2016-10-10 02:11:45.484,,Looks like Trump is now debating Hilary and Raddatz.  #DebateNight,,,looks like trump is now debating hilary and raddatz,0,2
167,2016-10-10 02:11:45.646,"New York, USA","@NautiYachty Watching this debate is like telling your ""partners"" you have herpes. Necessary, but uncomfortable.",-75.770041,42.746617,watching this debate is like telling your partners you have herpes necessary but uncomfortable,2,2
168,2016-10-10 02:11:45.647,"Lake Grove, NY","""He and I haven't talked, and I disagree."" Presidential candidate, about his VP, 29 days pre-election. You think YOU matter to him? #debate",-73.117467,40.8591315,he and i havent talked and i disagree presidential candidate about his vp days pre-election you think you matter to him,0,2
169,2016-10-10 02:11:45.385,"Concord, MO",My mind while listening to @realDonaldTrump talk during this debate.... https://t.co/ABJGRtZixx,-90.371037,38.4991705,my mind while listening to talk during this debate,2,2
170,2016-10-10 02:11:45.631,,"Trump ""Make it a sneak attack."" #Debates2016",,,trump make it a sneak attack,2,2
171,2016-10-10 02:11:45.505,,"THE CANDIDATE FOR PRESIDENT OF THE UNITED STATES
HAS NOT SPOKEN TO HIS SECOND IN COMMAND
THERE ARE NO WORDS FOR THIS https://t.co/BsxWD4jQW1",,,the candidate for president of the united states has not spoken to his second in command there are no words for this 1,2,0
172,2016-10-10 02:11:45.631,,my dad says he's still gonna vote for donald trump,,,my dad says hes still gonna vote for donald trump,2,2
