,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
41,2016-10-20 02:19:31.586,,You set yourself up for that one trump lmao #debatenight,,,you set yourself up for that one trump lmao,2,2
42,2016-10-20 02:19:31.111,,When you're trying to figure out how Trump and Clinton became the two presidential candidates #debate https://t.co/KMOjfyTxtF,,,when youre trying to figure out how trump and clinton became the two presidential candidates,4,2
43,2016-10-20 02:19:31.656,,Hillary lecturing DT on lying and not telling the truth. Laughable!,,,hillary lecturing dt on lying and not telling the truth laughable,2,2
44,2016-10-20 02:19:31.653,,"Trump's bronzer seems toned down! I'd tell him to give his makeup gay a raise if Mike Pence wasn't trying to ya know, kill him.#debatenight",,,trumps bronzer seems toned down id tell him to give his makeup gay a raise if mike pence wasnt trying to ya know kill him,2,2
45,2016-10-20 02:19:31.503,,is this even a real debate or am i watching a rerun of Saturday night live,,,is this even a real debate or am i watching a rerun of saturday night live,2,2
46,2016-10-20 02:19:31.642,,Bernie Sanders was paid off to support HIllary.  Remember that nice big house he bought AFTER he endorsed... https://t.co/IfFayLdZXs,,,bernie sanders was paid off to support hillary remember that nice big house he bought after he endorsed,2,4
47,2016-10-20 02:19:31.690,,Chris Wallace just called Trump a liar. 👏 #debatenight,,,chris wallace just called trump a liar,2,2
48,2016-10-20 02:19:31.666,,Donald Trump thinks all military operations are surprise attacks.,,,donald trump thinks all military operations are surprise attacks,2,2
49,2016-10-20 02:19:31.265,,"-puckers lips into asshole shape- ""wrong"" #debate",,,-puckers lips into asshole shape- wrong,2,2
50,2016-10-20 02:19:31.666,,#debatenight  Keep reminding #Trump that Obama preempted Celebrity Apprentice to announce Osama Bin Laden raid. lol https://t.co/vj0Bek5QTm,,,keep reminding that obama preempted celebrity apprentice to announce osama bin laden raid lol,2,2
51,2016-10-20 02:19:31.318,,"I just googled ""Donald Trump Iraq""  #Debatenight https://t.co/fCdfXugJAW",,,i just googled donald trump iraq,2,2
52,2016-10-20 02:19:31.645,,"Clinton: ""I think he's unfit and he proves it every time he talks"" #debatenight Trump now claiming Podesta said ""baad things"" about Clinton",,,clinton i think hes unfit and he proves it every time he talks trump now claiming podesta said baad things about clinton,2,2
53,2016-10-20 02:19:31.489,,What trump knows about military tactics can fit on the sharp end of a pin.,,,what trump knows about military tactics can fit on the sharp end of a pin,4,2
54,2016-10-20 02:19:31.614,,"Just testing something, ignore this tweet if you see it. #debate",,,just testing something ignore this tweet if you see it,2,2
55,2016-10-20 02:19:32.562,,shes whipping out the receipts 🔥  https://t.co/Q1M4bl5wvv,,,shes whipping out the receipts,2,2
56,2016-10-20 02:19:32.566,,Holy shit! Chris Wallace just fact checked Trump!,,,holy shit chris wallace just fact checked trump,2,2
57,2016-10-20 02:19:32.522,"Portland, OR",God damn if anyone in the world has bad judgement it's this piece of shit with no eyebrows #debate,-122.630908,45.536402,god damn if anyone in the world has bad judgement its this piece of shit with no eyebrows,2,0
58,2016-10-20 02:19:32.604,,So Hillary's burn was so sick Chris Wallace couldn't help but laugh.,,,so hillarys burn was so sick chris wallace couldnt help but laugh,2,2
59,2016-10-20 02:19:32.614,,"Will Trump say anything new?
#debate2016",,,will trump say anything new,2,2
60,2016-10-20 02:19:32.560,"York, SC",Hillary had a chance and done nothing!!!!!I want a change!!!!!#TrumpTrain !!!!!!!!,-81.2277335,34.9963755,hillary had a chance and done nothingi want a change ,2,2
61,2016-10-20 02:19:32.671,,Tough one-on-one session here between Trump and the moderator.,,,tough one-on-one session here between trump and the moderator,2,2
62,2016-10-20 02:19:32.499,,This damn debate...a joke as always,,,this damn debatea joke as always,2,2
63,2016-10-20 02:19:32.595,,I would love it if Hillary said 'RIGHT!' one time when Donald says she's wrong. #debatenight,,,i would love it if hillary said right one time when donald says shes wrong,2,2
64,2016-10-20 02:19:32.309,,TRUMP IS GETTING DRAGGED #debatenight,,,trump is getting dragged,0,2
65,2016-10-20 02:19:32.508,,Lol why would Donald Trump bring up Bernie Sanders? Has he not listened to any of his campaigning?,,,lol why would donald trump bring up bernie sanders has he not listened to any of his campaigning,2,0
66,2016-10-20 02:19:32.657,,"""Have you seen it?"" Trump is challenging the moderator, Jesus #debatenight",,,have you seen it trump is challenging the moderator jesus,2,2
67,2016-10-20 02:19:32.677,,"I think Trump's favorite word is ""wrong"" #debatenight",,,i think trumps favorite word is wrong,2,2
68,2016-10-20 02:19:32.667,,Trump brought out Wikileaks 😂 savage #debatenight,,,trump brought out wikileaks savage,2,2
69,2016-10-20 02:19:32.733,,"Chris Wallace: Ms Clinton, we have rules, Donald Trump is interrupting you. Would you please allow him to do so?",,,chris wallace ms clinton we have rules donald trump is interrupting you would you please allow him to do so,2,2
70,2016-10-20 02:19:33.672,,Mobilizations to take major cities not really easily done in *secret* #debate #mosul,,,mobilizations to take major cities not really easily done in secret,2,2
71,2016-10-20 02:19:33.680,,"If anyone still votes for Trump after this debacle, then you really do deserve all you get.  #debatenight",,,if anyone still votes for trump after this debacle then you really do deserve all you get,2,2
72,2016-10-20 02:19:33.678,,I'd rather watch a live feed of Purgatory than the debate. Would leave me feeling less dirty.,,,id rather watch a live feed of purgatory than the debate would leave me feeling less dirty,2,0
73,2016-10-20 02:19:33.617,,I want a 4th debate w/ Special guest referee/moderator Stone Cold Steve Austin........................INSIDE HELL IN A CELL #debatenight,,,i want a th debate w/ special guest referee/moderator stone cold steve austininside hell in a cell,0,2
74,2016-10-20 02:19:33.684,,So trump basically thinks we should just risk innocent people's lives #debatenight,,,so trump basically thinks we should just risk innocent peoples lives,2,2
75,2016-10-20 02:19:33.684,,"Best case scenario: Hillary gets elected. Hillary appoints Bernie as VP. Hillary dies immediately.. Of old age? Or you know, whatever.",,,best case scenario hillary gets elected hillary appoints bernie as vp hillary dies immediately of old age or you know whatever,2,2
76,2016-10-20 02:19:33.608,,"No one on that stage has actually seen what is happening in #Aleppo, you'd be insane to go there. #Debate #DebateNight #Debates #Syria",,,no one on that stage has actually seen what is happening in  youd be insane to go there,2,0
77,2016-10-20 02:19:33.537,,#Trump before the #presidentialdebate 😹😹😹#merica https://t.co/spNLehsfJV,,,before the,2,2
78,2016-10-20 02:19:33.685,,"I hate getting on Facebook during the debate because all that fills up my feed is the white, conservatives moms that love Trump lol",,,i hate getting on facebook during the debate because all that fills up my feed is the white conservatives moms that love trump lol,2,0
79,2016-10-20 02:19:33.661,,Haranguing the moderator means you are seriously losing your shit. #debate,,,haranguing the moderator means you are seriously losing your shit,2,2
80,2016-10-20 02:19:33.635,,EXCLUSIVE: Persian Gulf Sheikhs Gave Bill &amp; Hillary $100 Million [VIDEO] https://t.co/v0Idw9iACD via @dailycaller,,,exclusive persian gulf sheikhs gave bill &amp hillary $100 million [video] cd via,0,2
81,2016-10-20 02:19:33.711,,Hillary YES,,,hillary yes,2,2
82,2016-10-20 02:19:33.715,,Hahhahahah Hillary Just said Trump didn't tell the truth😂😂 hello pot meet kettle  #debatenight,,,hahhahahah hillary just said trump didnt tell the truth hello pot meet kettle,2,2
83,2016-10-20 02:19:34.676,,#debatenight Hillary is actually the most dangerous person to run for office. I would love to have a women not her,,,hillary is actually the most dangerous person to run for office i would love to have a women not her,2,0
84,2016-10-20 02:19:34.617,"Southaven, MS",Attention all Republicans!! The bus is leaving right now. Please get on at this point. Next stop Hillary white house #debatenight,-90.007789,34.9421815,attention all republicans the bus is leaving right now please get on at this point next stop hillary white house,2,0
85,2016-10-20 02:19:34.513,,"""u r the most dangerous person 2run 4 president in the modern era"" Hillz; #ChrisWallace laughs sadly; questioning his will to live #debate",,,u r the most dangerous person run president in the modern era hillz laughs sadly questioning his will to live,2,0
86,2016-10-20 02:19:34.633,,Donald Trump is just using a 5 year olds comebacks during these debates 🙄,,,donald trump is just using a year olds comebacks during these debates,2,2
87,2016-10-20 02:19:34.672,,Trump learned about Aleppo today!,,,trump learned about aleppo today,2,2
88,2016-10-20 02:19:34.595,"Roanoke, TX",Not all Hillary supporters are pro-choice...,-97.2757585,33.0189255,not all hillary supporters are pro-choice,2,2
89,2016-10-20 02:19:34.585,,I say give Trump his coveted Emmy for his performance as a Presidential candidate. Best work of his career. Pure entertainment. #DebateNight,,,i say give trump his coveted emmy for his performance as a presidential candidate best work of his career pure entertainment,2,2
90,2016-10-20 02:19:34.642,,"""Please let Mr. Trump speak.""  This is insane.",,,please let mr trump speak this is insane,2,2
91,2016-10-20 02:19:34.721,,Chris Wallace is doing a great job. #debate,,,chris wallace is doing a great job,2,2
92,2016-10-20 02:19:35.540,,My goodness is Trump really fighting the moderator on the premise of a question? (Of course he is.) #debate,,,my goodness is trump really fighting the moderator on the premise of a question of course he is,2,2
93,2016-10-20 02:19:35.594,,BERNIE is literally campaigning FOR hillary fym trump,,,bernie is literally campaigning for hillary fym trump,2,2
94,2016-10-20 02:19:35.610,,"Say what you want, at least Trump is entertaining. #debatenight",,,say what you want at least trump is entertaining,2,2
95,2016-10-20 02:19:35.661,,no one knows how Trump thinks. it's scary to even try  #debatenight,,,no one knows how trump thinks its scary to even try,2,0
96,2016-10-20 02:19:35.680,,"Hillary shows great restraint. If I had a moron interrupting me while another moron was telling me to let it be open, I'd slap a bish.",,,hillary shows great restraint if i had a moron interrupting me while another moron was telling me to let it be open id slap a bish,2,2
97,2016-10-20 02:19:35.677,,SO UPSET...Chris letting Hillary talk talk and interrupts Trump..Same ole shit,,,so upsetchris letting hillary talk talk and interrupts trumpsame ole shit,2,2
98,2016-10-20 02:19:35.653,,Trump @ Clinton tonight lmao https://t.co/Sm8gNwqabq,,,trump clinton tonight lmao,2,2
99,2016-10-20 02:19:35.630,,WHY DOES TRUMP ALWAYS TALK ABOUT WIKILEAKS WHAT THE FUCK LMAO #debatenight,,,why does trump always talk about wikileaks what the fuck lmao,2,2
100,2016-10-20 02:19:35.764,,Chris Wallace clarifying what Aleppo is out of fear Donald trump literally doesn't know what it is,,,chris wallace clarifying what aleppo is out of fear donald trump literally doesnt know what it is,4,0
101,2016-10-20 02:19:35.660,,This debate!!!!  Just so strange....,,,this debate just so strange,2,2
102,2016-10-20 02:19:36.570,,The eyer olls from Hillary! I am living for them.,,,the eyer olls from hillary i am living for them,2,2
103,2016-10-20 02:19:36.532,,Donald thinks he once owned a pet #Aleppo  #debate,,,donald thinks he once owned a pet,0,2
104,2016-10-20 02:19:36.640,,"@HillaryClinton He's unfit and he proves it every time he talks.
#debate #debatenight #ImWithHer #NeverTrump",,,hes unfit and he proves it every time he talks,2,2
105,2016-10-20 02:19:36.647,,@FoxNews Mr. Trump did not support the Iraq War!,,,mr trump did not support the iraq war,0,2
106,2016-10-20 02:19:36.595,"Reno, NV",Believing Hilary Clinton is a better candidate than Donald Trump is fucking retarded,-119.827182,39.512436,believing hilary clinton is a better candidate than donald trump is fucking retarded,2,2
107,2016-10-20 02:19:36.662,,"""Bad Hombres""  Hillary's husband did bomb a country to deflect from the scandals at home #debatenight",,,bad hombres hillarys husband did bomb a country to deflect from the scandals at home,2,2
108,2016-10-20 02:19:36.692,,Donald trump has more people helping him then Hillary for Prison,,,donald trump has more people helping him then hillary for prison,0,2
109,2016-10-20 02:19:36.431,"Honolulu, HI",I would gladly buy her a beer! https://t.co/F7MuV7fpT6,-157.799589,21.3199435,i would gladly buy her a beer,2,2
110,2016-10-20 02:19:36.581,,I just told @nbcconnecticut that I'm declaring Donald Trump the winner of #TrumpDebateCT. #NBCCT https://t.co/zwKVCpST76,,,i just told that im declaring donald trump the winner of ,2,2
111,2016-10-20 02:19:36.453,,Trump is a lot like Michael Scott of Michael Scott didn't have only the best intentions,,,trump is a lot like michael scott of michael scott didnt have only the best intentions,2,0
112,2016-10-20 02:19:36.649,,Hillary bringing up this Apprentice thing makes her look so weak. It was his fucking job. Was he supposed to be out there shooting BinLadin?,,,hillary bringing up this apprentice thing makes her look so weak it was his fucking job was he supposed to be out there shooting binladin,2,0
113,2016-10-20 02:19:36.603,,Can we just take a moment to appreciate the lipstick on Hillary's teeth,,,can we just take a moment to appreciate the lipstick on hillarys teeth,2,2
114,2016-10-20 02:19:36.575,,He won't even let the moderator finish lol #debate,,,he wont even let the moderator finish lol,2,2
115,2016-10-20 02:19:36.606,,Donald Trump just said he may not accept the results of the election https://t.co/8CENjBKjXi,,,donald trump just said he may not accept the results of the election,2,2
116,2016-10-20 02:19:36.644,,"#Debate #FactCheck: Voter Fraud Is Real, Here’s The Proof, Millions of DEAD VOTERS Registered https://t.co/krflWUWWNi",,, voter fraud is real here’s the proof millions of dead voters registered,2,2
117,2016-10-20 02:19:36.699,,IMMA NEED TRUMP TO STOP BRINGING UP BERNIE ON MY LIFEEE,,,imma need trump to stop bringing up bernie on my lifeee,2,2
118,2016-10-20 02:19:36.639,,"""wrong"" -Trump 2k16",,,wrong -trump k16,2,2
119,2016-10-20 02:19:36.567,,"Every time Donald Trump says ""wrong"" into the mic, take a drink.",,,every time donald trump says wrong into the mic take a drink,2,2
120,2016-10-20 02:19:36.667,,I sometimes wonder why Hillary Clinton stoops down to Trump's level.,,,i sometimes wonder why hillary clinton stoops down to trumps level,0,2
121,2016-10-20 02:19:36.635,"Riviera Beach, FL",Trump so disrespectful,-80.075358,26.7886775,trump so disrespectful,2,2
122,2016-10-20 02:19:36.637,,Is this year truly going to be an anomaly though? What prevents another Trump-like candidate from winning the primary four years from now?,,,is this year truly going to be an anomaly though what prevents another trump-like candidate from winning the primary four years from now,2,2
123,2016-10-20 02:19:36.697,"Hatfield, East","When asked if he will accept result of presidential election, Donald Trump responds: ""I will look at it at the time"" #Debate #Election2016",-0.2307385,51.754059,when asked if he will accept result of presidential election donald trump responds i will look at it at the time,2,2
124,2016-10-20 02:19:37.238,,I'm willing to bust Trump on the back of that weave ya heard!!!! https://t.co/KoQLLNQgZ0,,,im willing to bust trump on the back of that weave ya heard 0,2,2
125,2016-10-20 02:19:37.319,,Omfg. Yes. https://t.co/jmo5pJrwqz,,,omfg yes,2,2
126,2016-10-20 02:19:37.649,,"I really don't understand how people are more afraid of Hillary than Donald this man has no plans all he does is bash ""crooked Hillary"" PSH",,,i really dont understand how people are more afraid of hillary than donald this man has no plans all he does is bash crooked hillary psh,2,0
127,2016-10-20 02:19:37.526,,"Does Trump know anything about Wiki-leaks? He appears to have dementia, as he cannot remember anything he says.#USElections #TrumpvsClinton",,,does trump know anything about wiki-leaks he appears to have dementia as he cannot remember anything he says,2,0
128,2016-10-20 02:19:37.581,,HRC shocked he suggests they would use military action for campaign purposes? Oh like that has NEVER happened before #rolleyes #Debate,,,hrc shocked he suggests they would use military action for campaign purposes oh like that has never happened before,2,0
129,2016-10-20 02:19:37.606,,"Donald Trump is 70 years old. When somebody tells you to ""grow up"" listen.",,,donald trump is years old when somebody tells you to grow up listen,2,2
130,2016-10-20 02:19:37.686,,"Chirs Wallace chuckling at Hillary's shade. Y'all. Let me tell you something, this is just a joke. #debatenight",,,chirs wallace chuckling at hillarys shade yall let me tell you something this is just a joke,2,2
131,2016-10-20 02:19:37.377,,"Hillary-""Google Donald Trump Iraq it shows that he supported the war
Me- https://t.co/3efh0BNMMG",,,hillary-google donald trump iraq it shows that he supported the war me-,2,2
132,2016-10-20 02:19:37.591,,"""You are the most dangerous person to run for president in the history of modern America""- @HillaryClinton on Bernie'a thoughts on #trump",,,you are the most dangerous person to run for president in the history of modern america- on berniea thoughts on,2,2
133,2016-10-20 02:19:37.604,,What I'm doing instead of watching the debate. https://t.co/pChtDMzneD,,,what im doing instead of watching the debate d,2,2
134,2016-10-20 02:19:37.695,,"""Have you seen it"".  Jesus.  It's over folks.  Hillary is gonna win Georgia and Texas and the dems are going to win the house.",,,have you seen it jesus its over folks hillary is gonna win georgia and texas and the dems are going to win the house,2,2
135,2016-10-20 02:19:37.707,"Holyoke, MA",how many times does trump have to say he doesn't know putin? the lady doth protest too much methinks,-72.647523,42.223668,how many times does trump have to say he doesnt know putin the lady doth protest too much methinks,0,0
136,2016-10-20 02:19:37.680,,"🙋🏻
Please, oh please, let him say, ""I know you are, but what am I?""

#debate #debatenight",,,please oh please let him say i know you are but what am i,2,2
137,2016-10-20 02:19:37.401,,Make me so sad that she has to share the stage with that idiot. https://t.co/ayruY8LyPS,,,make me so sad that she has to share the stage with that idiot,0,0
138,2016-10-20 02:19:38.657,"Virginia, USA",Trump is such a fucking idiot,-79.420865,38.0033755,trump is such a fucking idiot,2,2
139,2016-10-20 02:19:38.663,,"Trump: ""Bernie Sanders said you have bad judgement."" Clinton: ""Bernie Sanders is supporting me for president"" Trump: ""What does he know?!?""",,,trump bernie sanders said you have bad judgement clinton bernie sanders is supporting me for president trump what does he know,2,2
140,2016-10-20 02:19:38.559,,"New post: ""Asked if he will accept result of presidential election, Donald Trump says, 'I will look at it at the t… https://t.co/1C4d1j541o",,,new post asked if he will accept result of presidential election donald trump says i will look at it at the t…,2,4
141,2016-10-20 02:19:38.678,,Is Trump debating Chris Wallace? #debate,,,is trump debating chris wallace,2,2
142,2016-10-20 02:19:38.611,"Somers Point, NJ","Trump to Clinton: John Padesta said some [horrible] ""beauties"" against you #Debatenight",-74.601832,39.317203,trump to clinton john padesta said some [horrible] beauties against you,4,2
143,2016-10-20 02:19:38.530,,"Several of those links are purple, so I doubt you just Googled it https://t.co/WqpTnSTMzK",,,several of those links are purple so i doubt you just googled it,2,2
144,2016-10-20 02:19:38.597,,"Trump ""supports"" the military but he got 4 deferments from Vietnam. The SAME war John McCain fought &amp; was injured in... #debatenight",,,trump supports the military but he got deferments from vietnam the same war john mccain fought &amp was injured in,2,0
145,2016-10-20 02:19:38.519,,Seems that every question is premised as anti-Trump other than one.  #debatenight,,,seems that every question is premised as anti-trump other than one,0,2
146,2016-10-20 02:19:38.547,,Hillary Clinton was a full on supporter of the Iraq war... Does this sound like she's against the invasion? #Debate https://t.co/9iQVL0TKy7,,,hillary clinton was a full on supporter of the iraq war does this sound like shes against the invasion,2,2
147,2016-10-20 02:19:38.569,,Is Hillary having a stroke?,,,is hillary having a stroke,2,2
148,2016-10-20 02:19:38.549,,#debate. Wallace points out Trump's misstatements  Ha Ha!,,, wallace points out trumps misstatements ha ha,2,2
149,2016-10-20 02:19:38.618,"Manhattan, NY","Growing up in NYC, I always knew of Trump as a trashy B-list tabloid joke celebrity. I'm so disappointed that people take him seriously now.",-73.9685415,40.780709,growing up in nyc i always knew of trump as a trashy b-list tabloid joke celebrity im so disappointed that people take him seriously now,2,0
150,2016-10-20 02:19:38.511,,DONALD #TRUMP #IRAN #IRAQ @cnn @NBCNews @BloombergTV @business @ABC @CBS @youtube @BBCNews @DailyMail @CNBC @rrabg5  https://t.co/OHuOZG5A6f,,,donald,0,2
151,2016-10-20 02:19:38.645,,"""You said a lot of things that are not true, Mr Trump"", the mediator on Aleppo answer from Trump in the last #debate",,,you said a lot of things that are not true mr trump the mediator on aleppo answer from trump in the last,2,0
152,2016-10-20 02:19:38.470,"Milwaukee, WI",@realdonaldtrump  Trump is rambling!!!Is he drunk tonight? “I know Mosul. No one is there now.”  #debate #debatenight,-87.9672925,43.0567225,trump is ramblingis he drunk tonight “i know mosul no one is there now”,2,0
153,2016-10-20 02:19:38.659,,"HRC - The Trump Foundation, like the Clinton Foundation will not show up in a personal tax audit.",,,hrc - the trump foundation like the clinton foundation will not show up in a personal tax audit,2,2
154,2016-10-20 02:19:38.710,,Damn! Hillary is spitting nails! #debatenight,,,damn hillary is spitting nails,2,2
155,2016-10-20 02:19:38.584,,"Holy shit, Trump said something right! Bernie Sanders should be standing there.  #debatenight",,,holy shit trump said something right bernie sanders should be standing there,2,2
156,2016-10-20 02:19:38.653,,"The debate tonight started out fine, but is becoming a shit storm. #debatenight #DebateHeadache",,,the debate tonight started out fine but is becoming a shit storm,2,2
157,2016-10-20 02:19:38.584,,"Trump: ""Have you seen what happened to Aleppo?"" #debate #debatenight #presidentialdebate #Debates2016 #goonsquad #NeverTrump #ImWithHer",,,trump have you seen what happened to aleppo,2,0
158,2016-10-20 02:19:38.619,,Trump keeps interrupting the moderator Chris Wallace who I still think is doing a great job,,,trump keeps interrupting the moderator chris wallace who i still think is doing a great job,2,2
159,2016-10-20 02:19:39.664,,Omg Trump is debating the moderator #debate,,,omg trump is debating the moderator,2,2
160,2016-10-20 02:19:39.558,"St Peters, MO",2-3 years from now @realDonaldTrump is going to continue his deceitful pattern and deny everything he's saying now. #believemefolks #debate,-90.6006005,38.7578375,-3 years from now is going to continue his deceitful pattern and deny everything hes saying now,2,2
161,2016-10-20 02:19:39.669,,Geez. Let him finish the question! #debate,,,geez let him finish the question,2,2
162,2016-10-20 02:19:39.504,"Connecticut, USA","classic cough by CW ""lets talk about aleppo"" #debate #debate2016",-72.757385,41.500753,classic cough by cw lets talk about aleppo,0,2
