,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
59,2016-10-20 01:27:58.655,,"Just when you think The Donald can't make your jaws drop even further, he says ""bad ombres"" #debate",,,just when you think the donald cant make your jaws drop even further he says bad ombres,2,0
60,2016-10-20 01:27:58.604,,trump what the fuck are you even saying #debatenight,,,trump what the fuck are you even saying,2,2
61,2016-10-20 01:27:58.684,,Arguing with my dog over the debate,,,arguing with my dog over the debate,2,2
62,2016-10-20 01:27:58.689,,"Hilary is killing trump ,I just think trump has no plan",,,hilary is killing trump i just think trump has no plan,2,0
63,2016-10-20 01:27:58.579,,He did give 30 minutes of simulated debate. Now the gloves (shackles) come off. His inner child is erupting.,,,he did give minutes of simulated debate now the gloves shackles come off his inner child is erupting,2,2
64,2016-10-20 01:27:58.695,,Stop. Saying. Bigly. #debate,,,stop saying bigly,2,2
65,2016-10-20 01:27:58.616,,"Looking forward to this, Donald. https://t.co/MLbroqv8Ru",,,looking forward to this donald u,2,2
66,2016-10-20 01:27:58.467,,@realDonaldTrumpway to avoid the baiting in the trump tower illegals #debatenight,,,to avoid the baiting in the trump tower illegals,2,2
67,2016-10-20 01:27:58.609,,All he talks about is the wall. No real plans or who's going to build it. Trump is insane #debate,,,all he talks about is the wall no real plans or whos going to build it trump is insane,4,2
68,2016-10-20 01:27:58.558,,Bigly? #Debate,,,bigly,2,2
69,2016-10-20 01:27:58.711,,Someone please tell Trump #bigly is not a word,,,someone please tell trump is not a word,2,2
70,2016-10-20 01:27:58.618,"Dunwoody, GA",Can we get ONE DAMN DEBATE without “Bigly” much less two in one answer.,-84.3064885,33.9430725,can we get one damn debate without “bigly” much less two in one answer,2,0
71,2016-10-20 01:27:58.628,,"Donald Trump just said the word ""bigly"" twice",,,donald trump just said the word bigly twice,0,2
72,2016-10-20 01:27:58.706,,"When Trump finally got his chance to meet with the Mexican president, he ""choked."" - Hillary",,,when trump finally got his chance to meet with the mexican president he choked - hillary,2,2
73,2016-10-20 01:27:58.715,,"#Trump: ""Millions of people have been deported under #Obama. She doesn't want to tell you that."" #debatenight #BIGLEAGUETRUTH",,, millions of people have been deported under  she doesnt want to tell you that,2,2
74,2016-10-20 01:27:58.640,,"#TrumpPence16 ""We either have a country or we don't!"" Trump. I love this!",,,we either have a country or we dont trump i love this,0,4
75,2016-10-20 01:27:58.707,"Indiana, USA",Yes Hillary! Interrupt that mf!!!,-86.441236,39.7665555,yes hillary interrupt that mf,2,2
76,2016-10-20 01:27:58.731,,Shut up with the open borders concept Trump it is a lie. #debates,,,shut up with the open borders concept trump it is a lie,2,2
77,2016-10-20 01:27:58.687,,"Time and space folds inwards in Trump's logic, like a black hole.",,,time and space folds inwards in trumps logic like a black hole,2,2
78,2016-10-20 01:27:58.755,,BIGLY! Twice within two minutes! #debate,,,bigly twice within two minutes,2,2
79,2016-10-20 01:27:59.661,,Trump is soo dumb,,,trump is soo dumb,2,2
80,2016-10-20 01:27:59.546,,Deporting people is not the same as rounding millions of people up wholesale  #debate #debatenight,,,deporting people is not the same as rounding millions of people up wholesale,2,0
81,2016-10-20 01:27:59.519,,#bigly is not a word majors #debate #xulamasscomm,,,is not a word majors,2,2
82,2016-10-20 01:27:59.562,,"Trump's getting crushed, big league. #Debate",,,trumps getting crushed big league,0,2
83,2016-10-20 01:27:59.627,,Ha! Chump said bigly again #debate,,,ha chump said bigly again,2,2
84,2016-10-20 01:27:59.558,,damn you right trump fucc #debatenight,,,damn you right trump fucc,2,2
85,2016-10-20 01:27:59.667,,"Another ""bigly"" from Donald Trump. He's said it in every debate lol",,,another bigly from donald trump hes said it in every debate lol,2,2
86,2016-10-20 01:27:59.694,,"#hilary says #TRUMP ""choked"" when visiting Mexico. Take that hombre.... #debatenight",,,says choked when visiting mexico take that hombre,4,2
87,2016-10-20 01:27:59.522,,@madams I love the fact that Hillary's go to is go to https://t.co/JSGyWVXNH2 and read my plans. Must be too much to remember.,,,i love the fact that hillarys go to is go to 2 and read my plans must be too much to remember,2,2
88,2016-10-20 01:27:59.416,,He is killing it on Immigration https://t.co/feVyH79UDS,,,he is killing it on immigration,2,2
89,2016-10-20 01:27:59.580,,"If it's 4, it'll be 8... https://t.co/tJIM0auFqn",,,if its  itll be ,2,2
90,2016-10-20 01:27:59.626,,@liz_the_lemur I flipped out last debate when he said she's done nothing on health care,,,i flipped out last debate when he said shes done nothing on health care,2,2
91,2016-10-20 01:27:59.602,,Trump wants to keep the drugs AND the money here in America #securetheborder #debatenight,,,trump wants to keep the drugs and the money here in america,2,2
92,2016-10-20 01:27:59.647,,"""He used undocumented workers to build Trump Tower."" #BOOM #debatenight #HillaryClinton #micdrop",,,he used undocumented workers to build trump tower,0,2
93,2016-10-20 01:27:59.734,,Trump seems to be trying to not interrupt lol good for him,,,trump seems to be trying to not interrupt lol good for him,2,2
94,2016-10-20 01:27:59.704,,Trump put on the spot. He's just a user Bigly😂 #debatenight,,,trump put on the spot hes just a user bigly,2,2
95,2016-10-20 01:27:59.528,,"The theme of this debate is: ""bigly""",,,the theme of this debate is bigly,2,2
96,2016-10-20 01:27:59.461,,'Bigly'?? Please add a dictionary to the aforementioned birth video #debate #debatenight,,,bigly please add a dictionary to the aforementioned birth video,2,2
97,2016-10-20 01:27:59.671,,#ImWithHer and will be watching the final #debate LIVE on Twitter tonight! https://t.co/Nfrkpn6RHd https://t.co/geOIyyILP6,,,and will be watching the final live on twitter tonight d,2,4
98,2016-10-20 01:27:59.457,,"Trump said ""bigly"" #debatenight",,,trump said bigly,2,2
99,2016-10-20 01:27:59.640,,"Trump just said bigly 
2x
#debate",,,trump just said bigly x,4,2
100,2016-10-20 01:27:59.624,"Washington, DC",#Clinton: Donald Trump used undocumented immigrants to build Trump Tower. #debate @euronews,-77.0143985,38.898603, donald trump used undocumented immigrants to build trump tower,2,2
101,2016-10-20 01:27:59.676,,this is like YG fucking up his own teasers they're truly one and the same https://t.co/7TWskej8mM,,,this is like yg fucking up his own teasers theyre truly one and the same,2,2
102,2016-10-20 01:27:59.620,"Wisconsin, USA",i just keep reminding myself that I can only drink so much because I have to work in the morning #debate,-89.5694915,44.900818,i just keep reminding myself that i can only drink so much because i have to work in the morning,2,0
103,2016-10-20 01:27:59.744,,Let's #debate #bigly.,,,lets ,2,2
104,2016-10-20 01:27:59.686,,Trump has NO idea what goes on with a woman's body. No one should decide what she can and can't do with her body #debatenight,,,trump has no idea what goes on with a womans body no one should decide what she can and cant do with her body,2,0
105,2016-10-20 01:28:00.496,"Pennsylvania, USA","""That's been happening BIGGLY"" -trump #debatenight",-77.604684,41.1179365,thats been happening biggly -trump,2,2
106,2016-10-20 01:28:00.625,,Only been watching the debate for 10 mins but Hillary is coming across musts stronger than the first time #debatenight,,,only been watching the debate for mins but hillary is coming across musts stronger than the first time,2,2
107,2016-10-20 01:28:00.586,,TRUMP DIDN'T TAKE THE BAIT. this is #bigleague guys.,,,trump didnt take the bait this is guys,2,2
108,2016-10-20 01:28:00.669,,"""Bigly"" - @realDonaldTrump does a presidential candidate use that kind of lanuage??? Trump cant even speak presidential",,,bigly - does a presidential candidate use that kind of lanuage trump cant even speak presidential,2,2
109,2016-10-20 01:28:00.458,,"Is there an over-under on ""big league""? #Vegas #debate",,,is there an over-under on big league,4,2
110,2016-10-20 01:28:00.667,,New Trump:  not taking the bait on Hillary's attacks.  Staying focused on issues.  This is a new tactic for him. #Debate2016,,,new trump not taking the bait on hillarys attacks staying focused on issues this is a new tactic for him,2,2
111,2016-10-20 01:28:00.520,,"@HillaryClinton please get rid of this bad ""hombre"" ASAP! #debate #sooverit",,,please get rid of this bad hombre asap,2,2
112,2016-10-20 01:28:00.583,,"Trump defending Obama? Says Obama has deported ""millions and millions"" of people",,,trump defending obama says obama has deported millions and millions of people,2,2
113,2016-10-20 01:28:00.683,,This debate is big league💀,,,this debate is big league,2,2
114,2016-10-20 01:28:00.529,,BIGLY!! #Drink #debate,,,bigly,2,2
115,2016-10-20 01:28:00.653,,He said bigly again #makebiglygreatagain #debate,,,he said bigly again,2,2
116,2016-10-20 01:28:00.631,,"Trump says open borders would be ""disaster"" on trade. #debatenight",,,trump says open borders would be disaster on trade,0,2
117,2016-10-20 01:28:00.525,,"""There are bad bad ombres here."" https://t.co/raPqLw3A6x",,,there are bad bad ombres here,2,0
118,2016-10-20 01:28:00.632,"New Castle, PA","Hmmm.Donald Trump never paid for an Abortion in his entire sexual career..yeah, I have a bridge to sell you! #prolifemyass #debate2016",-80.33466,41.0042615,hmmmdonald trump never paid for an abortion in his entire sexual careeryeah i have a bridge to sell you,0,2
119,2016-10-20 01:28:00.622,,"Trump: ""We're getting the drugs, they're getting the cash."" #DebateNight",,,trump were getting the drugs theyre getting the cash,2,2
120,2016-10-20 01:28:00.623,,Trump finally getting to the distinction between illegal and legal immigrants,,,trump finally getting to the distinction between illegal and legal immigrants,2,2
121,2016-10-20 01:28:00.699,,"This is the second debate in a row Trump has used the word ""bigly."" That's not a word b.",,,this is the second debate in a row trump has used the word bigly thats not a word b,2,2
122,2016-10-20 01:28:00.610,,I'm on the #TrumpTrain and will be watching the final #debate LIVE on Twitter tonight! https://t.co/nbfHrLyHuK https://t.co/JjM4syPkAP,,,im on the and will be watching the final live on twitter tonight,2,4
123,2016-10-20 01:28:00.747,,"When Trump said Hombres lol
👨🏽🇲🇽 #debate",,,when trump said hombres lol 🇲🇽,2,2
124,2016-10-20 01:28:00.727,"Davie, FL",Aaaaaaaand bigly is back #debate,-80.285189,26.0781705,aaaaaaaand bigly is back,2,2
125,2016-10-20 01:28:00.719,,Hillary looks like a snicker doodle #debate,,,hillary looks like a snicker doodle,2,2
126,2016-10-20 01:28:01.679,,I swore I'd not watch this debate.,,,i swore id not watch this debate,2,2
127,2016-10-20 01:28:01.431,,"""Bigly"" is not a word. #debate #DebateHeadache",,,bigly is not a word,2,2
128,2016-10-20 01:28:01.561,,"Why isn't the presidential debate shown on Comedy Central, because this whole election is a joke!  🇺🇸",,,why isnt the presidential debate shown on comedy central because this whole election is a joke 🇺🇸,2,0
129,2016-10-20 01:28:00.985,"Calgary, Alberta",Fact: Trump wants to deport immigrants exactly like Hitler did to the Jews #debatenight @HillaryClinton… https://t.co/wudG4GLXjG,-114.087851,51.027664,fact trump wants to deport immigrants exactly like hitler did to the jews …,2,2
130,2016-10-20 01:28:01.515,,"Can Trump stop saying ""bigly"" please. 🙄",,,can trump stop saying bigly please,2,2
131,2016-10-20 01:28:01.648,,"For someone who so against immigrants, Trump sure doesn't speak our native language very well. Are we sure HE was born here? #debatenight",,,for someone who so against immigrants trump sure doesnt speak our native language very well are we sure he was born here,2,2
132,2016-10-20 01:28:01.353,,"I hope on the last day of the campaign Trump reveals whether he's saying ""big league"" or ""bigly""",,,i hope on the last day of the campaign trump reveals whether hes saying big league or bigly,2,0
133,2016-10-20 01:28:01.602,,BIGLY!! #debate,,,bigly,2,2
134,2016-10-20 01:28:01.589,,Just got home and put on the debate. Drink. #debatenight,,,just got home and put on the debate drink,2,2
135,2016-10-20 01:28:01.672,"Turtle Bay, Manhattan",BIGLY!!!! Cheers America 🍻🍸🍷🍾 #Debate,-73.966456,40.7560275,bigly cheers america,2,2
136,2016-10-20 01:28:01.060,,"Every time Trump says ""Bigly,"" DRINK https://t.co/4f46JjnnU9",,,every time trump says bigly drink u9,4,2
137,2016-10-20 01:28:01.598,,Hillary Clinton https://t.co/w4NTqnNQVb,,,hillary clinton,2,2
138,2016-10-20 01:28:01.561,,Did #Trump just praise Obama for deporting millions? What's going on?,,,did just praise obama for deporting millions whats going on,2,2
139,2016-10-20 01:28:01.661,,Hillary is coming in hot. This is great.,,,hillary is coming in hot this is great,2,2
140,2016-10-20 01:28:01.673,,"#Debate Trump is obsessed with walls. I bet he dreams of walls. Retaining walls, brick walls, great walls, etc.",,,trump is obsessed with walls i bet he dreams of walls retaining walls brick walls great walls etc,2,4
141,2016-10-20 01:28:01.552,,THE WAY HILLARY JUST BE LAUGHING WHEN THIS NIGGA SAY SOMETHING UNTRUE,,,the way hillary just be laughing when this nigga say something untrue,2,2
142,2016-10-20 01:28:01.703,,"Save us, Hillary. 😩 #debatenight",,,save us hillary,2,2
143,2016-10-20 01:28:01.760,,"me: fact check!
donald trump: bigly",,,me fact check donald trump bigly,2,2
144,2016-10-20 01:28:02.624,,#Trump got da 💩 face on right now #Hillary4President #debatenight 😂,,,got da face on right now,2,2
145,2016-10-20 01:28:02.668,,So Trump just basically said a) Hillary was in favor of border security and b) Obama was good at deportation,,,so trump just basically said a hillary was in favor of border security and b obama was good at deportation,2,2
146,2016-10-20 01:28:02.659,,"Whenever Hillary tells what Trump has done, he does not deny it. He uses undocumented aliens",,,whenever hillary tells what trump has done he does not deny it he uses undocumented aliens,2,2
147,2016-10-20 01:28:02.662,,"so far, heroine is raining from the sky, babies are being ripped from wombs, there are bad hombres out there #debate",,,so far heroine is raining from the sky babies are being ripped from wombs there are bad hombres out there,2,0
148,2016-10-20 01:28:02.556,,I still don't think @realDonaldTrump knows how the American Government works #checksandbalances  #Debate,,,i still dont think knows how the american government works,2,2
149,2016-10-20 01:28:02.447,,"Hillary is giving strong responses, Trump on the other hand gives basic, generic responses which shows a lack of understanding of the issues",,,hillary is giving strong responses trump on the other hand gives basic generic responses which shows a lack of understanding of the issues,2,0
150,2016-10-20 01:28:02.613,,Bigly-wiggly #debate,,,bigly-wiggly,2,2
151,2016-10-20 01:28:02.601,,Believe me. #debatenight #debate https://t.co/XQFuhSQJJu,,,believe me u,2,2
152,2016-10-20 01:28:02.604,,drag him Hillary! #debate,,,drag him hillary,2,2
153,2016-10-20 01:28:02.610,,Bigly ? Now he is just making up words #debatenight #debate #ImWithHer,,,bigly  now he is just making up words,2,2
154,2016-10-20 01:28:02.580,,"oh my God @realDonaldTrump , you still haven't retire the word ""bigly"", Geez #NeverTrump #debatenight #debate",,,oh my god  you still havent retire the word bigly geez,2,2
155,2016-10-20 01:28:02.606,,"""Bigly"" - Trump",,,bigly - trump,2,2
156,2016-10-20 01:28:02.623,,Trump has a very good point re.: amnesty v. traditional method of citizenship.,,,trump has a very good point re amnesty v traditional method of citizenship,2,2
157,2016-10-20 01:28:02.625,,the punishment for late term abortions is donald trump has to grab YOU* by the pussy https://t.co/FtikCoqLfk,,,the punishment for late term abortions is donald trump has to grab you by the pussy,2,2
158,2016-10-20 01:28:02.381,,"@BuckSexton Look left, look right. #Loopholes. That's right.  #debate",,,look left look right  thats right,2,2
159,2016-10-20 01:28:02.628,,"Hillary - ""he didn't even bring it up, he choked"" about the wall.  Then the moderator lets Trump respond for twelve minutes #debate",,,hillary - he didnt even bring it up he choked about the wall then the moderator lets trump respond for twelve minutes,2,2
160,2016-10-20 01:28:02.669,,"Is ""bigly"" a word? #debate #debatenight",,,is bigly a word,2,2
161,2016-10-20 01:28:02.499,,HE SAID IT AGAIN 😂😂😂 https://t.co/NtktYp22ne,,,he said it again,2,2
162,2016-10-20 01:28:02.542,,how did people ever watch a debate before twitter was invented??? #blessed https://t.co/UJUc5yPJam,,,how did people ever watch a debate before twitter was invented,2,2
163,2016-10-20 01:28:02.493,,Why isn't trump orange right now?,,,why isnt trump orange right now,0,0
164,2016-10-20 01:28:02.707,,Like if you support Donald Trump so I can give you this quick unfollow,,,like if you support donald trump so i can give you this quick unfollow,2,2
165,2016-10-20 01:28:02.650,,"#GoodHombre checking in. Comprende, Trump?  You racist asshole.",,,checking in comprende trump you racist asshole,2,2
166,2016-10-20 01:28:02.494,,"""Donald knows a lot about this, he used undocumented workers to build Trump Tower"" #debate https://t.co/oYjD0wTZ3z",,,donald knows a lot about this he used undocumented workers to build trump tower,2,2
167,2016-10-20 01:28:02.719,,When trump pronounces hombres like ombres HAHA are u talking about hair??? Wtf,,,when trump pronounces hombres like ombres haha are u talking about hair wtf,2,2
168,2016-10-20 01:28:03.674,,Curious about fact check if Clinton supported wall and if Trump used undocumented workers. #debate,,,curious about fact check if clinton supported wall and if trump used undocumented workers,2,2
169,2016-10-20 01:28:03.655,,If Trump wins 70% of his policies won't be passed. Fact. All of you renaissance men need to calm down and go back to your failed marriage.,,,if trump wins  of his policies wont be passed fact all of you renaissance men need to calm down and go back to your failed marriage,2,0
170,2016-10-20 01:28:03.675,,"Trump: ""Under Obama millions have been deported. Just no one talks about it."" #debate #debatenight",,,trump under obama millions have been deported just no one talks about it,2,0
171,2016-10-20 01:28:03.636,,"Is it ""bigly"" that Trump keeps saying or ""big league"" ???? #debate",,,is it bigly that trump keeps saying or big league ,2,2
172,2016-10-20 01:28:03.676,,"Sweet Jesus, that was 2 ""biglies""! #debate",,,sweet jesus that was biglies,2,2
173,2016-10-20 01:28:03.637,,I can't watch the presidential debate because most of the stuff they say is retarded or false,,,i cant watch the presidential debate because most of the stuff they say is retarded or false,2,0
174,2016-10-20 01:28:03.518,,Trump is a PENDEJO https://t.co/OBEqP3pAR1,,,trump is a pendejo 1,2,2
175,2016-10-20 01:28:03.707,,Get em girl!!! Donald Trump can't even run his businesses how could he run the country? Go sit on your tiny hands #trumpsbutthurt,,,get em girl donald trump cant even run his businesses how could he run the country go sit on your tiny hands,2,2
176,2016-10-20 01:28:03.513,,"(Cont) Duke said he never endorsed Trump if you look it up. Watch the interview, all he said was I want a list and… https://t.co/T3P5yJkJHR",,,cont duke said he never endorsed trump if you look it up watch the interview all he said was i want a list and…,2,2
177,2016-10-20 01:28:03.588,,BIGLY (drink) BIGLY (drink) Alcohol poisoning is a serious possibility here. #debate,,,bigly drink bigly drink alcohol poisoning is a serious possibility here,2,2
178,2016-10-20 01:28:03.391,,"Trump: I love deportations, and Hillary doesn't.
Hillary: I do *too* love deportations! I just want to carry them out responsibly!",,,trump i love deportations and hillary doesnt hillary i do too love deportations i just want to carry them out responsibly,2,2
179,2016-10-20 01:28:03.705,,"""very much better believe me"" lol trump man",,,very much better believe me lol trump man,0,2
180,2016-10-20 01:28:03.587,,Mexico don't even fuck with Trump lol,,,mexico dont even fuck with trump lol,2,2
181,2016-10-20 01:28:03.703,,I think trump just said that he supports abortion as long as it's at least 4 Days before scheduled birth.,,,i think trump just said that he supports abortion as long as its at least days before scheduled birth,2,2
182,2016-10-20 01:28:03.593,"Bethpage, NY",Bigly?#Debate,-73.4831675,40.7504485,bigly,2,2
183,2016-10-20 01:28:03.561,,@AnnCoulter this debate is gay,,,this debate is gay,2,2
184,2016-10-20 01:28:03.575,,"#Trump is squinting looking for @GovChristie.. ""Dude, where's my #McDonalds? #debatenight #debate https://t.co/VDicuoEn1P",,,is squinting looking for  dude wheres my ,2,2
