,date,place_name,tweet,long,lat,cleaned_tweet,polarity,polarity_cl
32,2016-10-10 01:04:45.767,,Let's see how trump fucks this up #debate,,,lets see how trump fucks this up,2,2
33,2016-10-10 01:04:45.761,,"What's next for Trump, promising the deplorables bread and circuses?",,,whats next for trump promising the deplorables bread and circuses,2,2
34,2016-10-10 01:04:45.813,,I'm still pretty convinced Trump is Sacha Baron Cohen in disguise,,,im still pretty convinced trump is sacha baron cohen in disguise,2,2
35,2016-10-10 01:04:45.818,,Trump is gonna destroy Hillary so badly lmfao,,,trump is gonna destroy hillary so badly lmfao,2,2
36,2016-10-10 01:04:45.777,,"Playing ugly but wants to brag about women's rights?Go talk to the accusers, but the ""grab"" techniques and racism platforms r there. #debate",,,playing ugly but wants to brag about womens rightsgo talk to the accusers but the grab techniques and racism platforms r there,2,0
37,2016-10-10 01:04:45.815,"Philadelphia, PA",Bill Clinton ≠ Hillary Clinton,-75.117998,40.0048655,bill clinton ≠ hillary clinton,2,2
38,2016-10-10 01:04:45.820,,If you think UKIP  supporters are crazy - channel 4 is proving trump supporters are bat shit mental,,,if you think ukip supporters are crazy - channel is proving trump supporters are bat shit mental,2,2
39,2016-10-10 01:04:45.623,,nobody's gonna hold trump accountable for his own actions but hillary is supposed to be responsible for bill's???? https://t.co/Gzm5gS3w2g,,,nobodys gonna hold trump accountable for his own actions but hillary is supposed to be responsible for bills,2,0
40,2016-10-10 01:04:45.748,,And Martha and Anderson step into the 'town hall from help' #debate,,,and martha and anderson step into the town hall from help,2,2
41,2016-10-10 01:04:45.844,,"""All right, let's do this."" - America #debate",,,all right lets do this - america,2,2
42,2016-10-10 01:04:46.587,,God Bless Hillary Clinton #debate,,,god bless hillary clinton,2,2
43,2016-10-10 01:04:46.371,,Debate's starting. https://t.co/cxjviItZ9O,,,debates starting,2,2
44,2016-10-10 01:04:46.608,,"and like: right off the bat, we're litterally hitting at the ""hillary did her job as a defense attoruney "" thing again?",,,and like right off the bat were litterally hitting at the hillary did her job as a defense attoruney  thing again,2,2
45,2016-10-10 01:04:46.566,,This is what misogyny looks like... https://t.co/DMtXKJjWUs,,,this is what misogyny looks like,2,2
46,2016-10-10 01:04:46.635,,This #debate is getting ugly...,,,this is getting ugly,2,2
47,2016-10-10 01:04:46.683,,@peKofX Lets get roiiiiight into the cancerous debate,,,lets get roiiiiight into the cancerous debate,2,2
48,2016-10-10 01:04:46.688,,"More @runchat #runchat tweets, less debate tweets please. 🙈🙈",,,more tweets less debate tweets please,2,2
49,2016-10-10 01:04:46.698,,HILLARY CLINTON CONSTANTLY THREW TRASH AT THE FACE OF TRUMP WHILE HE REMAINED A GENTLEMAN EVEN CALLING HER SECRETARY CLINTON. THIS TIME ...,,,hillary clinton constantly threw trash at the face of trump while he remained a gentleman even calling her secretary clinton this time ,2,2
50,2016-10-10 01:04:46.715,,"who will win tonight's #debate????
trump, clinton, or a third party Candidate??? :D",,,who will win tonights  trump clinton or a third party candidate,2,2
51,2016-10-10 01:04:46.543,,Let the games begin! #debate,,,let the games begin,2,2
52,2016-10-10 01:04:46.662,,I think I'm going to watch the debate tonight. I need to pay attention to this race since I'm voting for the first time next month.,,,i think im going to watch the debate tonight i need to pay attention to this race since im voting for the first time next month,2,2
53,2016-10-10 01:04:46.731,"Woods Hole, MA",Get your dumpster fire gifs ready. #debate,-70.6634635,41.530592,get your dumpster fire gifs ready,2,2
54,2016-10-10 01:04:46.546,,"Trump: don't judge me for what I said, boys will be boys. But let's scrutinize Bill Clinton for what he did years ago.",,,trump dont judge me for what i said boys will be boys but lets scrutinize bill clinton for what he did years ago,2,2
55,2016-10-10 01:04:46.633,,Here Is Juanita Broaddrick's Affidavit That Destroys Trump's Attack On Hillary Clinton via @politicususa https://t.co/ZQHaIcyu7R,,,here is juanita broaddricks affidavit that destroys trumps attack on hillary clinton via,2,2
56,2016-10-10 01:04:46.747,,This Presidential #debate is about to be LIT 🔥🔥🔥🔥🔥🔥🔥🔥,,,this presidential is about to be lit,2,2
57,2016-10-10 01:04:46.693,,Is Anderson Cooper's hair dyed? 🤔🤔🤔 #debate,,,is anderson coopers hair dyed 🤔🤔🤔,2,2
58,2016-10-10 01:04:46.623,,@AntheaButler hope someone pulls the fire alarm #debate,,,hope someone pulls the fire alarm,2,2
59,2016-10-10 01:04:46.616,,"Retweeted Aღanda (@GrnEyedMandy):

Bill's accusers are in the front row, put there by Trump, an adulterer &amp;... https://t.co/ePxrEQ3bBN",,,retweeted aღanda  bills accusers are in the front row put there by trump an adulterer &amp,2,2
60,2016-10-10 01:04:46.620,,"*Trump walks out on stage with Harambe, alive*

The millennials go ape shit

#debates",,,trump walks out on stage with harambe alive the millennials go ape shit,2,2
61,2016-10-10 01:04:46.687,,@sethmnookin disagree. Not showing would mean Trump set the agenda.,,,disagree not showing would mean trump set the agenda,2,2
62,2016-10-10 01:04:46.590,,What a horrifying time to be alive #debate,,,what a horrifying time to be alive,2,2
63,2016-10-10 01:04:47.695,,"@bencasselman Trump coming in formally and poised, and prepared. 

I'd be less surprised by an alien invasion than that.",,,trump coming in formally and poised and prepared id be less surprised by an alien invasion than that,2,2
64,2016-10-10 01:04:47.614,,One last coke line for @realDonaldTrump before he takes the stage.  #debate #trumptrain #derailed #MAGA,,,one last coke line for before he takes the stage,2,2
65,2016-10-10 01:04:47.593,,Downstairs neighbors are watching football. I like to pretend they're cheering at the #debate,,,downstairs neighbors are watching football i like to pretend theyre cheering at the,2,4
66,2016-10-10 01:04:47.663,,Here we go again! let's watch the 2nd presidential #debate and see #DonaldTrump go down the hill,,,here we go again lets watch the nd presidential and see go down the hill,2,4
67,2016-10-10 01:04:47.698,,@HillaryClinton Trump supporters are rapust enablers as well. Now what?,,,trump supporters are rapust enablers as well now what,2,2
68,2016-10-10 01:04:47.576,,#debate South Park had it right......,,,south park had it right,2,2
69,2016-10-10 01:04:47.360,,"Another day, another debate. Lets get started...",,,another day another debate lets get started,2,2
70,2016-10-10 01:04:47.598,,The #Debate hasnt evn started and Im already expecting a circus..🎪,,,the hasnt evn started and im already eecting a circus,2,2
71,2016-10-10 01:04:47.557,,debate squad https://t.co/Sa33KFBp1e,,,debate squad,2,2
72,2016-10-10 01:04:47.734,,"I trust few with my life, but @andersoncooper is one of them. BRING THE REALNESS, ANDERSON. #debate",,,i trust few with my life but is one of them bring the realness anderson,2,2
73,2016-10-10 01:04:47.631,,"Can't wait to see @GovGaryJohnson debate, oh wait never mind. #debate Back to football. #GoPackGo",,,cant wait to see debate oh wait never mind back to football,2,2
74,2016-10-10 01:04:47.654,,To arms! To arms! Our C-in-C is leading the charge! https://t.co/PAe0tgNhen,,,to arms to arms our c-in-c is leading the charge,2,2
75,2016-10-10 01:04:47.681,,Circus in session #Debate,,,circus in session,2,2
76,2016-10-10 01:04:47.753,,"Go, Hilary!!! #debate",,,go hilary,2,2
77,2016-10-10 01:04:48.663,,Here we go #debate,,,here we go,4,2
78,2016-10-10 01:04:48.677,"Manhattan, NY","Well, it's going to be a hell of a night! That is for sure! #debate",-73.9685415,40.780709,well its going to be a hell of a night that is for sure,4,4
79,2016-10-10 01:04:48.619,,I'm shaking #debate,,,im shaking,2,2
80,2016-10-10 01:04:48.682,,Here we go: @andersoncooper &amp; @MarthaRaddatz kicks off the second POTUS #debate,,,here we go &amp kicks off the second potus,2,2
81,2016-10-10 01:04:48.631,,There's about thirty voters on stage. They are literally the only undecideds left in America. #debate,,,theres about thirty voters on stage they are literally the only undecideds left in america,2,0
82,2016-10-10 01:04:48.700,,"Let's be real, I'm just here for @andersoncooper tonight. #debate",,,lets be real im just here for tonight,2,2
83,2016-10-10 01:04:48.668,,"I got a feeling there is gonna be a bunch of drama during today's debate. #WeDontWantClinton #WeDontWantTrump
#WereScrewed",,,i got a feeling there is gonna be a bunch of drama during todays debate,2,2
84,2016-10-10 01:04:48.704,,"When they said ""town hall format,"" what was the population of the town they were talking about? This seems like 20 people. #debate",,,when they said town hall format what was the population of the town they were talking about this seems like people,4,2
85,2016-10-10 01:04:48.684,,Democrats for judges yunk #debate,,,democrats for judges yunk,2,2
86,2016-10-10 01:04:48.489,,HuffingtonPost : Civility not completely dead as Bill Clinton and Melania Trump shake hand… https://t.co/23KRx41DHU https://t.co/l1xyw489JI,,,huffingtonpost  civility not completely dead as bill clinton and melania trump shake hand… u,2,0
87,2016-10-10 01:04:48.567,,@LiveMuchDieNone really clown is all you can say? i can go by saying i deny my support for Donald Trump,,,really clown is all you can say i can go by saying i deny my support for donald trump,2,2
88,2016-10-10 01:04:48.625,,"I feel like people aren't upset enough about the WWE HoF. Scott Hall, Paul Bearer, Donald Trump, and Drew Carey made it before Macho Man.",,,i feel like people arent upset enough about the wwe hof scott hall paul bearer donald trump and drew carey made it before macho man,2,0
89,2016-10-10 01:04:48.130,,Apparently #Trump suppprters are Nazis who laugh at people with Parkinson's https://t.co/fNGjfEbS8f,,,apparently suppprters are nazis who laugh at people with parkinsons,2,2
90,2016-10-10 01:04:48.705,,Why does this debate look like tribal council? #Survivor #PresidentialDebate,,,why does this debate look like tribal council,4,2
91,2016-10-10 01:04:48.739,,@nickiiidee_ I'm with family watching the debate so I had to piss my mom off,,,im with family watching the debate so i had to piss my mom off,2,2
92,2016-10-10 01:04:48.698,,Alright @andersoncooper don't let me down. #debate #debate2016,,,alright dont let me down,2,2
93,2016-10-10 01:04:48.686,,"I'm with Her. I am. I am. I am. If you think that Donald Trump is fit for presidency, please stop flowing me.",,,im with her i am i am i am if you think that donald trump is fit for presidency please stop flowing me,2,2
94,2016-10-10 01:04:48.690,,It hasn't even started and I already feel like I need a shower. #Debate,,,it hasnt even started and i already feel like i need a shower,4,0
95,2016-10-10 01:04:48.710,,#debate time,,,time,2,2
96,2016-10-10 01:04:48.743,,"Watching the debate? Voting? 
Join us on Thursday as we consider how to think well and do good… https://t.co/I3h2PHs2xa",,,watching the debate voting join us on thursday as we consider how to think well and do good…,2,4
97,2016-10-10 01:04:48.712,"Arlington, VA",Why do the Trump sons always look like they're villains in a Brian De Palma movie? #debates,-77.101999,38.8808445,why do the trump sons always look like theyre villains in a brian de palma movie,2,2
98,2016-10-10 01:04:48.795,,About to watch Hillary debate a sexist melting Pumpkin... — watching Presidential Debates 2016,,,about to watch hillary debate a sexist melting pumpkin — watching presidential debates,2,4
99,2016-10-10 01:04:48.626,,True https://t.co/tR4kzP6mZ4,,,true,2,2
100,2016-10-10 01:04:48.703,,why wouldn't they ??? https://t.co/WvRGvlBocf,,,why wouldnt they ,4,2
101,2016-10-10 01:04:49.671,"Fairfax, VA","Feel like the vice presidential debate pretty much cinched this election but, what the hell, I guess I'll watch. #debate2016",-77.301913,38.8526005,feel like the vice presidential debate pretty much cinched this election but what the hell i guess ill watch,2,0
102,2016-10-10 01:04:49.677,,"Love #bbcnews' intro to the #debate, getting ready for roasting #Trump! Or will it? Yet more '#Clinton women'...#TrumpTapes #ClintonVsTrump",,,love  intro to the  getting ready for roasting  or will it yet more  women,2,4
103,2016-10-10 01:04:49.698,,Here we go #Imwithher  #debate,,,here we go,2,2
104,2016-10-10 01:04:49.683,,Lord here we go #debate,,,lord here we go,2,2
105,2016-10-10 01:04:49.670,,Anderson's purple tie is already giving me life #debate,,,andersons purple tie is already giving me life,2,2
106,2016-10-10 01:04:49.562,,what says u about the blk/brwn genocide going on in ur city? Or r u on the swell side of town being protected by pr… https://t.co/Tk0YEbJp8r,,,what says u about the blk/brwn genocide going on in ur city or r u on the swell side of town being protected by pr…,2,2
107,2016-10-10 01:04:49.608,,@itsthebunk I *know* I don't. My desire to cockpunch Trump into a screaming pile of jello cannot be satisfied by kicking the flatscreen.,,,i know i dont my desire to cockpunch trump into a screaming pile of jello cannot be satisfied by kicking the flatscreen,0,0
108,2016-10-10 01:04:49.445,,Betcha Trump can't keep himself from interrupting again! #debate,,,betcha trump cant keep himself from interrupting again,2,0
109,2016-10-10 01:04:49.663,,#debate timmmmeeee !,,,timmmmeeee ,2,2
110,2016-10-10 01:04:49.628,,Here we go... #debate,,,here we go,2,2
111,2016-10-10 01:04:49.667,,ahh well time to watch round 2 of this circus show. #debate,,,ahh well time to watch round of this circus show,2,2
112,2016-10-10 01:04:49.723,,"Megan Kelly is a traitor to Fox news she claims to be against hillary but, she never has a good thing to say about trump.",,,megan kelly is a traitor to fox news she claims to be against hillary but she never has a good thing to say about trump,2,0
113,2016-10-10 01:04:49.367,,"Girl, I need you to destroy him  #debate @HillaryClinton https://t.co/3EeuW4JS5H",,,girl i need you to destroy him,2,2
114,2016-10-10 01:04:49.487,,"President Obama calls Donald Trump’s comments “disturbing"" examples of... https://t.co/GqDHFMXmft by #BIackCharizard via @c0nvey",,,president obama calls donald trump’s comments “disturbing examples of by via,2,2
115,2016-10-10 01:04:49.777,,Giants about to get blown out 😴 debate it is I guess,,,giants about to get blown out debate it is i guess,2,2
116,2016-10-10 01:04:49.723,,#debate its about time,,,its about time,4,2
117,2016-10-10 01:04:48.991,,Hanging with Oregon Democrats &amp; ready for debate #2. #debatenight https://t.co/VJ2yhmy8vd,,,hanging with oregon democrats &amp ready for debate  d,2,4
118,2016-10-10 01:04:49.689,,Same. https://t.co/oiHnsizVXl,,,same,2,2
119,2016-10-10 01:04:49.706,,I can't wait for next weeks @nbcsnl skit over this debate and its 2 minutes in 😂,,,i cant wait for next weeks skit over this debate and its minutes in,2,2
120,2016-10-10 01:04:49.748,,Wow. I didn't know about the Bill Clinton mud slinging press conference one hour before the debate! WOW!  #debate,,,wow i didnt know about the bill clinton mud slinging press conference one hour before the debate wow,2,2
121,2016-10-10 01:04:49.772,,Let the fireworks begin! #debate,,,let the fireworks begin,0,2
122,2016-10-10 01:04:49.770,,#debate Hillary. We are with you.,,,hillary we are with you,2,2
123,2016-10-10 01:04:50.567,,"I'm gonna need therapy after this, or a drink. #debate",,,im gonna need therapy after this or a drink,2,2
124,2016-10-10 01:04:50.690,,Oh god #debate,,,oh god,2,2
125,2016-10-10 01:04:50.616,Holiday Inn,@realDonaldTrump Stay on Track tonightDon't let this smoking mirror crap derail the real purpose of this debate!#MakeAmericaGreat ! Go Trump,-77.428077,38.984591,stay on track tonightdont let this smoking mirror crap derail the real purpose of this debate  go trump,2,2
126,2016-10-10 01:04:50.714,,"am i american? no.
am i still gonna watch and see if someone says pussy? yes! #debate",,,am i american no am i still gonna watch and see if someone says pussy yes,2,0
127,2016-10-10 01:04:50.589,,Someone finally catching a clue.... https://t.co/k2ZQXY5GuM,,,someone finally catching a clue,2,2
128,2016-10-10 01:04:50.677,,@realDonaldTrump  asshole BILL IS NOT RUNNING 4 PRESIDENT #debate meanwhile you grab women by the PUSSY. Kids must be proud. #DumpTrump #cnn,,,asshole bill is not running president meanwhile you grab women by the pussy kids must be proud,2,2
129,2016-10-10 01:04:50.665,,#debate prep for me included going to the store for beer for during the debate and @benandjerrys in case it all goes horribly wrong.,,,prep for me included going to the store for beer for during the debate and in case it all goes horribly wrong,2,2
130,2016-10-10 01:04:50.712,,Hmm stupid buffering #debate,,,hmm stupid buffering,2,2
131,2016-10-10 01:04:50.678,,I hope every voter watches this debate. Its our future. #debates,,,i hope every voter watches this debate its our future,4,2
132,2016-10-10 01:04:50.364,"Salem, NH",Someone needs to photoshop Trump and Hillary's heads in this poster #debate2016 #Trump #Hillary https://t.co/l0JhioHbtU,-71.2255675,42.794954,someone needs to photoshop trump and hillarys heads in this poster u,2,2
133,2016-10-10 01:04:50.728,,@mike_pence  we are all with you and Trump. Remember Ted Kennedy left a girl in a car to drown.  They didn't push him out. I support Trump,,,we are all with you and trump remember ted kennedy left a girl in a car to drown they didnt push him out i support trump,0,0
134,2016-10-10 01:04:50.758,,TRUMP,,,trump,2,2
135,2016-10-10 01:04:50.741,,Could be #FourthofJuly in October. Fireworks at the #debate. #debatenight,,,could be in october fireworks at the ,2,2
136,2016-10-10 01:04:50.745,,Maybe Hillary will finally be asked some real questions,,,maybe hillary will finally be asked some real questions,2,4
137,2016-10-10 01:04:50.780,,Getting ready for the new debate comedy show https://t.co/vKgrQNGnkU,,,getting ready for the new debate comedy show u,2,2
138,2016-10-10 01:04:50.715,,LETS GWT THIS DEBATE ON A ROLL!!! #debates,,,lets gwt this debate on a roll,2,2
139,2016-10-10 01:04:50.667,,Ok so this pic is presidential AF! https://t.co/26R9PLIucv,,,ok so this pic is presidential af,2,2
140,2016-10-10 01:04:50.722,,are we supposed to see the teleprompter? #debate,,,are we supposed to see the teleprompter,2,2
141,2016-10-10 01:04:50.731,,"Get your popcorn ready, 'casue this #debate is about to have some fireworks.",,,get your popcorn ready casue this is about to have some fireworks,4,2
142,2016-10-10 01:04:50.655,,"Hillary #Clinton lied about the #Obama born-in-Kenya speculation, as well ... https://t.co/AeJi6qtWc6 #debate",,,hillary lied about the born-in-kenya speculation as well ,2,2
143,2016-10-10 01:04:51.686,,"""All from the St. Louis area""  THIS WAS A BAD IDEA #debate",,,all from the st louis area this was a bad idea,2,2
144,2016-10-10 01:04:51.650,,#debate either way it goes we're still gone die,,,either way it goes were still gone die,2,0
145,2016-10-10 01:04:51.598,,Presidential #debate and chill?,,,presidential and chill,2,2
146,2016-10-10 01:04:51.638,,"#debate IT IS WONDERFUL 2 watch it on C-SPAN!
None of those stupid remarks by ""experts"" from cable news!",,,it is wonderful watch it on c-span none of those stupid remarks by eerts from cable news,2,0
147,2016-10-10 01:04:51.572,,The hell??? Making jokes out of what a gigantic perv/super predator he is. #BestOfLuck #NotReally #HopeYouBurnInHell https://t.co/7FDZrzc6Ds,,,the hell making jokes out of what a gigantic perv/super predator he is,2,2
148,2016-10-10 01:04:51.496,,OH GOD DAMNIT MY PARENTS BOTH  HAVE THE DEBATE GOING THERE IS NO ESCAPE https://t.co/NqqHLPeluN,,,oh god damnit my parents both have the debate going there is no escape,0,0
149,2016-10-10 01:04:51.629,,"""They haven't committed to a candidate.""

Translation: I'm too stupid to know what's going on. #debate",,,they havent committed to a candidate translation im too stupid to know whats going on,2,0
150,2016-10-10 01:04:51.698,,Will Hillary shake Trump's hand ... knowing where it's been? #debate2016,,,will hillary shake trumps hand  knowing where its been,2,2
151,2016-10-10 01:04:51.623,,this debate is about to be so intense. I made a pizza,,,this debate is about to be so intense i made a pizza,4,2
152,2016-10-10 01:04:51.544,,"@NorahODonnell and @GayleKing Trump was a 60-year old man when he bragged about sexual assualt. It's NOT a ""youthful indiscretion.""",,,and trump was a -year old man when he bragged about sexual assualt its not a youthful indiscretion,2,2
153,2016-10-10 01:04:51.626,,Good luck Anderson Cooper and Godspeed #debate,,,good luck anderson cooper and godspeed,2,2
154,2016-10-10 01:04:51.660,,I have high hopes for @andersoncooper tonight. Hoping for fewer interruptions. #debate #DebateNight #ImWithHer,,,i have high hopes for tonight hoping for fewer interruptions,2,2
155,2016-10-10 01:04:51.687,,Watching..waiting.... #debate,,,watchingwaiting,2,2
156,2016-10-10 01:04:51.670,,Anyone else's stomach in knots waiting for this debate to start? Not sure I can handle any more sleaze from Trump #debates #ClintonVsTrump,,,anyone elses stomach in knots waiting for this debate to start not sure i can handle any more sleaze from trump,2,0
157,2016-10-10 01:04:51.473,,"@pattonoswalt 1998 @DatelineNBC  interview transcript, Were you intimidated? #broaddrick: ""No"" #debate… https://t.co/ZXZV3ybLnW",,,interview transcript were you intimidated  no …,2,2
158,2016-10-10 01:04:51.733,,Debate night in America! 😆,,,debate night in america,2,2
159,2016-10-10 01:04:51.820,,Hillary survived an impeachment. You think Slick Willies accusers will throw her off her game?,,,hillary survived an impeachment you think slick willies accusers will throw her off her game,0,2
160,2016-10-10 01:04:51.660,,@SamHarrisOrg game on!  https://t.co/WMUk5peP9G,,,game on,2,2
161,2016-10-10 01:04:51.721,,This is one of the best things I have ever read. https://t.co/iKDY2CjITw,,,this is one of the best things i have ever read,4,2
162,2016-10-10 01:04:51.756,,Hereeeeee we go #debate,,,hereeeeee we go,2,2
163,2016-10-10 01:04:51.720,,Schaudenausea is being overcome by regular nausea. #debate,,,schaudenausea is being overcome by regular nausea,2,2
164,2016-10-10 01:04:51.746,,"Get your popcorn, buckle up and don't miss a single moment #debate #ClintonVsTrump https://t.co/OmaLboMGea",,,get your popcorn buckle up and dont miss a single moment,0,2
165,2016-10-10 01:04:51.831,,we all know that trump is gonna get assassinated if he wins,,,we all know that trump is gonna get assassinated if he wins,2,2
166,2016-10-10 01:04:51.736,,"Assange Waits For Hour Before Debate, Releases Hillary Confessing To It ALL | Conservative Daily Post https://t.co/RiFMduEPwr",,,assange waits for hour before debate releases hillary confessing to it all | conservative daily post,2,2
167,2016-10-10 01:04:51.851,,I really hate that I'm missing the debate for this work meeting rn,,,i really hate that im missing the debate for this work meeting rn,2,0
168,2016-10-10 01:04:51.832,,#debate Yup let's do this!!!,,,yup lets do this,2,2
169,2016-10-10 01:04:52.563,,Current mood... #Debate https://t.co/dKmlCEYBge,,,current mood,2,2
170,2016-10-10 01:04:52.592,,Damn I was hoping Jim Edmonds would be one of the town hall participants. #debate,,,damn i was hoping jim edmonds would be one of the town hall participants,2,0
171,2016-10-10 01:04:52.633,"Boca Raton, FL",First debate without Lester Holt #debate,-80.134986,26.3739755,first debate without lester holt,2,2
172,2016-10-10 01:04:52.684,,@Landorcan @sittinonmyhands there's no rape. Here's Juanita’s Affidavit That Destroys Trump’s Attack On Hillary! https://t.co/nAzM16er8J,,,theres no rape heres juanita’s affidavit that destroys trump’s attack on hillary,2,0
173,2016-10-10 01:04:52.689,,@PamelaGeller In the 4th debate!,,,in the th debate,2,2
174,2016-10-10 01:04:52.707,,30 days from Election Day! A NO Vote is a Vote for Trump !,,,days from election day a no vote is a vote for trump ,0,2
175,2016-10-10 01:04:52.608,,Mike Pence was just seen at O'Hare airport carrying a passport and wearing a fake mustache. #debate,,,mike pence was just seen at ohare airport carrying a passport and wearing a fake mustache,4,2
176,2016-10-10 01:04:52.632,,"@clearception @tandg67 @maddow @wikileaks @BernieSanders if the media had the power, Trump wouldn't be an issue, nor would Clinton.  VOTE",,,if the media had the power trump wouldnt be an issue nor would clinton vote,2,2
177,2016-10-10 01:04:52.717,,Im not nearly as drunk as I should be to stomach this debate . Side note: Trump sons STILL look like they buried a body prior to arriving ..,,,im not nearly as drunk as i should be to stomach this debate  side note trump sons still look like they buried a body prior to arriving ,2,0
